security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2019-09-30,0.0448,0.0421,,1.5395,1.4517,2.9,2.7,,3064198270.13,0.1211,48.6879,452.272,sina vFD_FinancialGuideLine,2026-08-11T16:54:20+00:00
000018,2019-09-30,-0.9001,-0.9001,,-0.7461,-0.764,,0,,7970364354.91,-0.2664,-85.6487,-6641.147,sina vFD_FinancialGuideLine,2026-08-11T16:55:08+00:00
000019,2019-09-30,0.3004,0.2858,,3.9783,3.8061,7.51,7.59,,6656330235.25,0.0529,3351.0726,,sina vFD_FinancialGuideLine,2026-08-11T16:55:19+00:00
000040,2019-09-30,0.0493,0.05,,9.7875,9.7237,0.51,0.51,,33065250904.2,0.9759,20.675,-94.8023,sina vFD_FinancialGuideLine,2026-08-11T16:56:20+00:00
000048,2019-09-30,0.8227,0.7671,,3.8997,3.4128,22.48,25.52,,6453989293.42,2.4847,5.1258,215.7529,sina vFD_FinancialGuideLine,2026-08-11T16:56:59+00:00
000050,2019-09-30,0.5048,0.5048,,13.1468,13.1468,3.84,3.91,,64971587471.29,1.2414,7.7375,-18.9215,sina vFD_FinancialGuideLine,2026-08-11T16:57:12+00:00
000422,2019-09-30,0.1155,0.035,,2.2802,1.2432,10.09,2.93,,24168811173.62,1.7419,3.3886,-73.837,sina vFD_FinancialGuideLine,2026-08-11T16:59:01+00:00
000504,2019-09-30,-0.0657,-0.0645,,0.2753,-0.0977,,0,,343792611.18,-0.0152,61.7563,,sina vFD_FinancialGuideLine,2026-08-11T16:59:29+00:00
000511,2019-09-30,-0.0956,-0.09,,0.5722,0.5898,-15.96,-14.78,,3397079993.52,0.135,-89.7225,,sina vFD_FinancialGuideLine,2026-08-11T16:59:43+00:00
000523,2019-09-30,0.0351,0.035,,3.1028,3.1114,1.13,0.29,,7350556220.4,-0.0986,6.3837,13.7509,sina vFD_FinancialGuideLine,2026-08-11T17:00:08+00:00
000585,2019-09-30,-0.0064,-0.0065,,0.0213,0.0149,-43.36,,,551738562.89,-0.0125,233.7241,-117.5203,sina vFD_FinancialGuideLine,2026-08-11T17:01:56+00:00
000587,2019-09-30,-1.068,-1.01,,2.0369,2.0858,-48.27,-38.86,,27803884239.85,-0.7174,-88.9359,,sina vFD_FinancialGuideLine,2026-08-11T17:02:06+00:00
000595,2019-09-30,-0.1292,-0.129,,0.7875,0.7042,-16.11,-7.58,,1788421435.42,-0.0171,-26.6385,,sina vFD_FinancialGuideLine,2026-08-11T17:02:46+00:00
000606,2019-09-30,0.1511,0.1422,,3.8429,3.7863,3.75,3.84,,4318845830.97,0.0601,122.3174,-65.2035,sina vFD_FinancialGuideLine,2026-08-11T17:03:38+00:00
000660,2019-09-30,0.1139,,,1.7665,1.4175,6.33,2.58,,993654735.72,-0.0451,52.3573,-25.8045,sina vFD_FinancialGuideLine,2026-08-11T17:05:47+00:00
000662,2019-09-30,0.0642,0.0642,,5.2415,5.2415,1.22,1.23,,7405062751.84,-0.1632,-34.8669,-48.2653,sina vFD_FinancialGuideLine,2026-08-11T17:06:26+00:00
000665,2019-09-30,0.1601,0.13,,7.3824,7.0857,2.2,-1.13,,11329612945.44,0.0831,-2.2895,-24.8769,sina vFD_FinancialGuideLine,2026-08-11T17:06:30+00:00
000670,2019-09-30,-0.0611,-0.0604,,0.1822,0.5158,-32.97,-28.41,,198787806.61,-0.0338,-96.0886,,sina vFD_FinancialGuideLine,2026-08-11T17:07:18+00:00
000687,2019-09-30,-0.1882,-0.1797,,1.1622,1.1203,-15.86,-14.69,,3351497402.62,-0.1769,-69.6718,-396.8886,sina vFD_FinancialGuideLine,2026-08-11T17:08:28+00:00
