security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2008-03-31,0.0025,0.002,0,0.8233,0.823,0.3,0,53.1354,1475279650.3,-0.016,-85.8821,-94.3254,sina vFD_FinancialGuideLine,2026-08-11T16:54:03+00:00
000030,2008-03-31,-0.0332,-0.0332,,-5.7482,-5.75,,,,27108396.72,0.0002,-48.3657,,sina vFD_FinancialGuideLine,2026-08-11T16:55:31+00:00
000035,2008-03-31,0.307,0.31,,-7.8319,-7.83,,,27.5618,544476142.49,-0.0001,34.2247,,sina vFD_FinancialGuideLine,2026-08-11T16:55:51+00:00
000040,2008-03-31,-0.0439,-0.04,0,2.2533,1.9984,-2.09,0,43.9613,2285406140.74,-0.1784,19.6173,,sina vFD_FinancialGuideLine,2026-08-11T16:56:01+00:00
000048,2008-03-31,0.0095,0.006,,-0.4439,-0.59,,,14.2867,1071330427.63,0.0696,34.5986,,sina vFD_FinancialGuideLine,2026-08-11T16:56:40+00:00
000062,2008-03-31,-0.0791,-0.06,,5.0111,4.86,-1.13,,15.9862,2343903400.2,-0.6247,-18.7411,,sina vFD_FinancialGuideLine,2026-08-11T16:57:25+00:00
000403,2008-03-31,1.5875,1.6,,1.5856,0.68,236.06,,35.2106,1655243862.42,0.1104,31.0256,,sina vFD_FinancialGuideLine,2026-08-11T16:58:04+00:00
000409,2008-03-31,-0.0055,-0.006,,0.3133,0.31,-1.76,,,65682523.52,0.0018,,,sina vFD_FinancialGuideLine,2026-08-11T16:58:23+00:00
000555,2008-03-31,0.004,0.004,0,-1.3836,-1.38,,0,10.2085,47367606.42,0.0002,,,sina vFD_FinancialGuideLine,2026-08-11T17:01:09+00:00
000558,2008-03-31,0.0584,0.06,,1.7137,1.6072,3.42,,24.1996,1921716997.9,-0.2351,1072.4258,,sina vFD_FinancialGuideLine,2026-08-11T17:01:22+00:00
000563,2008-03-31,0.0524,0.05,,1.359,1.36,3.86,,20.5032,1333111959.25,0.1042,,315.1928,sina vFD_FinancialGuideLine,2026-08-11T17:01:28+00:00
000576,2008-03-31,0.0059,0.005,0,1.272,1.24,0.44,0,11.6724,1054620415.92,-0.0779,38.2211,1777.6008,sina vFD_FinancialGuideLine,2026-08-11T17:01:47+00:00
000595,2008-03-31,0.0343,0.035,,1.908,1.88,1.84,,21.6583,934773212.48,0.0934,-0.0661,-56.2737,sina vFD_FinancialGuideLine,2026-08-11T17:02:24+00:00
000598,2008-03-31,0.022,0.02,,2.5817,2.24,0.78,,10.2098,1768047443.13,-0.3878,92.4323,-39.802,sina vFD_FinancialGuideLine,2026-08-11T17:02:49+00:00
000603,2008-03-31,0.022,0.022,,0.5657,0.57,3.88,,75.9062,163452286.72,-0.0754,30.5515,206.7485,sina vFD_FinancialGuideLine,2026-08-11T17:03:04+00:00
