security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000159,2025-12-31,0.0788,0.0791,0.0819,4.275,4.2756,1.85,1.86,,3646783662.44,-0.2006,-22.8954,,sina vFD_FinancialGuideLine,2026-08-11T16:57:53+00:00
000701,2025-12-31,0.1065,-0.1633,-0.7878,4.9653,3.4121,0.67,-21.45,,14453702213.57,0.5055,-26.0536,,sina vFD_FinancialGuideLine,2026-08-11T17:09:44+00:00
000767,2025-12-31,0.0392,-0.0128,-0.0169,3.3135,3.5781,1.78,-0.65,,54717139827.51,0.6766,-7.2375,,sina vFD_FinancialGuideLine,2026-08-11T17:12:27+00:00
000861,2025-12-31,-0.079,-0.07,-0.09,1.1515,1.14,-6.55,-6.35,,7160414242.47,0.0988,-23.9642,,sina vFD_FinancialGuideLine,2026-08-11T17:16:59+00:00
000987,2025-12-31,0.9106,0.699,0.3574,9.9636,6.6233,10.59,11.26,,213198291696.13,1.2229,46.8696,67.1213,sina vFD_FinancialGuideLine,2026-08-11T17:21:50+00:00
001236,2025-12-31,0.004,0.004,0.0042,1.8505,1.8505,0.21,0.21,,12662294207.57,0.7664,,-86.6135,sina vFD_FinancialGuideLine,2026-08-11T17:22:14+00:00
002217,2025-12-31,0.004,0.0032,0.0063,0.2553,0.2503,1.21,1.22,,2526116420.65,-0.0082,27.0173,-98.045,sina vFD_FinancialGuideLine,2026-08-11T17:26:30+00:00
002313,2025-12-31,-0.6083,-0.61,-0.58,0.1562,0.1691,-359.95,480.2,,3061852947.47,0.4784,-7.5043,,sina vFD_FinancialGuideLine,2026-08-11T17:27:06+00:00
002519,2025-12-31,-0.0749,-0.07,-0.09,1.9656,1.9674,-3.78,-3.68,,3380713270.07,-0.0876,3.5844,,sina vFD_FinancialGuideLine,2026-08-11T17:30:03+00:00
002529,2025-12-31,-0.7138,-0.7138,-0.62,0.3846,0.3846,-185.59,-95.27,,697832646.53,-0.0188,107.4429,,sina vFD_FinancialGuideLine,2026-08-11T17:30:14+00:00
002670,2025-12-31,0.141,0.1411,0.1404,5.855,5.854,2.41,2.4314,,46981923080.01,-0.2841,-100,63.0721,sina vFD_FinancialGuideLine,2026-08-11T17:31:06+00:00
002713,2025-12-31,0.0371,0.04,-0.27,1.0686,0.9309,4.12,-3.35,,2536389657.01,-0.0675,-46.6533,,sina vFD_FinancialGuideLine,2026-08-11T17:31:26+00:00
002717,2025-12-31,-1.3035,-1.2832,-1.5252,-0.7125,-0.7413,,0,,11113176181.87,0.145,-86.9943,,sina vFD_FinancialGuideLine,2026-08-11T17:31:34+00:00
002726,2025-12-31,-0.7441,-0.6817,-0.6803,0.64,0.5588,-122,-82.53,,4821438824.96,0.0588,-8.8347,-11775.6135,sina vFD_FinancialGuideLine,2026-08-11T17:31:43+00:00
002769,2025-12-31,0.0624,0.09,0.09,3.0172,3.1629,2.78,2.82,,2821722916.84,0.562,-63.8195,,sina vFD_FinancialGuideLine,2026-08-11T17:32:03+00:00
002878,2025-12-31,-0.0867,-0.11,-0.11,4.8926,4.7824,-2.36,-2.34,,2376079104.08,0.8958,7.8097,,sina vFD_FinancialGuideLine,2026-08-11T17:32:34+00:00
002961,2025-12-31,1.1839,1.23,1.23,7.9525,7.8582,15,17.7,,24630244276.01,-2.3697,,43.1128,sina vFD_FinancialGuideLine,2026-08-11T17:32:42+00:00
002977,2025-12-31,-1.8792,-1.88,-1.88,7.0482,7.0482,-26.66,-23.31,,940756860.26,0.3664,-225.5412,-1507.6013,sina vFD_FinancialGuideLine,2026-08-11T17:32:46+00:00
300039,2025-12-31,0.2658,0.2663,0.2525,4.2244,4.224,6.31,8.68,,4778361204.93,0.2206,-21.7642,-25.8474,sina vFD_FinancialGuideLine,2026-08-11T17:34:12+00:00
300044,2025-12-31,-1.6582,-1.6543,-1.6255,-1.4988,-1.4854,,,,958551159.08,0.0468,-8.4189,,sina vFD_FinancialGuideLine,2026-08-11T17:34:18+00:00
300159,2025-12-31,0.0137,0.0131,-0.1292,0.8395,0.8136,1.61,-18.74,,4075001419.08,-0.0354,-4.006,,sina vFD_FinancialGuideLine,2026-08-11T17:35:46+00:00
300237,2025-12-31,-0.2906,-0.28,-0.27,0.1209,0.0379,-735.27,1,,4514017270.66,0.1658,0.7581,,sina vFD_FinancialGuideLine,2026-08-11T17:36:18+00:00
300266,2025-12-31,-0.1631,-0.1462,-0.238,0.4505,0.0401,-364.27,1006.89,,9225361957.39,0.0236,-13.7371,,sina vFD_FinancialGuideLine,2026-08-11T17:36:38+00:00
300396,2025-12-31,-0.9021,-0.9,-0.93,5.6357,5.6357,-16.01,-14.51,,2772083659.51,0.1423,-33.7286,-273.3533,sina vFD_FinancialGuideLine,2026-08-11T17:38:07+00:00
300430,2025-12-31,-3.3541,-3.22,-3.23,4.7843,4.9095,-65.6,-49.26,,3160883273.19,0.3898,-50.9068,-1137.5446,sina vFD_FinancialGuideLine,2026-08-11T17:38:25+00:00
300472,2025-12-31,-1.2628,-1.29,-1.5,0.0478,0.1575,-788.2,-243.94,,1036292244.9,-0.0822,-5.21,,sina vFD_FinancialGuideLine,2026-08-11T17:38:42+00:00
300647,2025-12-31,-0.3949,-0.31,-0.33,0.9507,0.9277,-34.53,-28.96,,2060781296.47,0.2181,0.9816,,sina vFD_FinancialGuideLine,2026-08-11T17:39:19+00:00
300875,2025-12-31,-1.0988,-1.13,-1.19,9.4052,8.5769,-13.14,-12.28,,1344631815.67,-0.4965,129.6173,,sina vFD_FinancialGuideLine,2026-08-11T17:39:44+00:00
300878,2025-12-31,-1.5867,-1.57,-1.48,6.3798,6.288,-24.97,-21.78,,1251228673.83,0.4634,-35.856,,sina vFD_FinancialGuideLine,2026-08-11T17:39:48+00:00
301030,2025-12-31,-6.6976,-6.67,-6.55,-2.1953,-2.3096,,0,,8089849099.29,-2.1721,-69.9977,,sina vFD_FinancialGuideLine,2026-08-11T17:40:06+00:00
600120,2025-12-31,0.2855,0.28,0.24,5.4237,4.8303,5.67,5.8,,60404136916.03,0.2339,-89.0312,9.2757,sina vFD_FinancialGuideLine,2026-08-11T18:02:48+00:00
600185,2025-12-31,-0.3468,-0.55,-0.5,1.4412,0.056,-974.62,-158.38,,14484833789.39,0.2006,-35.7632,,sina vFD_FinancialGuideLine,2026-08-11T18:05:14+00:00
600193,2025-12-31,-0.0786,-0.079,-0.209,0.1489,0.1489,-52.8,-41.78,,649731709.77,-0.2371,282.6323,,sina vFD_FinancialGuideLine,2026-08-11T18:06:10+00:00
600199,2025-12-31,-0.3018,-0.3,-0.35,2.9808,2.9808,-10.13,-9.58,,3058399066.65,-0.3328,-21.9584,,sina vFD_FinancialGuideLine,2026-08-11T18:06:15+00:00
600355,2025-12-31,-0.0911,-0.09,-0.09,0.1758,0.18,-51.12,-40.71,,261576139.11,0.0274,-23.0935,,sina vFD_FinancialGuideLine,2026-08-11T18:09:20+00:00
600375,2025-12-31,0.0331,0.03,-0.04,2.0911,2.1015,1.41,1.42,,8283393286.96,0.1289,55.1991,-49.5161,sina vFD_FinancialGuideLine,2026-08-11T18:09:50+00:00
600490,2025-12-31,0.1024,0.1019,0.1463,2.6851,2.8621,3.56,3.63,,7784379122.87,0.2603,-33.5481,,sina vFD_FinancialGuideLine,2026-08-11T18:11:23+00:00
600734,2025-12-31,-0.0679,-0.0669,-0.0624,0.1158,0.1158,-57.73,-44.7979,,1132842922.28,-0.0412,-71.4472,-2608.4219,sina vFD_FinancialGuideLine,2026-08-11T18:19:45+00:00
600822,2025-12-31,0.0568,0.06,-0.0034,2.5258,2.492,2.36,2.39,,1694402415.16,0.0158,-62.7713,-18.4336,sina vFD_FinancialGuideLine,2026-08-11T18:23:46+00:00
600927,2025-12-31,0.4478,0.45,0.45,9.1166,9.1166,4.91,4.99,,83005437230.48,-3.4269,,13.3365,sina vFD_FinancialGuideLine,2026-08-11T18:25:47+00:00
603567,2025-12-31,-1.4558,-1.454,-1.4695,6.6729,6.6747,-21.76,-19.33,,10634255156.06,0.3423,-70.512,-413.9207,sina vFD_FinancialGuideLine,2026-08-11T18:27:01+00:00
603690,2025-12-31,-2.014,-2.02,-2.11,10.0251,9.1331,-22.21,-20.84,,14051216903.76,-1.122,-20.8095,,sina vFD_FinancialGuideLine,2026-08-11T18:27:10+00:00
603729,2025-12-31,-1.1608,-1.16,-1.02,2.8933,2.9345,-39.33,-34.49,,743023457.62,-0.2063,0.1938,-1456.1866,sina vFD_FinancialGuideLine,2026-08-11T18:27:14+00:00
603818,2025-12-31,-0.2184,-0.22,-0.27,3.1801,2.9969,-7.23,-7.15,,6486133945.9,0.8327,-3.9806,,sina vFD_FinancialGuideLine,2026-08-11T18:27:23+00:00
688132,2025-12-31,-1.3985,-1.39,-1.49,8.1069,8.1086,-17.15,-15.72,,1545134690.33,-0.7963,-60.5508,,sina vFD_FinancialGuideLine,2026-08-11T18:27:34+00:00
688302,2025-12-31,-1.3862,-1.39,-1.7,10.7413,10.7413,-12.91,-12.17,,1309746240.96,-1.0996,5480.1111,,sina vFD_FinancialGuideLine,2026-08-11T18:27:50+00:00
900927,2025-12-31,0.0568,0.06,-0.0034,2.5258,2.492,2.36,2.39,,1694402415.16,0.0158,-62.7713,-18.4336,sina vFD_FinancialGuideLine,2026-08-11T18:42:30+00:00
920090,2025-12-31,-0.3041,-0.3041,-0.2571,0.2236,0.22,-136.03,-80.9639,,207289294.04,-0.0906,-83.9205,,sina vFD_FinancialGuideLine,2026-08-11T18:43:01+00:00
920469,2025-12-31,-0.7131,-0.71,-0.74,2.1493,2.15,-33.18,-28.18,,1132502216.13,-2.0282,-53.6255,-379.9539,sina vFD_FinancialGuideLine,2026-08-11T18:43:21+00:00
