security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2003-09-30,-0.0174,,0,1.3817,1.35,-1.19,0,44.6921,1838491819.65,-0.0039,55.2873,,sina vFD_FinancialGuideLine,2026-08-11T16:53:51+00:00
000006,2003-09-30,-0.1737,,0,5.3462,4.682,-4.08,0,16.1957,4105555515.57,0.1631,-5.336,-179.3409,sina vFD_FinancialGuideLine,2026-08-11T16:54:26+00:00
000009,2003-09-30,0.0241,,0,1.3306,1.18,0.59,0,36.807,4446228243.83,-0.1547,32.9541,-5.5993,sina vFD_FinancialGuideLine,2026-08-11T16:54:28+00:00
000013,2003-09-30,-0.6339,,0,-7.3804,-7.45,,0,14.0819,498731450.6,0.043,-21.5893,,sina vFD_FinancialGuideLine,2026-08-11T16:54:39+00:00
000030,2003-09-30,-0.0186,,0,-5.3219,-5.322,,0,29.6399,366684514.93,-0.0356,348.8866,,sina vFD_FinancialGuideLine,2026-08-11T16:55:24+00:00
000056,2003-09-30,-0.0024,,0,1.7323,1.51,0.405,0,18.6834,1063888994.54,0.0247,-28.4189,-105.6253,sina vFD_FinancialGuideLine,2026-08-11T16:57:21+00:00
000156,2003-09-30,0.2192,,0,5.6633,5.46,3.73,0,23.8589,1084367500.58,-0.6052,43.4331,9.2245,sina vFD_FinancialGuideLine,2026-08-11T16:57:46+00:00
000404,2003-09-30,-0.0499,,0,2.8746,2.4,-2.59,0,10.9641,1738393520.23,-0.4292,9.008,-312.1789,sina vFD_FinancialGuideLine,2026-08-11T16:58:10+00:00
000405,2003-09-30,-0.0139,,0,-0.3158,-0.327,,0,19.3665,382900054.65,-0.0005,-22.0608,,sina vFD_FinancialGuideLine,2026-08-11T16:58:14+00:00
000517,2003-09-30,0.1067,,,3.4677,3.47,3.05,,21.6955,1448496103.01,-0.9977,28.917,-33.1504,sina vFD_FinancialGuideLine,2026-08-11T16:59:57+00:00
000526,2003-09-30,0.0196,,0,2.0948,2.09,1.1,0,,213404457.9,-0.0716,-92.7619,,sina vFD_FinancialGuideLine,2026-08-11T17:00:18+00:00
000529,2003-09-30,-0.1313,,0,0.8694,0.869,-15.1,0,4.6033,1449021523.23,0.1492,-8.0394,-1040.9614,sina vFD_FinancialGuideLine,2026-08-11T17:00:19+00:00
000537,2003-09-30,-0.2288,,0,1.7376,1.73,-13.12,0,16.7663,1279160620.94,-1.2772,-61.7322,-517.7533,sina vFD_FinancialGuideLine,2026-08-11T17:00:26+00:00
000552,2003-09-30,-0.0921,,0,1.0061,1.01,-9.16,0,-5.1886,374062894.73,0.025,8.7637,,sina vFD_FinancialGuideLine,2026-08-11T17:00:49+00:00
000553,2003-09-30,0.0162,,0,3.0747,2.933,0.75,0,15.0626,1765534854.37,0.0818,2.5009,,sina vFD_FinancialGuideLine,2026-08-11T17:00:56+00:00
000555,2003-09-30,-0.2486,,,0.4107,0.41,-60.28,,24.3034,200088940.11,0.0034,-89.2285,,sina vFD_FinancialGuideLine,2026-08-11T17:01:01+00:00
000558,2003-09-30,-0.1378,,0,1.0201,0.9293,-14.83,0,8.5485,689019132.15,-0.8951,1653.8676,,sina vFD_FinancialGuideLine,2026-08-11T17:01:15+00:00
000562,2003-09-30,0.0063,,,2.4056,2.048,0.27,0.52,-38.7736,8620113009.87,-0.4814,-32.5497,-90.0234,sina vFD_FinancialGuideLine,2026-08-11T17:01:23+00:00
000566,2003-09-30,0.0866,,0,-0.588,-0.59,,0,42.4988,365550623.34,0.1135,46.8123,79.5582,sina vFD_FinancialGuideLine,2026-08-11T17:01:38+00:00
000571,2003-09-30,-0.0045,,0,1.15,1.1479,-0.43,0,9.0977,876783744.66,-0.1112,290.1706,,sina vFD_FinancialGuideLine,2026-08-11T17:01:43+00:00
000611,2003-09-30,0.0696,,0,1.7029,1.66,3.962,0,42.5265,340704205.11,0.1532,-64.7792,-11.9472,sina vFD_FinancialGuideLine,2026-08-11T17:04:01+00:00
000621,2003-09-30,-0.7107,,0,0.514,0.467,-149.2652,0,27.0151,339970123.83,0.2602,-65.4477,,sina vFD_FinancialGuideLine,2026-08-11T17:04:27+00:00
000632,2003-09-30,0.3564,,0,4.431,3.425,2.64,0,21.4746,3082043227.34,-0.0771,20.8953,-1.3508,sina vFD_FinancialGuideLine,2026-08-11T17:04:41+00:00
000662,2003-09-30,0.5544,,0,2.6569,2.1834,24.95,0,67.7462,658512567.35,1.7322,50.9717,145.1357,sina vFD_FinancialGuideLine,2026-08-11T17:06:01+00:00
000670,2003-09-30,-0.0956,,0,3.1939,2.99,-3.02,0,10.6831,1718739919.38,0.029,-11.3946,,sina vFD_FinancialGuideLine,2026-08-11T17:06:52+00:00
000672,2003-09-30,-0.0237,,0,1.4071,1.41,-1.99,0,18.714,392072130.47,-0.0446,-88.821,-171.6713,sina vFD_FinancialGuideLine,2026-08-11T17:07:26+00:00
000676,2003-09-30,0.0614,,0,1.2756,1.28,4,0,32.956,1083035310.58,1.5641,-26.3107,-65.127,sina vFD_FinancialGuideLine,2026-08-11T17:08:02+00:00
000692,2003-09-30,0.0499,,0,4.289,4.29,1.16,0,18.4695,1852670874.21,-0.2158,-7.1102,-35.5501,sina vFD_FinancialGuideLine,2026-08-11T17:09:20+00:00
000708,2003-09-30,0.1069,,0,3.6634,3.663,2.92,0,11.8505,3837832683.56,1.1205,24,282.5337,sina vFD_FinancialGuideLine,2026-08-11T17:09:55+00:00
000730,2003-09-30,-0.0396,,0,0.9242,0.8667,-4.0844,0,-29.9096,1259560531.51,-0.0141,-81.1365,-4881.1298,sina vFD_FinancialGuideLine,2026-08-11T17:10:34+00:00
000736,2003-09-30,0.3961,,0,6.3274,4.11,4.67,0,42.5754,1084031598.62,-0.2613,35.6861,34.3363,sina vFD_FinancialGuideLine,2026-08-11T17:10:36+00:00
000769,2003-09-30,0.002,,0,2.7233,2.43,0.061,0,42.3363,675751406.39,-0.0488,-65.8502,-92.317,sina vFD_FinancialGuideLine,2026-08-11T17:12:33+00:00
000796,2003-09-30,0.0653,,0,4.5881,4.337,1.53,0,13.0628,1042941704.94,0.1001,-11.8072,-46.5141,sina vFD_FinancialGuideLine,2026-08-11T17:13:12+00:00
000803,2003-09-30,0.02,,0,1.5611,1.53,1.33,0,10.2351,298768008.28,-0.1543,15.7346,,sina vFD_FinancialGuideLine,2026-08-11T17:14:17+00:00
000809,2003-09-30,-0.5309,,0,0.4215,0.4,-128.75,0,6.495,339474672.97,0.0618,-22.5502,,sina vFD_FinancialGuideLine,2026-08-11T17:15:07+00:00
000816,2003-09-30,0.0697,,0,3.9467,3.834,1.74,0,17.9706,1817822695.91,-0.2448,-17.892,-41.1293,sina vFD_FinancialGuideLine,2026-08-11T17:15:51+00:00
000832,2003-09-30,0.0277,,0,3.8876,3.65,0.6,0,3.4687,2257600443.63,0.3893,16.9826,-74.6457,sina vFD_FinancialGuideLine,2026-08-11T17:16:11+00:00
000887,2003-09-30,0.045,,0,2.7013,2.6032,1.72,0,12,1980254216.76,-0.1957,-8.8461,-9.2146,sina vFD_FinancialGuideLine,2026-08-11T17:17:22+00:00
000908,2003-09-30,0.0512,,0,1.8739,1.87,2.57,0,26.076,867226563.27,-0.0913,24.5385,13.2025,sina vFD_FinancialGuideLine,2026-08-11T17:17:55+00:00
000918,2003-09-30,0.1188,,0,4.6335,4.026,3.2538,0,31.9177,2057382217.71,0.0722,80.5626,1529.5093,sina vFD_FinancialGuideLine,2026-08-11T17:18:56+00:00
000931,2003-09-30,-0.105,,0,2.8829,2.1375,-5.5,0,53.8729,7624275173.08,0.185,-73.2494,,sina vFD_FinancialGuideLine,2026-08-11T17:19:32+00:00
000972,2003-09-30,0.1525,,0,4.1152,3.56,3.66,0,17.4632,2123665173.34,-0.6997,26.7647,27.9223,sina vFD_FinancialGuideLine,2026-08-11T17:20:11+00:00
000980,2003-09-30,0.0206,,0,2.5467,2.51,0.8,0,11.6067,612475132.46,-0.3061,-41.1478,,sina vFD_FinancialGuideLine,2026-08-11T17:20:54+00:00
200030,2003-09-30,-0.0186,,0,-5.3219,-5.322,,0,29.6399,366684514.93,-0.0356,348.8866,,sina vFD_FinancialGuideLine,2026-08-11T17:32:58+00:00
200056,2003-09-30,-0.0024,,0,1.7323,1.51,0.405,0,18.6834,1063888994.54,0.0247,-28.4189,-105.6253,sina vFD_FinancialGuideLine,2026-08-11T17:33:24+00:00
200553,2003-09-30,0.0162,,0,3.0747,2.933,0.75,0,15.0626,1765534854.37,0.0818,2.5009,,sina vFD_FinancialGuideLine,2026-08-11T17:33:52+00:00
600054,2003-09-30,-0.1179,,0,2.4131,2.36,-5.1,0,27.7111,947500621.68,-0.1264,-45.7812,-181.7838,sina vFD_FinancialGuideLine,2026-08-11T18:00:53+00:00
600086,2003-09-30,0.021,,0,1.6247,1.465,0.81,0,66.8084,913651577.69,-0.1748,-18.8058,-41.7941,sina vFD_FinancialGuideLine,2026-08-11T18:01:20+00:00
600090,2003-09-30,0.0293,,0,1.8793,1.63,0.54,0,25.2682,2209596697.55,-0.2856,47.0765,21.5588,sina vFD_FinancialGuideLine,2026-08-11T18:01:25+00:00
600093,2003-09-30,0.0563,,,1.5973,1.47,2.78,,38.9958,1036188197.18,0.1425,-24.2138,-49.8079,sina vFD_FinancialGuideLine,2026-08-11T18:01:52+00:00
600108,2003-09-30,0.1169,,0,2.5273,2.4,4.77,0,19.2364,2532674797.41,0.0998,30.8661,12.1394,sina vFD_FinancialGuideLine,2026-08-11T18:02:27+00:00
600136,2003-09-30,-0.0129,,0,2.9495,2.548,0.08,0,42.1885,771987842.74,-0.2541,-31.5039,-121.1455,sina vFD_FinancialGuideLine,2026-08-11T18:03:00+00:00
600137,2003-09-30,-0.3829,,0,-8.967,-8.971,,0,10.2112,120343912.5,-0.0388,47.5316,,sina vFD_FinancialGuideLine,2026-08-11T18:03:41+00:00
600159,2003-09-30,-0.1004,,0,-0.1288,-0.147,,0,35.8494,373936735.57,-0.0052,-50.903,,sina vFD_FinancialGuideLine,2026-08-11T18:04:28+00:00
600203,2003-09-30,-0.1124,,0,2.4236,2.13,-4.69,0,3.8047,1710571217.1,-0.6723,-27.6423,,sina vFD_FinancialGuideLine,2026-08-11T18:06:18+00:00
600225,2003-09-30,0.066,,0,2.3644,1.94,2.544,0,10.1917,1348024345.45,0.4716,15.0267,-28.3125,sina vFD_FinancialGuideLine,2026-08-11T18:06:38+00:00
600272,2003-09-30,0.1888,,0,3.9313,3.609,4.447,0,11.6271,2073809566.58,0.235,36.8253,21.5466,sina vFD_FinancialGuideLine,2026-08-11T18:08:02+00:00
600358,2003-09-30,0.0642,,0,2.3887,2.02,2.19,0,51.1782,736865303.44,0.0139,-38.1908,-19.8845,sina vFD_FinancialGuideLine,2026-08-11T18:09:25+00:00
600385,2003-09-30,-0.1171,,0,0.305,0.21,-50.9442,0,7.3324,285314662.44,-0.0337,-86.0052,,sina vFD_FinancialGuideLine,2026-08-11T18:09:54+00:00
600604,2003-09-30,0.0282,,0,1.1796,1.147,2.32,0,17.1044,1326458200.96,0.0343,46.7576,227.0866,sina vFD_FinancialGuideLine,2026-08-11T18:13:18+00:00
600613,2003-09-30,-0.1406,,0,1.081,0.9991,-13.86,0,47.0014,298647964.5,0.1014,97.4746,,sina vFD_FinancialGuideLine,2026-08-11T18:13:48+00:00
600647,2003-09-30,-0.0766,,0,-0.4093,-0.4086,,0,23.166,85862868.08,-0.2138,-24.3829,,sina vFD_FinancialGuideLine,2026-08-11T18:14:42+00:00
600656,2003-09-30,1.3103,,0,4.4003,1.637,21.88,0,38.3901,1623559888.05,0.9056,59.8382,492.3636,sina vFD_FinancialGuideLine,2026-08-11T18:15:22+00:00
600669,2003-09-30,-0.8815,,0,-0.7632,-0.77,,0,39.4902,656582085.88,-0.0054,-98.0397,,sina vFD_FinancialGuideLine,2026-08-11T18:15:55+00:00
600672,2003-09-30,-0.3855,,0,0.269,0.21,-172.23,0,-112.1194,899016608.48,-0.0065,-98.5527,-935.5107,sina vFD_FinancialGuideLine,2026-08-11T18:16:06+00:00
600696,2003-09-30,0.0918,,0,1.6552,1.58,5.83,0,68.9186,1287804656.34,0.3286,15.5843,-4.7281,sina vFD_FinancialGuideLine,2026-08-11T18:17:05+00:00
