security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000003,2001-06-30,-0.0998,,-0.106,-1.7292,-1.729,5.77,0,21.9997,2568117737.29,0.2155,-26.3791,,sina vFD_FinancialGuideLine,2026-08-11T16:53:24+00:00
000006,2001-06-30,0.234,,0.203,5.2179,4.63,4.38,4.48,24.3651,3909322924.93,0.835,2.2648,50.5857,sina vFD_FinancialGuideLine,2026-08-11T16:54:23+00:00
000014,2001-06-30,0.062,,0.062,2.2815,2.282,2.72,17.33,39.0143,730313384.76,-0.5476,71.5849,,sina vFD_FinancialGuideLine,2026-08-11T16:54:50+00:00
000030,2001-06-30,-0.0249,,-0.05,0.45,0.261,-19.786,-20.48,13.8317,1450437526.1,0.1341,-25.6734,,sina vFD_FinancialGuideLine,2026-08-11T16:55:21+00:00
000055,2001-06-30,0.1332,,0.13,3.6186,3.58,3.54,3.6,35.1217,1385599889,0.2153,0.8973,4.5972,sina vFD_FinancialGuideLine,2026-08-11T16:57:17+00:00
000404,2001-06-30,0.015,,0.004,2.5282,2.524,0.584,0.6815,13.8528,1199417202.91,-0.1301,3.7079,-75.5403,sina vFD_FinancialGuideLine,2026-08-11T16:58:07+00:00
000410,2001-06-30,0.0418,,0.036,2.7904,2.75,1.6,1.61,28.3016,3075267978.44,0.0077,32.5337,40.6111,sina vFD_FinancialGuideLine,2026-08-11T16:58:33+00:00
000412,2001-06-30,-0.22,,-0.053,0.8405,0.838,-26.26,-21.92,55.7582,743344029.16,0.0492,-17.4884,,sina vFD_FinancialGuideLine,2026-08-11T16:58:35+00:00
000418,2001-06-30,0.2508,,0.2234,5.9639,5.7084,4.24,4.45,26.8594,3386238753.87,0.1143,-23.3376,-22.9944,sina vFD_FinancialGuideLine,2026-08-11T16:58:50+00:00
000430,2001-06-30,-0.0896,,-0.07,0.4911,0.414,-17.308,-16.19,23.6438,317438201.19,0.0017,85.8807,,sina vFD_FinancialGuideLine,2026-08-11T16:59:05+00:00
000515,2001-06-30,0.0464,,0.047,1.741,1.45,2.67,2.59,27.114,712725979.41,0.1516,26.5397,,sina vFD_FinancialGuideLine,2026-08-11T16:59:53+00:00
000526,2001-06-30,0.134,,0.139,2.1531,1.932,7.17,7.437,29.7448,246323033.24,-0.0581,12941.2051,,sina vFD_FinancialGuideLine,2026-08-11T17:00:13+00:00
000537,2001-06-30,0.1772,,0.18,2.1834,2.15,8.35,8.7,38.2862,1472121131.92,0.3016,36.1989,19.0105,sina vFD_FinancialGuideLine,2026-08-11T17:00:23+00:00
000542,2001-06-30,0.1865,,0.036,2.9526,2.333,1.546,1.56,27.9771,1308187744.78,0.1431,85.7228,37.7711,sina vFD_FinancialGuideLine,2026-08-11T17:00:36+00:00
000553,2001-06-30,0.0376,,0.016,3.4672,3.336,1.049,1.06,14.0475,1839815662.34,0.1597,7.2165,-23.5248,sina vFD_FinancialGuideLine,2026-08-11T17:00:53+00:00
000555,2001-06-30,0.0516,,0.051,1.2835,1.27,4.05,3.99,29.029,233411520.83,-0.5891,9559.4233,,sina vFD_FinancialGuideLine,2026-08-11T17:00:57+00:00
000558,2001-06-30,0.0489,,0.05,1.4465,1.447,3.023,3.07,80.7253,358536207.02,-0.2125,-34.8788,26.8081,sina vFD_FinancialGuideLine,2026-08-11T17:01:12+00:00
000611,2001-06-30,-0.0455,,-0.031,1.7712,1.672,-2.018,-2,25.9902,584027413.24,-0.0069,-11.075,,sina vFD_FinancialGuideLine,2026-08-11T17:03:57+00:00
000653,2001-06-30,-0.0981,,-0.0951,-2.5543,-2.554,,0,3.0085,642778240.91,0.0258,-23.2882,,sina vFD_FinancialGuideLine,2026-08-11T17:05:05+00:00
000658,2001-06-30,0.0829,,-0.133,0.8063,0.806,10.278,11.56,-421.6908,410472510.09,-0.4687,-99.8237,,sina vFD_FinancialGuideLine,2026-08-11T17:05:26+00:00
000662,2001-06-30,-0.1396,,-0.104,0.5239,0.2751,-38.167,-24.12,2.1219,281064623.72,-0.1745,-73.0079,,sina vFD_FinancialGuideLine,2026-08-11T17:05:57+00:00
000667,2001-06-30,0.023,,0.019,1.9971,1.999,1.191,1.2,8.6202,607968110.08,-0.0782,12.2289,362.5034,sina vFD_FinancialGuideLine,2026-08-11T17:06:37+00:00
000670,2001-06-30,0.0751,,0.08,4.5225,4.284,1.726,1.95,9.1431,1796052596.67,-0.1175,3.2564,-29.0927,sina vFD_FinancialGuideLine,2026-08-11T17:06:49+00:00
000672,2001-06-30,0.0452,,0.042,2.4495,2.368,1.717,1.91,19.0745,538170675.35,-0.2729,7.0129,-8.8387,sina vFD_FinancialGuideLine,2026-08-11T17:07:23+00:00
