security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000003,2016-12-31,4.8496,4.8496,0.0135,0.2211,0.221,2193.57,-193.34,44.1592,99943161.44,-0.1154,123.9181,98.1343,sina vFD_FinancialGuideLine,2026-08-11T16:53:49+00:00
000005,2016-12-31,0.1105,,,1.2804,1.2116,8.4722,,30.1622,2527235374.1,-0.1756,472.788,,sina vFD_FinancialGuideLine,2026-08-11T16:54:15+00:00
000018,2016-12-31,0.278,0.28,0.28,1.0779,1.0469,26.64,31.18,25.844,7986178961.63,-0.9939,16.3237,36.4024,sina vFD_FinancialGuideLine,2026-08-11T16:55:04+00:00
000033,2016-12-31,0.013,0.01,0.01,0.0531,0.0522,24.99,44.87,38.5009,319193188.34,-0.0703,-2.0655,-91.9875,sina vFD_FinancialGuideLine,2026-08-11T16:55:46+00:00
000040,2016-12-31,0.1311,0.19,0.14,8.1993,8.1993,1.6,2.85,16.5999,17287967224.95,-0.2119,126.5375,182.6017,sina vFD_FinancialGuideLine,2026-08-11T16:56:14+00:00
000048,2016-12-31,0.0154,,,2.1139,1.8694,0.816,,,1959736873.69,-1.581,-32.1799,-97.1375,sina vFD_FinancialGuideLine,2026-08-11T16:56:53+00:00
000050,2016-12-31,0.4062,,,9.8201,9.8201,4.1368,,20.1832,21679336300.21,0.6999,1.9635,2.4487,sina vFD_FinancialGuideLine,2026-08-11T16:57:08+00:00
000066,2016-12-31,0.1622,0.025,0.029,7.1813,2.0931,1.2,1.252,,40860876598.04,1.5674,-5.2206,,sina vFD_FinancialGuideLine,2026-08-11T16:57:39+00:00
000155,2016-12-31,0.6814,1.85,0.03,2.2472,2.2472,30.43,-87.19,,2942680355.99,-0.9278,467.031,,sina vFD_FinancialGuideLine,2026-08-11T16:57:41+00:00
000408,2016-12-31,0.4436,0.5,0.49,2.8897,2.8752,15.3,21.56,,7360720237.46,0.1943,2070.8093,,sina vFD_FinancialGuideLine,2026-08-11T16:58:22+00:00
000504,2016-12-31,0.0927,,,0.256,0.0169,412.6349,,,301187324.02,-0.0469,402.8437,,sina vFD_FinancialGuideLine,2026-08-11T16:59:24+00:00
000564,2016-12-31,0.0707,0.1155,0.1177,4.7428,4.6436,1.44,3.06,,45200448000.32,0.7428,128.3594,851.5112,sina vFD_FinancialGuideLine,2026-08-11T17:01:34+00:00
000588,2016-12-31,0.0677,0.06,0.06,0.8406,0.8303,7.8,8.12,40.133,369427006.18,0.1145,291.5734,53.3553,sina vFD_FinancialGuideLine,2026-08-11T17:02:16+00:00
000595,2016-12-31,-0.1134,,,0.8894,0.8894,-12.7441,,3.903,1200562664.84,-0.0591,35.9853,,sina vFD_FinancialGuideLine,2026-08-11T17:02:41+00:00
000606,2016-12-31,0.0538,0.0726,0.0372,3.7189,3.6456,1.64,2.63,31.1556,3129740346.81,0.0288,53.1623,,sina vFD_FinancialGuideLine,2026-08-11T17:03:33+00:00
000616,2016-12-31,-0.3339,-0.3,-0.3,3.0406,2.7746,-10.97,-10.42,,8897805391.85,0.0322,-76.7179,-315.9997,sina vFD_FinancialGuideLine,2026-08-11T17:04:07+00:00
000617,2016-12-31,42.4321,,,419.3422,7.2902,8.4085,,,775296246867.98,-85.9739,-17.2639,,sina vFD_FinancialGuideLine,2026-08-11T17:04:17+00:00
000662,2016-12-31,0.3812,0.4604,0.4545,5.9482,5.9547,6.46,8.48,36.3723,5691332507.9,0.7584,186.4052,,sina vFD_FinancialGuideLine,2026-08-11T17:06:22+00:00
000670,2016-12-31,0.0285,,,0.8667,2.4484,3.3537,,32.5237,799581938.63,0.0572,26.7867,21.3861,sina vFD_FinancialGuideLine,2026-08-11T17:07:12+00:00
000675,2016-12-31,-0.451,,-0.45,-10.7835,-10.75,,0,100,46872481.84,-0.0033,,,sina vFD_FinancialGuideLine,2026-08-11T17:07:56+00:00
000688,2016-12-31,0.2046,,,1.558,1.5382,13.3946,,42.0361,1957171505.92,0.3634,2.1694,-19.1735,sina vFD_FinancialGuideLine,2026-08-11T17:08:49+00:00
000693,2016-12-31,-0.7438,-0.6769,-0.6769,1.5687,1.5687,-47.42,-38.33,-1.666,3809509417.77,-1.4842,-75.8298,,sina vFD_FinancialGuideLine,2026-08-11T17:09:25+00:00
000710,2016-12-31,-0.0277,-0.0277,-0.0522,0.7545,0.7545,-3.669,-3.621,6.7693,548044641.19,-0.0939,7.5301,,sina vFD_FinancialGuideLine,2026-08-11T17:10:01+00:00
000736,2016-12-31,0.0873,0.04,0.05,8.3141,4.9051,0.81,0.72,21.3802,17325780141.28,-6.8074,88.2649,-6.6596,sina vFD_FinancialGuideLine,2026-08-11T17:10:55+00:00
000767,2016-12-31,0.0611,0.037,-0.011,4.676,2.866,0.97,1.41,,45396213520.81,0.5318,-9.2259,-77.0488,sina vFD_FinancialGuideLine,2026-08-11T17:12:13+00:00
000796,2016-12-31,0.2997,0.2647,0.2697,2.5706,2.333,11.35,12.13,18.1396,5401087615.08,0.4023,34.4819,5.198,sina vFD_FinancialGuideLine,2026-08-11T17:13:31+00:00
000798,2016-12-31,0.1368,,,1.8342,1.9729,6.4102,,2.2204,899583108.8,0.0938,19.4858,,sina vFD_FinancialGuideLine,2026-08-11T17:13:53+00:00
000803,2016-12-31,-0.4825,-0.4826,-0.4735,0.4808,0.4808,-100.37,-70.9,-9.0345,525602829.17,-0.0805,-28.6467,,sina vFD_FinancialGuideLine,2026-08-11T17:14:38+00:00
000809,2016-12-31,-0.2916,,,3.6419,3.6419,-8.0054,,,6378745853.88,-0.3623,-38.8371,,sina vFD_FinancialGuideLine,2026-08-11T17:15:28+00:00
000815,2016-12-31,0.0057,0.01,-0.16,2.871,2.8272,0.18,0.27,6.4243,2864507406.5,0.1267,5.5058,-97.3353,sina vFD_FinancialGuideLine,2026-08-11T17:15:44+00:00
000820,2016-12-31,0.523,,,1.1488,8.0275,45.5307,,,1207193072.47,-0.1632,255.8891,2809.623,sina vFD_FinancialGuideLine,2026-08-11T17:15:57+00:00
000833,2016-12-31,0.058,0.06,-0.02,3.938,3.938,1.47,1.47,13.9006,3419170719.94,0.4937,3.2681,-71.2004,sina vFD_FinancialGuideLine,2026-08-11T17:16:20+00:00
000851,2016-12-31,0.1953,,,5.2433,4.8632,2.6056,,6.3861,7757642044.6,0.5209,28.8531,3.6646,sina vFD_FinancialGuideLine,2026-08-11T17:16:43+00:00
000892,2016-12-31,0.3291,0.62,0.59,3.3497,2.7506,9.82,24.89,61.8705,3284816868.21,0.0504,5396.8966,20285.3406,sina vFD_FinancialGuideLine,2026-08-11T17:17:34+00:00
000908,2016-12-31,0.4411,,,2.9694,5.7409,14.2141,,78.8201,5134007549.14,0.014,7.3795,4.8383,sina vFD_FinancialGuideLine,2026-08-11T17:18:18+00:00
000911,2016-12-31,0.0618,,,4.9569,4.9243,1.1533,,,6699031866.28,1.1595,14.351,-62.1564,sina vFD_FinancialGuideLine,2026-08-11T17:18:37+00:00
000912,2016-12-31,-1.0905,-1.09,-1.11,0.1972,0.1977,-551.02,-148.13,2.0595,7664631764.32,0.5381,1.0361,,sina vFD_FinancialGuideLine,2026-08-11T17:18:43+00:00
000923,2016-12-31,2.1603,,,2.0603,2.0603,0.5127,,10.5569,1409146008.34,4.9997,1422.8512,61212.6966,sina vFD_FinancialGuideLine,2026-08-11T17:19:04+00:00
000927,2016-12-31,0.1021,,,1.0831,1.0645,9.5594,,-29.5124,4709285452.91,-1.3668,-40.5022,757.8122,sina vFD_FinancialGuideLine,2026-08-11T17:19:16+00:00
000950,2016-12-31,0.4637,,,1.7424,1.7332,4.5783,,,5460168165.53,-0.0694,603.9203,,sina vFD_FinancialGuideLine,2026-08-11T17:19:50+00:00
000972,2016-12-31,-0.3483,-0.3295,-0.3375,0.9857,1.0785,-30.55,-26.48,8.4916,2412637151.91,-0.2683,-13.8704,,sina vFD_FinancialGuideLine,2026-08-11T17:20:29+00:00
000979,2016-12-31,0.0244,,,1.7035,1.6378,1.6,,26.7341,33258881756.23,-0.4858,245.0921,-49.9894,sina vFD_FinancialGuideLine,2026-08-11T17:20:41+00:00
000980,2016-12-31,0.165,,,4.0967,4.0797,4.0278,,23.4219,4113140362.13,-0.0101,4.1599,43.9291,sina vFD_FinancialGuideLine,2026-08-11T17:21:15+00:00
000981,2016-12-31,0.2773,0.2,0.03,2.5492,11.9641,9.06,9.49,34.5441,25187795377.25,0.1538,-4.7526,64.1871,sina vFD_FinancialGuideLine,2026-08-11T17:21:37+00:00
002018,2016-12-31,0.1801,,,1.4823,1.3876,6.251,,,9884432326.17,-0.8482,138.3422,111.2426,sina vFD_FinancialGuideLine,2026-08-11T17:22:51+00:00
002052,2016-12-31,-0.8183,-0.82,-0.79,1.2288,1.2288,-66.59,-49.47,,1907545598.76,0.3113,-45.1889,-1009.1707,sina vFD_FinancialGuideLine,2026-08-11T17:23:19+00:00
002072,2016-12-31,0.0816,,,0.5447,0.5447,14.9765,,,700128809.83,-0.0329,-44.2695,,sina vFD_FinancialGuideLine,2026-08-11T17:23:38+00:00
002147,2016-12-31,1.0808,1.22,1.21,5.258,5.239,20.76,30.05,,15362720579.33,0.4351,1622.8387,,sina vFD_FinancialGuideLine,2026-08-11T17:24:56+00:00
002161,2016-12-31,0.0514,,,2.2127,2.1756,2.5023,,,2133208927.09,-0.0224,-4.1027,251.3771,sina vFD_FinancialGuideLine,2026-08-11T17:25:19+00:00
002217,2016-12-31,0.6138,0.61,0.54,6.3235,5.7486,9.72,14.64,,16996175547.09,0.1616,139.1365,301.9928,sina vFD_FinancialGuideLine,2026-08-11T17:26:15+00:00
002306,2016-12-31,-0.0673,-0.07,-0.047,-0.0396,-0.0401,,0,,112462580.34,-0.0227,-73.3733,-207.1414,sina vFD_FinancialGuideLine,2026-08-11T17:26:58+00:00
002341,2016-12-31,0.0982,0.1343,-0.0199,6.5847,6.4484,1.55,2.14,24.6536,6292766539.48,0.212,61.9424,,sina vFD_FinancialGuideLine,2026-08-11T17:27:19+00:00
