security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2006-09-30,0.0799,,,0.9117,0.912,8.77,,41.7846,1577383598.84,0.0256,824.2663,,sina vFD_FinancialGuideLine,2026-08-11T16:53:59+00:00
000010,2006-09-30,-0.1344,,0,0.3823,0.26,-46.84,0,34.6223,303381716.55,-0.1832,-68.5092,-423.0171,sina vFD_FinancialGuideLine,2026-08-11T16:54:36+00:00
000030,2006-09-30,0.0648,,0,-5.6039,-5.6,,0,,29810570.59,0,-98.9619,,sina vFD_FinancialGuideLine,2026-08-11T16:55:29+00:00
000035,2006-09-30,-0.0479,,0,-12.4985,-12.5,,0,-31.4831,469781479.57,0.0005,-88.9836,,sina vFD_FinancialGuideLine,2026-08-11T16:55:48+00:00
000040,2006-09-30,0.0285,,0,2.0634,1.86,1.03,0,36.8085,2008946065.93,0.1192,62.3586,,sina vFD_FinancialGuideLine,2026-08-11T16:55:59+00:00
000048,2006-09-30,-0.0924,,0,0.3366,0.17,6.56,0,14.8445,1052531624.48,0.1264,-17.4871,-544.4178,sina vFD_FinancialGuideLine,2026-08-11T16:56:36+00:00
000338,2006-09-30,2.6524,,1.34,8.3261,8.13,16.52,17.17,28.3697,6696822962.61,3.5174,,,sina vFD_FinancialGuideLine,2026-08-11T16:57:56+00:00
000503,2006-09-30,0.0403,,0,1.9341,1.9238,3.05,0,57.0387,1643562059.93,-0.1064,-19.4736,70.858,sina vFD_FinancialGuideLine,2026-08-11T16:59:15+00:00
000507,2006-09-30,0.1063,,0,3.1162,3.08,2.4,0,19.1038,1323293470.68,0.0227,222.2586,54.435,sina vFD_FinancialGuideLine,2026-08-11T16:59:35+00:00
000555,2006-09-30,-0.6545,,0,-1.2114,-1.21,,0,9.3416,57437944.18,-0.0016,-91.2472,,sina vFD_FinancialGuideLine,2026-08-11T17:01:06+00:00
000558,2006-09-30,0.0969,,0,1.4654,1.32,3.9,0,24.3743,733711701.12,-0.1952,45.4393,129.4904,sina vFD_FinancialGuideLine,2026-08-11T17:01:19+00:00
000584,2006-09-30,-0.0789,,,1.1345,1.135,1.12,,15.7807,1213095180.4,-0.0971,68.4683,,sina vFD_FinancialGuideLine,2026-08-11T17:01:52+00:00
000603,2006-09-30,0.0161,,0,0.5222,0.53,3.2,0,7.6,173517522.01,0.0003,43.6434,782.5131,sina vFD_FinancialGuideLine,2026-08-11T17:03:01+00:00
000609,2006-09-30,0.1971,,0,3.905,3.9,4.83,0,16.8347,689311020.88,-0.5206,-3.0246,86.9396,sina vFD_FinancialGuideLine,2026-08-11T17:03:44+00:00
000626,2006-09-30,0.2922,,0,2.4176,1.6059,12.33,0,6.1515,2123074604.06,0.3427,-15.9425,-13.327,sina vFD_FinancialGuideLine,2026-08-11T17:04:39+00:00
000632,2006-09-30,0.0277,,0,1.4184,1.022,2.76,0,8.9017,3324101900.19,-0.1613,-3.8663,177.2134,sina vFD_FinancialGuideLine,2026-08-11T17:04:45+00:00
000633,2006-09-30,-0.1208,,0,-0.5868,-0.5782,,0,-7.5083,679317791.07,-0.0233,-55.968,,sina vFD_FinancialGuideLine,2026-08-11T17:04:49+00:00
000662,2006-09-30,0.3924,,0,2.8883,2.6136,14.96,0,43.8986,812271166.1,0.1103,6.2222,10.4882,sina vFD_FinancialGuideLine,2026-08-11T17:06:06+00:00
000670,2006-09-30,-0.3312,,,0.9501,0.95,-26.72,,3.6419,1434146279.78,0.0401,-21.862,,sina vFD_FinancialGuideLine,2026-08-11T17:06:57+00:00
000672,2006-09-30,-0.1208,,0,0.2781,0.28,-7.15,0,8.5726,244984804.38,-0.0044,-48.1539,-7383.5575,sina vFD_FinancialGuideLine,2026-08-11T17:07:30+00:00
000676,2006-09-30,0.0298,,0,1.596,1.35,1.52,0,19.9767,1508881348.9,0.0481,-1.8628,-37.5663,sina vFD_FinancialGuideLine,2026-08-11T17:08:06+00:00
000686,2006-09-30,0.0877,,,2.9714,2.97,2.96,,26.4439,548930465.5,0.1359,21.1605,22.2108,sina vFD_FinancialGuideLine,2026-08-11T17:08:22+00:00
000688,2006-09-30,-0.0453,,0,-2.3924,-2.41,,0,29.9616,603274643.38,-0.0032,-97.8066,,sina vFD_FinancialGuideLine,2026-08-11T17:08:34+00:00
000691,2006-09-30,-0.0484,,0,1.7785,1.6997,-2.6,0,7.6107,751450331.36,-0.1153,-9.0661,,sina vFD_FinancialGuideLine,2026-08-11T17:09:02+00:00
000719,2006-09-30,-0.428,,0,0.8664,0.87,-49.4,0,-91.5897,585888849.24,0.2137,-96.4835,,sina vFD_FinancialGuideLine,2026-08-11T17:10:18+00:00
000725,2006-09-30,-1.1873,,0,1.9282,1.2,-10.55,0,-19.9247,16861095363,0.2274,-21.8205,,sina vFD_FinancialGuideLine,2026-08-11T17:10:22+00:00
000728,2006-09-30,-0.6301,,,1.8834,1.88,-33.46,,-21.3085,835219663.75,-0.3505,-12.1006,,sina vFD_FinancialGuideLine,2026-08-11T17:10:27+00:00
000736,2006-09-30,-0.2434,,0,-10.5659,-10.57,,0,59.3202,132654766.29,0.0009,-99.1635,,sina vFD_FinancialGuideLine,2026-08-11T17:10:40+00:00
000750,2006-09-30,-0.2015,,,1.7903,1.5141,-12.57,,18.7017,1018624396.53,-0.7387,-0.089,,sina vFD_FinancialGuideLine,2026-08-11T17:11:17+00:00
