security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2007-03-31,0.0436,0.04,,0.8157,0.816,5.34,,41.001,1562989002.07,0.0101,-37.8382,-32.6242,sina vFD_FinancialGuideLine,2026-08-11T16:54:01+00:00
000030,2007-03-31,-0.0256,-0.03,,-5.6296,-5.6296,,,,29854865.47,-0.0001,12.3787,,sina vFD_FinancialGuideLine,2026-08-11T16:55:30+00:00
000035,2007-03-31,-0.0028,-0.003,,-9.2083,-9.21,,,75.373,493146531.88,-0.0021,103.8793,,sina vFD_FinancialGuideLine,2026-08-11T16:55:49+00:00
000040,2007-03-31,-0.0135,-0.01,,2.1237,1.88,-0.51,,94.0898,2405078019.92,-0.0384,-14.9608,,sina vFD_FinancialGuideLine,2026-08-11T16:56:00+00:00
000048,2007-03-31,-0.0068,0,,-0.5787,-0.71,,,15.546,1002843157.55,0.0222,-0.9186,,sina vFD_FinancialGuideLine,2026-08-11T16:56:38+00:00
000338,2007-03-31,0.7484,,,9.9502,9.76,7.66,,,9108111000,-1.0965,50.8447,122.349,sina vFD_FinancialGuideLine,2026-08-11T16:57:57+00:00
000403,2007-03-31,-0.1367,0,,-0.3936,-1.169,,,13.9413,1693253618.05,0.0179,-26.55,,sina vFD_FinancialGuideLine,2026-08-11T16:57:59+00:00
000503,2007-03-31,0.0044,0.01,,1.8911,1.8571,0.27,,68.1659,1747943702.21,-0.0522,-8.6651,-96.8209,sina vFD_FinancialGuideLine,2026-08-11T16:59:16+00:00
000507,2007-03-31,0.0132,0.0132,,2.9374,2.94,0.45,,18.2796,2374484798.22,0.2765,201.8413,-12.3131,sina vFD_FinancialGuideLine,2026-08-11T16:59:36+00:00
000555,2007-03-31,-0.016,-0.02,,-1.4405,-1.44,,,,20349089,-0.0051,-100,-289.9894,sina vFD_FinancialGuideLine,2026-08-11T17:01:08+00:00
000558,2007-03-31,-0.0215,-0.02,,1.5916,1.42,-1.62,,21.2609,596919556.2,-0.0963,21.3736,,sina vFD_FinancialGuideLine,2026-08-11T17:01:20+00:00
000584,2007-03-31,0.0707,0.043,,1.6836,1.22,3.54,,30.5713,1318784869.89,0.2101,113.6053,484.8905,sina vFD_FinancialGuideLine,2026-08-11T17:01:53+00:00
000595,2007-03-31,0.0784,0.078,,1.9451,1.92,4.09,,19.3785,975815387.67,-0.0264,18.1609,896.7677,sina vFD_FinancialGuideLine,2026-08-11T17:02:22+00:00
