security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000003,2013-06-30,-0.088,,,-9.9618,-9.962,,,78.6922,164958312.87,-0.0074,15.1795,,sina vFD_FinancialGuideLine,2026-08-11T16:53:44+00:00
000005,2013-06-30,-0.0246,-0.0246,-0.0246,0.7214,0.7214,-3.4,-3.35,3.7464,1176097463.35,-0.129,-25.6798,,sina vFD_FinancialGuideLine,2026-08-11T16:54:11+00:00
000018,2013-06-30,-0.0244,-0.02,-0.01,0.6666,0.6747,-3.61,-3.53,58.4559,164879572,0.0115,-0.5809,,sina vFD_FinancialGuideLine,2026-08-11T16:54:58+00:00
000030,2013-06-30,0.2381,0.25,0.24,3.0578,2.73,8.03,8.36,18.2475,6748250223.57,-0.1114,,,sina vFD_FinancialGuideLine,2026-08-11T16:55:42+00:00
000037,2013-06-30,-0.1887,-0.17,-0.18,2.6695,2.4013,-7.02,-6.78,-61.132,5567046294.66,0.8385,-19.8862,,sina vFD_FinancialGuideLine,2026-08-11T16:55:54+00:00
000040,2013-06-30,0.1475,0.15,0.001,2.586,2.6078,5.68,5.75,50.7123,3344635320.3,-0.5201,-34.7014,-45.6,sina vFD_FinancialGuideLine,2026-08-11T16:56:10+00:00
000048,2013-06-30,0.0898,0.0912,-0.0092,1.3447,1.1447,7.97,8.3,11.1094,1337714370.65,-0.1782,6.8307,28.3136,sina vFD_FinancialGuideLine,2026-08-11T16:56:48+00:00
000050,2013-06-30,0.0963,0.037,0.028,5.3065,2.3591,1.58,1.57,16.5157,7595830512,0.7216,0.6163,45.1257,sina vFD_FinancialGuideLine,2026-08-11T16:57:04+00:00
000066,2013-06-30,-0.1701,0.003,-0.122,7.259,2.077,0.15,0.15,8.9079,38463771955.72,-1.6005,5.7121,-309.9415,sina vFD_FinancialGuideLine,2026-08-11T16:57:32+00:00
000408,2013-06-30,0.0186,0.019,0.019,0.7209,0.7049,2.7,2.74,4.2557,424191121.66,0.0077,467.37,-46.2809,sina vFD_FinancialGuideLine,2026-08-11T16:58:18+00:00
000498,2013-06-30,0.098,0.098,0.0972,1.9126,1.2496,5.13,5.29,13.9716,8514014301.99,-0.1739,,,sina vFD_FinancialGuideLine,2026-08-11T16:59:11+00:00
000504,2013-06-30,-0.0435,-0.0423,-0.0427,0.3787,0.3673,-11.52,-10.55,-39.5797,214688056.25,-0.0123,-71.9332,,sina vFD_FinancialGuideLine,2026-08-11T16:59:19+00:00
000509,2013-06-30,-0.1042,-0.098,-0.0972,-0.9515,-0.8996,,,4.9281,464519067.88,-0.0911,-22.6032,-505.568,sina vFD_FinancialGuideLine,2026-08-11T16:59:39+00:00
000545,2013-06-30,0.2561,0.2,0.14,4.421,2.2813,5.79,5.97,19.6729,1090282755.73,0.1348,962.5157,841.7968,sina vFD_FinancialGuideLine,2026-08-11T17:00:40+00:00
000591,2013-06-30,0.0433,0.0684,0.064,1.9801,1.5732,4.35,4.45,14.8771,3001890283.29,0.3315,-7.5337,16.0216,sina vFD_FinancialGuideLine,2026-08-11T17:02:18+00:00
000595,2013-06-30,-0.1464,-0.146,-0.151,1.678,1.4689,-8.72,-15.25,4.7624,993941228.13,-0.068,1.777,-213.1957,sina vFD_FinancialGuideLine,2026-08-11T17:02:35+00:00
000605,2013-06-30,-0.0224,-0.0222,-0.0219,0.6375,0.5894,-3.76,-3.69,31.8921,173768633.64,-0.0164,32.1766,-307.5886,sina vFD_FinancialGuideLine,2026-08-11T17:03:21+00:00
000606,2013-06-30,-0.0103,-0.0096,-0.0223,2.1705,1.9743,-0.49,-0.4654,21.041,1488227369.59,-0.0239,22.3374,,sina vFD_FinancialGuideLine,2026-08-11T17:03:28+00:00
000615,2013-06-30,-0.0369,-0.04,-0.03,2.9293,2.9247,-1.26,-1.24,10.7787,1478224857.35,0.0735,-23.4337,-234.1682,sina vFD_FinancialGuideLine,2026-08-11T17:04:05+00:00
000617,2013-06-30,0.0531,0.05,0.02,2.4712,2.4712,2.15,2.17,10.3495,2524905547.14,-0.1183,10.2761,,sina vFD_FinancialGuideLine,2026-08-11T17:04:13+00:00
000638,2013-06-30,-0.0082,-0.0057,-0.0165,0.934,0.691,-0.82,-0.82,6.2648,1320019900.86,0.2184,,,sina vFD_FinancialGuideLine,2026-08-11T17:04:52+00:00
000657,2013-06-30,0.014,0.014,0.0147,1.28,1.28,1.09,1.1,3.8711,397005491.38,0.08,8.1034,,sina vFD_FinancialGuideLine,2026-08-11T17:05:16+00:00
000662,2013-06-30,-0.062,-0.0641,-0.0659,2.2181,2.1088,-3.04,-2.99,16.8975,917877911.19,-0.3779,-14.5888,,sina vFD_FinancialGuideLine,2026-08-11T17:06:17+00:00
000668,2013-06-30,0.019,0.01,,5.0715,4.5613,0.2,0.2,72.276,1111424138.58,0.6526,13.2104,-21.2035,sina vFD_FinancialGuideLine,2026-08-11T17:06:39+00:00
000669,2013-06-30,0.609,0.5569,0.5565,7.9856,7.1172,7.82,8.14,41.0585,5253866356.67,0.3724,10436.9068,,sina vFD_FinancialGuideLine,2026-08-11T17:06:48+00:00
000670,2013-06-30,0.0206,0.0206,0.0205,0.9683,0.7919,2.6,2.63,40.9141,407830905.59,-0.2131,139.8221,330.8927,sina vFD_FinancialGuideLine,2026-08-11T17:07:07+00:00
