security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2012-03-31,-0.0134,-0.013,,0.7084,0.708,-1.89,-1.87,30.6558,1254706436.14,0.0027,27.6354,,sina vFD_FinancialGuideLine,2026-08-11T16:54:08+00:00
000018,2012-03-31,-0.0014,0,,0.6943,0.7,-0.2,-0.2,56.507,172828660,0.0034,-21.0962,,sina vFD_FinancialGuideLine,2026-08-11T16:54:57+00:00
000030,2012-03-31,-0.0023,-0.0023,,0.0047,0.0047,-49.58,-0.5,,65443969.3,-0.0016,-100,,sina vFD_FinancialGuideLine,2026-08-11T16:55:40+00:00
000037,2012-03-31,-0.1362,-0.11,,2.9958,2.8,-4.06,-3.99,-54.7808,5290472853.62,0.4994,-4.8733,,sina vFD_FinancialGuideLine,2026-08-11T16:55:52+00:00
000040,2012-03-31,0.1153,0.12,,2.2228,2.24,5.14,5.29,69.9943,1943185392.88,0.1516,69.8301,-46.4802,sina vFD_FinancialGuideLine,2026-08-11T16:56:08+00:00
000048,2012-03-31,0.0037,0.0086,,1.1343,0.9271,0.93,0.93,8.9008,1200057137.51,-0.0842,6.9444,38.9158,sina vFD_FinancialGuideLine,2026-08-11T16:56:46+00:00
000050,2012-03-31,-0.0225,-0.013,,5.0634,2.29,-0.55,-0.55,9.139,7851965319.85,0.5022,-3.2911,-209.2164,sina vFD_FinancialGuideLine,2026-08-11T16:57:02+00:00
000415,2012-03-31,0.0574,0.052,,8.7936,7.2954,0.71,0.72,49.8831,18624418781.05,0.0836,1931.0441,,sina vFD_FinancialGuideLine,2026-08-11T16:58:48+00:00
000498,2012-03-31,-0.0024,-0.0024,,0.021,0.021,-11.29,-10.69,,9487878.14,-0.0027,,,sina vFD_FinancialGuideLine,2026-08-11T16:59:10+00:00
000504,2012-03-31,-0.0001,-0.0002,,0.4183,0.41,-0.06,-0.05,47.619,259574407.25,-0.0104,-41.1069,,sina vFD_FinancialGuideLine,2026-08-11T16:59:17+00:00
000509,2012-03-31,0.0076,0.0091,,-0.4669,-0.4483,,,5.8618,574394982.52,0.0263,-11.9069,,sina vFD_FinancialGuideLine,2026-08-11T16:59:38+00:00
000519,2012-03-31,-0.0171,-0.015,,1.8198,1.76,-0.88,-0.87,14.6273,471491248.29,-0.0181,-20.7808,-592.4095,sina vFD_FinancialGuideLine,2026-08-11T17:00:04+00:00
000545,2012-03-31,0.0032,0,,-0.2767,-0.28,,0,56.2674,190049165.47,0.0109,-20.6889,,sina vFD_FinancialGuideLine,2026-08-11T17:00:39+00:00
000595,2012-03-31,-0.044,-0.044,,0.9515,0.95,-4.62,-4.52,19.2802,876864656.77,0.1013,-5.6985,,sina vFD_FinancialGuideLine,2026-08-11T17:02:31+00:00
000602,2012-03-31,1.1135,0.797,,11.0484,7.39,10.78,11.42,24.7298,13880858241.03,0.9244,507.4886,,sina vFD_FinancialGuideLine,2026-08-11T17:02:56+00:00
000603,2012-03-31,0.1754,0.11,,1.4548,1.26,8.67,9.08,90.2679,1183557724.77,0.2453,9218.6994,,sina vFD_FinancialGuideLine,2026-08-11T17:03:11+00:00
000605,2012-03-31,0.0015,0.001,,0.6043,0.56,0.23,0.23,30.6954,126024835.36,-0.0104,57.3916,,sina vFD_FinancialGuideLine,2026-08-11T17:03:20+00:00
000606,2012-03-31,-0.0166,-0.0138,,1.6973,1.44,-0.96,-0.95,22.7559,1079136081.55,-0.0072,-61.1137,,sina vFD_FinancialGuideLine,2026-08-11T17:03:27+00:00
000609,2012-03-31,0.0432,0.0437,,3.3719,3.3305,1.31,1.29,52.8653,1475051274.21,0.2349,-18.0899,-64.3367,sina vFD_FinancialGuideLine,2026-08-11T17:03:55+00:00
000615,2012-03-31,0.0171,0.02,,3.0151,3.01,0.56,0.56,13.4681,1216697619.04,-0.3275,-25.004,,sina vFD_FinancialGuideLine,2026-08-11T17:04:03+00:00
000657,2012-03-31,0.0004,0.0004,,1.4962,1.4962,0.03,0.03,3.6382,456353917.14,0.0924,5.0167,-95.066,sina vFD_FinancialGuideLine,2026-08-11T17:05:15+00:00
000662,2012-03-31,-0.0225,-0.025,,2.6226,2.4798,-1.01,-1.04,29.7521,1210180045.69,0.0852,3.1638,,sina vFD_FinancialGuideLine,2026-08-11T17:06:15+00:00
000668,2012-03-31,-0.0265,-0.03,,5.0144,4.53,-0.59,-0.58,52.7441,1078263156.81,-0.9716,-81.0355,-235.9839,sina vFD_FinancialGuideLine,2026-08-11T17:06:38+00:00
000669,2012-03-31,-0.0116,0.0116,,1.5913,1.59,-0.73,-0.72,4.9821,196822674.34,0.5498,-16.9975,,sina vFD_FinancialGuideLine,2026-08-11T17:06:47+00:00
000670,2012-03-31,0.0021,0.0021,,0.7645,0.7645,0.28,0.28,80.4781,294769299.69,-0.2687,-74.4749,1.2262,sina vFD_FinancialGuideLine,2026-08-11T17:07:05+00:00
000675,2012-03-31,-0.0662,,,-7.3659,-7.38,,,,108038634.32,0.0042,,,sina vFD_FinancialGuideLine,2026-08-11T17:07:50+00:00
000677,2012-03-31,-0.1941,-0.17,,-1.125,-1.162,,0,-8.8141,5419171865.86,-0.0789,-66.4284,,sina vFD_FinancialGuideLine,2026-08-11T17:08:14+00:00
000683,2012-03-31,0.1094,0.04,,5.4606,3.13,1.15,1.16,41.6836,7883319094.99,0.3503,57.5861,307.8054,sina vFD_FinancialGuideLine,2026-08-11T17:08:18+00:00
000688,2012-03-31,-0.0019,-0.0019,,-0.1806,-0.1806,,,2.2771,15027623.13,-0.0189,,,sina vFD_FinancialGuideLine,2026-08-11T17:08:43+00:00
000691,2012-03-31,-0.0112,-0.0112,,0.483,0.4389,-2.56,-2.52,41.602,246264831.47,-0.0025,-3.8116,,sina vFD_FinancialGuideLine,2026-08-11T17:09:11+00:00
000697,2012-03-31,0.0009,0.001,,0.9443,0.94,0.11,0.12,45.1203,497516153.59,-0.0702,-78.3606,,sina vFD_FinancialGuideLine,2026-08-11T17:09:31+00:00
000736,2012-03-31,0.2873,0.29,,5.4967,5.1,5.65,5.81,39.7351,2476667465.66,-0.0168,246.8885,,sina vFD_FinancialGuideLine,2026-08-11T17:10:49+00:00
000750,2012-03-31,0.103,0.09,,4.1701,3.84,2.37,2.4,27.7675,12014835890.92,1.1062,-100,,sina vFD_FinancialGuideLine,2026-08-11T17:11:26+00:00
000751,2012-03-31,-0.1014,-0.1,,0.0342,0.01,-1154.36,-171.26,6.4091,7470622787.98,0.424,-38.3458,,sina vFD_FinancialGuideLine,2026-08-11T17:11:27+00:00
000757,2012-03-31,0.0247,0.0247,,0.0463,0.0463,53.25,72.57,26.0473,469357540.8,0.0134,-22.1553,3339.6711,sina vFD_FinancialGuideLine,2026-08-11T17:11:39+00:00
000767,2012-03-31,-0.1617,-0.16,,0.4164,0.39,-39.91,-33.27,-4.9592,12219342779.82,0.0949,8.9874,,sina vFD_FinancialGuideLine,2026-08-11T17:12:06+00:00
000787,2012-03-31,-0.0041,-0.0041,,0.203,0.2265,-1.79,-1.77,,85376041.69,-0.0045,,,sina vFD_FinancialGuideLine,2026-08-11T17:13:02+00:00
000796,2012-03-31,0.0502,0.0263,,2.3054,1.89,1.39,1.15,47.4626,1170594450.02,-0.0144,24.7588,48.8234,sina vFD_FinancialGuideLine,2026-08-11T17:13:25+00:00
000798,2012-03-31,-0.0892,-0.0891,,2.1886,2.16,-4.12,-4.04,-35.7953,880502730.98,-0.1329,-39.0504,-678.2397,sina vFD_FinancialGuideLine,2026-08-11T17:13:46+00:00
000803,2012-03-31,-0.0332,-0.0329,,0.9095,0.9,-3.66,-3.59,-0.6718,271222860.33,-0.1008,92.4741,,sina vFD_FinancialGuideLine,2026-08-11T17:14:31+00:00
000805,2012-03-31,-0.0068,-0.007,,-0.3917,-0.39,,,,36367860.21,-0.0384,,,sina vFD_FinancialGuideLine,2026-08-11T17:14:56+00:00
000809,2012-03-31,-0.0669,-0.0669,,5.6832,5.68,-1.18,-1.17,-130.2594,3508189245.62,-0.2321,-90.91,,sina vFD_FinancialGuideLine,2026-08-11T17:15:23+00:00
000813,2012-03-31,-0.0069,-0.0067,,1.1729,1.14,-0.59,-0.59,16.2674,566616998.11,0.016,-3.1846,-893.058,sina vFD_FinancialGuideLine,2026-08-11T17:15:36+00:00
000833,2012-03-31,0.0322,0.03,,3.0806,3.08,1.05,1.05,14.2517,1503064904.11,-0.5908,-31.4867,-59.125,sina vFD_FinancialGuideLine,2026-08-11T17:16:13+00:00
000839,2012-03-31,0.0288,0.0287,,3.8244,3.73,0.77,0.77,19.4559,11248351132.87,-0.1837,-9.0309,16.4192,sina vFD_FinancialGuideLine,2026-08-11T17:16:39+00:00
000902,2012-03-31,-0.0367,-0.032,,1.5496,0.9671,-3.31,-3.31,3.8779,1171957052.91,-0.0782,-22.9912,-946.9134,sina vFD_FinancialGuideLine,2026-08-11T17:17:48+00:00
000908,2012-03-31,-0.0377,-0.038,,-0.0349,-0.04,,0,20.829,414876134.51,-0.0199,-37.4714,,sina vFD_FinancialGuideLine,2026-08-11T17:18:11+00:00
000922,2012-03-31,-0.0879,-0.09,,-0.0174,0.013,-663.71,-153.69,6.1241,344074193.23,-0.0137,73.5362,,sina vFD_FinancialGuideLine,2026-08-11T17:19:01+00:00
000927,2012-03-31,0.0352,0.03,,2.3519,2.33,1.47,1.52,2.3025,9827239481.53,-0.1217,-32.4949,7.2815,sina vFD_FinancialGuideLine,2026-08-11T17:19:11+00:00
000928,2012-03-31,-0.0335,-0.0335,,3.3018,3.302,-1.01,-1.01,17.6286,2505361112.51,0.1019,-12.6096,-872.6043,sina vFD_FinancialGuideLine,2026-08-11T17:19:26+00:00
000955,2012-03-31,-0.0098,-0.015,,2.4564,1.74,-0.42,-0.68,15.8956,1096415676.1,-0.0144,-3.7324,,sina vFD_FinancialGuideLine,2026-08-11T17:19:58+00:00
000958,2012-03-31,-0.0114,-0.005,,-2.3416,-2.3,,,4.0542,1345740063.8,0.0798,-4.1441,,sina vFD_FinancialGuideLine,2026-08-11T17:20:02+00:00
000972,2012-03-31,-0.1915,-0.1774,,-0.0532,0.25,-72.11,-51.35,6.6758,4369405825.68,-0.1675,-27.5167,,sina vFD_FinancialGuideLine,2026-08-11T17:20:24+00:00
000980,2012-03-31,0.0558,0.06,,3.8474,3.82,1.46,1.47,17.8726,1751879559.62,0.2682,-0.5042,-13.2266,sina vFD_FinancialGuideLine,2026-08-11T17:21:08+00:00
000981,2012-03-31,0.0532,0.06,,3.8865,3.57,1.58,1.59,60.3836,16300147689.69,-0.2779,10340.7556,9158.3791,sina vFD_FinancialGuideLine,2026-08-11T17:21:31+00:00
001207,2012-03-31,0.2043,,,,5.2458,3.89,,25.4779,444502540.96,,-4.5963,-27.1416,sina vFD_FinancialGuideLine,2026-08-11T17:22:07+00:00
002002,2012-03-31,-0.0406,-0.0406,,0.5313,0.5313,-7.65,-7.37,4.8919,307986405.42,0.0228,12.0115,,sina vFD_FinancialGuideLine,2026-08-11T17:22:28+00:00
002005,2012-03-31,0.1028,0.11,,7.3871,7.34,1.44,1.59,21.5671,8418616466.71,0.0453,17.5301,-5.8019,sina vFD_FinancialGuideLine,2026-08-11T17:22:31+00:00
002016,2012-03-31,0.0184,0.01,,2.6415,2.05,0.44,0.44,45.7544,2495363893.94,-0.0712,83.227,2728.2476,sina vFD_FinancialGuideLine,2026-08-11T17:22:45+00:00
002027,2012-03-31,-0.0302,-0.0294,,1.9877,1.97,-1.49,1.36,5.7288,830175064.58,-0.1734,-9.6247,-951.1741,sina vFD_FinancialGuideLine,2026-08-11T17:23:00+00:00
002044,2012-03-31,0.0206,0.024,,1.7861,1.71,1.4,1.41,16.2184,559291019.74,0.0462,-0.175,-10.513,sina vFD_FinancialGuideLine,2026-08-11T17:23:07+00:00
002047,2012-03-31,-0.0265,-0.01,,1.6365,1.52,-0.78,-0.77,12.0408,1186963089.77,0.0095,-8.5913,,sina vFD_FinancialGuideLine,2026-08-11T17:23:15+00:00
002071,2012-03-31,0.0025,0.011,,2.8174,1.97,0.55,0.55,17.3966,999423680.64,0.0101,3.7215,-89.3152,sina vFD_FinancialGuideLine,2026-08-11T17:23:33+00:00
002127,2012-03-31,0.0132,0.01,,2.749,2.57,0.54,0.54,10.2519,3533832435.2,0.378,14.7452,-85.282,sina vFD_FinancialGuideLine,2026-08-11T17:24:35+00:00
002143,2012-03-31,-0.0589,-0.0523,,4.1206,3.07,-1.7,-1.69,2.0728,1556745622.04,-0.4302,31.5458,,sina vFD_FinancialGuideLine,2026-08-11T17:24:41+00:00
002145,2012-03-31,-0.0601,-0.06,,0.4254,0.38,-15.54,-14.42,-0.1011,576234365.44,-0.0062,-62.2754,,sina vFD_FinancialGuideLine,2026-08-11T17:24:50+00:00
002149,2012-03-31,-0.0559,-0.1,,5.5005,4.656,-2.14,-2.12,11.659,2662735896.43,0.0624,-18.2334,,sina vFD_FinancialGuideLine,2026-08-11T17:25:07+00:00
002157,2012-03-31,0.0988,0.09,,3.2111,2.49,3.56,3.62,7.3515,3375538993.48,-0.0088,47.2578,56.0349,sina vFD_FinancialGuideLine,2026-08-11T17:25:10+00:00
