security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2017-09-30,-0.0105,-0.015,,1.2699,1.1963,-1.28,-1.27,29.8627,2792868433.39,-0.2683,-10.3481,-107.8049,sina vFD_FinancialGuideLine,2026-08-11T16:54:17+00:00
000018,2017-09-30,0.2496,0.2417,,1.2435,1.2029,20.09,21.49,21.9403,10495996015.27,-0.4625,44.8915,40.2977,sina vFD_FinancialGuideLine,2026-08-11T16:55:06+00:00
000019,2017-09-30,-0.0619,-0.0531,,1.9995,1.9612,-2.71,-2.61,23.74,1132336842.61,-0.1279,1.9255,,sina vFD_FinancialGuideLine,2026-08-11T16:55:16+00:00
000040,2017-09-30,0.2413,0.242,,8.4899,8.4253,2.87,2.91,16.5673,24805580495.5,-1.0348,117.0479,145.9893,sina vFD_FinancialGuideLine,2026-08-11T16:56:17+00:00
000048,2017-09-30,-0.1239,-0.1197,,1.9585,1.7539,-6.82,-6.61,13.4717,2778657675.47,-0.5186,-5.2298,-232.2346,sina vFD_FinancialGuideLine,2026-08-11T16:56:55+00:00
000050,2017-09-30,0.5377,0.5377,,10.2974,10.2974,5.22,5.34,21.2266,27234113375.03,0.9253,30.2815,99.4796,sina vFD_FinancialGuideLine,2026-08-11T16:57:09+00:00
000155,2017-09-30,0.1683,0.14,,2.7611,2.2557,6,4.91,6.2902,6204279646.82,-0.2073,374.6274,-34.7578,sina vFD_FinancialGuideLine,2026-08-11T16:57:43+00:00
000504,2017-09-30,-0.0734,-0.0658,,0.1803,-0.0489,,,27.3162,302449936.35,-0.0365,32.9866,,sina vFD_FinancialGuideLine,2026-08-11T16:59:26+00:00
000523,2017-09-30,0.0261,0.043,,3.4041,3.4187,1.26,1.27,5.0097,4424060083.61,-0.1476,24.4533,-19.4617,sina vFD_FinancialGuideLine,2026-08-11T17:00:05+00:00
000595,2017-09-30,0.0311,0.031,,0.9044,0.8979,3.47,3.51,17.3093,1461169523.16,-0.1104,104.6044,,sina vFD_FinancialGuideLine,2026-08-11T17:02:42+00:00
000606,2017-09-30,-0.0614,-0.0683,,3.8021,3.5493,-1.92,-1.89,38.3462,3968092712.41,-0.1476,38.7793,-414.9901,sina vFD_FinancialGuideLine,2026-08-11T17:03:35+00:00
000616,2017-09-30,0.0012,0.0031,,3.0386,2.7571,0.11,0.11,30.9547,10229403518.3,-0.0882,-46.2735,,sina vFD_FinancialGuideLine,2026-08-11T17:04:10+00:00
000617,2017-09-30,1.0978,0.55,,14.4614,7.7922,7.1,7.34,17.0668,837123976053.12,0.8698,-32.0904,,sina vFD_FinancialGuideLine,2026-08-11T17:04:19+00:00
000662,2017-09-30,0.2435,0.2481,,6.1528,6.1528,4.03,4.08,40.4582,5847970923.69,-0.622,-31.5336,50.1783,sina vFD_FinancialGuideLine,2026-08-11T17:06:24+00:00
000670,2017-09-30,-0.0257,-0.0246,,0.831,2.351,-2.94,-2.88,39.6638,740528737.55,0.0172,-46.3292,-230.3234,sina vFD_FinancialGuideLine,2026-08-11T17:07:13+00:00
000675,2017-09-30,-0.3581,,,-11.1418,-10.98,,0,100,45156137.11,-0.0309,,,sina vFD_FinancialGuideLine,2026-08-11T17:07:57+00:00
000688,2017-09-30,0.3114,0.3123,,1.8799,1.8611,16.78,18.43,58.9511,2300681320.38,0.3582,18.4243,134.5521,sina vFD_FinancialGuideLine,2026-08-11T17:08:50+00:00
000701,2017-09-30,0.3377,0.0479,,13.6087,12.2937,1.93,0.61,2.3902,19698467812.71,-11.9159,36.1768,36.6339,sina vFD_FinancialGuideLine,2026-08-11T17:09:32+00:00
000710,2017-09-30,0.4817,0.4817,,4.1981,4.1584,10.84,14.79,61.8688,1637933052.92,-0.0473,385.8445,,sina vFD_FinancialGuideLine,2026-08-11T17:10:02+00:00
000736,2017-09-30,-0.4245,-0.36,,8.3308,4.5296,-7.85,-7.53,25.4576,27669259542.91,-9.4811,-76.373,-198.2511,sina vFD_FinancialGuideLine,2026-08-11T17:10:57+00:00
000767,2017-09-30,-0.3934,-0.3173,,3.0723,2.5475,-12.46,-11.73,-2.0247,50384684814.89,0.2246,18.8147,-11348.3949,sina vFD_FinancialGuideLine,2026-08-11T17:12:14+00:00
000779,2017-09-30,0.4759,0.48,,1.6496,1.6496,28.85,33.71,14.1845,666037250.21,0.0472,23.6164,,sina vFD_FinancialGuideLine,2026-08-11T17:12:39+00:00
000796,2017-09-30,0.4695,0.4229,,2.926,2.6457,15.99,16.62,18.1171,5619512471.48,-0.055,24.0518,45.9565,sina vFD_FinancialGuideLine,2026-08-11T17:13:32+00:00
000803,2017-09-30,-0.288,-0.29,,0.1928,0.1928,-149.38,-85.51,-9.2947,515761289.63,-0.1466,-65.0339,,sina vFD_FinancialGuideLine,2026-08-11T17:14:40+00:00
000809,2017-09-30,0.0443,0.04,,3.6862,3.6862,1.2,1.21,11.9826,6017023840.54,0.4826,319.1237,,sina vFD_FinancialGuideLine,2026-08-11T17:15:30+00:00
000820,2017-09-30,0.4786,0.48,,1.6273,11.3719,29.41,34.48,55.3466,2049898428.63,-0.2981,99.5664,102.8119,sina vFD_FinancialGuideLine,2026-08-11T17:15:58+00:00
000833,2017-09-30,0.09,0.0901,,4.0419,4.0337,2.23,2.26,16.1617,3228046154.04,0.0624,5.4045,,sina vFD_FinancialGuideLine,2026-08-11T17:16:22+00:00
