security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000018,2021-09-30,-2.2723,-2.2723,,-1.8636,-1.8634,,0,,2680241702.44,-0.001,214.7845,,sina vFD_FinancialGuideLine,2026-08-11T16:55:12+00:00
000040,2021-09-30,-0.1241,-0.121,,8.0704,8.0671,-1.49,-1.48,,26556839171.1,0.2007,12.4395,,sina vFD_FinancialGuideLine,2026-08-11T16:56:23+00:00
000050,2021-09-30,0.5737,0.5737,,14.1438,14.1438,4.06,4.12,,78088579683.06,1.6584,5.6399,14.5779,sina vFD_FinancialGuideLine,2026-08-11T16:57:15+00:00
000511,2021-09-30,-0.0506,-0.05,,0.1929,0.2163,-23.2,-20.79,,3073691068.47,0.016,6.5827,,sina vFD_FinancialGuideLine,2026-08-11T16:59:46+00:00
000523,2021-09-30,-0.1963,-0.18,,-6.0484,-4.3021,,0,,2963025183.4,-0.096,-61.662,,sina vFD_FinancialGuideLine,2026-08-11T17:00:12+00:00
000540,2021-09-30,-0.0609,-0.1247,,3.0557,2.4872,-4.99,-4.88,,160008077240.83,2.202,-2.1559,-166.3531,sina vFD_FinancialGuideLine,2026-08-11T17:00:29+00:00
000585,2021-09-30,0.0273,0.0273,,-0.1848,-0.1873,,,,207285420.12,-0.0001,2.7796,-85.4258,sina vFD_FinancialGuideLine,2026-08-11T17:02:00+00:00
000587,2021-09-30,-0.2424,-0.24,,-0.0833,-0.0833,,0,,4439590927.51,-0.002,-91.3456,,sina vFD_FinancialGuideLine,2026-08-11T17:02:09+00:00
000606,2021-09-30,0.023,0.0213,,0.5877,0.5571,3.83,3.9,,1197084253.38,-0.2152,-95.0635,-77.7699,sina vFD_FinancialGuideLine,2026-08-11T17:03:40+00:00
000660,2021-09-30,0.1997,,,0.5903,0.5797,35.32,43.97,,190020977.14,0.0008,-98.0708,,sina vFD_FinancialGuideLine,2026-08-11T17:05:50+00:00
000670,2021-09-30,0.0631,0.0137,,0.2723,0.1036,37.2,48.8,,1381636603.86,-0.158,3495.7714,,sina vFD_FinancialGuideLine,2026-08-11T17:07:22+00:00
000673,2021-09-30,-0.0854,-0.0723,,-0.1886,-0.2663,,0,,1503276326.75,0.0207,0.9751,,sina vFD_FinancialGuideLine,2026-08-11T17:07:40+00:00
000688,2021-09-30,0.1318,0.1411,,2.6246,2.255,6.03,6.19,,5264133887.16,0.2474,-8.4639,72.6852,sina vFD_FinancialGuideLine,2026-08-11T17:08:56+00:00
000701,2021-09-30,0.2281,-0.0869,,5.3267,3.6855,2.52,-12.05,,21903322645.33,-1.1734,65.6381,19.5566,sina vFD_FinancialGuideLine,2026-08-11T17:09:37+00:00
000712,2021-09-30,0.0685,0.038,,6.0812,3.8566,0.99,1,,22582196697.77,-1.9097,,-80.3706,sina vFD_FinancialGuideLine,2026-08-11T17:10:10+00:00
