security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000159,2025-03-31,0.0179,0.0179,,4.2248,4.2252,0.42,0.42,,3455797725.54,-0.1817,-49.1227,4.8167,sina vFD_FinancialGuideLine,2026-08-11T16:57:53+00:00
000701,2025-03-31,0.0259,-0.0314,,4.8335,3.3026,0.36,-5.3,,16007457053.8,-0.4926,-45.5715,-17.7261,sina vFD_FinancialGuideLine,2026-08-11T17:09:44+00:00
000767,2025-03-31,0.0134,-0.0148,,3.3501,3.5658,0.55,-0.75,,58444292686.15,0.049,-13.221,,sina vFD_FinancialGuideLine,2026-08-11T17:12:27+00:00
000987,2025-03-31,0.1692,0.1301,,9.4071,6.3442,2.06,2.15,,210948606049.89,0.5763,224.117,108.1411,sina vFD_FinancialGuideLine,2026-08-11T17:21:50+00:00
001236,2025-03-31,0.0012,0.0012,,1.8656,1.8656,0.06,0.06,,9243043698.44,-3.2206,,,sina vFD_FinancialGuideLine,2026-08-11T17:22:14+00:00
002217,2025-03-31,0.0008,0.0005,,0.253,0.2487,0.22,0.22,,2543558237.17,-0.0261,8.6311,,sina vFD_FinancialGuideLine,2026-08-11T17:26:30+00:00
002313,2025-03-31,-0.0799,-0.08,,0.086,0.0991,-80.66,-58.13,,3253745666.9,0.1953,-24.0803,,sina vFD_FinancialGuideLine,2026-08-11T17:27:06+00:00
002519,2025-03-31,-0.0148,-0.0145,,2.0594,2.0609,-0.7,-0.7,,3370366701.46,-0.0672,-69.1021,-117.8076,sina vFD_FinancialGuideLine,2026-08-11T17:30:03+00:00
002529,2025-03-31,-0.0896,-0.0896,,1.031,1.031,-8.69,-8.33,,874653216.11,0.0702,124.2807,,sina vFD_FinancialGuideLine,2026-08-11T17:30:14+00:00
002670,2025-03-31,0.0364,0.0364,,5.7555,5.7544,0.63,0.63,,47141446227.54,-1.5427,6.1425,206.3093,sina vFD_FinancialGuideLine,2026-08-11T17:31:06+00:00
