security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2020-03-31,-0.0211,-0.0198,,1.5399,1.4493,-1.37,-1.36,,2788703434.5,0.0236,-45.4093,,sina vFD_FinancialGuideLine,2026-08-11T16:54:22+00:00
000018,2020-03-31,-0.0103,-0.01,,-3.513,-3.5103,,0,,3491318614.75,-0.01,-94.7087,,sina vFD_FinancialGuideLine,2026-08-11T16:55:10+00:00
000040,2020-03-31,-0.0349,-0.036,,9.0669,8.9925,-0.4,-0.4,,30844713439.33,-0.2901,-74.8642,-409.9938,sina vFD_FinancialGuideLine,2026-08-11T16:56:22+00:00
000050,2020-03-31,0.1471,0.1471,,13.1858,13.1858,1.12,1.12,,65450747261.8,0.0808,-5.2612,4.0969,sina vFD_FinancialGuideLine,2026-08-11T16:57:13+00:00
000422,2020-03-31,-0.2412,-0.211,,1.1531,0.0161,-1304.67,-261.16,,22685697484.46,0.16,-19.0815,-4000.7237,sina vFD_FinancialGuideLine,2026-08-11T16:59:03+00:00
000504,2020-03-31,-0.0018,-0.005,,0.3655,0.054,-9.52,-9.18,,237530539.91,-0.0056,-37.8446,,sina vFD_FinancialGuideLine,2026-08-11T16:59:32+00:00
000511,2020-03-31,-0.0341,-0.03,,0.3657,0.3857,-8.83,-8.46,,3280887341.73,0.0093,-100,,sina vFD_FinancialGuideLine,2026-08-11T16:59:44+00:00
000523,2020-03-31,-0.0357,-0.03,,2.9988,3.0114,-1,-0.99,,8889428676.85,-0.6049,-42.2069,-335.1379,sina vFD_FinancialGuideLine,2026-08-11T17:00:09+00:00
000540,2020-03-31,0.0223,0.0288,,2.9851,2.5551,1.12,1.17,,122486520479.15,0.24,-27.5159,-84.0065,sina vFD_FinancialGuideLine,2026-08-11T17:00:28+00:00
000585,2020-03-31,-0.0044,-0.0043,,-0.0627,-0.069,,0,,480516160.47,-0.0022,-6.8939,,sina vFD_FinancialGuideLine,2026-08-11T17:01:58+00:00
000587,2020-03-31,-0.1625,-0.14,,-0.0579,0.0313,-474.79,-145.98,,23208120203.98,-0.389,43.4142,,sina vFD_FinancialGuideLine,2026-08-11T17:02:08+00:00
000606,2020-03-31,0.0134,0.0136,,2.2218,2.1835,0.62,0.62,,2893003905.46,-0.0599,184.0562,-86.0031,sina vFD_FinancialGuideLine,2026-08-11T17:03:39+00:00
000660,2020-03-31,-0.0302,,,1.782,1.4602,-1.03,-1.03,,873963523.17,-0.0155,-29.9909,-1060.9475,sina vFD_FinancialGuideLine,2026-08-11T17:05:49+00:00
000662,2020-03-31,-0.0698,-0.0698,,1.4408,1.4408,-4.84,-4.73,,3961558615.64,0.0001,-99.449,-229.9012,sina vFD_FinancialGuideLine,2026-08-11T17:06:28+00:00
000665,2020-03-31,-0.0586,-0.05,,7.0351,6.9382,-0.87,-0.87,,12196597904.47,0.0609,-23.1,-187.96,sina vFD_FinancialGuideLine,2026-08-11T17:06:32+00:00
000670,2020-03-31,-0.0014,-0.0013,,-0.0417,-0.0897,,0,,52566112.32,-0.0059,-100,,sina vFD_FinancialGuideLine,2026-08-11T17:07:20+00:00
000673,2020-03-31,-0.0185,-0.0222,,-0.1008,-0.2233,,0,,1492209394.98,0.0064,-75.9031,,sina vFD_FinancialGuideLine,2026-08-11T17:07:39+00:00
000687,2020-03-31,-0.0547,-0.0541,,-0.1948,-0.2295,,0,,1933121706.9,0.0211,-97.9105,,sina vFD_FinancialGuideLine,2026-08-11T17:08:29+00:00
000688,2020-03-31,0.0231,0.024,,1.9006,1.9006,1.22,1.23,,2623538736.54,0.0106,-38.4878,-77.202,sina vFD_FinancialGuideLine,2026-08-11T17:08:54+00:00
000701,2020-03-31,0.0426,-0.0806,,7.5562,5.6207,0.07,-16.96,,23307176907.13,-7.2754,-30.4475,67.1586,sina vFD_FinancialGuideLine,2026-08-11T17:09:36+00:00
000712,2020-03-31,0.083,0.051,,5.9514,3.8086,1.34,1.36,,25345411071.01,0.6625,,-40.1062,sina vFD_FinancialGuideLine,2026-08-11T17:10:08+00:00
000737,2020-03-31,0.157,0.1569,,0.8825,0.8636,18.17,19.53,,1152257614.87,-0.0597,2.4195,1587.8525,sina vFD_FinancialGuideLine,2026-08-11T17:11:04+00:00
000760,2020-03-31,-0.018,-0.018,,0.6615,0.6615,-2.72,-2.72,,729975969.01,-0.1659,-89.4252,,sina vFD_FinancialGuideLine,2026-08-11T17:11:47+00:00
000767,2020-03-31,0.0276,0.0264,,2.6239,2.501,1.06,1.06,,52599396836.94,0.1294,-5.9641,930.8874,sina vFD_FinancialGuideLine,2026-08-11T17:12:20+00:00
000792,2020-03-31,0.1505,0.1432,,-1.7566,-2.0314,,0,,23349713398.21,0.0377,-10.3159,,sina vFD_FinancialGuideLine,2026-08-11T17:13:07+00:00
000796,2020-03-31,-0.0835,-0.08,,3.1569,2.9026,-2.76,2.65,,6247721388.61,-0.3653,-58.5392,-271.0198,sina vFD_FinancialGuideLine,2026-08-11T17:13:36+00:00
000803,2020-03-31,-0.1086,-0.11,,-0.8695,-0.8755,,0,,361911446.68,-0.1673,-100,,sina vFD_FinancialGuideLine,2026-08-11T17:14:46+00:00
000809,2020-03-31,-0.0353,-0.035,,3.7431,3.7431,-0.94,-0.94,,5624007205.48,0.0126,-19.9741,,sina vFD_FinancialGuideLine,2026-08-11T17:15:35+00:00
000820,2020-03-31,-0.0842,-0.08,,-3.1673,-22.1335,,0,,65463597.95,-0.0007,-100,,sina vFD_FinancialGuideLine,2026-08-11T17:16:03+00:00
000835,2020-03-31,-0.0353,-0.0353,,-1.0952,-1.0939,,0,,545187937.74,-0.0076,-96.6538,,sina vFD_FinancialGuideLine,2026-08-11T17:16:31+00:00
000851,2020-03-31,-0.0752,-0.0651,,4.25,3.5987,-1.81,-1.79,,9192397032.84,-0.3358,-58.3162,,sina vFD_FinancialGuideLine,2026-08-11T17:16:50+00:00
000890,2020-03-31,-0.0939,-0.0939,,-0.4845,-0.4845,,0,,3860017786.89,1.8812,-72.4364,-545.1168,sina vFD_FinancialGuideLine,2026-08-11T17:17:29+00:00
000892,2020-03-31,0.0146,0.0146,,2.7246,2.7252,0.54,0.54,,3547148918.77,-0.0155,-79.6429,31.2957,sina vFD_FinancialGuideLine,2026-08-11T17:17:40+00:00
000908,2020-03-31,-0.0085,0.0016,,2.199,3.8147,0.09,0.09,,4370109201.75,-0.0931,4.463,-209.9616,sina vFD_FinancialGuideLine,2026-08-11T17:18:25+00:00
000909,2020-03-31,0.0276,0.012,,4.1179,3.446,0.36,0.36,,3144887864.38,0.1885,2.0788,-19.8367,sina vFD_FinancialGuideLine,2026-08-11T17:18:31+00:00
000927,2020-03-31,-0.0802,-0.08,,-0.9317,-0.9491,,0,,1823197757.17,-0.0468,-73.8226,,sina vFD_FinancialGuideLine,2026-08-11T17:19:23+00:00
000939,2020-03-31,-0.0868,-0.09,,-0.0856,-0.0244,,0,,32202437579.42,-0.0018,-27.8503,,sina vFD_FinancialGuideLine,2026-08-11T17:19:41+00:00
000972,2020-03-31,-0.0169,-0.0169,,0.5638,0.5561,-3.04,-3,,674451770.44,-0.0062,-96.985,,sina vFD_FinancialGuideLine,2026-08-11T17:20:35+00:00
000980,2020-03-31,-0.2063,-0.21,,3.8823,3.8781,-5.31,-5.17,,20213598935.05,-0.4745,-94.714,-494.1465,sina vFD_FinancialGuideLine,2026-08-11T17:21:20+00:00
000981,2020-03-31,-0.0979,-0.1,,1.6771,3.314,-6.21,-6.01,,24863895647.35,0.0438,-61.9293,-686.5265,sina vFD_FinancialGuideLine,2026-08-11T17:21:45+00:00
002055,2020-03-31,0.0275,0.0267,,5.3069,3.9751,0.67,0.67,,10006686529.44,0.2458,-13.8701,-27.5606,sina vFD_FinancialGuideLine,2026-08-11T17:23:22+00:00
002072,2020-03-31,0.0129,0.0127,,0.1717,0.1467,8.64,9.03,,611459405.79,-0.0063,190.3696,,sina vFD_FinancialGuideLine,2026-08-11T17:23:46+00:00
002074,2020-03-31,0.0288,0.03,,8.0481,7.9211,0.38,0.36,,25025662549.97,-0.616,-58.3605,-83.8843,sina vFD_FinancialGuideLine,2026-08-11T17:23:51+00:00
002076,2020-03-31,-0.0207,-0.02,,-0.2601,-0.1947,,0,,661963159.47,0.0161,-50.6912,,sina vFD_FinancialGuideLine,2026-08-11T17:23:53+00:00
