security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000003,2000-12-31,-1.7954,,-1.824,-1.4954,-1.63,-111.34,0,8.7255,2494445663.71,0.549,-3.2668,,sina vFD_FinancialGuideLine,2026-08-11T16:53:22+00:00
000014,2000-12-31,-0.3502,,-0.36,0.4361,0.0021,-17576.44,577.2931,15.0196,310419895.17,0.1177,-53.4029,,sina vFD_FinancialGuideLine,2026-08-11T16:54:47+00:00
000055,2000-12-31,0.2448,,,3.4854,3.45,6.78,6.77,29.6259,1280868467,0.1073,-4.9386,4.568,sina vFD_FinancialGuideLine,2026-08-11T16:57:16+00:00
000410,2000-12-31,0.0443,,,2.7822,2.745,1.72,1.72,22.6293,2864944013.91,0.0139,36.6875,-32.952,sina vFD_FinancialGuideLine,2026-08-11T16:58:30+00:00
000418,2000-12-31,0.529,,0.4868,5.7236,5.47,9.43,9.9,26.3317,3407149351.94,0.536,2.4525,-10.8356,sina vFD_FinancialGuideLine,2026-08-11T16:58:49+00:00
000430,2000-12-31,-0.5753,,-0.429,0.6169,0.502,-110.9313,-71.354,28.9385,389930086.93,-0.0986,-34.668,-6246.9323,sina vFD_FinancialGuideLine,2026-08-11T16:59:04+00:00
000515,2000-12-31,0.027,,,1.6756,1.68,1.61,-2.77,23.8976,714613322.83,0.5082,30.9118,,sina vFD_FinancialGuideLine,2026-08-11T16:59:51+00:00
000542,2000-12-31,0.1811,,0.14,2.6652,2.326,6.01,6.08,19.7744,1090892510.42,-0.0533,178.7789,,sina vFD_FinancialGuideLine,2026-08-11T17:00:35+00:00
000653,2000-12-31,-3.1505,,0,-2.5377,-2.5377,,0,51.3315,647365072.22,0.1402,-45.219,,sina vFD_FinancialGuideLine,2026-08-11T17:05:04+00:00
000658,2000-12-31,-1.3822,,-1.05,0.0543,0.004,-36666.28,-248.5561,18.965,368958371.71,0.2533,-75.8034,,sina vFD_FinancialGuideLine,2026-08-11T17:05:25+00:00
000662,2000-12-31,-0.6875,,-0.6673,0.6662,0.3828,-175.08,-93.36,16.8787,306141703.33,0.3744,-15.2984,,sina vFD_FinancialGuideLine,2026-08-11T17:05:56+00:00
000667,2000-12-31,0.0077,,0,2.0009,2,0.6,0.61,11.2923,679209557.39,0.1172,-11.1365,-78.4821,sina vFD_FinancialGuideLine,2026-08-11T17:06:35+00:00
000739,2000-12-31,0.0516,,,2.1621,2.15,2.38,2.38,12.443,546583371.27,0.0486,-13.944,-4.4,sina vFD_FinancialGuideLine,2026-08-11T17:11:12+00:00
000758,2000-12-31,0.0404,,,2.2454,2.21,1.97,1.91,53.7409,1360905361.97,0.1094,30.5104,-79.3852,sina vFD_FinancialGuideLine,2026-08-11T17:11:42+00:00
000763,2000-12-31,0.0837,,0.107,1.9482,1.948,4.297,4.39,9.8132,2287803870.94,0.5461,70.6145,1197.8777,sina vFD_FinancialGuideLine,2026-08-11T17:11:52+00:00
000803,2000-12-31,0.0773,,0,1.8798,1.88,4.12,4.2,2.2172,278925682.38,0.0766,38.9814,321.714,sina vFD_FinancialGuideLine,2026-08-11T17:14:08+00:00
000809,2000-12-31,0.205,,0.18,2.1199,2.12,9.67,9.68,14.1275,509405397.69,0.0066,57.4404,-22.1615,sina vFD_FinancialGuideLine,2026-08-11T17:15:03+00:00
000886,2000-12-31,0.074,,,2.628,2.62,2.79,2.78,51.0127,5302525667.38,0.1056,5.6687,-42.281,sina vFD_FinancialGuideLine,2026-08-11T17:17:14+00:00
000980,2000-12-31,0.2545,,0.2578,3.3283,3.3283,7.65,10.29,24.0603,719045449.99,-0.1629,-16.4338,-0.2648,sina vFD_FinancialGuideLine,2026-08-11T17:20:50+00:00
200055,2000-12-31,0.2448,,,3.4854,3.45,6.78,6.77,29.6259,1280868467,0.1073,-4.9386,4.568,sina vFD_FinancialGuideLine,2026-08-11T17:33:19+00:00
600083,2000-12-31,-0.3069,,,0.1204,0.12,-254.89,,-35.4414,1299488870.5,-0.0874,-33.3968,,sina vFD_FinancialGuideLine,2026-08-11T18:01:14+00:00
600097,2000-12-31,-0.561,,-0.52,0.2247,0.0938,-574,-45.1942,11.993,620007773.64,-0.0177,-54.8711,,sina vFD_FinancialGuideLine,2026-08-11T18:02:24+00:00
600137,2000-12-31,0.2672,,-0.53,2.8419,2.736,9.66,17.2205,-0.8679,571034004.92,0.0956,48.8984,,sina vFD_FinancialGuideLine,2026-08-11T18:03:37+00:00
600604,2000-12-31,0.0137,,-0.15,1.5489,1.523,0.8,0.8,8.0343,1641482673.85,0.1565,59.8735,7.3902,sina vFD_FinancialGuideLine,2026-08-11T18:13:14+00:00
600646,2000-12-31,0.2629,,0.254,2.2206,2.16,11.73,12.48,52.0601,900115872.72,-0.0271,-45.1443,-38.9707,sina vFD_FinancialGuideLine,2026-08-11T18:14:31+00:00
600647,2000-12-31,-0.1479,,-0.1391,0.1954,0.1946,-75.94,-81.78,27.5254,166773810.5,0.0171,-94.6726,-135.9847,sina vFD_FinancialGuideLine,2026-08-11T18:14:38+00:00
600696,2000-12-31,0.0302,,,1.4591,1.46,2.07,2.09,-16.5613,720113393.76,-0.1645,-48.0755,,sina vFD_FinancialGuideLine,2026-08-11T18:17:01+00:00
600703,2000-12-31,-0.2076,,,0.8788,0.85,-24.3,0,11.1928,307355266.85,0.812,-36.9348,,sina vFD_FinancialGuideLine,2026-08-11T18:17:54+00:00
600709,2000-12-31,0.9677,,0.966,4.8875,4.88,19.81,21.99,-62.9047,2837651897.83,1.7618,-0.5682,-15.8664,sina vFD_FinancialGuideLine,2026-08-11T18:18:15+00:00
600721,2000-12-31,-0.9566,,-0.72,1.3756,1.34,-68.74,-51.15,23.3181,346922524,-0.0349,-13.4816,,sina vFD_FinancialGuideLine,2026-08-11T18:18:48+00:00
600745,2000-12-31,-0.8728,,-0.49,0.7398,0.8,-93.25,-63.67,11.47,400554545.62,-0.0515,40.4065,,sina vFD_FinancialGuideLine,2026-08-11T18:19:56+00:00
600802,2000-12-31,0.1829,,,3.0721,3.04,6.1,7.38,34.0057,1678259579.22,-0.2155,-8.6172,-29.6748,sina vFD_FinancialGuideLine,2026-08-11T18:22:21+00:00
600818,2000-12-31,-0.9405,,-0.8806,-1.238,-1.29,,0,6.2193,278075636.24,0.046,-22.1201,,sina vFD_FinancialGuideLine,2026-08-11T18:23:27+00:00
600844,2000-12-31,0.0234,,-0.156,2.2208,2.105,2.15,2.15,2.7999,1605329965.46,0.1803,-6.5719,-42.8443,sina vFD_FinancialGuideLine,2026-08-11T18:24:00+00:00
600878,2000-12-31,0.1142,,0.118,1.8492,1.848,6.18,6.38,29.3555,825979134.39,-0.1319,-53.4577,-72.9818,sina vFD_FinancialGuideLine,2026-08-11T18:24:50+00:00
900902,2000-12-31,0.0137,,-0.15,1.5489,1.523,0.8,0.8,8.0343,1641482673.85,0.1565,59.8735,7.3902,sina vFD_FinancialGuideLine,2026-08-11T18:41:28+00:00
900915,2000-12-31,-0.9405,,-0.8806,-1.238,-1.29,,0,6.2193,278075636.24,0.046,-22.1201,,sina vFD_FinancialGuideLine,2026-08-11T18:42:10+00:00
900921,2000-12-31,0.0234,,-0.156,2.2208,2.105,2.15,2.15,2.7999,1605329965.46,0.1803,-6.5719,-42.8443,sina vFD_FinancialGuideLine,2026-08-11T18:42:15+00:00
