security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2005-03-31,-0.0094,,0,1.231,1.231,-0.76,0,53.0494,1800641798.36,-0.0136,-39.5986,-818.5302,sina vFD_FinancialGuideLine,2026-08-11T16:53:57+00:00
000009,2005-03-31,0.0151,,0.0067,1.7552,1.2543,0.54,0.54,42.4839,5105410333.59,0.0193,31.3465,46.768,sina vFD_FinancialGuideLine,2026-08-11T16:54:30+00:00
000010,2005-03-31,-0.0112,,0,2.3187,1.01,-4.68,0,43.6728,904240358.25,-0.0487,19.1308,-124.0371,sina vFD_FinancialGuideLine,2026-08-11T16:54:34+00:00
000030,2005-03-31,-0.0196,,,-5.5443,-5.54,,,14.777,268429641.96,0.0121,-0.2222,,sina vFD_FinancialGuideLine,2026-08-11T16:55:27+00:00
000040,2005-03-31,-0.0254,,0,1.8501,1.78,-1.26,0,38.3562,1967509835.37,0.0541,-56.825,-175.1023,sina vFD_FinancialGuideLine,2026-08-11T16:55:57+00:00
000048,2005-03-31,0.0038,,0,0.2501,0.133,2.13,0,15.132,1138368566.53,0.0132,-7.1566,,sina vFD_FinancialGuideLine,2026-08-11T16:56:34+00:00
000056,2005-03-31,0.0566,,0,0.9084,0.47,0.53,0,29.7841,952847238.01,0.6225,159.061,11439.7075,sina vFD_FinancialGuideLine,2026-08-11T16:57:24+00:00
000503,2005-03-31,0.0128,,0,1.9514,1.8913,0.6,0,52.4467,1843609939.87,0.0124,-39.2988,-64.1793,sina vFD_FinancialGuideLine,2026-08-11T16:59:12+00:00
000507,2005-03-31,0.0201,,0,3.0063,2.95,0.66,0,28.7889,1175161377.04,0.0188,79.7272,-1.8997,sina vFD_FinancialGuideLine,2026-08-11T16:59:33+00:00
000529,2005-03-31,-0.0964,,0,-0.16,-0.16,,0,-2.3104,1179581433.51,-0.0523,-52.3755,-5446.5074,sina vFD_FinancialGuideLine,2026-08-11T17:00:22+00:00
000555,2005-03-31,-0.0179,,,-0.4899,-0.4899,,,11.2161,122429247.51,0.2578,1256.1578,,sina vFD_FinancialGuideLine,2026-08-11T17:01:04+00:00
000558,2005-03-31,0.01,,0,1.3271,1.2584,0.72,0,34.7327,683457767.53,0.2786,6916.7698,,sina vFD_FinancialGuideLine,2026-08-11T17:01:17+00:00
000562,2005-03-31,0.0315,,,1.1609,1.161,2.71,,-120.6641,4150559545.69,-0.0661,-52.3387,128.761,sina vFD_FinancialGuideLine,2026-08-11T17:01:25+00:00
000584,2005-03-31,0.0153,,,1.1623,1.1623,0.0126,,29.2542,1266466290.36,-0.1041,-12.5252,-37.7174,sina vFD_FinancialGuideLine,2026-08-11T17:01:51+00:00
000603,2005-03-31,-0.0026,,,0.8462,0.85,-0.3,,2.224,192991942.43,0.0006,240.9895,-136.7493,sina vFD_FinancialGuideLine,2026-08-11T17:03:00+00:00
000626,2005-03-31,0.1079,,0,2.311,1.41,3.6721,0,5.0203,1989805659.69,-0.2369,28.5012,38.0309,sina vFD_FinancialGuideLine,2026-08-11T17:04:38+00:00
