date,shadow_net_assets,actual_net_assets,shadow_unit_nav,actual_unit_nav,shadow_return,actual_return,shadow_daily_return,actual_daily_return,shadow_minus_actual_cny,shadow_minus_actual_pp,shadow_drawdown,actual_drawdown,shadow_cash,shadow_debt,actual_debt,reported_available_margin
2026-09-14,2717482.2,2717482.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852711.8,1852711.8,2669.06
2026-09-15,2669158.5427041096,2669156.53,0.9822174889329944,0.9822167482826565,-0.01778251106700557,-0.017783251717343518,-0.01778251106700557,-0.017783251717343518,2.01270410977304,7.406503379389347e-05,-0.01778251106700557,-0.017783251717343518,0.0,1852889.4572958904,1852891.47,-34182.0
2026-09-16,2650854.868372588,2650850.83,0.9754819620796735,0.9754804760082697,-0.024518037920326474,-0.024519523991730297,-0.006857469887486811,-0.006858233975509775,4.038372587878257,0.00014860714038451685,-0.024518037920326474,-0.024519523991730297,0.0,1853067.131627412,1853071.17,-48624.1
2026-09-17,2632101.283563801,2632343.18,0.9685808737086855,0.9686698886196936,-0.03141912629131449,-0.03133011138030639,-0.007074542266548134,-0.006981777243195486,-241.8964361990802,-0.008901491100809424,-0.03141912629131449,-0.03133011138030639,313.94344833378636,1753036.659884532,1852320.82,-70356.73
2026-09-18,2659483.5637080595,2660026.61,0.9786572157521618,0.9788570501032168,-0.021342784247838198,-0.021142949896783225,0.010403201546706153,0.010516649276710144,-543.0462919403799,-0.019983435105495072,-0.021342784247838198,-0.021142949896783225,0.0,1771198.4362919405,1852275.39,-51006.36
