date,security_code,action,shares,price,amount,pv_ratio,intrinsic_value,reason,security_name
2015-11-03,600660,买入,11100,13.400,148740,0.9673,13.750,首次建仓,福耀玻璃
2015-11-03,600519,买入,700,209.710,146797,1.0001,212.540,首次建仓,贵州茅台
2015-11-04,600660,买入,10800,13.870,149796,0.9746,13.750,定投加仓,福耀玻璃
2015-11-04,600519,买入,600,214.980,128988,0.9867,212.540,定投加仓,贵州茅台
2015-11-05,601398,买入,32400,4.640,150336,0.9516,4.792,首次建仓,工商银行
2015-11-05,600660,买入,10800,13.910,150228,1.0087,13.750,定投加仓,福耀玻璃
2015-11-05,600519,买入,600,216.560,129936,1.0115,212.540,定投加仓,贵州茅台
2015-11-06,000792,买入,6600,22.600,149160,0.5852,37.899,首次建仓,盐湖股份
2015-11-06,601398,买入,32400,4.650,150660,0.9683,4.792,定投加仓,工商银行
2015-11-06,600660,买入,10700,14.080,150656,1.0117,13.750,定投加仓,福耀玻璃
2015-11-06,600519,买入,600,218.420,131052,1.0189,212.540,定投加仓,贵州茅台
2015-11-09,000792,买入,6400,23.780,152192,0.5963,37.899,定投加仓,盐湖股份
2015-11-09,601398,买入,31900,4.800,153120,0.9704,4.792,定投加仓,工商银行
2015-11-09,600660,买入,10500,14.570,152985,1.0240,13.750,定投加仓,福耀玻璃
2015-11-09,600519,买入,600,220.830,132498,1.0277,212.540,定投加仓,贵州茅台
2015-11-10,000792,买入,6200,24.550,152210,0.6275,37.899,定投加仓,盐湖股份
2015-11-10,601398,买入,32300,4.730,152779,1.0017,4.792,定投加仓,工商银行
2015-11-10,600519,买入,600,222.380,133428,1.0390,212.540,定投加仓,贵州茅台
2015-11-11,000792,买入,6000,25.000,150000,0.6478,37.899,定投加仓,盐湖股份
2015-11-11,000333,买入,5100,29.440,150144,0.9102,32.554,首次建仓,美的集团
2015-11-11,601398,买入,32400,4.700,152280,0.9871,4.792,定投加仓,工商银行
2015-11-11,600660,买入,10700,14.150,151405,1.0393,13.750,定投加仓,福耀玻璃
2015-11-12,000792,买入,6100,24.700,150670,0.6596,37.899,定投加仓,盐湖股份
2015-11-12,600188,买入,14400,10.470,150768,0.8003,13.145,首次建仓,
2015-11-12,000333,买入,5100,29.730,151623,0.9043,32.554,定投加仓,美的集团
2015-11-12,601288,买入,46900,3.230,151487,0.9576,3.415,首次建仓,农业银行
2015-11-12,601398,买入,32600,4.650,151590,0.9808,4.792,定投加仓,工商银行
2015-11-12,600660,买入,10700,14.170,151619,1.0291,13.750,定投加仓,福耀玻璃
2015-11-12,600519,买入,600,220.010,132006,1.0358,212.540,定投加仓,贵州茅台
2015-11-12,601939,买入,26300,5.760,151488,1.0376,5.648,首次建仓,建设银行
2015-11-13,000792,买入,5700,26.180,149226,0.6517,37.899,定投加仓,盐湖股份
2015-11-13,600188,买入,14900,10.120,150788,0.7965,13.145,定投加仓,
2015-11-13,000333,买入,5200,28.990,150748,0.9132,32.554,定投加仓,美的集团
2015-11-13,601288,买入,47200,3.210,151512,0.9459,3.415,定投加仓,农业银行
2015-11-13,601398,买入,1200,4.600,5520,0.9704,4.792,定投加仓,工商银行
2015-11-16,000792,买入,400,26.170,10468,0.6908,37.899,定投加仓,盐湖股份
2015-11-16,600031,买入,100,7.030,703,0.8108,8.572,首次建仓,三一重工
2015-11-19,000792,买入,500,26.050,13025,0.6649,37.899,定投加仓,盐湖股份
2015-11-19,600188,买入,100,10.200,1020,0.7668,13.145,定投加仓,
2015-11-19,601288,买入,100,3.240,324,0.9517,3.415,定投加仓,农业银行
2015-11-25,600519,卖出,600,212.980,127788,,,换仓·减一档：让位给600309,贵州茅台
2015-11-25,000792,买入,1600,23.900,38240,0.6256,37.899,定投加仓,盐湖股份
2015-11-25,600188,买入,100,10.070,1007,0.7569,13.145,定投加仓,
2015-11-25,600031,买入,100,6.980,698,0.8119,8.572,定投加仓,三一重工
2015-11-26,600519,卖出,600,212.840,127704,,,换仓·减一档：让位给600309,贵州茅台
2015-11-26,000792,买入,6100,24.100,147010,0.6306,37.899,定投加仓,盐湖股份
2015-11-26,600188,买入,200,10.370,2074,0.7661,13.145,定投加仓,
2015-11-26,600031,买入,100,6.930,693,0.8143,8.572,定投加仓,三一重工
2015-11-27,000333,卖出,15400,27.110,417494,,,跌破建仓日MA60止损,美的集团
2015-11-27,600188,卖出,15200,9.400,142880,,,跌破建仓日MA60止损（同日对冲 14500 股）,
2015-11-27,601288,卖出,50500,3.130,158065,,,跌破建仓日MA60止损（同日对冲 43700 股）,农业银行
2015-11-27,600031,卖出,300,6.420,1926,,,跌破建仓日MA60止损,三一重工
2015-11-27,000792,买入,6200,21.930,135966,0.6359,37.899,定投加仓,盐湖股份
2015-11-27,600309,买入,7800,17.360,135408,0.8292,22.540,首次建仓,万华化学
2015-11-27,601398,买入,29900,4.580,136942,0.9766,4.792,定投加仓,工商银行
2015-11-27,600519,买入,600,207.740,124644,1.0014,212.540,定投加仓,贵州茅台
2015-11-27,601939,买入,5300,5.690,30157,1.0252,5.648,定投加仓,建设银行
2015-11-30,600188,卖出,14500,9.350,135575,,,跌破建仓日MA60止损,
2015-11-30,600309,卖出,7800,17.120,133536,,,跌破建仓日MA60止损,万华化学
2015-11-30,601288,卖出,43700,3.150,137655,,,跌破建仓日MA60止损,农业银行
2015-11-30,000792,买入,6200,22.700,140740,0.5786,37.899,定投加仓,盐湖股份
2015-11-30,601398,买入,30500,4.620,140910,0.9558,4.792,定投加仓,工商银行
2015-11-30,600519,买入,600,214.310,128586,0.9774,212.540,定投加仓,贵州茅台
2015-11-30,600660,买入,3800,14.010,53238,1.0058,13.750,定投加仓,福耀玻璃
2015-12-02,000792,买入,4000,22.700,90800,0.5855,37.899,定投加仓,盐湖股份
2015-12-02,601398,买入,300,4.720,1416,0.9456,4.812,定投加仓,工商银行
2015-12-03,000792,买入,1400,22.920,32088,0.5990,37.899,定投加仓,盐湖股份
2015-12-03,601288,买入,400,3.340,1336,0.9449,3.429,首次建仓,农业银行
2015-12-16,601939,卖出,25600,5.740,146944,,,换仓·减一档：让位给600309,建设银行
2015-12-16,000792,买入,4100,23.660,97006,0.6304,37.899,定投加仓,盐湖股份
2015-12-16,601288,买入,200,3.240,648,0.9449,3.429,定投加仓,农业银行
2015-12-17,000792,买入,2000,24.010,48020,0.6243,37.899,定投加仓,盐湖股份
2015-12-17,601288,买入,600,3.270,1962,0.9449,3.429,定投加仓,农业银行
2015-12-18,601939,卖出,6000,5.820,34920,,,换仓：让位给空间更大的600188,建设银行
2015-12-18,601398,卖出,32700,4.620,151074,,,换仓·减一档：让位给600309,工商银行
2015-12-18,000792,买入,6000,24.310,145860,0.6335,37.899,定投加仓,盐湖股份
2015-12-18,600188,买入,4500,9.710,43695,0.7402,13.145,首次建仓,
2015-12-21,000792,买入,1400,23.910,33474,0.6414,37.899,定投加仓,盐湖股份
2015-12-21,000333,买入,800,31.870,25496,0.9129,32.554,首次建仓,美的集团
2015-12-21,601288,买入,300,3.310,993,0.9566,3.429,定投加仓,农业银行
