signal_date,exec_date,source_code,close,ma,ma_prev,weak_run,cross_count,hold_pv,trigger_code,trigger_pv,block_reason,next_source,shares_held
2012-05-18,2012-05-21,600309,14.0800,14.1985,14.0190,1,0,0.9656,600660,0.7263,连续1日<2,,51600
2012-05-21,2012-05-22,600897,13.3100,13.5700,13.5210,1,0,1.0197,600660,0.7271,连续1日<2,002128,30500
2012-05-24,2012-05-25,600897,13.4600,13.5980,13.6110,1,0,1.0312,600660,0.7221,连续1日<2,600309,30500
2012-10-23,2012-10-24,600309,13.7000,13.7570,13.5040,1,0,0.9808,600188,0.7031,连续1日<2,,23700
2013-08-21,2013-08-22,600660,7.3700,7.3755,7.3425,1,0,0.6357,000933,0.4404,连续1日<2,,145200
2013-08-29,2013-08-30,600066,17.4800,17.7265,17.6360,1,0,0.8705,000338,0.4754,连续1日<2,600585,40500
2013-09-18,2013-09-23,600066,18.2800,18.3905,18.1645,1,0,0.9104,600031,0.5041,连续1日<2,,33900
2013-10-15,2013-10-16,601988,2.7900,2.8060,2.7690,1,0,1.0168,600031,0.5125,连续1日<2,600066,500
2013-10-18,2013-10-21,601988,2.8000,2.8015,2.7925,1,0,1.0204,600585,0.7340,连续1日<2,,100
2013-10-22,2013-10-23,002024,12.4100,12.4655,11.5205,1,0,1.4270,601088,0.5614,连续1日<2,,15300
2013-11-25,2013-11-26,601988,2.8100,2.8115,2.8045,1,0,1.0578,600585,0.6567,连续1日<2,,48000
2014-03-05,2014-03-06,600897,14.9500,15.0630,14.9955,1,0,0.8974,000858,0.7026,连续1日<2,,11000
2014-04-18,2014-04-21,601288,2.4200,2.4260,2.4010,1,0,0.8888,000338,0.5192,连续1日<2,,200
2014-06-03,2014-06-04,600660,8.0800,8.0920,8.0120,1,0,0.6591,000333,0.4487,连续1日<2,,180400
2014-07-09,2014-07-10,601398,3.4200,3.4325,3.4256,1,0,0.8432,600066,0.6704,连续1日<2,,800
2014-07-21,2014-07-22,601398,3.4200,3.4270,3.4272,1,0,0.8432,600585,0.5707,连续1日<2,,800
2014-07-23,2014-07-24,601988,2.5600,2.5667,2.5617,1,0,0.8427,000792,0.5680,连续1日<2,,100
2014-08-08,2014-08-11,601398,3.5100,3.5165,3.4875,1,0,0.8965,600031,0.5532,连续1日<2,,900
2014-08-12,2014-08-13,000651,29.4600,29.5545,29.0595,1,0,0.7499,600031,0.5522,连续1日<2,,46800
2014-08-13,2014-08-14,601398,3.5100,3.5275,3.5095,1,0,0.8965,600031,0.5513,连续1日<2,000651,900
2014-08-19,2014-08-20,601939,4.1000,4.1055,4.0550,1,0,0.9135,600188,0.6586,连续1日<2,,10100
2014-08-21,2014-08-22,601988,2.6900,2.6970,2.6660,1,0,0.9174,600188,0.6418,连续1日<2,,700
2014-08-25,2014-08-26,601988,2.7000,2.7020,2.6790,1,0,0.9208,000792,0.6676,连续1日<2,,700
2014-09-12,2014-09-15,000651,29.2000,29.2210,29.2315,1,0,0.7050,600585,0.5340,连续1日<2,,30400
2014-09-22,2014-09-23,601988,2.6700,2.6990,2.6970,1,0,0.9060,600188,0.6918,连续1日<2,,100
2015-01-09,2015-01-12,600031,9.2100,9.3365,8.9330,1,0,0.8864,000568,0.7160,连续1日<2,,100
2015-11-13,2015-11-16,601398,4.6000,4.6165,4.5615,1,0,0.9599,000651,0.7670,连续1日<2,,23000
2015-11-18,2015-11-19,002304,64.7300,64.7695,63.4615,1,0,1.2068,000338,0.6289,连续1日<2,,5460
2015-12-28,2015-12-29,600660,15.1400,15.2200,14.8265,1,0,1.1011,600309,0.7973,连续1日<2,,35800
2015-12-31,2016-01-04,600660,15.1900,15.2745,15.0695,1,0,1.1048,000651,0.9221,连续1日<2,,24900
2016-07-27,2016-07-28,002128,7.9100,8.0130,7.8575,1,0,0.8121,000338,0.6202,连续1日<2,,113500
2016-07-28,2016-07-29,601288,3.1000,3.1041,3.0804,1,0,0.9455,000338,0.6451,连续1日<2,601225,200
2016-07-29,2016-08-01,002128,7.9600,8.0630,7.9365,1,0,0.8172,600585,0.6365,连续1日<2,,113500
2019-09-27,2019-09-30,600585,41.4400,41.8470,41.3815,1,0,0.7274,002466,0.3828,连续1日<2,000338,139000
2020-01-16,2020-01-17,600016,6.3000,6.3045,6.2865,1,0,0.9888,600566,0.7685,连续1日<2,,700
2020-06-03,2020-06-04,603156,21.8100,21.9646,21.4965,1,0,0.9347,600016,0.7338,连续1日<2,,49680
2020-08-12,2020-08-13,600309,64.4400,65.6540,62.7490,1,0,1.1535,600897,0.8180,连续1日<2,,40700
2020-11-13,2020-11-16,601818,4.0000,4.0370,4.0040,1,0,1.0213,002466,0.4850,连续1日<2,,3000
2020-12-07,2020-12-08,601818,4.1900,4.2615,4.1910,1,0,1.0849,601328,0.8179,连续1日<2,,3000
2021-03-05,2021-03-08,601818,4.1400,4.1455,4.1405,1,0,1.0784,600897,0.7804,连续1日<2,,3000
2022-04-20,2022-04-21,601088,29.5600,29.6435,28.1830,1,0,0.9972,601398,0.7738,连续1日<2,,431800
2022-04-21,2022-04-22,601225,16.5500,16.5890,15.9360,1,0,0.9734,601998,0.7911,连续1日<2,,54700
2022-07-01,2022-07-04,600928,3.6300,3.6700,3.6320,1,0,0.9676,000338,0.7597,连续1日<2,,100
2023-01-03,2023-01-04,603156,21.5000,21.7575,21.3720,1,0,1.0141,601398,0.7466,连续1日<2,,13900
2023-07-26,2023-07-27,000338,12.5600,12.6735,12.5625,1,0,0.7577,000933,0.5455,连续1日<2,,201900
2023-08-07,2023-08-08,601169,4.6000,4.6050,4.5355,1,0,0.7252,000792,0.4484,连续1日<2,,1763300
2023-08-08,2023-08-09,601328,5.6100,5.6160,5.5498,1,0,0.7351,000792,0.4472,连续1日<2,601169,3357400
2023-08-09,2023-08-10,000338,12.7800,12.7855,12.7380,1,0,0.7709,600176,0.6070,连续1日<2,,56700
2024-02-02,2024-02-05,601825,6.2000,6.2845,6.1590,1,0,0.8409,601166,0.6134,连续1日<2,,278700
2024-03-12,2024-03-13,601288,4.1400,4.1800,4.1015,1,0,0.8448,601166,0.6294,连续1日<2,,2100
2024-03-28,2024-03-29,601988,4.3800,4.4350,4.4525,1,0,0.8560,000001,0.6328,连续1日<2,,523700
2024-04-22,2024-04-23,600938,28.8900,29.0955,28.7825,1,0,0.8029,000001,0.6265,连续1日<2,,159500
2024-04-24,2024-04-25,002948,3.3000,3.3110,3.2810,1,0,0.8848,000001,0.6283,连续1日<2,600938,200
2024-04-26,2024-04-29,002948,3.2900,3.3180,3.2975,1,0,0.8822,000001,0.6325,连续1日<2,,200
2024-05-06,2024-05-07,601288,4.3500,4.3980,4.3470,1,0,0.8106,000001,0.6517,连续1日<2,,2400
2024-05-24,2024-05-27,600176,12.4800,12.4945,12.3430,1,0,0.8888,000001,0.6768,连续1日<2,,695300
2024-08-29,2024-08-30,601288,4.7100,4.7520,4.6905,1,0,0.8831,600036,0.7229,连续1日<2,,200
2024-10-25,2024-10-28,601288,4.8200,4.8440,4.7550,1,0,0.9042,002466,0.3905,连续1日<2,,200
