group,arm,worst_roll5,worst_roll5_start,worst_roll5_window_end,worst_mdd,worst_mdd_start,worst_mdd_from,worst_mdd_to,lowest_margin_ratio,lowest_margin_ratio_start,lowest_margin_ratio_date,lowest_equity_buffer,lowest_equity_buffer_start,lowest_equity_buffer_date,forced_liquidations,forced_liquidation_starts,negative_window_starts,rf_coverage_min,end
full,BL11100OP09,-0.058903405869864645,2011-05-01,2016-05-31,0.8091260814380838,2014-11-01,2015-06-09,2016-05-30,1.6540751086898602,2012-11-01,2015-08-25,0.21406229186914708,2012-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL11200OP09,-0.046524546332606054,2009-11-01,2016-02-29,0.8084161605992766,2014-11-01,2015-06-09,2016-05-30,1.6768861879429138,2013-05-01,2015-08-25,0.22475358831910425,2013-05-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL11300OP09,-0.04906092200711132,2009-11-01,2016-02-29,0.8054279257938969,2014-11-01,2015-06-09,2016-05-18,1.6654036393703546,2012-11-01,2015-08-25,0.2194084549427934,2012-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL11400OP09,-0.05284663597896455,2010-05-01,2016-02-29,0.8026247142697082,2014-11-01,2015-06-09,2016-05-18,1.6933138993398034,2011-05-01,2015-08-25,0.23227465356136875,2011-05-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL11500OP09,-0.04563467061896653,2010-05-01,2016-02-29,0.784093830735308,2014-11-01,2015-06-09,2016-05-18,1.664707265041523,2012-11-01,2015-08-25,0.21908192070779853,2012-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL11600OP09,-0.07015149302336521,2011-05-01,2016-05-31,0.7824235692388448,2014-11-01,2015-06-09,2016-05-18,1.6520844279375317,2012-11-01,2015-08-25,0.2131152754566395,2012-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL11700OP09,-0.052922314313976315,2011-05-01,2016-05-31,0.7778185013844937,2014-11-01,2015-06-09,2016-05-18,1.679730038432942,2012-11-01,2015-08-25,0.22606611166351512,2012-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL11800OP09,-0.05889246810555171,2011-05-01,2016-05-31,0.7903746417114286,2014-11-01,2015-06-09,2016-05-18,1.6849993041837517,2013-05-01,2015-08-25,0.22848632828976342,2013-05-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL11900OP09,-0.07121732985501461,2011-05-01,2016-05-31,0.7943086455714352,2014-11-01,2015-06-09,2016-05-18,1.643852026483356,2012-11-01,2015-08-25,0.20917456130096362,2012-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL12000OP09,-0.05979720638231545,2011-05-01,2016-05-31,0.7742773999182853,2014-11-01,2015-06-09,2016-05-18,1.643442973949978,2012-11-01,2015-09-29,0.20897772505274134,2012-11-01,2015-09-29,0.0,0,4,0.9845890410958904,2026-08-28
full,BL12500OP09,-0.07566526504547921,2011-05-01,2016-05-31,0.7925741795556976,2014-11-01,2015-06-09,2016-05-24,1.641911756582786,2012-11-01,2015-08-25,0.20824003190913665,2012-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL13000OP09,-0.06408936111532082,2011-05-01,2016-05-31,0.7917022003747836,2014-11-01,2015-06-09,2016-05-24,1.646186418122495,2012-11-01,2015-08-25,0.21029599947576208,2012-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL14000OP09,-0.04784385405086922,2009-11-01,2016-03-31,0.7844949324074606,2014-11-01,2015-06-09,2016-05-10,1.6517345691096323,2013-05-01,2015-08-25,0.21294860305505062,2013-05-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL15000OP09,-0.072228185378576,2011-05-01,2016-05-31,0.7826146884705484,2014-11-01,2015-06-09,2016-05-09,1.6600653386072757,2012-11-01,2015-08-25,0.2168982932378765,2012-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL17500OP09,-0.06095168816704655,2011-05-01,2016-05-31,0.7663304673228435,2014-11-01,2015-06-09,2016-05-10,1.663528350247505,2012-11-01,2015-08-25,0.21852849709078775,2012-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL20000OP09,-0.07218656350877106,2011-05-01,2016-05-31,0.7644346200669055,2014-11-01,2015-06-09,2016-05-27,1.6902200346396916,2013-05-01,2015-08-25,0.23086937004795102,2013-05-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BL30000OP09,-0.04835798258891111,2009-11-01,2016-02-29,0.7741116242625037,2014-11-01,2015-06-09,2016-03-10,1.6532690785790023,2013-05-01,2015-08-25,0.21367911803119166,2013-05-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
full,BLNONEOP09,-0.10090534929640882,2010-05-01,2016-03-31,0.8098763477868235,2014-11-01,2015-06-09,2016-03-10,1.655523505566776,2012-11-01,2015-08-25,0.21474989897232594,2012-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BASE,-0.15428167240463875,2009-11-01,2016-02-29,0.734892282283886,2010-05-01,2011-03-28,2014-03-20,1.515364214234868,2014-11-01,2015-08-25,0.1421204303307432,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
A,BL05000OP09,-0.05277875900815365,2013-11-01,2020-10-30,0.45120584947355113,2013-11-01,2020-02-25,2020-11-19,5.472317140281943,2013-11-01,2020-11-19,0.7653442625016108,2013-11-01,2014-06-25,0.0,0,14,0.9845890410958904,2026-08-28
A,BL06000OP09,-0.09483234525320028,2014-11-01,2020-05-29,0.5070380400947736,2014-11-01,2015-06-15,2020-03-23,2.1135575387159116,2014-11-01,2025-01-10,0.3849232981895479,2014-11-01,2025-01-10,0.0,0,12,0.9845890410958904,2026-08-28
A,BL07000OP09,-0.021639822625816874,2014-11-01,2020-05-29,0.6923517367406727,2014-11-01,2015-06-12,2016-05-09,1.8755162149454436,2012-11-01,2020-03-23,0.30685749894312936,2012-11-01,2020-03-23,0.0,0,1,0.9845890410958904,2026-08-28
A,BL07500OP09,0.0026254301136023894,2014-11-01,2020-05-29,0.708791735302902,2014-11-01,2015-06-12,2016-05-09,1.8870749778052238,2015-05-01,2020-03-23,0.31110315419900564,2015-05-01,2020-03-23,0.0,0,0,0.9845890410958904,2026-08-28
A,BL08000OP09,-0.07800378801930496,2014-11-01,2020-05-29,0.8105923574529375,2014-11-01,2015-06-12,2016-12-28,1.65077089857117,2014-11-01,2015-08-25,0.21248914605580987,2014-11-01,2015-08-25,0.0,0,1,0.9845890410958904,2026-08-28
A,BL08500OP09,-0.03726565923021319,2014-11-01,2020-05-29,0.7751232301201962,2014-11-01,2015-06-12,2016-05-10,1.6470761574836006,2014-11-01,2015-08-25,0.21072259221690318,2014-11-01,2015-08-25,0.0,0,1,0.9845890410958904,2026-08-28
A,BL09000OP09,0.0643474813367011,2014-11-01,2020-05-29,0.7324036271076093,2014-11-01,2015-06-12,2016-05-10,1.547104645979036,2014-11-01,2015-08-25,0.1597207057850077,2014-11-01,2015-08-25,0.0,0,0,0.9845890410958904,2026-08-28
A,BL09100OP09,0.04358305868221479,2009-11-01,2016-02-29,0.7335098228906898,2014-11-01,2015-06-12,2016-05-09,1.532900352165012,2014-11-01,2015-08-25,0.15193443711854585,2014-11-01,2015-08-25,0.0,0,0,0.9845890410958904,2026-08-28
A,BL09200OP09,0.05985439066979836,2014-11-01,2020-05-29,0.7337249571266138,2014-11-01,2015-06-12,2016-05-10,1.5276340689297665,2012-11-01,2015-08-25,0.1490108616713705,2012-11-01,2015-08-25,0.0,0,0,0.9845890410958904,2026-08-28
A,BL09300OP09,0.01356771042300653,2009-11-01,2016-02-29,0.7212882790275154,2014-11-01,2015-06-12,2016-05-10,1.5109969633797842,2009-11-01,2015-08-25,0.1396408917380138,2009-11-01,2015-08-25,0.0,0,0,0.9845890410958904,2026-08-28
A,BL09400OP09,0.009149378502397054,2014-05-01,2020-05-29,0.732912269743107,2014-11-01,2015-06-12,2016-05-10,1.5361173304803564,2014-11-01,2015-08-25,0.1537104788776261,2014-11-01,2015-08-25,0.0,0,0,0.9845890410958904,2026-08-28
A,BL09500OP09,0.0031312222609738427,2014-05-01,2020-05-29,0.7424328007172734,2014-11-01,2015-06-15,2016-05-10,1.5280966078033322,2014-11-01,2015-08-25,0.14926844719014548,2014-11-01,2015-08-25,0.0,0,0,0.9845890410958904,2026-08-28
A,BL09600OP09,-0.005232860283784446,2014-05-01,2020-05-29,0.751942971101316,2014-11-01,2015-06-15,2016-05-10,1.527462010090945,2014-11-01,2015-08-25,0.14891500318060422,2014-11-01,2015-08-25,0.0,0,1,0.9845890410958904,2026-08-28
A,BL09700OP09,0.007806682801522413,2009-11-01,2016-02-29,0.7463798839845512,2014-11-01,2015-06-15,2016-05-10,1.532718108361048,2014-11-01,2015-08-25,0.15183360011965658,2014-11-01,2015-08-25,0.0,0,0,0.9845890410958904,2026-08-28
A,BL09800OP09,-0.047716630027518026,2010-05-01,2016-02-29,0.7452724081550759,2014-11-01,2015-06-15,2016-05-10,1.5331052738078936,2014-11-01,2015-08-25,0.15204779331879253,2014-11-01,2015-08-25,0.0,0,2,0.9845890410958904,2026-08-28
A,BL09900OP09,-0.08187855535304478,2009-11-01,2016-02-29,0.7544980362766404,2014-11-01,2015-06-15,2016-05-10,1.4926223113546193,2014-11-01,2015-08-25,0.12904959941259764,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
A,BL10000OP09,-0.09159852977499072,2010-05-01,2016-02-29,0.74709618813439,2014-11-01,2015-06-15,2016-05-10,1.49503866011152,2014-11-01,2015-08-25,0.1304572686414486,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL10100OP09,-0.09190142559033476,2010-05-01,2016-02-29,0.7339282791080461,2014-11-01,2015-06-15,2016-01-28,1.5339324065308,2012-05-01,2015-08-25,0.1525050292534535,2012-05-01,2015-08-25,0.0,0,2,0.9845890410958904,2026-08-28
A,BL10200OP09,-0.1313248515369455,2010-05-01,2016-02-29,0.7274476389514775,2014-11-01,2015-06-15,2016-01-28,1.5152275681970093,2014-11-01,2015-08-25,0.14204306515694634,2014-11-01,2015-08-25,0.0,0,2,0.9845890410958904,2026-08-28
A,BL10300OP09,-0.13646229667687937,2009-11-01,2016-02-29,0.7274041785061394,2014-11-01,2015-06-15,2016-01-28,1.511256260837722,2014-11-01,2015-08-25,0.13978850993849193,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
A,BL10400OP09,-0.1326525311399951,2009-11-01,2016-02-29,0.7225471189903985,2010-05-01,2011-03-25,2012-11-15,1.5168522353562217,2014-11-01,2015-08-25,0.14296200401174577,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
A,BL10414OP09,-0.12730912451526966,2009-11-01,2016-02-29,0.7276017646279129,2014-11-01,2015-06-15,2016-01-28,1.515364214234868,2014-11-01,2015-08-25,0.1421204303307432,2014-11-01,2015-08-25,0.0,0,2,0.9845890410958904,2026-08-28
A,BL10500OP09,-0.1558517571765875,2009-11-01,2016-02-29,0.7453921270212513,2010-05-01,2011-03-28,2014-03-20,1.515364214234868,2014-11-01,2015-08-25,0.1421204303307432,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
A,BL10600OP09,-0.15396994574003442,2010-05-01,2016-02-29,0.7626688050077163,2009-11-01,2011-03-28,2014-03-20,1.5076037323694476,2014-11-01,2015-08-25,0.13770444309206112,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
A,BL10700OP09,-0.176988973674029,2009-11-01,2016-02-29,0.7695896026845555,2010-05-01,2011-03-28,2014-03-20,1.5077867183649887,2014-11-01,2015-08-25,0.1378090918523994,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
A,BL10800OP09,-0.17524749162629738,2009-11-01,2016-02-29,0.7823754971292218,2010-05-01,2011-03-28,2014-03-20,1.507724264878202,2014-11-01,2015-08-25,0.13777337787621435,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL10900OP09,-0.17822378757966273,2009-11-01,2016-02-29,0.7844185640262179,2009-11-01,2011-03-28,2014-03-20,1.507724264878202,2014-11-01,2015-08-25,0.13777337787621435,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL11000OP09,-0.18010337599743143,2010-05-01,2016-02-29,0.7798394278848257,2010-05-01,2011-03-25,2014-03-20,1.4948824258178324,2014-11-01,2015-08-25,0.13036639032746303,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL11100OP09,-0.1789962667199807,2009-11-01,2016-02-29,0.77309374742772,2009-11-01,2011-03-25,2014-03-20,1.4915172513949562,2014-11-01,2015-08-25,0.12840431528085763,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
A,BL11200OP09,-0.1812452279959147,2010-05-01,2016-02-29,0.7775406454374874,2009-11-01,2011-03-25,2014-03-20,1.5700572765981546,2014-11-01,2015-08-25,0.1720047291416579,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
A,BL11300OP09,-0.18942204036218813,2009-11-01,2016-02-29,0.784873226748851,2010-05-01,2011-03-25,2014-03-20,1.50069758752289,2014-11-01,2015-08-25,0.13373619654721328,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL11400OP09,-0.1889544872105965,2010-05-01,2016-02-29,0.780243964334902,2010-05-01,2011-03-07,2014-03-20,1.5009275214936535,2014-11-01,2015-08-25,0.1338689034722341,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL11500OP09,-0.20306085610075064,2010-05-01,2016-02-29,0.791653080801004,2010-05-01,2011-03-07,2014-03-20,1.4778194828363207,2014-11-01,2015-08-25,0.12032557758342632,2014-11-01,2015-08-25,0.0,0,5,0.9845890410958904,2026-08-28
A,BL11600OP09,-0.1961817218361107,2009-11-01,2016-02-29,0.7853234368808355,2010-05-01,2011-03-25,2014-03-20,1.4721722708655909,2014-11-01,2015-08-25,0.11695117091450108,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL11700OP09,-0.17502001843212756,2010-05-01,2016-02-29,0.7629897755806403,2010-05-01,2011-03-25,2014-03-20,1.4764965868769362,2014-11-01,2015-08-25,0.11953741610081144,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL11800OP09,-0.1594012219344524,2010-05-01,2016-02-29,0.7664986405140759,2014-11-01,2015-06-15,2016-02-29,1.4709871419037963,2014-11-01,2015-08-25,0.11623972571405317,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL11900OP09,-0.1670043498641397,2009-11-01,2016-02-29,0.7604575802296314,2014-11-01,2015-06-15,2016-02-29,1.4749917674177353,2014-11-01,2015-08-25,0.11863914855883771,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL12000OP09,-0.1436162282665563,2009-11-01,2016-02-29,0.7490659936549244,2014-11-01,2015-06-15,2016-02-29,1.4747009184676132,2014-11-01,2015-08-25,0.11846532153051595,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL12500OP09,-0.14574265302113543,2009-11-01,2016-02-29,0.7379723291451152,2014-11-01,2015-06-15,2016-02-29,1.4934067354892095,2014-11-01,2015-08-25,0.12950707325278896,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL13000OP09,-0.14314774135537645,2010-05-01,2016-02-29,0.7430031937985042,2014-11-01,2015-06-15,2016-02-29,1.4878188108286274,2014-11-01,2015-08-25,0.12623769067956836,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL14000OP09,-0.10012116289712558,2010-11-01,2016-02-29,0.7522476111128127,2014-11-01,2015-06-15,2016-02-29,1.4738286033845593,2014-11-01,2015-08-25,0.11794356751210576,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
A,BL15000OP09,-0.12556232826372282,2010-11-01,2016-02-29,0.763459909872676,2014-11-01,2015-06-15,2016-02-29,1.469987169058832,2014-11-01,2015-08-25,0.1156385393266169,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL17500OP09,-0.1401446571175179,2009-11-01,2016-02-29,0.7641420307197173,2014-11-01,2015-06-15,2016-02-29,1.468493499638959,2014-11-01,2015-08-25,0.11473901633230543,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
A,BL20000OP09,-0.18191826694310653,2010-11-01,2016-02-29,0.7826021707672974,2010-11-01,2011-03-28,2014-03-20,1.4511654860988343,2014-11-01,2015-08-25,0.10416833059144211,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
A,BL30000OP09,-0.1362668389555728,2009-11-01,2016-02-29,0.7655403686974669,2014-11-01,2015-06-15,2016-02-29,1.4564150473188162,2014-11-01,2015-08-25,0.10739730244257498,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
A,BLNONEOP09,-0.14532553383920788,2009-11-01,2016-02-29,0.791695198571084,2014-11-01,2015-06-12,2016-02-29,1.4156387408604323,2014-11-01,2015-08-25,0.08168661786561908,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
U1,BASE,-0.14863528461012476,2010-05-01,2016-02-29,0.734892282283886,2010-05-01,2011-03-28,2014-03-20,1.507559047747648,2014-11-01,2015-08-25,0.1376788843247959,2014-11-01,2015-08-25,0.0,0,2,0.9845890410958904,2026-08-28
U1,BL05000OP09,-0.018703130946770785,2009-11-01,2017-01-26,0.17783177869485667,2013-11-01,2025-09-29,2025-11-21,inf,2009-11-01,,nan,2009-11-01,,0.0,0,14,0.9845890410958904,2026-08-28
U2,BASE,-0.15428167240463875,2009-11-01,2016-02-29,0.734892282283886,2010-05-01,2011-03-28,2014-03-20,1.515364214234868,2014-11-01,2015-08-25,0.1421204303307432,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U2,BL06000OP09,-0.075068454531803,2014-11-01,2020-05-29,0.46270017642976624,2014-11-01,2015-06-15,2019-05-20,2.284244239681829,2013-05-01,2014-10-27,0.43088397579539206,2013-05-01,2014-10-27,0.0,0,12,0.9845890410958904,2026-08-28
U3,BASE,-0.05428339902762269,2009-11-01,2016-02-29,0.7145853126246429,2014-11-01,2015-06-15,2016-01-28,1.5076221189028016,2014-11-01,2015-08-25,0.13771495940501463,2014-11-01,2015-08-25,0.0,0,2,0.9845890410958904,2026-08-28
U3,BL07000OP09,-0.05580673434164085,2014-11-01,2020-05-29,0.6923517367406727,2014-11-01,2015-06-12,2016-05-09,2.126733233708786,2012-11-01,2020-09-10,0.38873354752998046,2012-11-01,2020-09-10,0.0,0,1,0.9845890410958904,2026-08-28
U3,BL07500OP09,-0.028864535442687522,2014-11-01,2020-05-29,0.708791735302902,2014-11-01,2015-06-12,2016-05-09,1.9904506017337924,2012-11-01,2015-08-25,0.34688155593129105,2012-11-01,2015-08-25,0.0,0,1,0.9845890410958904,2026-08-28
U3,BL09200OP09,0.018481631715867808,2014-11-01,2020-05-29,0.7128902703800402,2014-11-01,2015-06-12,2016-01-28,1.4986769787683771,2012-11-01,2015-08-25,0.13256824624853525,2012-11-01,2015-08-25,0.0,0,0,0.9845890410958904,2026-08-28
