signal_date,exec_date,source_code,close,ma,ma_prev,weak_run,cross_count,hold_pv,trigger_code,trigger_pv,block_reason,next_source,shares_held
2014-09-17,2014-09-18,600660,10.0300,10.1375,10.1250,0,0,0.7442,600031,0.5657,chop:repeat-flat;gap=-0.01060;run=2;slope=0.0012345679012346622;cross=3,,153300
2024-03-28,2024-03-29,601988,4.3800,4.4350,4.4525,0,0,0.8560,000001,0.6328,chop:repeat-flat;gap=-0.01240;run=1;slope=-0.003930376193150065;cross=3,,682000
2024-11-14,2024-11-15,601818,3.4600,3.4630,3.4750,0,0,0.8654,002236,0.6282,chop:repeat-flat;gap=-0.00087;run=1;slope=-0.0034532374100719743;cross=5,,100
2024-11-15,2024-11-18,601818,3.4500,3.4600,3.4750,0,0,0.8629,002236,0.6361,chop:repeat-flat;gap=-0.00289;run=2;slope=-0.004316546762589968;cross=5,,100
2024-11-20,2024-11-21,600919,9.0200,9.0205,9.0035,0,0,0.8304,002236,0.6167,chop:repeat-flat;gap=-0.00006;run=1;slope=0.001888154606541903;cross=5,,648100
