group,arm,metric,level_median,paired_delta_median,positive_starts
A,WCOPM14SEP09,逐年收益中位,0.41547887167408304,-0.008686123100324072,4
A,WCOPM14SEP09,逐年为正比例,0.7482517482517483,0.0,1
A,WCOPM14SEP09,逐年最差,-0.23567332689070136,0.010454665373202665,9
A,WCOPM14SEP09,完整自然年数,12.5,0.0,0
A,WCOPM14SEP09,强平次数,0.0,0.0,0
A,WCOPM14SEP09,最低担保比例,1.6618176052719287,0.012649592092120687,8
A,WCOPM14SEP09,最低股票同跌缓冲,0.21749299333364566,0.005784942079114785,8
A,WCOPM14SEP09,最低总资产冲击缓冲,0.2174929933336457,0.00578494207911473,8
A,WCOPM14SEP09,rf覆盖率,1.0,0.0,0
A,WCOPM14SEP09,年化_交易日口径,0.45879664066403547,0.0018312750005142764,7
A,WCOPM14SEP09,最低担保比例日,20175574.0,0.0,2
A,WCOPM14SEP09,最低股票同跌缓冲日,20175574.0,0.0,2
A,WCOPM14SEP09,滚动5年年化最差窗口末日,20200529.0,0.0,1
A,WCOPM14SEP09,最大回撤起日,20150615.0,0.0,0
A,WCOPM14SEP09,最大回撤止日,20160320.5,-50.0,4
A,WCOPM14SEP09,末次净值日,20260828.0,0.0,0
A,WCOPM15SEP09,年化,0.4570219042411994,0.001290273607628012,7
A,WCOPM15SEP09,最大回撤,0.6415292176044746,-0.018397212463908907,3
A,WCOPM15SEP09,Sharpe,1.076467482988399,0.0070029297252213185,11
A,WCOPM15SEP09,Calmar,0.7306007667066723,0.012670709932649765,8
A,WCOPM15SEP09,平均仓位,1.5833425302150523,0.002895029854090403,8
A,WCOPM15SEP09,年均换手,5.799711278720713,-0.22163114121347016,4
A,WCOPM15SEP09,持仓数中位,7.0,0.0,0
A,WCOPM15SEP09,单票权重中位,0.6152923956312191,-0.0010092231715372324,6
A,WCOPM15SEP09,单票权重P90,0.7218706232408204,0.008991394812914943,10
A,WCOPM15SEP09,单票权重最大,0.9517831564907488,0.001990488188629236,9
A,WCOPM15SEP09,前三权重中位,1.3649356416141798,0.012154643409929333,10
A,WCOPM15SEP09,单票超60%天数占比,0.6388923332527014,0.029972502570286164,9
A,WCOPM15SEP09,滚动3年年化中位,0.4297564113831742,0.007506560351038805,9
A,WCOPM15SEP09,滚动3年回撤中位,0.4506513637527999,-0.0003654760356674447,5
A,WCOPM15SEP09,滚动3年Calmar中位,1.0422173100307923,0.01876517030223801,10
A,WCOPM15SEP09,滚动3年Sharpe中位,1.0516746104371193,0.0048111662890026885,8
A,WCOPM15SEP09,滚动3年为负的窗口占比,0.0,0.0,0
A,WCOPM15SEP09,滚动5年年化中位,0.4391343664675418,0.009615395644364533,10
A,WCOPM15SEP09,滚动5年年化P25,0.37239518174446806,0.01082567657263922,11
A,WCOPM15SEP09,滚动5年年化最差,0.1077162468540509,0.02706949268191805,10
A,WCOPM15SEP09,滚动5年回撤中位,0.5444119477293912,-0.0009560656436901627,2
A,WCOPM15SEP09,滚动5年Calmar中位,0.8601253545017948,0.028336043995535243,10
A,WCOPM15SEP09,滚动5年Sharpe中位,1.0367207847556337,0.010586025080499106,10
A,WCOPM15SEP09,滚动5年为负的窗口占比,0.0,0.0,0
A,WCOPM15SEP09,滚动5年窗口数,102.0,0.0,0
A,WCOPM15SEP09,互不重叠5年块中位,0.5978021830328034,0.01689490898561402,9
A,WCOPM15SEP09,滚动10年年化中位,0.43336094608595976,0.011393411314360113,10
A,WCOPM15SEP09,滚动10年窗口数,42.0,0.0,0
A,WCOPM15SEP09,逐年收益中位,0.38358613520891083,-0.0469545900807633,4
A,WCOPM15SEP09,逐年为正比例,0.7512820512820513,0.0,2
A,WCOPM15SEP09,逐年最差,-0.21460998308813778,0.011192594350054264,11
A,WCOPM15SEP09,完整自然年数,12.5,0.0,0
A,WCOPM15SEP09,强平次数,0.0,0.0,0
A,WCOPM15SEP09,最低担保比例,1.6907216413666697,0.016579246328773833,10
A,WCOPM15SEP09,最低股票同跌缓冲,0.23109752433794428,0.007600369077181174,10
A,WCOPM15SEP09,最低总资产冲击缓冲,0.23109752433794434,0.007600369077181146,10
A,WCOPM15SEP09,rf覆盖率,1.0,0.0,0
A,WCOPM15SEP09,年化_交易日口径,0.4584203040036351,0.0012958528315916151,7
A,WCOPM15SEP09,最低担保比例日,20200323.0,0.0,3
A,WCOPM15SEP09,最低股票同跌缓冲日,20200323.0,0.0,3
A,WCOPM15SEP09,滚动5年年化最差窗口末日,20200529.0,0.0,0
A,WCOPM15SEP09,最大回撤起日,20150615.0,0.0,0
A,WCOPM15SEP09,最大回撤止日,20160229.0,0.0,2
A,WCOPM15SEP09,末次净值日,20260828.0,0.0,0
A,WCOPM16SEP09,年化,0.4514046150052746,-0.0049037499514592575,4
A,WCOPM16SEP09,最大回撤,0.6428899198961938,-0.015203635782859659,4
A,WCOPM16SEP09,Sharpe,1.0404022080318744,0.004715595917185789,8
A,WCOPM16SEP09,Calmar,0.693174975300436,0.004732400044916069,9
A,WCOPM16SEP09,平均仓位,1.5778313342580486,-0.006216105471376632,2
A,WCOPM16SEP09,年均换手,5.718067506664492,-0.314132566366089,3
A,WCOPM16SEP09,持仓数中位,7.0,0.0,1
A,WCOPM16SEP09,单票权重中位,0.6133127996179271,-0.001323910932946204,6
A,WCOPM16SEP09,单票权重P90,0.7135221167057222,0.006822133020748022,10
A,WCOPM16SEP09,单票权重最大,0.952071474667878,0.0008356648438526126,8
A,WCOPM16SEP09,前三权重中位,1.310901236574289,-0.0354614745754982,4
A,WCOPM16SEP09,单票超60%天数占比,0.6236297679008757,0.003799921808719353,8
A,WCOPM16SEP09,滚动3年年化中位,0.41780986060652137,-0.006002777077629307,4
A,WCOPM16SEP09,滚动3年回撤中位,0.44525780332499776,-0.0011252826502138324,6
A,WCOPM16SEP09,滚动3年Calmar中位,1.0082201061119607,-0.023612879507930562,6
A,WCOPM16SEP09,滚动3年Sharpe中位,1.0554362764503002,0.002868052945294519,8
A,WCOPM16SEP09,滚动3年为负的窗口占比,0.0,0.0,2
A,WCOPM16SEP09,滚动5年年化中位,0.42335280932714014,0.0006473084398090911,7
A,WCOPM16SEP09,滚动5年年化P25,0.3481395584919642,-0.003179540324030339,6
A,WCOPM16SEP09,滚动5年年化最差,0.08315853192834066,0.0042647232074405905,7
A,WCOPM16SEP09,滚动5年回撤中位,0.5398695542453763,-0.00023136766147568988,6
A,WCOPM16SEP09,滚动5年Calmar中位,0.7692767905108067,-0.0010031781342134671,7
A,WCOPM16SEP09,滚动5年Sharpe中位,0.9918041445067407,0.0009019182910603996,7
A,WCOPM16SEP09,滚动5年为负的窗口占比,0.0,0.0,1
A,WCOPM16SEP09,滚动5年窗口数,102.0,0.0,0
A,WCOPM16SEP09,互不重叠5年块中位,0.5947387428064473,-0.0017327088601303275,6
A,WCOPM16SEP09,滚动10年年化中位,0.42092420772104233,-0.0034306621098257883,6
A,WCOPM16SEP09,滚动10年窗口数,42.0,0.0,0
A,WCOPM16SEP09,逐年收益中位,0.39492121505152383,-0.024229798663853386,5
A,WCOPM16SEP09,逐年为正比例,0.7512820512820513,0.0,2
A,WCOPM16SEP09,逐年最差,-0.22419526687755337,0.009953695908776372,9
A,WCOPM16SEP09,完整自然年数,12.5,0.0,0
A,WCOPM16SEP09,强平次数,0.0,0.0,0
A,WCOPM16SEP09,最低担保比例,1.6907852518901532,0.0018390476694234437,7
A,WCOPM16SEP09,最低股票同跌缓冲,0.23112643860850668,0.000506014934489249,7
A,WCOPM16SEP09,最低总资产冲击缓冲,0.23112643860850673,0.0005060149344891518,7
A,WCOPM16SEP09,rf覆盖率,1.0,0.0,0
A,WCOPM16SEP09,年化_交易日口径,0.4528701644685107,-0.004926300290710284,4
A,WCOPM16SEP09,最低担保比例日,20200323.0,0.0,1
A,WCOPM16SEP09,最低股票同跌缓冲日,20200323.0,0.0,1
A,WCOPM16SEP09,滚动5年年化最差窗口末日,20200529.0,0.0,0
A,WCOPM16SEP09,最大回撤起日,20150615.0,0.0,1
A,WCOPM16SEP09,最大回撤止日,20160229.0,0.0,4
A,WCOPM16SEP09,末次净值日,20260828.0,0.0,0
A,WCOPRAWSEP09,年化,0.4891437005216345,0.020505783280217127,13
A,WCOPRAWSEP09,最大回撤,0.6525676472556761,-0.007987028815746922,5
A,WCOPRAWSEP09,Sharpe,1.0853078551431627,0.021133988693465056,11
A,WCOPRAWSEP09,Calmar,0.7685717494338551,0.03477419677039595,12
A,WCOPRAWSEP09,平均仓位,1.6029486154089823,0.008835076515252283,11
A,WCOPRAWSEP09,年均换手,6.094836343958129,-0.026096529802362767,6
A,WCOPRAWSEP09,持仓数中位,7.0,0.0,2
A,WCOPRAWSEP09,单票权重中位,0.6165898973736232,0.0028773054321974967,9
A,WCOPRAWSEP09,单票权重P90,0.7290107189707873,0.018894344642111094,11
A,WCOPRAWSEP09,单票权重最大,0.9286644225301521,0.03622181336594488,8
A,WCOPRAWSEP09,前三权重中位,1.3620585814768873,0.018302581163835208,10
A,WCOPRAWSEP09,单票超60%天数占比,0.6629529678453487,0.04107959590081278,12
A,WCOPRAWSEP09,滚动3年年化中位,0.4751238543735501,0.03886058053612551,12
A,WCOPRAWSEP09,滚动3年回撤中位,0.478708883991973,0.012978384405385623,8
A,WCOPRAWSEP09,滚动3年Calmar中位,1.1306443629879654,0.07050009864283124,10
A,WCOPRAWSEP09,滚动3年Sharpe中位,1.124624799523818,0.04515294644855333,12
A,WCOPRAWSEP09,滚动3年为负的窗口占比,0.0,0.0,0
A,WCOPRAWSEP09,滚动5年年化中位,0.526649672725389,0.06484892342985271,14
A,WCOPRAWSEP09,滚动5年年化P25,0.3827618687625576,0.02378917447288842,11
A,WCOPRAWSEP09,滚动5年年化最差,0.10676258482297085,0.02074843333164872,10
A,WCOPRAWSEP09,滚动5年回撤中位,0.5011818936111451,-0.0033350434803605666,7
A,WCOPRAWSEP09,滚动5年Calmar中位,1.0508146367138873,0.1828987643932356,14
A,WCOPRAWSEP09,滚动5年Sharpe中位,1.139460081843505,0.07121893075099062,12
A,WCOPRAWSEP09,滚动5年为负的窗口占比,0.0,0.0,0
A,WCOPRAWSEP09,滚动5年窗口数,102.0,0.0,0
A,WCOPRAWSEP09,互不重叠5年块中位,0.6256808214112366,0.053852361892678335,13
A,WCOPRAWSEP09,滚动10年年化中位,0.47321716677066317,0.0410471360602237,14
A,WCOPRAWSEP09,滚动10年窗口数,42.0,0.0,0
A,WCOPRAWSEP09,逐年收益中位,0.4345483588089683,0.010267099910414912,9
A,WCOPRAWSEP09,逐年为正比例,0.7482517482517483,0.0,1
A,WCOPRAWSEP09,逐年最差,-0.2556585516064879,-0.022304706744823655,4
A,WCOPRAWSEP09,完整自然年数,12.5,0.0,0
A,WCOPRAWSEP09,强平次数,0.0,0.0,0
A,WCOPRAWSEP09,最低担保比例,1.626558855571908,-0.012068009889225517,5
A,WCOPRAWSEP09,最低股票同跌缓冲,0.2007496145119719,-0.006041096509284999,5
A,WCOPRAWSEP09,最低总资产冲击缓冲,0.20074961451197187,-0.006041096509285027,5
A,WCOPRAWSEP09,rf覆盖率,1.0,0.0,0
A,WCOPRAWSEP09,年化_交易日口径,0.4910507496579234,0.02058074664814402,13
A,WCOPRAWSEP09,最低担保比例日,20150825.0,0.0,1
A,WCOPRAWSEP09,最低股票同跌缓冲日,20150825.0,0.0,1
A,WCOPRAWSEP09,滚动5年年化最差窗口末日,20200529.0,0.0,0
A,WCOPRAWSEP09,最大回撤起日,20150615.0,0.0,1
A,WCOPRAWSEP09,最大回撤止日,20160178.5,-50.0,2
A,WCOPRAWSEP09,末次净值日,20260828.0,0.0,0
U1,BASE,年化,0.45401450139999744,0.0,0
U1,BASE,最大回撤,0.6582000242328675,0.0,0
U1,BASE,Sharpe,1.0370962320141566,0.0,0
U1,BASE,Calmar,0.6747463985677112,0.0,0
U1,BASE,平均仓位,1.5835488218897908,0.0,0
U1,BASE,年均换手,5.973390000278474,0.0,0
U1,BASE,持仓数中位,7.0,0.0,0
U1,BASE,单票权重中位,0.6137338061577555,0.0,0
U1,BASE,单票权重P90,0.7128792284279055,0.0,0
U1,BASE,单票权重最大,0.9504507999155941,0.0,0
U1,BASE,前三权重中位,1.3427350921362589,0.0,0
U1,BASE,单票超60%天数占比,0.6096718564003442,0.0,0
U1,BASE,滚动3年年化中位,0.4324708021331657,0.0,0
U1,BASE,滚动3年回撤中位,0.4686862163495237,0.0,0
U1,BASE,滚动3年Calmar中位,0.9958619265537592,0.0,0
U1,BASE,滚动3年Sharpe中位,1.0506377202057893,0.0,0
U1,BASE,滚动3年为负的窗口占比,0.0,0.0,0
U1,BASE,滚动5年年化中位,0.43955930349153793,0.0,0
U1,BASE,滚动5年年化P25,0.35646122698970206,0.0,0
U1,BASE,滚动5年年化最差,0.08026727371670117,0.0,0
U1,BASE,滚动5年回撤中位,0.5449802849042681,0.0,0
U1,BASE,滚动5年Calmar中位,0.8079992564951128,0.0,0
U1,BASE,滚动5年Sharpe中位,1.01676057590887,0.0,0
U1,BASE,滚动5年为负的窗口占比,0.0,0.0,0
U1,BASE,滚动5年窗口数,102.0,0.0,0
U1,BASE,互不重叠5年块中位,0.6011184228786703,0.0,0
U1,BASE,滚动10年年化中位,0.4297800650769531,0.0,0
U1,BASE,滚动10年窗口数,42.0,0.0,0
U1,BASE,逐年收益中位,0.4359909396571388,0.0,0
U1,BASE,逐年为正比例,0.7482517482517483,0.0,0
U1,BASE,逐年最差,-0.22021853154333748,0.0,0
U1,BASE,完整自然年数,12.5,0.0,0
U1,BASE,强平次数,0.0,0.0,0
U1,BASE,最低担保比例,1.6792197208693886,0.0,0
U1,BASE,最低股票同跌缓冲,0.2258309083909398,0.0,0
U1,BASE,最低总资产冲击缓冲,0.22583090839093978,0.0,0
U1,BASE,rf覆盖率,1.0,0.0,0
U1,BASE,年化_交易日口径,0.4554906946063302,0.0,0
U1,BASE,最低担保比例日,20200323.0,0.0,0
U1,BASE,最低股票同跌缓冲日,20200323.0,0.0,0
U1,BASE,滚动5年年化最差窗口末日,20200529.0,0.0,0
U1,BASE,最大回撤起日,20150615.0,0.0,0
U1,BASE,最大回撤止日,20160229.0,0.0,0
U1,BASE,末次净值日,20260828.0,0.0,0
U1,WCREPSEP09,年化,0.48242654183411926,0.004493479450191851,9
U1,WCREPSEP09,最大回撤,0.6567687711255389,-0.010726787812778082,5
U1,WCREPSEP09,Sharpe,1.085616398850234,-0.0031755573019037753,7
U1,WCREPSEP09,Calmar,0.7697936748936218,0.018381890059704586,8
U1,WCREPSEP09,平均仓位,1.5991967963960174,0.005189718773238816,9
U1,WCREPSEP09,年均换手,6.0351522952590475,-0.020998441709242588,6
U1,WCREPSEP09,持仓数中位,7.0,0.0,2
U1,WCREPSEP09,单票权重中位,0.6177750630131471,0.0025223349047671095,12
U1,WCREPSEP09,单票权重P90,0.735611812498959,0.023423521468786457,12
U1,WCREPSEP09,单票权重最大,0.955380757670492,0.012040001939527756,9
U1,WCREPSEP09,前三权重中位,1.3551030725749347,0.002868133781586013,8
U1,WCREPSEP09,单票超60%天数占比,0.6613782051282051,0.033134736393865105,12
U1,WCREPSEP09,滚动3年年化中位,0.45732273923530076,0.01914039935884171,9
U1,WCREPSEP09,滚动3年回撤中位,0.4888856089201125,0.0006163113055431824,7
U1,WCREPSEP09,滚动3年Calmar中位,1.0593990473259185,0.01174910115395389,7
U1,WCREPSEP09,滚动3年Sharpe中位,1.0914422839492266,0.023718482649648043,10
U1,WCREPSEP09,滚动3年为负的窗口占比,0.0,0.0,1
U1,WCREPSEP09,滚动5年年化中位,0.48688771469550485,0.02775423531732535,12
U1,WCREPSEP09,滚动5年年化P25,0.3751631520211637,0.009253696579153314,9
U1,WCREPSEP09,滚动5年年化最差,0.10098827487564632,-0.00035136832368298787,7
U1,WCREPSEP09,滚动5年回撤中位,0.5018517878113845,-0.013038907835679625,5
U1,WCREPSEP09,滚动5年Calmar中位,0.9898878829144865,0.10419797047579987,11
U1,WCREPSEP09,滚动5年Sharpe中位,1.0670410125243157,0.027044076270003936,9
U1,WCREPSEP09,滚动5年为负的窗口占比,0.0,0.0,2
U1,WCREPSEP09,滚动5年窗口数,102.0,0.0,0
U1,WCREPSEP09,互不重叠5年块中位,0.6194882393758605,0.020803926625567293,12
U1,WCREPSEP09,滚动10年年化中位,0.4414261051545014,0.017094454189928165,8
U1,WCREPSEP09,滚动10年窗口数,42.0,0.0,0
U1,WCREPSEP09,逐年收益中位,0.4307505571039135,0.01601227244772674,9
U1,WCREPSEP09,逐年为正比例,0.7482517482517483,0.0,1
U1,WCREPSEP09,逐年最差,-0.2564310741402692,-0.02701259623208896,4
U1,WCREPSEP09,完整自然年数,12.5,0.0,0
U1,WCREPSEP09,强平次数,0.0,0.0,0
U1,WCREPSEP09,最低担保比例,1.6958768066074672,0.004681649817318334,7
U1,WCREPSEP09,最低股票同跌缓冲,0.23314265848938293,0.002381960573297051,7
U1,WCREPSEP09,最低总资产冲击缓冲,0.23314265848938293,0.0023819605732970373,7
U1,WCREPSEP09,rf覆盖率,1.0,0.0,0
U1,WCREPSEP09,年化_交易日口径,0.48391636944239713,0.004516361782591849,9
U1,WCREPSEP09,最低担保比例日,20150825.0,0.0,1
U1,WCREPSEP09,最低股票同跌缓冲日,20150825.0,0.0,1
U1,WCREPSEP09,滚动5年年化最差窗口末日,20200529.0,0.0,0
U1,WCREPSEP09,最大回撤起日,20150615.0,0.0,1
U1,WCREPSEP09,最大回撤止日,20160229.0,0.0,4
U1,WCREPSEP09,末次净值日,20260828.0,0.0,0
U1,WCOPM14SEP09,年化,0.45731021575841546,0.001821862259517526,7
U1,WCOPM14SEP09,最大回撤,0.650663832621406,-0.016205841235443108,3
U1,WCOPM14SEP09,Sharpe,1.0442625905716971,0.007285017896058621,8
U1,WCOPM14SEP09,Calmar,0.705450656695635,0.01978571314606281,10
U1,WCOPM14SEP09,平均仓位,1.5719612601359656,-0.0038254607588578127,6
U1,WCOPM14SEP09,年均换手,5.907675069703502,-0.062474768462055685,5
U1,WCOPM14SEP09,持仓数中位,7.0,0.0,0
U1,WCOPM14SEP09,单票权重中位,0.6136760465869958,-0.0005295327020449214,7
U1,WCOPM14SEP09,单票权重P90,0.7101992585943022,-0.0018670061769310853,7
U1,WCOPM14SEP09,单票权重最大,0.9511973393628594,0.0010395658355804027,7
U1,WCOPM14SEP09,前三权重中位,1.3584798279601782,0.0030159523556752,9
U1,WCOPM14SEP09,单票超60%天数占比,0.6454143893441493,0.022492745837792205,9
U1,WCOPM14SEP09,滚动3年年化中位,0.43230268073928624,0.005512799481017572,9
U1,WCOPM14SEP09,滚动3年回撤中位,0.4523736821013726,-0.004327008189175918,5
U1,WCOPM14SEP09,滚动3年Calmar中位,1.016853792566342,0.027488949200301815,10
U1,WCOPM14SEP09,滚动3年Sharpe中位,1.0528813364865508,0.010397598163513155,10
U1,WCOPM14SEP09,滚动3年为负的窗口占比,0.0,0.0,0
U1,WCOPM14SEP09,滚动5年年化中位,0.43915956825431723,0.010485736714529348,9
U1,WCOPM14SEP09,滚动5年年化P25,0.36365462081658273,0.0077624877567467054,11
U1,WCOPM14SEP09,滚动5年年化最差,0.09143550385333821,0.016197209829559966,11
U1,WCOPM14SEP09,滚动5年回撤中位,0.5441906964586811,-0.0012337641326007898,3
U1,WCOPM14SEP09,滚动5年Calmar中位,0.8398424499394925,0.011309245875233576,10
U1,WCOPM14SEP09,滚动5年Sharpe中位,1.0276282339261762,0.019854167072625273,12
U1,WCOPM14SEP09,滚动5年为负的窗口占比,0.0,0.0,1
U1,WCOPM14SEP09,滚动5年窗口数,102.0,0.0,0
U1,WCOPM14SEP09,互不重叠5年块中位,0.6058515240921218,0.0072059337980838745,11
U1,WCOPM14SEP09,滚动10年年化中位,0.42590086761239254,0.006761963512567526,10
U1,WCOPM14SEP09,滚动10年窗口数,42.0,0.0,0
U1,WCOPM14SEP09,逐年收益中位,0.41547887167408304,-0.008686123100324072,4
U1,WCOPM14SEP09,逐年为正比例,0.7482517482517483,0.0,1
U1,WCOPM14SEP09,逐年最差,-0.23567332689070136,0.010454665373202665,9
U1,WCOPM14SEP09,完整自然年数,12.5,0.0,0
U1,WCOPM14SEP09,强平次数,0.0,0.0,0
U1,WCOPM14SEP09,最低担保比例,1.6618176052719287,0.012649592092120687,8
U1,WCOPM14SEP09,最低股票同跌缓冲,0.21749299333364566,0.005784942079114785,8
U1,WCOPM14SEP09,最低总资产冲击缓冲,0.2174929933336457,0.00578494207911473,8
U1,WCOPM14SEP09,rf覆盖率,1.0,0.0,0
U1,WCOPM14SEP09,年化_交易日口径,0.45879664066403547,0.0018312750005142764,7
U1,WCOPM14SEP09,最低担保比例日,20175574.0,0.0,2
U1,WCOPM14SEP09,最低股票同跌缓冲日,20175574.0,0.0,2
U1,WCOPM14SEP09,滚动5年年化最差窗口末日,20200529.0,0.0,1
U1,WCOPM14SEP09,最大回撤起日,20150615.0,0.0,0
U1,WCOPM14SEP09,最大回撤止日,20160320.5,-50.0,4
U1,WCOPM14SEP09,末次净值日,20260828.0,0.0,0
U1,WCOPM15SEP09,年化,0.4570219042411994,0.001290273607628012,7
U1,WCOPM15SEP09,最大回撤,0.6415292176044746,-0.018397212463908907,3
U1,WCOPM15SEP09,Sharpe,1.076467482988399,0.0070029297252213185,11
U1,WCOPM15SEP09,Calmar,0.7306007667066723,0.012670709932649765,8
U1,WCOPM15SEP09,平均仓位,1.5833425302150523,0.002895029854090403,8
U1,WCOPM15SEP09,年均换手,5.799711278720713,-0.22163114121347016,4
U1,WCOPM15SEP09,持仓数中位,7.0,0.0,0
U1,WCOPM15SEP09,单票权重中位,0.6152923956312191,-0.0010092231715372324,6
U1,WCOPM15SEP09,单票权重P90,0.7218706232408204,0.008991394812914943,10
U1,WCOPM15SEP09,单票权重最大,0.9517831564907488,0.001990488188629236,9
U1,WCOPM15SEP09,前三权重中位,1.3649356416141798,0.012154643409929333,10
U1,WCOPM15SEP09,单票超60%天数占比,0.6388923332527014,0.029972502570286164,9
U1,WCOPM15SEP09,滚动3年年化中位,0.4297564113831742,0.007506560351038805,9
U1,WCOPM15SEP09,滚动3年回撤中位,0.4506513637527999,-0.0003654760356674447,5
U1,WCOPM15SEP09,滚动3年Calmar中位,1.0422173100307923,0.01876517030223801,10
U1,WCOPM15SEP09,滚动3年Sharpe中位,1.0516746104371193,0.0048111662890026885,8
U1,WCOPM15SEP09,滚动3年为负的窗口占比,0.0,0.0,0
U1,WCOPM15SEP09,滚动5年年化中位,0.4391343664675418,0.009615395644364533,10
U1,WCOPM15SEP09,滚动5年年化P25,0.37239518174446806,0.01082567657263922,11
U1,WCOPM15SEP09,滚动5年年化最差,0.1077162468540509,0.02706949268191805,10
U1,WCOPM15SEP09,滚动5年回撤中位,0.5444119477293912,-0.0009560656436901627,2
U1,WCOPM15SEP09,滚动5年Calmar中位,0.8601253545017948,0.028336043995535243,10
U1,WCOPM15SEP09,滚动5年Sharpe中位,1.0367207847556337,0.010586025080499106,10
U1,WCOPM15SEP09,滚动5年为负的窗口占比,0.0,0.0,0
U1,WCOPM15SEP09,滚动5年窗口数,102.0,0.0,0
U1,WCOPM15SEP09,互不重叠5年块中位,0.5978021830328034,0.01689490898561402,9
U1,WCOPM15SEP09,滚动10年年化中位,0.43336094608595976,0.011393411314360113,10
U1,WCOPM15SEP09,滚动10年窗口数,42.0,0.0,0
U1,WCOPM15SEP09,逐年收益中位,0.38358613520891083,-0.0469545900807633,4
U1,WCOPM15SEP09,逐年为正比例,0.7512820512820513,0.0,2
U1,WCOPM15SEP09,逐年最差,-0.21460998308813778,0.011192594350054264,11
U1,WCOPM15SEP09,完整自然年数,12.5,0.0,0
U1,WCOPM15SEP09,强平次数,0.0,0.0,0
U1,WCOPM15SEP09,最低担保比例,1.6907216413666697,0.016579246328773833,10
U1,WCOPM15SEP09,最低股票同跌缓冲,0.23109752433794428,0.007600369077181174,10
U1,WCOPM15SEP09,最低总资产冲击缓冲,0.23109752433794434,0.007600369077181146,10
U1,WCOPM15SEP09,rf覆盖率,1.0,0.0,0
U1,WCOPM15SEP09,年化_交易日口径,0.4584203040036351,0.0012958528315916151,7
U1,WCOPM15SEP09,最低担保比例日,20200323.0,0.0,3
U1,WCOPM15SEP09,最低股票同跌缓冲日,20200323.0,0.0,3
U1,WCOPM15SEP09,滚动5年年化最差窗口末日,20200529.0,0.0,0
U1,WCOPM15SEP09,最大回撤起日,20150615.0,0.0,0
U1,WCOPM15SEP09,最大回撤止日,20160229.0,0.0,2
U1,WCOPM15SEP09,末次净值日,20260828.0,0.0,0
U1,WCOPM16SEP09,年化,0.4514046150052746,-0.0049037499514592575,4
U1,WCOPM16SEP09,最大回撤,0.6428899198961938,-0.015203635782859659,4
U1,WCOPM16SEP09,Sharpe,1.0404022080318744,0.004715595917185789,8
U1,WCOPM16SEP09,Calmar,0.693174975300436,0.004732400044916069,9
U1,WCOPM16SEP09,平均仓位,1.5778313342580486,-0.006216105471376632,2
U1,WCOPM16SEP09,年均换手,5.718067506664492,-0.314132566366089,3
U1,WCOPM16SEP09,持仓数中位,7.0,0.0,1
U1,WCOPM16SEP09,单票权重中位,0.6133127996179271,-0.001323910932946204,6
U1,WCOPM16SEP09,单票权重P90,0.7135221167057222,0.006822133020748022,10
U1,WCOPM16SEP09,单票权重最大,0.952071474667878,0.0008356648438526126,8
U1,WCOPM16SEP09,前三权重中位,1.310901236574289,-0.0354614745754982,4
U1,WCOPM16SEP09,单票超60%天数占比,0.6236297679008757,0.003799921808719353,8
U1,WCOPM16SEP09,滚动3年年化中位,0.41780986060652137,-0.006002777077629307,4
U1,WCOPM16SEP09,滚动3年回撤中位,0.44525780332499776,-0.0011252826502138324,6
U1,WCOPM16SEP09,滚动3年Calmar中位,1.0082201061119607,-0.023612879507930562,6
U1,WCOPM16SEP09,滚动3年Sharpe中位,1.0554362764503002,0.002868052945294519,8
U1,WCOPM16SEP09,滚动3年为负的窗口占比,0.0,0.0,2
U1,WCOPM16SEP09,滚动5年年化中位,0.42335280932714014,0.0006473084398090911,7
U1,WCOPM16SEP09,滚动5年年化P25,0.3481395584919642,-0.003179540324030339,6
U1,WCOPM16SEP09,滚动5年年化最差,0.08315853192834066,0.0042647232074405905,7
U1,WCOPM16SEP09,滚动5年回撤中位,0.5398695542453763,-0.00023136766147568988,6
U1,WCOPM16SEP09,滚动5年Calmar中位,0.7692767905108067,-0.0010031781342134671,7
U1,WCOPM16SEP09,滚动5年Sharpe中位,0.9918041445067407,0.0009019182910603996,7
U1,WCOPM16SEP09,滚动5年为负的窗口占比,0.0,0.0,1
U1,WCOPM16SEP09,滚动5年窗口数,102.0,0.0,0
U1,WCOPM16SEP09,互不重叠5年块中位,0.5947387428064473,-0.0017327088601303275,6
U1,WCOPM16SEP09,滚动10年年化中位,0.42092420772104233,-0.0034306621098257883,6
U1,WCOPM16SEP09,滚动10年窗口数,42.0,0.0,0
U1,WCOPM16SEP09,逐年收益中位,0.39492121505152383,-0.024229798663853386,5
U1,WCOPM16SEP09,逐年为正比例,0.7512820512820513,0.0,2
U1,WCOPM16SEP09,逐年最差,-0.22419526687755337,0.009953695908776372,9
U1,WCOPM16SEP09,完整自然年数,12.5,0.0,0
U1,WCOPM16SEP09,强平次数,0.0,0.0,0
U1,WCOPM16SEP09,最低担保比例,1.6907852518901532,0.0018390476694234437,7
U1,WCOPM16SEP09,最低股票同跌缓冲,0.23112643860850668,0.000506014934489249,7
U1,WCOPM16SEP09,最低总资产冲击缓冲,0.23112643860850673,0.0005060149344891518,7
U1,WCOPM16SEP09,rf覆盖率,1.0,0.0,0
U1,WCOPM16SEP09,年化_交易日口径,0.4528701644685107,-0.004926300290710284,4
U1,WCOPM16SEP09,最低担保比例日,20200323.0,0.0,1
