as_of_year,security_code,security_name,listed_on,years_listed,roe_avg5,roe_min5,roe_years,gross_margin,net_margin,revenue_yi,profit_yi,revenue_cagr,profit_cagr,today_class,today_in_pool
2015,300477,ST合纵,2015-06-10,0,0.2282,0.1532,5,0.2680,0.0783,11.17,0.87,0.3270,0.1225,boundary_pending,0
2015,601166,兴业银行,2007-02-05,8,0.2276,0.1889,5,,0.3253,1543.48,502.07,0.2671,0.1845,boundary_pending,0
2015,300295,*ST三六五,2012-03-15,3,0.2274,0.1482,5,0.9428,0.1970,6.41,1.26,0.2929,0.1496,boundary_pending,0
2015,002779,中坚科技,2015-12-09,0,0.2272,0.1405,5,0.2277,0.1059,4.61,0.49,0.0245,-0.0231,boundary_pending,0
2015,002732,燕塘乳业,2014-12-05,1,0.2265,0.1280,5,0.3602,0.0930,10.32,0.96,0.1231,0.1712,boundary_pending,0
2015,300316,晶盛机电,2012-05-11,3,0.2264,0.0258,5,0.4458,0.1768,5.92,1.05,-0.0793,-0.2476,worth_attention,1
2015,600276,恒瑞医药,2000-10-18,15,0.2261,0.2122,5,0.8528,0.2331,93.16,21.72,0.1962,0.2546,worth_attention,1
2015,603636,南威软件,2014-12-30,1,0.2258,0.0764,5,0.3348,0.1844,3.42,0.63,0.1184,0.0141,boundary_pending,0
2015,300465,高伟达,2015-05-28,0,0.2254,0.1043,5,0.2412,0.0439,9.39,0.41,0.0937,-0.0528,boundary_pending,0
2015,300363,博腾股份,2014-01-29,1,0.2252,0.1195,5,0.3256,0.1081,10.21,1.10,0.1660,0.1533,boundary_pending,0
2015,002651,利君股份,2012-01-06,3,0.2251,0.0781,5,0.4608,0.2525,5.74,1.45,-0.1720,-0.2358,boundary_pending,0
2015,000028,国药一致,1993-08-09,22,0.2250,0.1340,5,0.1160,0.0245,378.19,9.28,0.2570,0.2965,boundary_pending,0
2015,603703,盛洋科技,2015-04-23,0,0.2250,0.0803,5,0.2871,0.0972,3.60,0.35,-0.0071,-0.0504,boundary_pending,0
2015,000411,英特集团,1996-07-16,19,0.2246,0.1072,5,0.0556,0.0044,154.66,0.69,0.1605,-0.2216,boundary_pending,0
2015,603306,华懋科技,2014-09-26,1,0.2245,0.1747,5,0.4135,0.2583,6.76,1.75,0.2522,0.2535,boundary_pending,0
2015,603828,*ST利达,2015-02-26,0,0.2243,0.0591,5,0.1624,0.0339,16.28,0.55,0.1374,-0.0112,garbage,0
2015,002768,国恩股份,2015-06-30,0,0.2235,0.1395,5,0.1992,0.0963,7.50,0.72,0.1785,0.1869,boundary_pending,0
2015,002116,中国海诚,2007-02-15,8,0.2234,0.1776,5,0.1052,0.0486,46.93,2.28,0.0360,0.2595,boundary_pending,0
2015,300478,杭州高新,2015-06-10,0,0.2232,0.1124,5,0.2365,0.0758,5.42,0.41,0.0588,0.0542,boundary_pending,0
2015,300370,安控科技,2014-01-23,1,0.2231,0.1389,5,0.4096,0.1464,5.48,0.80,0.2776,0.1832,boundary_pending,0
2015,603989,艾华集团,2015-05-15,0,0.2224,0.1652,5,0.3468,0.1726,13.09,2.26,0.1057,0.2360,boundary_pending,0
2015,002241,歌尔股份,2008-05-22,7,0.2223,0.1408,5,0.2490,0.0916,136.56,12.51,0.3528,0.2407,boundary_pending,0
2015,300359,全通教育,2014-01-21,1,0.2223,0.1312,5,0.5170,0.2132,4.39,0.94,0.3248,0.2596,boundary_pending,0
2015,002624,完美世界,2011-10-28,4,0.2222,0.0845,5,0.6297,0.0275,48.93,1.34,0.8452,0.2551,boundary_pending,0
2015,603979,金诚信,2015-06-30,0,0.2222,0.0770,5,0.2452,0.0786,26.07,2.05,0.1386,0.0207,boundary_pending,0
2015,002727,一心堂,2014-07-02,1,0.2215,0.1609,5,0.4192,0.0651,53.21,3.46,0.2445,0.2662,boundary_pending,0
2015,002035,华帝股份,2004-09-01,11,0.2208,0.1390,5,0.3856,0.0558,37.20,2.08,0.1622,0.1060,boundary_pending,0
2015,300407,凯发电气,2014-12-03,1,0.2206,0.0916,5,0.4372,0.1645,4.24,0.70,0.1469,0.0353,boundary_pending,0
2015,600153,建发股份,1998-06-16,17,0.2203,0.1454,5,0.0964,0.0206,1280.89,26.41,0.1240,0.0409,boundary_pending,0
2015,002104,恒宝股份,2007-01-10,8,0.2197,0.1672,5,0.3603,0.2037,18.21,3.71,0.2381,0.3396,boundary_pending,0
2015,600016,民生银行,2000-12-19,15,0.2196,0.1698,5,,0.2986,1544.25,461.11,0.1701,0.1336,boundary_pending,0
2015,002568,百润股份,2011-03-25,4,0.2196,0.0914,5,0.7634,0.2127,23.51,5.00,1.1131,0.8112,boundary_pending,0
2015,603311,金海高科,2015-05-18,0,0.2192,0.1132,5,0.3490,0.1236,4.19,0.52,0.1054,0.0099,boundary_pending,0
2015,600182,S佳通,1999-05-07,16,0.2185,0.1339,5,0.2437,0.0638,31.70,2.02,-0.0994,0.2745,boundary_pending,0
2015,002310,东方新能,2009-11-27,6,0.2185,0.1008,5,0.3236,0.1119,53.81,6.02,0.1661,0.0756,boundary_pending,0
2015,300395,菲利华,2014-09-10,1,0.2180,0.1238,5,0.5097,0.2474,3.40,0.84,0.0588,0.0989,worth_attention,1
2015,002262,恩华药业,2008-07-23,7,0.2176,0.1813,5,0.4188,0.0934,27.67,2.58,0.1490,0.2505,worth_attention,1
2015,300366,ST创意,2014-01-27,1,0.2174,0.1278,5,0.2984,0.1580,6.21,0.98,0.2751,0.2935,boundary_pending,0
2015,300428,立中集团,2015-03-19,0,0.2173,0.1171,5,0.1301,0.0833,7.46,0.62,0.1802,0.1473,boundary_pending,0
2015,002747,埃斯顿,2015-03-20,0,0.2170,0.1175,5,0.3465,0.1060,4.83,0.51,0.0004,-0.0482,boundary_pending,0
2015,600036,招商银行,2002-04-09,13,0.2169,0.1709,5,,0.2864,2014.71,576.96,0.2031,0.1241,worth_attention,1
2015,002152,广电运通,2007-08-13,8,0.2169,0.2098,5,0.5219,0.2261,39.73,8.98,0.1743,0.1540,boundary_pending,0
2015,603018,华设集团,2014-10-13,1,0.2165,0.0956,5,0.3923,0.1147,13.97,1.60,0.1326,0.0812,boundary_pending,0
2015,002690,美亚光电,2012-07-31,3,0.2163,0.1435,5,0.5315,0.3442,8.41,2.89,0.1693,0.2156,worth_attention,1
2015,600436,片仔癀,2003-06-16,12,0.2154,0.1543,5,0.4701,0.2475,18.86,4.67,0.1656,0.1633,worth_attention,1
2015,002758,浙农股份,2015-05-27,0,0.2154,0.1159,5,0.1145,0.0385,12.20,0.47,0.1115,0.0158,boundary_pending,0
2015,600828,茂业商业,1994-02-24,21,0.2153,0.1749,5,0.2614,0.1038,62.25,6.46,0.3217,0.3480,boundary_pending,0
2015,000863,三湘印象,1997-09-25,18,0.2150,0.0351,5,0.3957,0.2014,5.20,1.05,-0.1310,-0.1829,boundary_pending,0
2015,603010,万盛股份,2014-10-10,1,0.2150,0.1366,5,0.2382,0.0966,8.80,0.85,0.0942,0.1409,boundary_pending,0
2015,000550,江铃汽车,1993-12-01,22,0.2149,0.1954,5,0.2608,0.0906,245.28,22.22,0.0887,0.0439,boundary_pending,0
2015,603309,维力医疗,2015-03-02,0,0.2149,0.1310,5,0.3343,0.1664,5.49,0.91,0.1205,0.1749,boundary_pending,0
2015,300347,泰格医药,2012-08-17,3,0.2137,0.1320,5,0.4412,0.1633,9.57,1.56,0.4917,0.3447,worth_attention,1
2015,603611,诺力股份,2015-01-28,0,0.2137,0.1334,5,0.2326,0.0933,11.49,1.07,-0.0313,0.0934,boundary_pending,0
2015,600681,百川能源,1993-10-18,22,0.2129,-0.2668,5,0.4517,0.2882,14.15,4.08,2.0052,1.0095,boundary_pending,0
2015,603456,九洲药业,2014-10-10,1,0.2128,0.1163,5,0.3253,0.1385,14.45,2.00,0.1148,0.1434,boundary_pending,0
2015,300267,尔康制药,2011-09-27,4,0.2119,0.1387,5,0.5109,0.3387,17.38,5.89,0.3000,0.4951,garbage,0
2015,000625,长安汽车,1997-06-10,18,0.2113,0.0686,5,0.2002,0.1491,667.72,99.53,0.2593,0.7907,boundary_pending,0
2015,002700,万憬能源,2012-09-21,3,0.2113,0.1324,5,0.4404,0.2624,4.22,1.11,0.2334,0.2290,boundary_pending,0
2015,600233,圆通速递,2000-06-08,15,0.2111,0.0539,5,0.1367,0.0593,120.96,7.17,0.8822,0.5739,boundary_pending,0
2015,002741,光华科技,2015-02-16,0,0.2111,0.0879,5,0.2422,0.0672,8.63,0.58,0.1465,0.0132,boundary_pending,0
2015,601398,工商银行,2006-10-27,9,0.2109,0.1710,5,,0.3972,6976.47,2771.31,0.1007,0.0740,boundary_pending,0
2015,300449,汉邦高科,2015-04-22,0,0.2107,0.0867,5,0.3525,0.0949,4.79,0.45,0.0590,0.0191,boundary_pending,0
2015,600048,保利发展,2006-07-31,9,0.2105,0.1863,5,0.3320,0.1000,1234.29,123.48,0.2728,0.1726,boundary_pending,0
2015,600763,通策医疗,1996-10-30,19,0.2100,0.1741,5,0.4146,0.1630,7.63,1.24,0.2467,0.1546,boundary_pending,0
2015,002508,老板电器,2010-11-23,5,0.2098,0.1301,5,0.5817,0.1828,45.43,8.30,0.3118,0.4517,boundary_pending,0
2015,600803,新奥股份,1994-01-03,21,0.2096,0.1632,5,0.3149,0.1424,56.59,8.06,0.3357,1.3438,boundary_pending,0
2015,600201,生物股份,1999-01-15,16,0.2090,0.1269,5,0.7703,0.3849,12.47,4.80,0.2128,0.3385,boundary_pending,0
2015,601155,新城控股,2015-12-04,0,0.2083,0.1755,4,0.2681,0.0779,235.69,18.36,0.1055,0.2381,boundary_pending,0
2015,002041,登海种业,2005-04-18,10,0.2081,0.1735,5,0.5309,0.2407,15.31,3.68,0.0734,0.1223,boundary_pending,0
2015,000596,古井贡酒,1996-09-27,19,0.2078,0.1505,5,0.7127,0.1362,52.53,7.16,0.1226,0.0602,boundary_pending,0
2015,002468,申通快递,2010-09-08,5,0.2077,0.0061,5,0.1686,0.0992,77.11,7.65,0.6435,1.9074,boundary_pending,0
2015,000810,创维数字,1998-06-02,17,0.2076,0.1127,5,0.1918,0.0832,54.78,4.56,0.4486,0.6905,boundary_pending,0
2015,002065,东华软件,2006-08-23,9,0.2076,0.1528,5,0.3350,0.2028,56.29,11.42,0.2146,0.2834,boundary_pending,0
2015,002773,康弘药业,2015-06-26,0,0.2074,0.1851,5,0.8913,0.1898,20.74,3.94,0.1952,0.2429,boundary_pending,0
2015,600684,珠江股份,1993-10-28,22,0.2072,0.1314,5,0.3330,0.0861,33.29,2.87,0.2873,0.0662,boundary_pending,0
2015,000789,万年青,1997-09-23,18,0.2070,0.0972,5,0.2106,0.0445,55.83,2.49,-0.0029,-0.1626,boundary_pending,0
2015,300288,朗玛信息,2012-02-16,3,0.2067,0.0641,5,0.7580,0.3108,3.17,0.98,0.2962,0.1406,boundary_pending,0
2015,000915,华特达因,1999-06-09,16,0.2064,0.1475,5,0.6230,0.1236,12.33,1.52,0.1451,0.1293,boundary_pending,0
2015,600734,*ST实达,1996-08-08,19,0.2064,-0.2890,5,0.2439,0.4989,3.10,1.55,-0.2770,0.0260,boundary_pending,0
2015,600067,冠城新材,1997-05-08,18,0.2062,0.0326,5,0.2909,0.0287,74.02,2.12,-0.0560,-0.2812,boundary_pending,0
2015,600280,中央商场,2000-09-26,15,0.2062,0.0624,5,0.2169,0.0170,66.46,1.13,0.0025,0.2061,boundary_pending,0
2015,603006,联明股份,2014-06-30,1,0.2062,0.1402,5,0.2641,0.1430,6.84,0.98,0.2044,0.1645,boundary_pending,0
2015,000626,远大控股,1996-11-28,19,0.2058,0.0437,5,0.0087,0.0056,553.66,3.08,0.1531,0.7850,boundary_pending,0
2015,601939,建设银行,2007-09-25,8,0.2055,0.1727,5,,0.3770,6051.97,2281.45,0.1111,0.0775,boundary_pending,0
2015,600547,山东黄金,2003-08-28,12,0.2054,0.0616,5,0.0855,0.0166,389.40,6.46,-0.0030,-0.2366,boundary_pending,0
2015,300383,光环新网,2014-01-29,1,0.2054,0.1512,5,0.3302,0.1920,5.92,1.14,0.3614,0.2819,boundary_pending,0
2015,601226,华电科工,2014-12-11,1,0.2053,0.0721,5,0.1563,0.0507,51.41,2.61,0.1039,0.0352,boundary_pending,0
2015,002763,汇洁股份,2015-06-10,0,0.2051,0.1502,5,0.6868,0.0877,18.88,1.66,0.1049,0.1223,boundary_pending,0
2015,600000,浦发银行,1999-11-10,16,0.2048,0.1882,5,,0.3453,1465.50,506.04,0.2120,0.1670,boundary_pending,0
2015,000966,长源电力,2000-03-16,15,0.2047,0.0634,5,0.3219,0.1556,61.21,9.52,-0.0620,0.7635,boundary_pending,0
2015,300430,*ST益通,2015-03-19,0,0.2047,0.1024,5,0.3481,0.1556,3.44,0.54,0.1505,0.0843,boundary_pending,0
2015,300424,航新科技,2015-04-22,0,0.2046,0.1032,5,0.4866,0.1750,4.13,0.72,0.0566,0.0461,boundary_pending,0
2015,603568,伟明环保,2015-05-28,0,0.2046,0.1311,5,0.6606,0.4316,6.75,2.91,0.2480,0.4297,boundary_pending,0
2015,600850,电科数字,1994-03-24,21,0.2039,0.1770,5,0.1689,0.0505,60.61,3.06,0.1136,0.1252,boundary_pending,0
2015,000011,深物业A,1992-03-30,23,0.2036,0.0759,5,0.3980,0.1456,10.77,1.57,-0.0684,-0.1197,boundary_pending,0
2015,600570,恒生电子,2003-12-16,12,0.2035,0.1567,5,0.9269,0.2039,22.26,4.54,0.2071,0.1556,worth_attention,1
2015,300427,红相股份,2015-02-17,0,0.2034,0.1367,5,0.5014,0.2324,3.05,0.71,0.1014,0.1082,garbage,0
2015,600511,国药股份,2002-11-27,13,0.2032,0.1948,5,0.0795,0.0425,120.78,5.13,0.1444,0.1726,boundary_pending,0
2015,300387,富邦科技,2014-07-02,1,0.2032,0.1074,5,0.4276,0.1693,3.92,0.66,0.1027,0.1030,boundary_pending,0
2015,300493,润欣科技,2015-12-10,0,0.2028,0.1446,5,0.1187,0.0360,11.43,0.41,0.0984,0.0165,boundary_pending,0
2015,600271,航天信息,2003-07-11,12,0.2026,0.1804,5,0.1855,0.0695,223.83,15.55,0.1801,0.1203,boundary_pending,0
2015,000002,万科A,1991-01-29,24,0.2023,0.1914,5,0.2935,0.0927,1955.49,181.19,0.2847,0.1714,boundary_pending,0
2015,000034,神州数码,1994-05-09,21,0.2023,0.0460,5,0.1070,0.0466,4.58,0.21,0.0138,0.0651,boundary_pending,0
2015,300443,金雷股份,2015-04-22,0,0.2023,0.1731,5,0.3424,0.2197,6.61,1.45,0.2060,0.3729,boundary_pending,0
2015,603998,方盛制药,2014-12-05,1,0.2023,0.1075,5,0.5602,0.1935,4.69,0.91,0.1557,0.1498,boundary_pending,0
2015,002780,三夫户外,2015-12-09,0,0.2019,0.1444,5,0.4363,0.0940,3.28,0.31,0.1083,-0.0219,boundary_pending,0
2015,300326,ST凯利,2012-06-13,3,0.2018,0.0932,5,0.7310,0.2606,4.63,1.21,0.5475,0.3426,boundary_pending,0
2015,002761,浙江建投,2015-06-10,0,0.2016,0.0715,5,0.4160,0.0624,5.96,0.37,-0.0191,-0.1185,boundary_pending,0
2015,603318,水发燃气,2015-04-24,0,0.2010,0.0481,5,0.3200,0.0559,3.45,0.19,0.1419,-0.1700,boundary_pending,0
2015,002646,天佑德酒,2011-12-22,4,0.2009,0.1016,5,0.6336,0.1694,13.64,2.31,0.1282,0.0221,boundary_pending,0
2015,002725,跃岭股份,2014-01-29,1,0.2009,0.0635,5,0.1951,0.0864,6.44,0.56,-0.0712,-0.1102,boundary_pending,0
2015,002757,南兴股份,2015-05-27,0,0.2005,0.0896,5,0.2947,0.1080,4.64,0.50,0.0632,-0.0180,boundary_pending,0
2015,603883,老百姓,2015-04-23,0,0.2002,0.1365,5,0.3722,0.0526,45.68,2.41,0.1665,0.2486,boundary_pending,0
2015,300442,润泽科技,2015-04-24,0,0.1995,0.0622,5,0.3352,0.0926,5.41,0.50,0.1294,-0.0284,boundary_pending,0
2015,002713,东易日盛,2014-02-19,1,0.1989,0.1052,5,0.3913,0.0436,22.57,0.98,0.1404,0.0889,garbage,0
2015,002074,国轩高科,2006-10-18,9,0.1988,0.0844,5,0.4539,0.2129,27.45,5.85,0.4564,1.0009,boundary_pending,0
2015,002581,*ST未名,2011-05-20,4,0.1985,0.1278,5,0.8341,0.2916,8.58,2.50,0.3662,0.3903,boundary_pending,0
2015,603223,恒通股份,2015-06-30,0,0.1983,0.0901,5,0.0739,0.0216,20.23,0.44,0.2470,-0.0361,boundary_pending,0
2015,603166,福达股份,2014-11-27,1,0.1981,0.0498,5,0.2436,0.0539,9.33,0.50,-0.0965,-0.2634,boundary_pending,0
2015,002223,鱼跃医疗,2008-04-18,7,0.1978,0.1824,5,0.3982,0.1732,21.04,3.64,0.1579,0.1263,worth_attention,1
2015,300364,中文在线,2015-01-21,0,0.1977,0.0657,5,0.4718,0.0801,3.90,0.31,0.2626,-0.1070,boundary_pending,0
2015,300422,博世科,2015-02-17,0,0.1972,0.1311,5,0.2911,0.0852,5.05,0.43,0.2651,0.0857,boundary_pending,0
2015,002663,普邦股份,2012-03-16,3,0.1971,0.0522,5,0.2084,0.0820,24.33,1.99,0.1677,0.0436,garbage,0
2015,601288,农业银行,2010-07-15,5,0.1969,0.1679,5,,0.3368,5361.68,1805.82,0.0915,0.1032,boundary_pending,0
2015,603019,中科曙光,2014-11-06,1,0.1960,0.1392,5,0.2005,0.0483,36.62,1.77,0.2666,0.0938,worth_attention,1
2015,600031,三一重工,2003-07-03,12,0.1955,0.0002,5,0.2462,0.0002,234.70,0.05,-0.1755,-0.8452,worth_attention,1
2015,300498,温氏股份,2015-11-02,0,0.1952,0.0415,5,0.1957,0.1286,482.37,62.05,0.1169,0.0692,boundary_pending,0
2015,002783,凯龙股份,2015-12-09,0,0.1952,0.1366,5,0.3775,0.1096,8.91,0.98,0.0319,-0.0205,boundary_pending,0
2015,002662,峰璟股份,2012-03-09,3,0.1949,0.1077,5,0.3054,0.1254,36.16,4.53,0.2673,0.1021,boundary_pending,0
2015,300026,红日药业,2009-10-30,6,0.1948,0.1210,5,0.8272,0.1598,33.48,5.35,0.5625,0.4465,boundary_pending,0
2015,600081,东风科技,1997-07-03,18,0.1946,0.1442,5,0.1741,0.0317,48.25,1.53,0.1689,0.0273,boundary_pending,0
2015,601818,光大银行,2010-08-18,5,0.1946,0.1550,5,,0.3170,931.59,295.28,0.1925,0.1307,boundary_pending,0
2015,000631,顺发恒能,1996-11-22,19,0.1945,0.0902,5,0.2566,0.0941,34.74,3.27,0.1266,-0.1106,boundary_pending,0
2015,002271,东方雨虹,2008-09-10,7,0.1943,0.0996,5,0.4076,0.1376,53.04,7.30,0.2101,0.6255,boundary_pending,0
2015,000069,华侨城A,1997-09-10,18,0.1937,0.1535,5,0.5319,0.1440,322.36,46.41,0.1679,0.0993,boundary_pending,0
2015,002293,罗莱生活,2009-09-10,6,0.1934,0.1660,5,0.4896,0.1407,29.16,4.10,0.0518,0.0233,boundary_pending,0
2015,600743,华远控股,1996-09-09,19,0.1930,0.1577,5,0.2334,0.0981,74.49,7.30,0.2992,0.1186,boundary_pending,0
2015,300343,联创股份,2012-08-01,3,0.1929,0.0135,5,0.1522,0.0319,9.65,0.31,0.2126,-0.1179,boundary_pending,0
2015,300289,利德曼,2012-02-16,3,0.1928,0.1366,5,0.5777,0.2306,6.82,1.57,0.2824,0.2162,boundary_pending,0
2015,002142,宁波银行,2007-07-19,8,0.1926,0.1768,5,,0.3353,195.16,65.44,0.2511,0.1909,worth_attention,1
2015,603939,益丰药房,2015-02-17,0,0.1926,0.1393,5,0.3923,0.0618,28.46,1.76,0.2348,0.3321,boundary_pending,0
2015,600594,益佰制药,2004-03-23,11,0.1924,0.0545,5,0.8085,0.0573,33.03,1.89,0.1477,-0.0810,boundary_pending,0
2015,002127,南极电商,2007-04-18,8,0.1924,-0.1706,5,0.7246,0.4414,3.89,1.72,-0.4096,0.2470,boundary_pending,0
2015,002748,世龙实业,2015-03-19,0,0.1923,0.0463,5,0.1488,0.0422,8.75,0.37,-0.0227,-0.1991,boundary_pending,0
2015,002219,新里程,2008-03-06,7,0.1922,0.1194,5,0.4683,0.2739,11.82,3.24,0.4004,0.4594,boundary_pending,0
2015,600104,上汽集团,1997-11-25,18,0.1917,0.1791,5,0.1142,0.0444,6704.48,297.94,0.1143,0.1017,boundary_pending,0
2015,300381,溢多利,2014-01-28,1,0.1917,0.0963,5,0.4661,0.1021,7.03,0.72,0.2700,0.1357,boundary_pending,0
2015,000786,北新建材,1997-06-06,18,0.1916,0.1195,5,0.3126,0.1188,75.51,8.97,0.0605,0.1445,worth_attention,1
2015,300390,天华新能,2014-07-31,1,0.1916,0.1235,5,0.2608,0.1023,4.60,0.47,0.1409,0.1555,boundary_pending,0
2015,601069,西部黄金,2015-01-22,0,0.1916,0.0396,5,0.2799,0.0600,10.14,0.61,-0.0254,-0.3336,boundary_pending,0
2015,603918,金桥信息,2015-05-28,0,0.1916,0.0977,5,0.2675,0.0575,6.40,0.37,0.0355,-0.0512,boundary_pending,0
2015,603009,北特科技,2014-07-18,1,0.1914,0.1027,5,0.2275,0.0657,7.07,0.46,0.1797,0.0355,boundary_pending,0
2015,300411,金盾股份,2014-12-31,1,0.1914,0.0811,5,0.3901,0.1279,3.36,0.43,0.0965,0.0442,boundary_pending,0
2015,603020,爱普股份,2015-03-25,0,0.1914,0.1182,5,0.2386,0.0975,18.31,1.78,0.1006,0.1290,boundary_pending,0
2015,002051,中工国际,2006-06-19,9,0.1911,0.1611,5,0.2098,0.1294,81.20,10.51,0.0314,0.2273,boundary_pending,0
2015,002140,东华科技,2007-07-12,8,0.1908,0.0938,5,0.1280,0.0493,36.33,1.79,0.1155,-0.1036,boundary_pending,0
2015,002635,安洁科技,2011-11-25,4,0.1906,0.0996,5,0.3367,0.1633,18.80,3.07,0.4111,0.3203,boundary_pending,0
2015,600582,天地科技,2002-05-15,13,0.1905,0.0969,5,0.3437,0.0855,143.47,12.27,0.0455,0.0772,boundary_pending,0
2015,002400,省广集团,2010-05-06,5,0.1904,0.0887,5,0.1797,0.0569,96.29,5.48,0.2687,0.5212,boundary_pending,0
2015,300416,苏试试验,2015-01-22,0,0.1904,0.1171,5,0.4705,0.1547,3.13,0.48,0.1814,0.1053,boundary_pending,0
2015,603818,曲美家居,2015-04-22,0,0.1904,0.1171,5,0.3759,0.0931,12.55,1.17,0.0844,0.1019,boundary_pending,0
2015,300380,安硕信息,2014-01-28,1,0.1903,0.0510,5,0.4232,0.0705,3.03,0.21,0.2324,-0.1517,boundary_pending,0
2015,002731,*ST萃华,2014-11-04,1,0.1895,0.0572,5,0.0693,0.0201,30.00,0.60,0.0540,-0.0586,boundary_pending,0
2015,002032,苏泊尔,2004-08-17,11,0.1894,0.1624,5,0.2897,0.0815,109.10,8.89,0.1124,0.1692,worth_attention,1
2015,600697,欧亚集团,1993-12-06,22,0.1893,0.1716,5,0.1991,0.0251,129.05,3.24,0.1670,0.1902,boundary_pending,0
2015,600563,法拉电子,2002-12-10,13,0.1890,0.1731,5,0.4023,0.2354,13.93,3.28,0.0126,0.0397,worth_attention,1
2015,000501,武商集团,1992-11-20,23,0.1886,0.1747,5,0.2176,0.0456,175.24,7.99,0.0831,0.2463,boundary_pending,0
2015,600987,航民股份,2004-08-09,11,0.1886,0.1676,5,0.3047,0.1600,30.28,4.84,0.0561,0.1632,boundary_pending,0
2015,000650,仁和药业,1996-12-10,19,0.1883,0.1130,5,0.4456,0.1550,25.24,3.91,0.0190,0.0483,boundary_pending,0
2015,603800,洪田股份,2015-12-10,0,0.1879,0.0579,5,0.2048,0.0468,5.90,0.28,-0.0042,-0.2220,boundary_pending,0
2015,600741,华域汽车,1996-08-26,19,0.1876,0.1753,5,0.1375,0.0496,1054.99,52.33,0.1918,0.1501,boundary_pending,0
2015,300410,正业科技,2014-12-31,1,0.1876,0.0983,5,0.3548,0.1102,3.57,0.39,0.1222,0.0081,boundary_pending,0
2015,000065,北方国际,1998-06-05,17,0.1872,0.1432,5,0.0914,0.0370,81.05,3.00,0.3247,0.4225,boundary_pending,0
2015,002787,华源控股,2015-12-31,0,0.1872,0.1632,5,0.2373,0.0925,9.10,0.84,0.1525,0.1244,boundary_pending,0
2015,002191,劲嘉股份,2007-12-05,8,0.1871,0.1820,5,0.4591,0.2650,27.20,7.21,0.0428,0.1667,boundary_pending,0
2015,300291,百纳千成,2012-02-09,3,0.1868,0.0711,5,0.2573,0.1416,18.85,2.67,0.6005,0.3335,boundary_pending,0
2015,603588,高能环境,2014-12-29,1,0.1867,0.0598,5,0.2935,0.1045,10.18,1.06,0.1526,-0.0386,boundary_pending,0
2015,603729,ST龙韵,2015-03-24,0,0.1866,0.0473,5,0.1003,0.0308,13.20,0.41,0.1540,-0.1339,boundary_pending,0
2015,002008,大族激光,2004-06-25,11,0.1863,0.1547,5,0.3785,0.1337,55.87,7.47,0.1140,0.0660,worth_attention,1
2015,603030,全筑股份,2015-03-20,0,0.1860,0.1135,5,0.1354,0.0378,21.85,0.83,0.1883,0.2883,garbage,0
2015,600115,中国东航,1997-11-05,18,0.1859,0.1087,5,0.1779,0.0484,938.44,45.41,0.0282,-0.0182,boundary_pending,0
2015,002250,联化科技,2008-06-19,7,0.1858,0.1661,5,0.3724,0.1592,40.08,6.38,0.1177,0.2134,boundary_pending,0
2015,600335,国机汽车,2001-03-05,14,0.1856,0.0903,5,0.0581,0.0075,641.64,4.81,0.0600,-0.0063,boundary_pending,0
2015,002675,东诚药业,2012-05-25,3,0.1853,0.0640,5,0.3795,0.1129,7.95,0.90,-0.0188,-0.0848,worth_attention,1
2015,002063,远光软件,2006-08-23,9,0.1851,0.0739,5,0.6253,0.1325,9.15,1.21,0.0924,-0.1302,boundary_pending,0
2015,300303,聚飞光电,2012-03-19,3,0.1850,0.0911,5,0.2356,0.1067,9.59,1.02,0.2896,0.0630,boundary_pending,0
2015,600507,方大特钢,2003-09-30,12,0.1846,0.0420,5,0.1165,0.0130,81.48,1.06,-0.1158,-0.3813,boundary_pending,0
2015,002128,电投能源,2007-04-18,8,0.1846,0.0619,5,0.2910,0.0956,55.87,5.34,-0.0372,-0.2400,worth_attention,1
2015,000826,*ST启环,1998-02-25,17,0.1845,0.1416,5,0.3054,0.1468,63.41,9.31,0.4091,0.3262,garbage,0
2015,300355,蒙草生态,2012-09-27,3,0.1839,0.1029,5,0.3248,0.0900,17.68,1.59,0.3715,0.1822,garbage,0
2015,300353,东土科技,2012-09-27,3,0.1836,0.0487,5,0.4782,0.1496,4.03,0.60,0.3388,0.1233,boundary_pending,0
2015,600015,华夏银行,2003-09-12,12,0.1835,0.1718,5,,0.3209,588.44,188.83,0.1509,0.1962,boundary_pending,0
2015,002252,上海莱士,2008-06-23,7,0.1835,0.1355,5,0.6138,0.7164,20.13,14.42,0.3725,0.6380,worth_attention,1
2015,300421,力星股份,2015-02-17,0,0.1834,0.1036,5,0.2438,0.1133,4.78,0.54,0.0529,0.0390,boundary_pending,0
2015,603108,润达医疗,2015-05-27,0,0.1833,0.1259,5,0.2719,0.0563,16.29,0.92,0.2673,0.1391,boundary_pending,0
2015,600185,珠免集团,1999-06-11,16,0.1832,0.1022,5,0.4115,0.5386,25.45,13.71,0.1750,0.5262,boundary_pending,0
2015,002668,TCL智家,2012-04-16,3,0.1827,0.1417,5,0.2541,0.0568,47.02,2.67,0.1015,0.1635,boundary_pending,0
2015,300342,天银机电,2012-07-26,3,0.1827,0.1194,5,0.3849,0.2053,5.34,1.10,0.1382,0.1367,boundary_pending,0
2015,300072,海新能科,2010-04-27,5,0.1825,0.0864,5,0.3253,0.1440,56.98,8.21,0.7551,0.7141,boundary_pending,0
