effective_from,effective_to,screen_year,security_code,security_name,avg_roe_3y,rank
2013-03-18,2013-03-30,2003,600585,,,
2013-03-18,2013-03-30,2003,600660,,,
2013-03-18,2013-03-30,2004,000792,,,
2013-03-18,2013-03-30,2004,000933,,,
2013-03-18,2013-03-30,2005,600900,,,
2013-03-18,2013-03-30,2008,002152,,,
2013-03-18,2013-03-30,2009,002022,,,
2013-03-18,2013-03-30,2009,002275,,,
2013-03-18,2013-03-30,2009,002304,,,
2013-03-18,2013-03-30,2010,002415,,,
2013-03-18,2013-03-30,2011,002223,,,
2013-03-18,2013-03-30,2011,002063,,,
2013-03-18,2013-03-30,2011,600436,,,
2013-03-18,2013-03-30,2011,000887,,,
2013-03-18,2013-03-30,2011,002252,,,
2013-03-18,2013-03-30,2012,002236,,,
2013-03-30,2013-04-09,2002,000778,,,
2013-03-30,2013-04-09,2002,600006,,,
2013-03-30,2013-04-09,2002,600085,,,
2013-03-30,2013-04-09,2002,600188,,,
2013-03-30,2013-04-09,2002,600276,,,
2013-03-30,2013-04-09,2002,600519,,,
2013-03-30,2013-04-09,2002,600717,,,
2013-03-30,2013-04-09,2003,600585,,,
2013-03-30,2013-04-09,2003,600660,,,
2013-03-30,2013-04-09,2004,000792,,,
2013-03-30,2013-04-09,2004,000933,,,
2013-03-30,2013-04-09,2005,600900,,,
2013-03-30,2013-04-09,2008,002152,,,
2013-03-30,2013-04-09,2009,002022,,,
2013-03-30,2013-04-09,2009,002275,,,
2013-03-30,2013-04-09,2009,002304,,,
2013-03-30,2013-04-09,2010,002415,,,
2013-03-30,2013-04-09,2011,002223,,,
2013-03-30,2013-04-09,2011,002063,,,
2013-03-30,2013-04-09,2011,600436,,,
2013-03-30,2013-04-09,2011,000887,,,
2013-03-30,2013-04-09,2011,002252,,,
2013-03-30,2013-04-09,2012,002236,,,
2013-03-30,2013-04-09,2012,002153,,,
2013-04-09,2014-03-29,2002,000778,,,
2013-04-09,2014-03-29,2002,600006,,,
2013-04-09,2014-03-29,2002,600085,,,
2013-04-09,2014-03-29,2002,600188,,,
2013-04-09,2014-03-29,2002,600276,,,
2013-04-09,2014-03-29,2002,600519,,,
2013-04-09,2014-03-29,2002,600717,,,
2013-04-09,2014-03-29,2003,600585,,,
2013-04-09,2014-03-29,2003,600660,,,
2013-04-09,2014-03-29,2004,000792,,,
2013-04-09,2014-03-29,2004,000933,,,
2013-04-09,2014-03-29,2005,600900,,,
2013-04-09,2014-03-29,2008,002152,,,
2013-04-09,2014-03-29,2009,002022,,,
2013-04-09,2014-03-29,2009,002275,,,
2013-04-09,2014-03-29,2009,002304,,,
2013-04-09,2014-03-29,2010,002415,,,
2013-04-09,2014-03-29,2011,002223,,,
2013-04-09,2014-03-29,2011,002063,,,
2013-04-09,2014-03-29,2011,600436,,,
2013-04-09,2014-03-29,2011,000887,,,
2013-04-09,2014-03-29,2011,002252,,,
2013-04-09,2014-03-29,2012,002236,,,
2013-04-09,2014-03-29,2012,002153,,,
2013-04-09,2014-03-29,2012,601515,,,
2014-03-29,2015-03-10,2002,000778,,,
2014-03-29,2015-03-10,2002,600006,,,
2014-03-29,2015-03-10,2002,600085,,,
2014-03-29,2015-03-10,2002,600188,,,
2014-03-29,2015-03-10,2002,600276,,,
2014-03-29,2015-03-10,2002,600519,,,
2014-03-29,2015-03-10,2002,600717,,,
2014-03-29,2015-03-10,2003,600585,,,
2014-03-29,2015-03-10,2003,600660,,,
2014-03-29,2015-03-10,2004,000792,,,
2014-03-29,2015-03-10,2004,000933,,,
2014-03-29,2015-03-10,2005,600900,,,
2014-03-29,2015-03-10,2008,002152,,,
2014-03-29,2015-03-10,2009,002022,,,
2014-03-29,2015-03-10,2009,002275,,,
2014-03-29,2015-03-10,2009,002304,,,
2014-03-29,2015-03-10,2010,002415,,,
2014-03-29,2015-03-10,2011,002223,,,
2014-03-29,2015-03-10,2011,002063,,,
2014-03-29,2015-03-10,2011,600436,,,
2014-03-29,2015-03-10,2011,000887,,,
2014-03-29,2015-03-10,2011,002252,,,
2014-03-29,2015-03-10,2012,002236,,,
2014-03-29,2015-03-10,2012,002153,,,
2014-03-29,2015-03-10,2012,601515,,,
2014-03-29,2015-03-10,2013,000333,,,
2015-03-10,2016-03-31,2002,000778,,,
2015-03-10,2016-03-31,2002,600006,,,
2015-03-10,2016-03-31,2002,600085,,,
2015-03-10,2016-03-31,2002,600188,,,
2015-03-10,2016-03-31,2002,600276,,,
2015-03-10,2016-03-31,2002,600519,,,
2015-03-10,2016-03-31,2002,600717,,,
2015-03-10,2016-03-31,2003,600585,,,
2015-03-10,2016-03-31,2003,600660,,,
2015-03-10,2016-03-31,2004,000792,,,
2015-03-10,2016-03-31,2004,000933,,,
2015-03-10,2016-03-31,2005,600900,,,
2015-03-10,2016-03-31,2008,002152,,,
2015-03-10,2016-03-31,2009,002022,,,
2015-03-10,2016-03-31,2009,002275,,,
2015-03-10,2016-03-31,2009,002304,,,
2015-03-10,2016-03-31,2010,002415,,,
2015-03-10,2016-03-31,2011,002223,,,
2015-03-10,2016-03-31,2011,002063,,,
2015-03-10,2016-03-31,2011,600436,,,
2015-03-10,2016-03-31,2011,000887,,,
2015-03-10,2016-03-31,2011,002252,,,
2015-03-10,2016-03-31,2012,002236,,,
2015-03-10,2016-03-31,2012,002153,,,
2015-03-10,2016-03-31,2012,601515,,,
2015-03-10,2016-03-31,2013,000333,,,
2015-03-10,2016-03-31,2014,603288,,,
2016-03-31,2017-03-30,2002,000778,,,
2016-03-31,2017-03-30,2002,600006,,,
2016-03-31,2017-03-30,2002,600085,,,
2016-03-31,2017-03-30,2002,600188,,,
2016-03-31,2017-03-30,2002,600276,,,
2016-03-31,2017-03-30,2002,600519,,,
2016-03-31,2017-03-30,2002,600717,,,
2016-03-31,2017-03-30,2003,600585,,,
2016-03-31,2017-03-30,2003,600660,,,
2016-03-31,2017-03-30,2004,000792,,,
2016-03-31,2017-03-30,2004,000933,,,
2016-03-31,2017-03-30,2005,600900,,,
2016-03-31,2017-03-30,2008,002152,,,
2016-03-31,2017-03-30,2009,002022,,,
2016-03-31,2017-03-30,2009,002275,,,
2016-03-31,2017-03-30,2009,002304,,,
2016-03-31,2017-03-30,2010,002415,,,
2016-03-31,2017-03-30,2011,002223,,,
2016-03-31,2017-03-30,2011,002063,,,
2016-03-31,2017-03-30,2011,600436,,,
2016-03-31,2017-03-30,2011,000887,,,
2016-03-31,2017-03-30,2011,002252,,,
2016-03-31,2017-03-30,2012,002236,,,
2016-03-31,2017-03-30,2012,002153,,,
2016-03-31,2017-03-30,2012,601515,,,
2016-03-31,2017-03-30,2013,000333,,,
2016-03-31,2017-03-30,2014,603288,,,
2016-03-31,2017-03-30,2015,002739,,,
2017-03-30,2018-04-16,2002,000778,,,
2017-03-30,2018-04-16,2002,600006,,,
2017-03-30,2018-04-16,2002,600085,,,
2017-03-30,2018-04-16,2002,600188,,,
2017-03-30,2018-04-16,2002,600276,,,
2017-03-30,2018-04-16,2002,600519,,,
2017-03-30,2018-04-16,2002,600717,,,
2017-03-30,2018-04-16,2003,600585,,,
2017-03-30,2018-04-16,2003,600660,,,
2017-03-30,2018-04-16,2004,000792,,,
2017-03-30,2018-04-16,2004,000933,,,
2017-03-30,2018-04-16,2005,600900,,,
2017-03-30,2018-04-16,2008,002152,,,
2017-03-30,2018-04-16,2009,002022,,,
2017-03-30,2018-04-16,2009,002275,,,
2017-03-30,2018-04-16,2009,002304,,,
2017-03-30,2018-04-16,2010,002415,,,
2017-03-30,2018-04-16,2011,002223,,,
2017-03-30,2018-04-16,2011,002063,,,
2017-03-30,2018-04-16,2011,600436,,,
2017-03-30,2018-04-16,2011,000887,,,
2017-03-30,2018-04-16,2011,002252,,,
2017-03-30,2018-04-16,2012,002236,,,
2017-03-30,2018-04-16,2012,002153,,,
2017-03-30,2018-04-16,2012,601515,,,
2017-03-30,2018-04-16,2013,000333,,,
2017-03-30,2018-04-16,2014,603288,,,
2017-03-30,2018-04-16,2015,002739,,,
2017-03-30,2018-04-16,2016,603868,,,
2018-04-16,2018-04-18,2002,000778,,,
2018-04-16,2018-04-18,2002,600006,,,
2018-04-16,2018-04-18,2002,600085,,,
2018-04-16,2018-04-18,2002,600188,,,
2018-04-16,2018-04-18,2002,600276,,,
2018-04-16,2018-04-18,2002,600519,,,
2018-04-16,2018-04-18,2002,600717,,,
2018-04-16,2018-04-18,2003,600585,,,
2018-04-16,2018-04-18,2003,600660,,,
2018-04-16,2018-04-18,2004,000792,,,
2018-04-16,2018-04-18,2004,000933,,,
2018-04-16,2018-04-18,2005,600900,,,
2018-04-16,2018-04-18,2008,002152,,,
2018-04-16,2018-04-18,2009,002022,,,
2018-04-16,2018-04-18,2009,002275,,,
2018-04-16,2018-04-18,2009,002304,,,
2018-04-16,2018-04-18,2010,002415,,,
2018-04-16,2018-04-18,2011,002223,,,
2018-04-16,2018-04-18,2011,002063,,,
2018-04-16,2018-04-18,2011,600436,,,
2018-04-16,2018-04-18,2011,000887,,,
2018-04-16,2018-04-18,2011,002252,,,
2018-04-16,2018-04-18,2012,002236,,,
2018-04-16,2018-04-18,2012,002153,,,
2018-04-16,2018-04-18,2012,601515,,,
2018-04-16,2018-04-18,2013,000333,,,
2018-04-16,2018-04-18,2014,603288,,,
2018-04-16,2018-04-18,2015,002739,,,
2018-04-16,2018-04-18,2016,603868,,,
2018-04-16,2018-04-18,2017,002841,,,
2018-04-18,2018-04-25,2002,000778,,,
2018-04-18,2018-04-25,2002,600006,,,
2018-04-18,2018-04-25,2002,600085,,,
2018-04-18,2018-04-25,2002,600188,,,
2018-04-18,2018-04-25,2002,600276,,,
2018-04-18,2018-04-25,2002,600519,,,
2018-04-18,2018-04-25,2002,600717,,,
2018-04-18,2018-04-25,2003,600585,,,
2018-04-18,2018-04-25,2003,600660,,,
2018-04-18,2018-04-25,2004,000792,,,
2018-04-18,2018-04-25,2004,000933,,,
2018-04-18,2018-04-25,2005,600900,,,
2018-04-18,2018-04-25,2008,002152,,,
2018-04-18,2018-04-25,2009,002022,,,
2018-04-18,2018-04-25,2009,002275,,,
2018-04-18,2018-04-25,2009,002304,,,
2018-04-18,2018-04-25,2010,002415,,,
2018-04-18,2018-04-25,2011,002223,,,
2018-04-18,2018-04-25,2011,002063,,,
2018-04-18,2018-04-25,2011,600436,,,
2018-04-18,2018-04-25,2011,000887,,,
2018-04-18,2018-04-25,2011,002252,,,
2018-04-18,2018-04-25,2012,002236,,,
2018-04-18,2018-04-25,2012,002153,,,
2018-04-18,2018-04-25,2012,601515,,,
2018-04-18,2018-04-25,2013,000333,,,
2018-04-18,2018-04-25,2014,603288,,,
2018-04-18,2018-04-25,2015,002739,,,
2018-04-18,2018-04-25,2016,603868,,,
2018-04-18,2018-04-25,2017,002841,,,
2018-04-18,2018-04-25,2017,002833,,,
2018-04-25,2019-03-28,2002,000778,,,
2018-04-25,2019-03-28,2002,600006,,,
2018-04-25,2019-03-28,2002,600085,,,
2018-04-25,2019-03-28,2002,600188,,,
2018-04-25,2019-03-28,2002,600276,,,
2018-04-25,2019-03-28,2002,600519,,,
2018-04-25,2019-03-28,2002,600717,,,
2018-04-25,2019-03-28,2003,600585,,,
2018-04-25,2019-03-28,2003,600660,,,
2018-04-25,2019-03-28,2004,000792,,,
2018-04-25,2019-03-28,2004,000933,,,
2018-04-25,2019-03-28,2005,600900,,,
2018-04-25,2019-03-28,2008,002152,,,
2018-04-25,2019-03-28,2009,002022,,,
2018-04-25,2019-03-28,2009,002275,,,
2018-04-25,2019-03-28,2009,002304,,,
2018-04-25,2019-03-28,2010,002415,,,
2018-04-25,2019-03-28,2011,002223,,,
2018-04-25,2019-03-28,2011,002063,,,
2018-04-25,2019-03-28,2011,600436,,,
2018-04-25,2019-03-28,2011,000887,,,
2018-04-25,2019-03-28,2011,002252,,,
2018-04-25,2019-03-28,2012,002236,,,
2018-04-25,2019-03-28,2012,002153,,,
2018-04-25,2019-03-28,2012,601515,,,
2018-04-25,2019-03-28,2013,000333,,,
2018-04-25,2019-03-28,2014,603288,,,
2018-04-25,2019-03-28,2015,002739,,,
2018-04-25,2019-03-28,2016,603868,,,
2018-04-25,2019-03-28,2017,002841,,,
2018-04-25,2019-03-28,2017,002833,,,
2018-04-25,2019-03-28,2017,300628,,,
2019-03-28,2020-04-02,2002,000778,,,
2019-03-28,2020-04-02,2002,600006,,,
2019-03-28,2020-04-02,2002,600085,,,
2019-03-28,2020-04-02,2002,600188,,,
2019-03-28,2020-04-02,2002,600276,,,
2019-03-28,2020-04-02,2002,600519,,,
2019-03-28,2020-04-02,2002,600717,,,
2019-03-28,2020-04-02,2003,600585,,,
2019-03-28,2020-04-02,2003,600660,,,
2019-03-28,2020-04-02,2004,000792,,,
2019-03-28,2020-04-02,2004,000933,,,
2019-03-28,2020-04-02,2005,600900,,,
2019-03-28,2020-04-02,2008,002152,,,
2019-03-28,2020-04-02,2009,002022,,,
2019-03-28,2020-04-02,2009,002275,,,
2019-03-28,2020-04-02,2009,002304,,,
2019-03-28,2020-04-02,2010,002415,,,
2019-03-28,2020-04-02,2011,002223,,,
2019-03-28,2020-04-02,2011,002063,,,
2019-03-28,2020-04-02,2011,600436,,,
2019-03-28,2020-04-02,2011,000887,,,
2019-03-28,2020-04-02,2011,002252,,,
2019-03-28,2020-04-02,2012,002236,,,
2019-03-28,2020-04-02,2012,002153,,,
2019-03-28,2020-04-02,2012,601515,,,
2019-03-28,2020-04-02,2013,000333,,,
2019-03-28,2020-04-02,2014,603288,,,
2019-03-28,2020-04-02,2015,002739,,,
2019-03-28,2020-04-02,2016,603868,,,
2019-03-28,2020-04-02,2017,002841,,,
2019-03-28,2020-04-02,2017,002833,,,
2019-03-28,2020-04-02,2017,300628,,,
2019-03-28,2020-04-02,2018,300357,,,
2020-04-02,2020-04-10,2002,000778,,,
2020-04-02,2020-04-10,2002,600006,,,
2020-04-02,2020-04-10,2002,600085,,,
2020-04-02,2020-04-10,2002,600188,,,
2020-04-02,2020-04-10,2002,600276,,,
2020-04-02,2020-04-10,2002,600519,,,
2020-04-02,2020-04-10,2002,600717,,,
2020-04-02,2020-04-10,2003,600585,,,
2020-04-02,2020-04-10,2003,600660,,,
2020-04-02,2020-04-10,2004,000792,,,
2020-04-02,2020-04-10,2004,000933,,,
2020-04-02,2020-04-10,2005,600900,,,
2020-04-02,2020-04-10,2008,002152,,,
2020-04-02,2020-04-10,2009,002022,,,
2020-04-02,2020-04-10,2009,002275,,,
2020-04-02,2020-04-10,2009,002304,,,
2020-04-02,2020-04-10,2010,002415,,,
2020-04-02,2020-04-10,2011,002223,,,
2020-04-02,2020-04-10,2011,002063,,,
2020-04-02,2020-04-10,2011,600436,,,
2020-04-02,2020-04-10,2011,000887,,,
2020-04-02,2020-04-10,2011,002252,,,
2020-04-02,2020-04-10,2012,002236,,,
2020-04-02,2020-04-10,2012,002153,,,
2020-04-02,2020-04-10,2012,601515,,,
2020-04-02,2020-04-10,2013,000333,,,
2020-04-02,2020-04-10,2014,603288,,,
2020-04-02,2020-04-10,2015,002739,,,
2020-04-02,2020-04-10,2016,603868,,,
2020-04-02,2020-04-10,2017,002841,,,
2020-04-02,2020-04-10,2017,002833,,,
2020-04-02,2020-04-10,2017,300628,,,
2020-04-02,2020-04-10,2018,300357,,,
2020-04-02,2020-04-10,2019,300760,,,
2020-04-10,2022-04-12,2002,000778,,,
2020-04-10,2022-04-12,2002,600006,,,
2020-04-10,2022-04-12,2002,600085,,,
2020-04-10,2022-04-12,2002,600188,,,
2020-04-10,2022-04-12,2002,600276,,,
2020-04-10,2022-04-12,2002,600519,,,
2020-04-10,2022-04-12,2002,600717,,,
2020-04-10,2022-04-12,2003,600585,,,
2020-04-10,2022-04-12,2003,600660,,,
2020-04-10,2022-04-12,2004,000792,,,
2020-04-10,2022-04-12,2004,000933,,,
2020-04-10,2022-04-12,2005,600900,,,
2020-04-10,2022-04-12,2008,002152,,,
2020-04-10,2022-04-12,2009,002022,,,
2020-04-10,2022-04-12,2009,002275,,,
2020-04-10,2022-04-12,2009,002304,,,
2020-04-10,2022-04-12,2010,002415,,,
2020-04-10,2022-04-12,2011,002223,,,
2020-04-10,2022-04-12,2011,002063,,,
2020-04-10,2022-04-12,2011,600436,,,
2020-04-10,2022-04-12,2011,000887,,,
2020-04-10,2022-04-12,2011,002252,,,
2020-04-10,2022-04-12,2012,002236,,,
2020-04-10,2022-04-12,2012,002153,,,
2020-04-10,2022-04-12,2012,601515,,,
2020-04-10,2022-04-12,2013,000333,,,
2020-04-10,2022-04-12,2014,603288,,,
2020-04-10,2022-04-12,2015,002739,,,
2020-04-10,2022-04-12,2016,603868,,,
2020-04-10,2022-04-12,2017,002841,,,
2020-04-10,2022-04-12,2017,002833,,,
2020-04-10,2022-04-12,2017,300628,,,
2020-04-10,2022-04-12,2018,300357,,,
2020-04-10,2022-04-12,2019,300760,,,
2020-04-10,2022-04-12,2019,300595,,,
2022-04-12,2023-04-22,2002,000778,,,
2022-04-12,2023-04-22,2002,600006,,,
2022-04-12,2023-04-22,2002,600085,,,
2022-04-12,2023-04-22,2002,600188,,,
2022-04-12,2023-04-22,2002,600276,,,
2022-04-12,2023-04-22,2002,600519,,,
2022-04-12,2023-04-22,2002,600717,,,
2022-04-12,2023-04-22,2003,600585,,,
2022-04-12,2023-04-22,2003,600660,,,
2022-04-12,2023-04-22,2004,000792,,,
2022-04-12,2023-04-22,2004,000933,,,
2022-04-12,2023-04-22,2005,600900,,,
2022-04-12,2023-04-22,2008,002152,,,
2022-04-12,2023-04-22,2009,002022,,,
2022-04-12,2023-04-22,2009,002275,,,
2022-04-12,2023-04-22,2009,002304,,,
2022-04-12,2023-04-22,2010,002415,,,
2022-04-12,2023-04-22,2011,002223,,,
2022-04-12,2023-04-22,2011,002063,,,
2022-04-12,2023-04-22,2011,600436,,,
2022-04-12,2023-04-22,2011,000887,,,
2022-04-12,2023-04-22,2011,002252,,,
2022-04-12,2023-04-22,2012,002236,,,
2022-04-12,2023-04-22,2012,002153,,,
2022-04-12,2023-04-22,2012,601515,,,
2022-04-12,2023-04-22,2013,000333,,,
2022-04-12,2023-04-22,2014,603288,,,
2022-04-12,2023-04-22,2015,002739,,,
2022-04-12,2023-04-22,2016,603868,,,
2022-04-12,2023-04-22,2017,002841,,,
2022-04-12,2023-04-22,2017,002833,,,
2022-04-12,2023-04-22,2017,300628,,,
2022-04-12,2023-04-22,2018,300357,,,
2022-04-12,2023-04-22,2019,300760,,,
2022-04-12,2023-04-22,2019,300595,,,
2022-04-12,2023-04-22,2021,603195,,,
2023-04-22,2023-04-26,2002,000778,,,
2023-04-22,2023-04-26,2002,600006,,,
2023-04-22,2023-04-26,2002,600085,,,
2023-04-22,2023-04-26,2002,600188,,,
2023-04-22,2023-04-26,2002,600276,,,
2023-04-22,2023-04-26,2002,600519,,,
2023-04-22,2023-04-26,2002,600717,,,
