as_of_year,security_code,security_name,listed_on,years_listed,roe_avg5,roe_min5,roe_years,gross_margin,net_margin,revenue_yi,profit_yi,revenue_cagr,profit_cagr,today_class,today_in_pool
2010,002365,永安药业,2010-03-05,0,0.2873,0.0503,5,0.2513,0.1442,3.20,0.46,0.1952,0.0533,boundary_pending,0
2010,000536,华映科技,1993-11-26,17,0.2869,0.1369,5,0.2593,0.1155,30.24,3.49,1.2497,1.1889,boundary_pending,0
2010,002376,新北洋,2010-03-23,0,0.2867,0.1235,5,0.4624,0.2308,4.83,1.11,0.3925,0.3877,boundary_pending,0
2010,002465,海格通信,2010-08-31,0,0.2845,0.1186,4,0.4961,0.2497,9.66,2.41,0.0252,-0.0027,worth_attention,1
2010,002523,天桥起重,2010-12-10,0,0.2839,0.2568,5,0.2775,0.1210,6.06,0.73,0.2646,0.5351,boundary_pending,0
2010,601788,光大证券,2009-08-18,1,0.2825,0.0976,5,,0.4353,50.54,22.00,0.2551,0.2441,boundary_pending,0
2010,002275,桂林三金,2009-07-10,1,0.2822,0.1500,5,0.7233,0.2631,9.83,2.59,0.0537,0.0736,boundary_pending,0
2010,002478,常宝股份,2010-09-21,0,0.2808,0.1445,4,0.1725,0.0636,28.79,1.83,0.2040,0.0745,boundary_pending,0
2010,002369,卓翼科技,2010-03-16,0,0.2801,0.1229,5,0.1366,0.0849,8.71,0.74,0.2787,0.2321,boundary_pending,0
2010,002434,万里扬,2010-06-18,0,0.2800,0.1363,4,0.2647,0.1817,8.27,1.50,0.1782,0.3656,boundary_pending,0
2010,600517,国网英大,2003-10-10,7,0.2796,0.2415,5,0.3810,0.2109,15.16,3.20,0.1944,0.4575,boundary_pending,0
2010,002409,雅克科技,2010-05-25,0,0.2796,0.0930,5,0.1697,0.0750,8.93,0.67,0.3607,0.4102,worth_attention,1
2010,000783,长江证券,1997-07-31,13,0.2791,0.1369,5,,0.4010,31.99,12.83,0.2271,0.2525,boundary_pending,0
2010,002324,普利特,2009-12-18,1,0.2786,0.0980,5,0.1842,0.1245,8.07,1.01,0.3317,0.5315,boundary_pending,0
2010,002398,垒知集团,2010-05-06,0,0.2782,0.0695,5,0.2363,0.0967,5.94,0.57,0.1414,0.0122,boundary_pending,0
2010,600547,山东黄金,2003-08-28,7,0.2779,0.1876,5,0.0961,0.0388,315.15,12.23,0.7196,0.7692,boundary_pending,0
2010,002022,科华生物,2004-07-21,6,0.2773,0.2126,5,0.5392,0.2883,7.81,2.25,0.2309,0.3190,boundary_pending,0
2010,002361,神剑股份,2010-03-03,0,0.2766,0.0764,5,0.1242,0.0602,5.41,0.33,0.2358,0.2690,boundary_pending,0
2010,300121,阳谷华泰,2010-09-17,0,0.2766,0.1549,4,0.2100,0.0827,3.48,0.29,0.1555,0.2431,boundary_pending,0
2010,300132,青松股份,2010-10-26,0,0.2763,0.2092,4,0.2128,0.0872,4.86,0.42,0.4719,0.4174,boundary_pending,0
2010,002533,金杯电工,2010-12-31,0,0.2754,0.2065,4,0.1259,0.0589,19.30,1.14,0.1506,0.2463,boundary_pending,0
2010,002267,陕天然气,2008-08-13,2,0.2744,0.1698,5,0.2361,0.1629,24.80,4.04,0.1632,0.1860,boundary_pending,0
2010,600123,兰花科创,1998-12-17,12,0.2739,0.2168,5,0.4456,0.2261,58.12,13.14,0.1845,0.2376,boundary_pending,0
2010,300120,经纬辉开,2010-09-17,0,0.2733,0.1769,4,0.1584,0.0998,4.06,0.40,0.1089,0.4712,boundary_pending,0
2010,300145,南方泵业,2010-12-09,0,0.2733,0.2076,4,0.3117,0.1060,6.36,0.67,0.3100,0.4390,boundary_pending,0
2010,002305,*ST南置,2009-11-06,1,0.2729,0.1373,5,0.6107,0.2908,6.62,1.92,0.0609,0.2365,boundary_pending,0
2010,002218,拓日新能,2008-02-28,2,0.2726,0.0483,5,0.3443,0.1638,5.88,0.96,0.3568,0.0920,boundary_pending,0
2010,002449,国星光电,2010-07-16,0,0.2726,0.1324,4,0.3073,0.1680,8.77,1.47,0.2550,0.3304,boundary_pending,0
2010,002452,长高电气,2010-07-20,0,0.2726,0.0769,4,0.3720,0.1502,3.04,0.46,-0.0381,-0.0282,boundary_pending,0
2010,002252,上海莱士,2008-06-23,2,0.2721,0.1850,5,0.6286,0.3838,4.83,1.85,0.1476,0.3830,worth_attention,1
2010,002255,海陆重工,2008-06-25,2,0.2698,0.1150,5,0.2604,0.1202,10.49,1.26,0.2037,0.3858,boundary_pending,0
2010,002241,歌尔股份,2008-05-22,2,0.2689,0.1188,5,0.2525,0.1045,26.45,2.76,1.0118,0.7632,boundary_pending,0
2010,002527,新时达,2010-12-24,0,0.2685,0.2124,4,0.4177,0.1596,5.02,0.80,0.0954,0.0326,boundary_pending,0
2010,300068,ST南都,2010-04-21,0,0.2685,0.0439,4,0.1763,0.0562,14.53,0.82,0.1717,0.2009,boundary_pending,0
2010,002375,亚厦股份,2010-03-23,0,0.2682,0.1399,5,0.1491,0.0584,44.88,2.62,0.5060,0.6133,garbage,0
2010,300140,节能环境,2010-11-12,0,0.2682,0.2170,4,0.3465,0.1633,3.03,0.49,0.2272,0.2806,boundary_pending,0
2010,002393,力生制药,2010-04-23,0,0.2671,0.1080,5,0.5997,0.2756,7.38,2.03,0.2055,0.1935,boundary_pending,0
2010,002264,新华都,2008-07-31,2,0.2668,0.1193,5,0.2007,0.0177,43.64,0.77,0.4235,0.1905,boundary_pending,0
2010,002344,海宁皮城,2010-01-26,0,0.2659,0.1397,5,0.4812,0.2460,10.20,2.51,0.2369,0.6307,boundary_pending,0
2010,002385,大北农,2010-04-09,0,0.2657,0.1352,5,0.2291,0.0593,52.48,3.11,0.3404,0.3943,boundary_pending,0
2010,002236,大华股份,2008-05-20,2,0.2656,0.1510,5,0.4327,0.1717,15.16,2.60,0.3582,0.5282,worth_attention,1
2010,002490,山东墨龙,2010-10-21,0,0.2643,0.1770,5,0.1725,0.1021,27.04,2.76,0.2646,0.1864,boundary_pending,0
2010,002007,华兰生物,2004-06-25,6,0.2641,0.1484,5,0.7669,0.4854,12.62,6.12,0.3730,0.6679,worth_attention,1
2010,002277,友阿股份,2009-07-17,1,0.2635,0.1373,5,0.1867,0.0606,35.64,2.16,0.2096,0.1055,boundary_pending,0
2010,000951,中国重汽,1999-11-25,11,0.2624,0.1582,5,0.0982,0.0233,289.04,6.73,0.3051,0.2637,worth_attention,1
2010,000683,博源化工,1997-01-31,13,0.2623,0.0500,5,0.2663,0.0469,23.42,1.10,0.2054,-0.1081,boundary_pending,0
2010,002281,光迅科技,2009-08-21,1,0.2619,0.1522,5,0.2825,0.1387,9.14,1.27,0.2207,0.3470,worth_attention,1
2010,002328,新朋股份,2009-12-30,1,0.2618,0.0761,5,0.2403,0.1229,12.82,1.58,0.0474,0.1346,boundary_pending,0
2010,601666,平煤股份,2006-11-23,4,0.2613,0.1771,5,0.2047,0.0808,229.05,18.50,0.2929,0.2102,boundary_pending,0
2010,300138,晨光生物,2010-11-05,0,0.2608,0.1615,4,0.2123,0.1088,5.84,0.64,0.5647,0.7578,boundary_pending,0
2010,000517,荣安地产,1993-08-06,17,0.2606,0.0000,5,0.4547,0.1973,12.50,2.47,0.9975,1.4927,boundary_pending,0
2010,300135,宝利国际,2010-10-26,0,0.2605,0.2039,4,0.1339,0.0735,10.45,0.77,0.3135,0.5465,boundary_pending,0
2010,000060,中金岭南,1997-01-23,13,0.2603,0.0881,5,0.2073,0.0732,96.52,7.07,0.1023,-0.1063,boundary_pending,0
2010,002081,金螳螂,2006-11-20,4,0.2601,0.1671,5,0.1689,0.0585,66.39,3.89,0.3906,0.5521,garbage,0
2010,002194,武汉凡谷,2007-12-07,3,0.2601,0.1071,5,0.3753,0.2156,9.90,2.13,0.0489,0.0794,boundary_pending,0
2010,000983,山西焦煤,2000-07-26,10,0.2598,0.2013,5,0.4341,0.1561,169.42,26.44,0.2483,0.2868,boundary_pending,0
2010,002311,海大集团,2009-11-27,1,0.2597,0.0923,5,0.0863,0.0274,76.98,2.11,0.4985,0.3906,worth_attention,1
2010,300083,创世纪,2010-05-20,0,0.2594,0.0969,4,0.2308,0.0784,9.60,0.75,0.5613,0.2590,boundary_pending,0
2010,002278,神开股份,2009-08-11,1,0.2588,0.0714,5,0.4171,0.1769,4.43,0.78,0.1344,0.2084,boundary_pending,0
2010,600066,宇通客车,1997-05-08,13,0.2584,0.1632,5,0.1811,0.0638,136.15,8.69,0.2669,0.3997,worth_attention,1
2010,000655,金岭矿业,1996-11-28,14,0.2582,0.1494,5,0.5268,0.3191,15.40,4.91,0.5083,0.4736,boundary_pending,0
2010,002314,南山控股,2009-12-03,1,0.2578,0.0766,5,0.2473,0.0648,22.41,1.45,0.1521,0.0692,boundary_pending,0
2010,300005,探路者,2009-10-30,1,0.2578,0.1135,5,0.4905,0.1242,4.34,0.54,0.5634,1.0342,boundary_pending,0
2010,002028,思源电气,2004-08-05,6,0.2576,0.1768,5,0.4169,0.2953,18.77,5.54,0.2382,0.3874,boundary_pending,0
2010,002387,维信诺,2010-04-13,0,0.2568,0.0902,5,0.3310,0.1267,6.40,0.81,0.4539,0.6159,boundary_pending,0
2010,002407,多氟多,2010-05-18,0,0.2567,0.0502,5,0.2142,0.0580,8.19,0.48,0.1827,0.1100,boundary_pending,0
2010,002430,杭氧股份,2010-06-10,0,0.2567,0.2188,4,0.2963,0.1173,30.23,3.55,0.0964,0.3788,worth_attention,1
2010,002333,罗普斯金,2010-01-12,0,0.2564,0.0563,5,0.1761,0.0687,9.64,0.66,0.1025,0.1661,boundary_pending,0
2010,000430,张家界,1996-08-29,14,0.2555,0.0000,5,0.4177,0.2160,3.80,0.82,0.2266,,boundary_pending,0
2010,300100,双林股份,2010-08-06,0,0.2552,0.2182,4,0.3125,0.1342,7.76,1.04,0.3221,0.3779,boundary_pending,0
2010,002215,诺普信,2008-02-18,2,0.2550,0.1029,5,0.4172,0.0747,14.56,1.09,0.4692,0.3811,boundary_pending,0
2010,002038,双鹭药业,2004-09-09,6,0.2549,0.1253,5,0.7669,0.5957,4.58,2.73,0.3304,0.5451,boundary_pending,0
2010,002146,荣盛发展,2007-08-08,3,0.2532,0.1935,5,0.3490,0.1565,65.27,10.21,0.4784,0.5582,boundary_pending,0
2010,601166,兴业银行,2007-02-05,3,0.2529,0.2454,5,,0.4262,434.56,185.21,0.3355,0.4860,boundary_pending,0
2010,001696,宗申动力,1997-03-06,13,0.2525,0.1851,5,0.1677,0.0870,39.65,3.45,0.2076,0.3052,boundary_pending,0
2010,000538,云南白药,1993-12-15,17,0.2514,0.1798,5,0.3048,0.0919,100.75,9.26,0.3316,0.3582,worth_attention,1
2010,002455,百川股份,2010-08-03,0,0.2511,0.1422,5,0.1009,0.0368,16.85,0.62,0.1110,0.2169,boundary_pending,0
2010,600000,浦发银行,1999-11-10,11,0.2507,0.1939,5,,0.3847,498.56,191.77,0.2739,0.5461,boundary_pending,0
2010,000529,广弘控股,1993-11-18,17,0.2506,0.0861,5,0.1433,0.0468,12.37,0.58,0.4374,0.7817,boundary_pending,0
2010,600202,哈空调,1999-06-03,11,0.2505,0.1013,5,0.2036,0.0791,13.69,1.08,0.1273,0.0015,boundary_pending,0
2010,000950,重药控股,1999-09-16,11,0.2502,0.0540,5,0.1496,0.0637,20.78,1.32,0.2072,0.1260,boundary_pending,0
2010,600660,福耀玻璃,1993-06-10,17,0.2502,0.0754,5,0.4042,0.2101,85.08,17.88,0.2126,0.3063,worth_attention,1
2010,002306,ST云网,2009-11-11,1,0.2491,0.0502,5,0.6650,0.0629,9.23,0.58,0.2965,0.3756,boundary_pending,0
2010,002204,大连重工,2008-01-16,2,0.2487,0.1541,5,0.2075,0.0675,133.83,9.03,1.2544,1.0388,boundary_pending,0
2010,002438,江苏神通,2010-06-23,0,0.2486,0.0970,5,0.4221,0.1462,3.02,0.44,0.1451,0.1513,worth_attention,1
2010,002217,ST合力泰,2008-02-20,2,0.2480,0.1078,5,0.2176,0.0978,8.72,0.85,0.1864,0.1608,boundary_pending,0
2010,002488,金固股份,2010-10-21,0,0.2480,0.1853,4,0.3062,0.1037,5.91,0.61,0.2852,0.2581,boundary_pending,0
2010,600809,山西汾酒,1994-01-06,16,0.2478,0.1786,5,0.7659,0.1639,30.17,4.94,0.1855,0.1737,worth_attention,1
2010,002479,富春环保,2010-09-21,0,0.2473,0.1838,4,0.2127,0.1521,9.10,1.38,0.1602,0.3951,boundary_pending,0
2010,002475,立讯精密,2010-09-15,0,0.2464,0.1696,4,0.1877,0.1146,10.11,1.16,0.4225,0.5332,worth_attention,1
2010,002457,青龙管业,2010-08-03,0,0.2449,0.1357,4,0.3381,0.1439,8.52,1.23,0.3418,0.2638,boundary_pending,0
2010,002223,鱼跃医疗,2008-04-18,2,0.2448,0.1998,5,0.3524,0.1820,8.84,1.61,0.3971,0.5027,worth_attention,1
2010,002123,梦网科技,2007-03-28,3,0.2447,0.1851,5,0.4624,0.2000,13.37,2.67,0.5341,0.5151,boundary_pending,0
2010,002356,鹏飞绿能,2010-02-09,0,0.2440,0.0330,5,0.2686,0.0816,3.59,0.29,0.1816,-0.1383,boundary_pending,0
2010,002312,川发龙蟒,2009-12-03,1,0.2438,0.0698,5,0.3553,0.1407,3.73,0.53,0.4142,0.4382,boundary_pending,0
2010,600276,恒瑞医药,2000-10-18,10,0.2435,0.1759,5,0.8383,0.1934,37.44,7.24,0.2706,0.3677,worth_attention,1
2010,300081,ST恒信,2010-05-20,0,0.2434,0.0443,4,0.2546,0.0226,10.29,0.23,0.0152,0.0515,boundary_pending,0
2010,601168,西部矿业,2007-07-12,3,0.2425,0.0555,5,0.1205,0.0534,185.11,9.89,0.2249,-0.1045,boundary_pending,0
2010,002251,步步高,2008-06-19,2,0.2425,0.1104,5,0.2048,0.0252,67.70,1.71,0.2088,0.1824,boundary_pending,0
2010,002402,和而泰,2010-05-11,0,0.2424,0.0813,5,0.2156,0.0982,4.31,0.42,0.2084,0.2043,boundary_pending,0
2010,002250,联化科技,2008-06-19,2,0.2419,0.1692,5,0.2610,0.1029,19.73,2.03,0.2139,0.3694,boundary_pending,0
2010,002354,天娱数科,2010-02-09,0,0.2418,0.0297,5,0.1681,0.0371,3.07,0.11,0.0882,-0.1902,boundary_pending,0
2010,002300,太阳电缆,2009-10-21,1,0.2414,0.1152,5,0.1280,0.0512,23.37,1.20,0.1519,0.1525,boundary_pending,0
2010,000685,中山公用,1997-01-23,13,0.2413,0.0634,5,0.3304,0.7749,8.54,6.62,0.9412,1.3414,boundary_pending,0
2010,002392,北京利尔,2010-04-23,0,0.2413,0.0812,5,0.3455,0.1510,7.08,1.07,0.2414,0.1737,boundary_pending,0
2010,002358,森源电气,2010-02-10,0,0.2411,0.1035,5,0.3271,0.1446,4.89,0.71,0.2906,0.4413,boundary_pending,0
2010,002318,久立特材,2009-12-11,1,0.2409,0.0540,5,0.1340,0.0410,17.84,0.73,0.1277,0.1162,worth_attention,1
2010,002508,老板电器,2010-11-23,0,0.2406,0.2024,4,0.5460,0.1091,12.32,1.34,0.1859,0.3065,boundary_pending,0
2010,000028,国药一致,1993-08-09,17,0.2398,0.1709,5,0.0872,0.0200,130.64,2.61,0.2300,0.3432,boundary_pending,0
2010,002446,盛路通信,2010-07-13,0,0.2397,0.1157,5,0.2722,0.1078,4.09,0.44,0.0773,0.2270,boundary_pending,0
2010,002177,御银股份,2007-11-01,3,0.2396,0.0917,5,0.5410,0.2009,4.68,0.94,0.3599,0.2823,boundary_pending,0
2010,002295,精艺股份,2009-09-29,1,0.2390,0.0805,5,0.0792,0.0259,25.83,0.67,0.1476,0.0494,boundary_pending,0
2010,000937,冀中能源,1999-09-09,11,0.2389,0.1579,5,0.2562,0.0791,302.89,23.96,0.6710,0.4924,boundary_pending,0
2010,002299,圣农发展,2009-10-21,1,0.2386,0.1409,5,0.1916,0.1344,20.70,2.78,0.3763,0.5095,boundary_pending,0
2010,002448,中原内配,2010-07-16,0,0.2384,0.1667,5,0.3259,0.1266,8.22,1.04,0.1846,0.3575,boundary_pending,0
2010,000550,江铃汽车,1993-12-01,17,0.2380,0.2042,5,0.2582,0.1086,157.68,17.12,0.1980,0.2844,boundary_pending,0
2010,600030,中信证券,2003-01-06,7,0.2379,0.1349,5,,0.4070,277.95,113.11,0.4676,0.4681,boundary_pending,0
2010,002151,北斗星通,2007-08-13,3,0.2372,0.1091,5,0.3660,0.1253,3.29,0.41,0.3422,0.1463,boundary_pending,0
2010,002500,山西证券,2010-11-15,0,0.2368,0.1204,5,,0.2932,14.96,4.39,0.4620,0.5151,boundary_pending,0
2010,000528,柳工,1993-11-18,17,0.2367,0.1248,5,0.2243,0.1005,153.66,15.44,0.2950,0.4380,boundary_pending,0
2010,002319,乐通股份,2009-12-11,1,0.2354,0.0630,5,0.2312,0.0677,4.71,0.32,0.2496,0.1051,boundary_pending,0
2010,002345,潮宏基,2010-01-28,0,0.2354,0.0845,5,0.3544,0.1244,8.30,1.03,0.3676,0.4739,boundary_pending,0
2010,002517,恺英网络,2010-12-07,0,0.2354,0.1953,4,0.2313,0.1069,3.54,0.38,0.1509,0.3125,boundary_pending,0
2010,002378,章源钨业,2010-03-31,0,0.2345,0.1384,5,0.2116,0.1098,13.79,1.51,0.2227,0.4464,boundary_pending,0
2010,002230,科大讯飞,2008-05-12,2,0.2343,0.1447,5,0.5688,0.2319,4.36,1.01,0.2630,0.3024,boundary_pending,0
2010,002362,汉王科技,2010-03-03,0,0.2336,0.0797,5,0.4011,0.0711,12.37,0.88,0.5771,0.4784,boundary_pending,0
2010,601126,四方股份,2010-12-31,0,0.2334,0.2111,5,0.4532,0.1139,13.48,1.53,0.1613,0.1835,boundary_pending,0
2010,300094,国联水产,2010-07-08,0,0.2327,0.0820,4,0.1469,0.0644,12.23,0.79,0.1824,0.0312,boundary_pending,0
2010,002524,光正眼科,2010-12-17,0,0.2323,0.1536,4,0.1357,0.0584,3.82,0.22,0.3529,0.2338,boundary_pending,0
2010,002476,新叶股份,2010-09-15,0,0.2312,0.1798,4,0.2041,0.1241,5.15,0.64,0.0483,0.3535,boundary_pending,0
2010,600508,上海能源,2001-08-29,9,0.2305,0.1827,5,0.2972,0.1504,88.59,13.32,0.1914,0.3053,boundary_pending,0
2010,002237,恒邦股份,2008-05-20,2,0.2304,0.1298,5,0.1200,0.0377,50.04,1.89,0.5981,0.4427,boundary_pending,0
2010,002451,摩恩电气,2010-07-20,0,0.2304,0.0755,4,0.2643,0.0854,3.57,0.31,0.1046,-0.1231,boundary_pending,0
2010,002485,ST雪发,2010-10-15,0,0.2297,0.1645,4,0.3888,0.1432,10.03,1.44,0.0434,0.2588,garbage,0
2010,600570,恒生电子,2003-12-16,7,0.2286,0.1161,5,0.7530,0.2521,8.67,2.19,0.2584,0.4145,worth_attention,1
2010,000612,焦作万方,1996-09-26,14,0.2285,0.0580,5,0.0796,0.0207,55.94,1.16,0.0822,-0.1810,boundary_pending,0
2010,002396,星网锐捷,2010-06-23,0,0.2282,0.1156,5,0.4169,0.0694,19.97,1.39,0.2160,0.3602,boundary_pending,0
2010,002360,ST同德,2010-03-03,0,0.2274,0.1079,5,0.3781,0.1709,3.09,0.53,0.1158,0.2487,boundary_pending,0
2010,600036,招商银行,2002-04-09,8,0.2272,0.1849,5,,0.3610,713.77,257.69,0.3029,0.3955,worth_attention,1
2010,002239,奥特佳,2008-05-22,2,0.2272,0.0198,5,0.1304,0.0251,4.18,0.10,-0.0575,-0.3142,boundary_pending,0
2010,600511,国药股份,2002-11-27,8,0.2270,0.1607,5,0.0884,0.0524,59.18,3.10,0.2046,0.3882,boundary_pending,0
2010,300107,建新股份,2010-08-20,0,0.2269,0.1425,4,0.2904,0.1731,3.02,0.52,0.1696,0.7000,boundary_pending,0
2010,002256,兆新股份,2008-06-25,2,0.2267,0.0742,5,0.2507,0.0786,3.97,0.31,0.1551,0.0425,boundary_pending,0
2010,000558,天府文旅,1994-05-09,16,0.2264,0.0746,5,0.2871,0.0927,18.24,1.69,0.1352,0.1700,boundary_pending,0
2010,002271,东方雨虹,2008-09-10,2,0.2263,0.1562,5,0.2878,0.0524,19.82,1.04,0.6158,0.4091,boundary_pending,0
2010,601369,陕鼓动力,2010-04-28,0,0.2263,0.1655,4,0.3146,0.1528,43.50,6.65,0.1432,0.2232,boundary_pending,0
2010,002063,远光软件,2006-08-23,4,0.2259,0.1680,5,0.7390,0.3996,4.79,1.91,0.3997,0.4912,boundary_pending,0
2010,000887,中鼎股份,1998-12-03,12,0.2258,0.0033,5,0.3129,0.1232,25.22,3.11,0.8367,,boundary_pending,0
2010,002106,莱宝高科,2007-01-12,3,0.2258,0.1098,5,0.5508,0.3935,11.46,4.51,0.2386,0.2087,boundary_pending,0
2010,002154,报喜鸟,2007-08-16,3,0.2258,0.1414,5,0.5419,0.1931,12.58,2.43,0.3819,0.5492,boundary_pending,0
2010,600875,东方电气,1995-10-10,15,0.2254,0.0221,5,0.2022,0.0677,380.80,25.77,0.1334,0.0562,boundary_pending,0
2010,600845,宝信软件,1994-03-11,16,0.2244,0.1830,5,0.2615,0.0874,25.81,2.26,0.1402,0.2673,boundary_pending,0
2010,001872,招商港口,1993-05-05,17,0.2243,0.1508,5,0.5735,0.3428,17.40,5.97,-0.0279,-0.0123,boundary_pending,0
2010,600362,江西铜业,2002-01-11,8,0.2241,0.1078,5,0.1083,0.0642,764.41,49.07,0.3214,0.0085,boundary_pending,0
2010,002460,赣锋锂业,2010-08-10,0,0.2233,0.1046,4,0.2277,0.1185,3.60,0.43,0.1957,0.1303,worth_attention,1
2010,600089,特变电工,1997-06-18,13,0.2227,0.1316,5,0.2109,0.0907,177.70,16.11,0.3041,0.6271,boundary_pending,0
2010,002287,奇正藏药,2009-08-28,1,0.2227,0.1463,5,0.7404,0.3255,5.24,1.70,0.1824,0.1262,boundary_pending,0
2010,002384,东山精密,2010-04-09,0,0.2227,0.0819,5,0.2516,0.1043,8.82,0.92,0.3290,0.2649,worth_attention,1
2010,601777,千里科技,2010-11-25,0,0.2224,0.1565,4,0.1845,0.0564,67.71,3.82,0.0526,0.0270,boundary_pending,0
2010,002272,川润股份,2008-09-19,2,0.2215,0.0748,5,0.2920,0.0892,5.69,0.51,0.2313,0.1470,boundary_pending,0
2010,002329,皇氏集团,2010-01-06,0,0.2211,0.0767,5,0.3728,0.1385,4.11,0.57,0.2890,0.2017,boundary_pending,0
2010,000001,平安银行,1991-04-03,19,0.2209,0.0432,5,,0.3476,179.72,62.47,0.2313,0.4503,boundary_pending,0
2010,002526,山东矿机,2010-12-17,0,0.2206,0.1665,4,0.2279,0.1032,13.17,1.36,0.2115,0.2129,boundary_pending,0
2010,600153,建发股份,1998-06-16,12,0.2200,0.1605,5,0.0900,0.0265,660.96,17.55,0.3318,0.4006,boundary_pending,0
2010,600348,华阳股份,2003-08-21,7,0.2195,0.1172,5,0.2022,0.0863,279.41,24.12,0.3297,0.3595,boundary_pending,0
2010,002403,爱仕达,2010-05-11,0,0.2195,0.0590,5,0.2870,0.0304,20.50,0.62,0.1082,0.0715,boundary_pending,0
2010,300072,海新能科,2010-04-27,0,0.2193,0.1870,4,0.4151,0.1337,4.30,0.57,0.3264,0.8460,boundary_pending,0
2010,002276,万马股份,2009-07-10,1,0.2191,0.1120,5,0.1451,0.0454,21.44,0.97,0.2627,0.1329,boundary_pending,0
2010,000987,越秀资本,2000-07-18,10,0.2190,0.1763,5,0.2184,0.0912,35.86,3.27,0.1734,0.2336,boundary_pending,0
2010,002335,科华数据,2010-01-13,0,0.2187,0.0714,5,0.3681,0.1399,6.62,0.93,0.3209,0.9629,boundary_pending,0
2010,600829,人民同泰,1994-02-24,16,0.2186,0.1897,5,0.4961,0.1111,30.05,3.34,0.0980,0.1140,boundary_pending,0
2010,600169,ST太重,1998-09-04,12,0.2172,0.0908,5,0.1540,0.0675,96.54,6.52,0.2878,0.6865,boundary_pending,0
2010,600880,博瑞传播,1995-11-15,15,0.2165,0.1974,5,0.5083,0.2732,11.62,3.17,0.1770,0.5548,boundary_pending,0
2010,000603,盛达资源,1996-08-23,14,0.2155,-0.0490,5,0.8434,0.3402,8.22,2.80,1.7305,2.9278,boundary_pending,0
2010,002395,双象股份,2010-04-29,0,0.2153,0.0779,5,0.1830,0.0888,5.05,0.45,0.1150,0.3281,boundary_pending,0
2010,300147,*ST香雪,2010-12-15,0,0.2153,0.1877,4,0.4714,0.1445,5.13,0.74,0.2573,0.3408,boundary_pending,0
2010,601288,农业银行,2010-07-15,0,0.2151,0.2053,5,,0.3267,2904.18,948.73,0.2577,1.0642,boundary_pending,0
2010,002340,格林美,2010-01-22,0,0.2151,0.0887,5,0.3565,0.1503,5.70,0.86,0.5313,0.6349,boundary_pending,0
2010,002165,红宝丽,2007-09-13,3,0.2150,0.1589,5,0.1644,0.0661,13.87,0.92,0.2568,0.3116,boundary_pending,0
2010,002191,劲嘉股份,2007-12-05,3,0.2149,0.1218,5,0.3871,0.1499,20.24,3.03,0.1079,0.1684,boundary_pending,0
2010,300041,回天新材,2010-01-08,0,0.2149,0.1075,5,0.4415,0.2119,4.14,0.88,0.2849,0.3508,boundary_pending,0
2010,600048,保利发展,2006-07-31,4,0.2148,0.1725,5,0.3412,0.1371,358.94,49.20,0.7274,0.6453,boundary_pending,0
2010,002212,天融信,2008-02-01,2,0.2147,0.1119,5,0.1537,0.0707,18.57,1.31,0.1496,0.1100,boundary_pending,0
2010,600428,中远海特,2002-04-18,8,0.2145,0.0315,5,0.1392,0.0771,44.07,3.40,0.0343,-0.1260,boundary_pending,0
2010,300057,万顺新材,2010-02-26,0,0.2142,0.0720,5,0.2303,0.1302,6.28,0.82,0.1384,0.4141,boundary_pending,0
2010,002054,德美化工,2006-07-25,4,0.2138,0.1410,5,0.3262,0.3144,11.00,3.46,0.1553,0.6200,boundary_pending,0
2010,002232,启明信息,2008-05-09,2,0.2138,0.1146,5,0.1292,0.0586,15.41,0.90,0.2460,0.2072,boundary_pending,0
2010,600807,济高发展,1994-01-03,16,0.2134,-0.1562,5,0.3878,0.1424,7.03,1.00,0.3113,0.3395,boundary_pending,0
2010,002367,康力电梯,2010-03-12,0,0.2130,0.1195,5,0.2683,0.1100,10.90,1.20,0.2969,0.6255,boundary_pending,0
2010,002140,东华科技,2007-07-12,3,0.2126,0.1464,5,0.2276,0.1073,18.36,1.97,0.3551,0.4176,boundary_pending,0
2010,002003,伟星股份,2004-06-25,6,0.2125,0.1855,5,0.3701,0.1400,18.29,2.56,0.2112,0.3921,boundary_pending,0
2010,002427,尤夫股份,2010-06-08,0,0.2123,0.0930,4,0.1714,0.1002,5.79,0.58,0.1841,0.1562,boundary_pending,0
2010,002096,易普力,2006-12-22,4,0.2115,0.1404,5,0.4662,0.1882,6.27,1.18,0.2784,0.3989,boundary_pending,0
2010,600745,*ST闻泰,1996-08-28,14,0.2114,0.0000,5,0.3185,0.1733,6.43,1.11,3.4194,,boundary_pending,0
2010,002471,中超控股,2010-09-10,0,0.2108,0.1673,4,0.1586,0.0523,12.55,0.66,0.2356,0.4458,boundary_pending,0
2010,300015,爱尔眼科,2009-10-30,1,0.2104,0.0974,5,0.5637,0.1391,8.65,1.20,0.4584,0.6945,worth_attention,1
2010,601117,中国化学,2010-01-07,0,0.2104,0.1407,5,0.1414,0.0494,340.53,16.81,0.2638,0.4897,boundary_pending,0
2010,600196,复星医药,1998-08-07,12,0.2096,0.1008,5,0.3448,0.1896,45.55,8.64,0.0278,0.3528,boundary_pending,0
2010,002425,凯撒文化,2010-06-08,0,0.2096,0.1132,4,0.4881,0.1689,3.76,0.63,0.1885,0.1321,boundary_pending,0
2010,002245,蔚蓝锂芯,2008-06-05,2,0.2095,0.0794,5,0.1177,0.0677,12.17,0.82,0.2579,0.3185,boundary_pending,0
