date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2018-05-02,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2018-05-03,3002735.79,2852579.79,1,0.9500,0.00,,0.0500,0.0500
2018-05-04,3002031.34,2703095.34,1,0.9004,0.00,,0.0996,0.0996
2018-05-07,3006057.07,2555113.07,1,0.8500,0.00,,0.1500,0.1500
2018-05-08,3018456.74,2406676.74,1,0.7973,0.00,,0.2027,0.2027
2018-05-09,3015060.51,2259060.51,1,0.7493,0.00,,0.2507,0.2507
2018-05-10,3016094.25,2111239.25,1,0.7000,0.00,,0.3000,0.3000
2018-05-11,2981440.23,1965609.23,1,0.6593,0.00,,0.3407,0.3407
2018-05-14,2996366.98,1817836.98,1,0.6067,0.00,,0.3933,0.3933
2018-05-15,2997690.70,1669896.70,1,0.5571,0.00,,0.4429,0.4429
2018-05-16,3008984.29,1520696.29,1,0.5054,0.00,,0.4946,0.4946
2018-05-17,2997236.01,1372672.01,1,0.4580,0.00,,0.5420,0.5420
2018-05-18,3012436.00,1072545.00,2,0.3560,0.00,,0.5956,0.6440
2018-05-21,3027709.17,899942.17,2,0.2972,0.00,,0.6039,0.7028
2018-05-22,3000306.74,750475.74,2,0.2501,0.00,,0.6024,0.7499
2018-05-23,2887684.58,1021048.58,2,0.3536,0.00,,0.5965,0.6464
2018-05-24,2895599.35,1011324.35,2,0.3493,0.00,,0.6001,0.6507
2018-05-25,2900698.38,863066.38,2,0.2975,0.00,,0.6020,0.7025
2018-05-28,2908174.44,718132.44,2,0.2469,0.00,,0.6012,0.7531
2018-05-29,2873337.66,574692.66,2,0.2000,0.00,,0.5979,0.8000
2018-05-30,2816121.84,2108844.84,1,0.7488,0.00,,0.2512,0.2512
2018-05-31,2841276.28,1967403.28,1,0.6924,0.00,,0.3076,0.3076
2018-06-01,2835254.73,1826066.73,1,0.6441,0.00,,0.3559,0.3559
2018-06-04,2870190.21,1539431.21,2,0.5364,0.00,,0.4133,0.4636
2018-06-05,2869169.28,1112788.28,3,0.3878,0.00,,0.4642,0.6122
2018-06-06,2865781.46,687050.46,3,0.2397,0.00,,0.5100,0.7603
2018-06-07,2898895.92,254882.92,3,0.0879,0.00,,0.5619,0.9121
2018-06-08,2854055.00,0.00,4,0.0000,253574.00,12.2553,0.5882,1.0384
2018-06-11,2891255.60,0.00,4,0.0000,739628.40,4.9091,0.6091,1.1552
2018-06-12,3096086.39,0.00,4,0.0000,1296873.61,3.3873,0.6461,1.2749
2018-06-13,3101031.41,0.00,4,0.0000,1757247.59,2.7647,0.6471,1.3743
2018-06-14,3018254.11,0.00,4,0.0000,2010156.89,2.5015,0.6443,1.4746
2018-06-15,3056698.11,0.00,4,0.0000,2035292.89,2.5018,0.6410,1.4760
2018-06-19,2862698.45,0.00,4,0.0000,2036073.55,2.4060,0.6369,1.5110
2018-06-20,2835769.21,0.00,4,0.0000,1996908.79,2.4201,0.6437,1.5047
2018-06-21,2898943.72,0.00,4,0.0000,1997100.28,2.4516,0.6347,1.4883
2018-06-22,2960852.22,0.00,4,0.0000,1997291.78,2.4824,0.6367,1.4758
2018-06-25,2790249.66,0.00,4,0.0000,1997866.34,2.3966,0.6527,1.5168
2018-06-26,2655900.08,0.00,4,0.0000,1998057.92,2.3292,0.6687,1.5412
2018-06-27,2620469.49,0.00,4,0.0000,1998249.51,2.3114,0.6833,1.5554
2018-06-28,2509255.98,1800478.88,2,0.7175,1677332.90,2.4960,0.6930,0.9509
2018-06-29,2605021.15,1673288.90,2,0.6423,1677493.74,2.5529,0.6913,1.0016
2018-07-02,2551816.87,1548563.18,2,0.6068,1677976.31,2.5208,0.6912,1.0507
2018-07-03,2528596.19,1423333.40,2,0.5629,1678137.21,2.5068,0.6869,1.1008
2018-07-04,2452001.97,2926882.13,1,1.1937,1633720.16,2.5009,0.4726,0.4726
2018-07-05,2468274.94,2805287.76,1,1.1365,1633876.82,2.5107,0.5254,0.5254
2018-07-06,2438153.20,2676286.94,1,1.0977,1623818.73,2.5015,0.5683,0.5683
2018-07-09,2494373.99,2566378.85,1,1.0289,1624285.86,2.5357,0.6223,0.6223
2018-07-10,2499303.23,2566378.85,1,1.0268,1624441.61,2.5386,0.6231,0.6231
2018-07-11,2468096.19,2445693.57,2,0.9909,1624597.38,2.5192,0.6181,0.6673
2018-07-12,2507565.90,2322848.06,2,0.9263,1624753.17,2.5434,0.6236,0.7216
2018-07-13,2655143.57,2167780.53,2,0.8164,1624908.96,2.6340,0.6540,0.7955
2018-07-16,2664685.89,2531878.30,1,0.9502,1625376.40,2.6394,0.6598,0.6598
2018-07-17,2697898.04,2531878.30,1,0.9385,1625532.26,2.6597,0.6641,0.6641
2018-07-18,2736270.16,2531878.30,1,0.9253,1625688.13,2.6831,0.6688,0.6688
2018-07-19,2673162.27,2531878.30,1,0.9471,1625844.02,2.6442,0.6611,0.6611
2018-07-20,2656838.37,2531878.30,1,0.9530,1625999.92,2.6340,0.6590,0.6590
2018-07-23,2738930.62,2531878.30,1,0.9244,1626467.68,2.6840,0.6694,0.6694
2018-07-24,2725014.66,2531878.30,1,0.9291,1626623.64,2.6753,0.6678,0.6678
2018-07-25,2708690.68,2531878.30,1,0.9347,1626779.62,2.6651,0.6659,0.6659
2018-07-26,2726766.69,2531878.30,1,0.9285,1626935.61,2.6760,0.6681,0.6681
2018-07-27,2650586.68,2531878.30,1,0.9552,1627091.62,2.6290,0.6586,0.6586
2018-07-30,2674893.99,2398957.68,2,0.8968,1627559.69,2.6435,0.6637,0.7116
2018-07-31,2655253.51,2267941.27,2,0.8541,1627715.75,2.6313,0.6602,0.7589
2018-08-01,2688743.01,2136816.84,2,0.7947,1627871.84,2.6517,0.6672,0.8107
2018-08-02,2655433.68,2007432.61,2,0.7560,1628027.93,2.6311,0.6608,0.8571
2018-08-03,2550220.86,1882774.90,2,0.7383,1628184.05,2.5663,0.6544,0.9002
2018-08-06,2501224.73,1757777.15,2,0.7028,1628652.43,2.5358,0.6471,0.9484
2018-08-07,2591274.56,1630515.16,2,0.6292,1628808.60,2.5909,0.6452,0.9993
2018-08-08,2588644.40,1503451.18,2,0.5808,1628964.79,2.5891,0.6454,1.0485
2018-08-09,2631713.82,1372808.81,2,0.5216,1629120.99,2.6154,0.6521,1.0974
2018-08-10,2638558.15,1241384.36,2,0.4705,1629277.21,2.6195,0.6504,1.1470
2018-08-13,2632312.06,1110537.97,2,0.4219,1629745.90,2.6152,0.6520,1.1972
2018-08-14,2641093.31,978875.48,2,0.3706,1629902.18,2.6204,0.6498,1.2465
2018-08-15,2561572.01,978875.48,2,0.3821,1630058.47,2.5715,0.6700,1.2542
2018-08-16,2554898.38,945921.16,2,0.3702,1630214.78,2.5672,0.6717,1.2678
2018-08-17,2414558.06,923645.72,2,0.3825,1608095.67,2.5015,0.6770,1.2835
2018-08-20,2467066.31,909044.58,2,0.3685,1608558.27,2.5337,0.6623,1.2835
2018-08-21,2515504.06,909044.58,2,0.3614,1608712.51,2.5637,0.6589,1.2781
2018-08-22,2542929.80,909044.58,2,0.3575,1608866.77,2.5806,0.6565,1.2752
2018-08-23,2513775.53,909044.58,2,0.3616,1609021.05,2.5623,0.6566,1.2785
2018-08-24,2505321.24,909044.58,2,0.3628,1609175.34,2.5569,0.6533,1.2795
2018-08-27,2621801.29,905191.54,2,0.3453,1609638.25,2.6288,0.6508,1.2687
2018-08-28,2607990.94,905191.54,2,0.3471,1609792.60,2.6201,0.6632,1.2702
2018-08-29,2591863.57,905191.54,2,0.3492,1609946.96,2.6099,0.6600,1.2719
2018-08-30,2592295.19,905191.54,2,0.3492,1610101.34,2.6100,0.6676,1.2719
2018-08-31,2554028.80,905191.54,2,0.3544,1610255.74,2.5861,0.6640,1.2761
2018-09-03,2504363.58,905191.54,2,0.3614,1610718.96,2.5548,0.6606,1.2817
2018-09-04,2498879.12,905191.54,2,0.3622,1610873.41,2.5513,0.6535,1.2824
2018-09-05,2405158.66,895999.32,2,0.3725,1601835.67,2.5015,0.6635,1.2935
2018-09-06,2346628.06,856864.34,2,0.3651,1562854.29,2.5015,0.6589,1.3009
2018-09-07,2374126.19,856864.34,2,0.3609,1563004.15,2.5190,0.6587,1.2974
2018-09-10,2230890.33,2215342.86,1,0.9930,1486356.53,2.5009,0.6732,0.6732
2018-09-11,2148875.80,2159995.08,1,1.0052,1431151.28,2.5015,0.6608,0.6608
2018-09-12,2154586.57,2159995.08,1,1.0025,1431288.52,2.5053,0.6618,0.6618
2018-09-13,2171467.44,2051983.20,2,0.9450,1431425.76,2.5170,0.6654,0.7142
2018-09-14,2182075.30,1834912.33,3,0.8409,1431563.02,2.5243,0.6651,0.8152
2018-09-17,2096790.44,1589928.22,3,0.7583,1396477.78,2.5015,0.6543,0.9077
