security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
600897,,2011-11-07,2011-11-18,11,9,1,1344255.00,1297527.00,0.00,-0.034761,0.049860,0.049694,13.6617,60,0.9067,0.1085,15.5296,15.0420,16.0172,跌破建仓日MA60止损
601088,中国神华,2011-11-10,2011-11-22,12,8,1,1180912.00,1128398.00,0.00,-0.044469,0.083685,0.083830,26.1442,60,0.7726,0.3251,35.7117,34.5904,36.8330,跌破建仓日MA60止损
601088,中国神华,2012-02-03,2012-03-23,49,12,1,1719326.00,1640103.00,0.00,-0.046078,0.078592,0.074907,26.0030,60,0.7628,0.3057,35.7117,34.5904,36.8330,跌破建仓日MA60止损
600660,福耀玻璃,2012-02-03,2012-03-28,54,14,1,1744095.00,1631753.00,0.00,-0.064413,0.111965,0.108036,8.1995,60,0.7462,0.3187,11.5256,11.1637,11.8875,跌破建仓日MA60止损
000651,格力电器,2012-02-09,2015-02-10,1097,14,15,1591937.00,3521466.00,248100.00,1.212064,0.231263,0.221570,15.0045,60,0.6135,0.6300,30.7100,29.7457,31.6743,涨幅≥125%清空
000338,潍柴动力,2012-02-14,2012-03-20,35,11,1,868219.00,834900.00,0.00,-0.038376,0.084097,0.085609,33.3847,60,0.4480,1.2598,75.0247,72.6689,77.3805,跌破建仓日MA60止损
000022,,2012-02-24,2012-03-26,31,5,1,288708.00,281160.00,0.00,-0.026144,0.114490,0.085028,9.9080,60,0.5877,0.6674,17.4746,16.9259,18.0233,跌破建仓日MA60止损
000792,盐湖股份,2012-03-20,2012-03-28,8,4,1,483992.00,457208.00,0.00,-0.055340,0.133130,0.089939,35.1812,60,0.8193,0.2645,48.9093,47.3735,50.4451,跌破建仓日MA60止损
002024,,2012-03-20,2012-05-25,66,18,2,1818285.00,1593344.00,0.00,-0.123711,0.193110,0.184520,9.0728,60,0.8722,0.1786,12.6230,12.2266,13.0194,跌破建仓日MA60止损
002128,电投能源,2012-03-23,2012-03-29,6,4,1,418224.00,391816.00,0.00,-0.063143,0.068196,0.052011,14.8538,60,0.8068,0.2687,20.4128,19.7718,21.0538,跌破建仓日MA60止损
600897,,2012-03-23,2012-03-29,6,3,1,413846.00,400036.00,0.00,-0.033370,0.040663,0.030458,12.7550,60,0.8680,0.1659,15.5296,15.0420,16.0172,跌破建仓日MA60止损
002128,电投能源,2012-04-16,2012-06-14,59,13,1,1545129.00,1441716.00,0.00,-0.066928,0.145434,0.154379,15.2215,60,0.7637,0.3153,20.4128,19.7718,21.0538,跌破建仓日MA60止损
600585,,2012-05-03,2012-05-07,4,2,1,131110.00,128744.00,0.00,-0.018046,0.012245,0.011748,17.0648,60,0.5354,0.9152,33.0568,32.0188,34.0948,跌破建仓日MA60止损
000022,,2012-05-07,2012-05-11,4,1,1,146556.00,141588.00,0.00,-0.033898,0.027488,0.027488,10.2833,60,0.8067,0.2431,13.2018,12.7873,13.6163,跌破建仓日MA60止损
600660,福耀玻璃,2012-05-25,2012-06-04,10,5,1,615818.00,596136.00,0.00,-0.031961,0.050733,0.067976,8.5683,60,0.7221,0.4274,12.0757,11.6965,12.4549,跌破建仓日MA60止损
000022,,2012-05-30,2012-06-05,6,1,2,132842.00,128278.00,0.00,-0.034357,0.043561,0.043501,10.3720,60,0.8007,0.2621,13.2018,12.7873,13.6163,跌破建仓日MA60止损
600309,万华化学,2012-05-30,2012-06-25,26,9,1,1023789.00,959802.00,0.00,-0.062500,0.085317,0.088542,13.9432,60,0.8877,0.1273,16.5713,16.0510,17.0916,跌破建仓日MA60止损
002001,新和成,2012-05-30,2012-07-04,35,16,1,1408717.00,1315468.00,12120.00,-0.066194,0.091364,0.097369,20.3088,60,0.7469,0.3078,28.1966,27.3112,29.0820,跌破建仓日MA60止损
000792,盐湖股份,2012-07-12,2012-08-24,43,14,1,1418568.00,1294650.00,0.00,-0.087354,0.121339,0.128230,32.6110,60,0.5854,0.6662,58.1516,56.3256,59.9776,跌破建仓日MA60止损
600066,宇通客车,2012-09-03,2012-09-26,23,13,1,1259271.00,1202570.00,0.00,-0.045027,0.068172,0.082027,22.9143,60,0.6876,0.4702,33.7556,32.6957,34.8155,跌破建仓日MA60止损
600585,,2012-09-27,2013-06-17,263,12,4,1148019.00,1143666.00,12600.00,-0.003792,0.331765,0.243513,14.2650,60,0.5936,0.6322,25.6420,24.8368,26.4472,跌破建仓日MA60止损
