security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
600900,长江电力,2017-05-03,2019-02-22,660,14,10,1851596.00,2260741.50,184195.50,0.220969,0.164021,0.087783,11.8825,60,0.9377,0.0664,14.9297,14.4609,15.3985,换仓：让位给空间更大的002128
000651,格力电器,2017-05-03,2019-07-31,819,17,10,2249895.00,3664565.00,136800.00,0.628772,0.378397,0.366892,27.2835,60,0.8468,0.1925,38.9339,37.7114,40.1564,换仓：让位给空间更大的601225
600309,万华化学,2017-05-18,2020-11-27,1289,35,17,4632901.00,8862794.00,378140.00,0.913012,0.491557,0.365358,17.8754,60,0.8835,0.3588,32.1911,31.1803,33.2019,涨幅≥125%清空
601225,陕西煤业,2017-06-15,2019-01-07,571,6,4,553465.00,677361.00,45144.00,0.223855,0.302899,0.297095,5.4333,60,0.9400,0.0721,6.9046,6.6878,7.1214,换仓：让位给空间更大的600066
000338,潍柴动力,2017-06-16,2024-03-21,2470,84,20,24477091.00,31447247.40,1199200.40,0.284762,0.633442,0.627280,3.1246,60,0.9265,0.0916,12.5423,12.1485,12.9361,换仓：让位给空间更大的002532
600585,,2017-08-25,2019-03-14,566,10,3,503516.00,647000.00,13440.00,0.284964,0.277820,0.385183,21.6068,60,0.9113,0.0855,26.1162,25.2962,26.9362,换仓：让位给空间更大的002128
002152,,2018-09-19,2018-10-16,27,4,1,227598.00,207928.00,0.00,-0.086424,0.137285,0.137285,5.6658,60,0.9326,0.0759,6.3800,6.1797,6.5803,跌破建仓日MA60止损
600066,宇通客车,2019-01-15,2019-01-29,14,1,1,101011.00,97110.00,0.00,-0.038620,0.040984,0.040984,11.7225,60,0.5987,0.6648,20.2612,19.6250,20.8974,跌破建仓日MA60止损
601225,陕西煤业,2019-02-01,2019-03-15,42,5,1,7602.00,7848.00,0.00,0.032360,0.065005,0.065005,7.8327,60,0.7796,0.2857,10.8002,10.4611,11.1393,换仓：让位给空间更大的002128
600066,宇通客车,2019-02-13,2019-05-17,93,6,1,11986.00,12402.00,450.00,0.034707,0.205422,0.205422,11.3343,60,0.5967,0.6446,20.2612,19.6250,20.8974,换仓：让位给空间更大的600585
