date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2015-05-04,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2015-05-05,3032697.37,2403293.37,4,0.7925,0.00,,0.0523,0.1567
2015-05-06,2987178.27,1811446.27,4,0.6064,0.00,,0.0994,0.2960
2015-05-07,2985749.20,1219787.20,4,0.4085,0.00,,0.1507,0.4461
2015-05-08,3008101.52,622659.52,4,0.2070,0.00,,0.2001,0.5963
2015-05-11,3068944.30,11511.30,4,0.0038,0.00,,0.2533,0.7498
2015-05-12,3063698.20,0.00,4,0.0000,598601.80,6.1181,0.3029,0.8982
2015-05-13,3047764.16,0.00,4,0.0000,1204552.84,3.5302,0.3533,1.0518
2015-05-14,3022311.61,0.00,4,0.0000,1805136.39,2.6743,0.4024,1.2025
2015-05-15,2899852.95,0.00,4,0.0000,1930485.05,2.5021,0.4446,1.2625
2015-05-18,2845598.56,679011.07,3,0.2386,1895661.51,2.5011,0.4890,1.4276
2015-05-19,2952921.63,241172.91,3,0.0817,1895843.29,2.5576,0.5438,1.5604
2015-05-20,2985557.09,0.00,3,0.0000,1986637.91,2.5028,0.6026,1.6654
2015-05-21,3129768.01,0.00,3,0.0000,2082817.99,2.5027,0.6355,1.6655
2015-05-22,3241402.09,0.00,3,0.0000,2157613.91,2.5023,0.6139,1.6656
2015-05-25,3450206.18,0.00,3,0.0000,2296591.82,2.5023,0.6061,1.6656
2015-05-26,3622669.27,0.00,4,0.0000,2412264.73,2.5018,0.6071,1.6343
2015-05-27,3671039.64,0.00,4,0.0000,2444155.36,2.5020,0.5851,1.6251
2015-05-28,3256080.26,0.00,4,0.0000,2422549.74,2.3441,0.6132,1.7020
2015-05-29,3349912.19,0.00,3,0.0000,2287168.81,2.4647,0.5986,1.6828
2015-06-01,3575322.10,0.00,3,0.0000,2379996.90,2.5022,0.6079,1.6657
2015-06-02,3569062.88,0.00,3,0.0000,2380225.12,2.4995,0.6096,1.6669
2015-06-03,3593024.64,0.00,3,0.0000,2380453.36,2.5094,0.6159,1.6625
2015-06-04,3541305.38,0.00,3,0.0000,2380681.62,2.4875,0.6078,1.6723
2015-06-05,3629254.74,0.00,4,0.0000,2416588.26,2.5018,0.5939,1.6623
2015-06-08,3709273.92,0.00,4,0.0000,2468470.08,2.5027,0.6209,1.6619
2015-06-09,3651527.22,0.00,4,0.0000,2468706.78,2.4791,0.6187,1.6726
2015-06-10,3640676.50,0.00,4,0.0000,2468943.50,2.4746,0.6230,1.6746
2015-06-11,3569026.75,0.00,4,0.0000,2469180.25,2.4454,0.6242,1.6882
2015-06-12,3567579.98,0.00,4,0.0000,2469417.02,2.4447,0.6210,1.6884
2015-06-15,3518050.60,0.00,4,0.0000,2470127.40,2.4242,0.6071,1.6983
2015-06-16,3317775.74,0.00,4,0.0000,2470364.26,2.3430,0.6427,1.7406
2015-06-17,3411427.85,0.00,4,0.0000,2470601.15,2.3808,0.6341,1.7203
2015-06-18,3188992.94,0.00,4,0.0000,2470838.06,2.2907,0.6587,1.7707
2015-06-19,2946193.01,0.00,4,0.0000,2428629.99,2.2131,0.6954,1.8200
2015-06-23,3168143.89,0.00,4,0.0000,2429527.11,2.3040,0.7017,1.7629
2015-06-24,3319964.92,0.00,4,0.0000,2429760.08,2.3664,0.6844,1.7280
2015-06-25,3022619.93,0.00,4,0.0000,2429993.07,2.2439,0.7105,1.7998
2015-06-26,2571959.19,2277405.32,1,0.8855,1718431.12,2.4967,0.7827,0.7827
2015-06-29,2565029.85,2266789.73,1,0.8837,1708309.88,2.5015,0.7823,0.7823
2015-06-30,2739196.04,2266789.73,1,0.8275,1708473.69,2.6033,0.7962,0.7962
2015-07-01,2640752.21,2266789.73,1,0.8584,1708637.52,2.5455,0.7886,0.7886
2015-07-02,2663403.37,2266789.73,1,0.8511,1708801.36,2.5586,0.7905,0.7905
2015-07-03,2505874.51,2226736.94,1,0.8886,1668912.43,2.5015,0.7774,0.7774
2015-07-06,2604844.42,2226736.94,1,0.8548,1669392.52,2.5604,0.7860,0.7860
2015-07-07,2559639.34,2226736.94,1,0.8699,1669552.60,2.5331,0.7823,0.7823
2015-07-08,2358309.79,3929676.34,0,1.6663,1571366.56,2.5008,0.0000,0.0000
2015-07-09,2358159.11,3928693.08,0,1.6660,1570533.97,2.5015,0.0000,0.0000
2015-07-10,2358008.51,3928442.18,0,1.6660,1570433.67,2.5015,0.0000,0.0000
2015-07-13,2357556.74,3927689.53,0,1.6660,1570132.79,2.5015,0.0000,0.0000
2015-07-14,2357406.18,3927438.70,0,1.6660,1570032.52,2.5015,0.0000,0.0000
2015-07-15,2357255.63,3927187.88,0,1.6660,1569932.25,2.5015,0.0000,0.0000
2015-07-16,2357105.09,3926937.08,0,1.6660,1569831.99,2.5015,0.0000,0.0000
2015-07-17,2356954.56,3926686.29,0,1.6660,1569731.73,2.5015,0.0000,0.0000
