security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
600519,贵州茅台,2015-11-03,2015-11-26,23,5,6,705419.00,703783.00,0.00,-0.002319,0.048071,0.043201,200.0858,60,0.9546,0.0618,222.6805,215.6883,229.6727,换仓：让位给空间更大的000338
600660,福耀玻璃,2015-11-03,2015-12-29,56,1,1,148740.00,169164.00,0.00,0.137313,0.050789,0.050789,12.7052,60,0.9673,0.0261,13.7497,13.3180,14.1814,换仓：让位给空间更大的000333
601398,工商银行,2015-11-05,2015-12-31,56,14,11,1504697.00,1489309.00,0.00,-0.010227,0.057613,0.056589,4.5203,60,0.9034,0.0878,5.0474,4.8889,5.2059,换仓：让位给空间更大的000333
000792,盐湖股份,2015-11-06,2016-01-11,66,20,1,1984190.00,1496744.00,0.00,-0.245665,0.334060,0.334060,19.3525,60,0.5753,0.7059,38.5533,37.3427,39.7639,跌破建仓日MA60止损
600188,,2015-11-12,2015-11-27,15,6,1,609020.00,558360.00,0.00,-0.083183,0.093539,0.093557,9.7208,60,0.8003,0.2555,13.1451,12.7323,13.5579,跌破建仓日MA60止损
000651,格力电器,2015-11-13,2017-08-14,640,15,13,1796159.00,3975149.00,311850.00,1.213139,0.234852,0.234852,14.6925,60,0.5353,0.9164,35.6261,34.5074,36.7448,涨幅≥125%清空
600031,三一重工,2015-11-16,2015-11-27,11,3,1,306014.00,279270.00,0.00,-0.087395,0.098315,0.098293,6.8937,60,0.7705,0.2831,9.0202,8.7370,9.3034,跌破建仓日MA60止损
000338,潍柴动力,2015-11-27,2016-01-04,38,18,1,1351329.00,1230554.00,0.00,-0.089375,0.120197,0.148964,9.3462,60,0.6351,0.6857,15.9806,15.4788,16.4824,跌破建仓日MA60止损
600188,,2016-03-08,2016-05-11,64,17,14,1486993.00,1433410.00,0.00,-0.036034,0.238781,0.112752,9.2810,60,0.8589,0.2016,13.1451,12.7323,13.5579,移出股票库·逐步清仓
601288,农业银行,2016-03-21,2016-04-08,18,6,4,346460.00,344246.00,0.00,-0.006390,0.015576,0.007951,3.0957,60,0.8581,0.1690,3.7524,3.6346,3.8702,换仓：让位给空间更大的000338
600585,,2016-03-21,2016-05-09,49,15,1,1339404.00,1210140.00,0.00,-0.096509,0.183193,0.174950,15.1280,60,0.6540,0.5262,24.5101,23.7405,25.2797,跌破建仓日MA60止损
000792,盐湖股份,2016-04-11,2016-04-25,14,4,1,222667.00,209664.00,0.00,-0.058397,0.071503,0.070244,18.2555,60,0.4835,1.0270,38.5533,37.3427,39.7639,跌破建仓日MA60止损
601398,工商银行,2016-04-12,2016-04-19,7,1,1,428.00,429.00,0.00,0.002336,0.006944,0.006944,4.1938,60,0.8903,0.1258,4.8184,4.6671,4.9697,换仓：让位给空间更大的601088
601398,工商银行,2016-04-21,2016-04-26,5,2,1,857.00,856.00,0.00,-0.001167,0.002336,0.002336,4.1985,60,0.8903,0.1206,4.8184,4.6671,4.9697,换仓：让位给空间更大的601088
601009,,2016-05-03,2017-05-09,371,37,9,1611260.00,1788675.60,30440.00,0.110110,0.197273,0.156228,8.4928,60,0.9136,0.0716,18.4000,17.8222,18.9778,换仓：让位给空间更大的600900
600309,万华化学,2016-05-26,2020-09-30,1588,50,19,5163493.00,10923399.40,632808.00,1.115506,0.491557,0.430691,7.3310,60,0.6936,0.4609,22.1173,21.4228,22.8118,涨幅≥125%清空
601939,建设银行,2016-06-22,2016-08-05,44,8,1,50798.00,53052.40,27.40,0.044380,0.030888,0.032424,4.5170,60,0.8988,0.1059,5.4964,5.3238,5.6690,换仓：让位给空间更大的601088
601398,工商银行,2016-08-05,2016-09-07,33,4,1,2636.00,2688.00,0.00,0.019727,0.032751,0.038022,4.1945,60,0.8866,0.1279,4.8840,4.7306,5.0374,换仓：让位给空间更大的000338
601225,陕西煤业,2016-08-09,2016-12-12,125,14,1,797891.00,671676.00,0.00,-0.158186,0.279770,0.291295,5.2315,60,0.5483,0.7855,11.0343,10.6878,11.3808,跌破建仓日MA60止损
601088,中国神华,2016-09-06,2018-03-29,569,15,4,1068618.00,1408381.00,30130.00,0.317946,0.277100,0.265615,14.1440,60,0.5407,0.8543,28.0366,27.1563,28.9169,移出股票库·逐步清仓
601398,工商银行,2016-10-11,2016-10-13,2,1,1,445.00,442.00,0.00,-0.006742,0.002257,0.002257,4.4087,60,0.9034,0.1094,4.9367,4.7817,5.0917,换仓：让位给空间更大的000338
000338,潍柴动力,2016-10-25,2024-03-21,2704,89,20,31807835.00,44670610.80,1713086.80,0.404390,0.633442,0.568625,1.9468,60,0.6874,0.3724,13.5728,13.1466,13.9990,换仓：让位给空间更大的002532
601225,陕西煤业,2017-02-20,2019-01-09,688,19,10,2038687.00,2865896.40,183110.40,0.405756,0.302899,0.297095,4.7748,60,0.5120,0.9157,11.0343,10.6878,11.3808,换仓：让位给空间更大的600066
600900,长江电力,2017-05-15,2018-06-27,408,2,1,2877.00,3525.00,281.00,0.225235,0.091492,0.087783,12.0140,60,0.9458,0.0506,14.9297,14.4609,15.3985,换仓：让位给空间更大的002128
600585,,2017-08-23,2022-05-16,1727,41,15,24595615.00,23496860.00,754805.00,-0.044673,0.426284,0.543008,15.6968,60,0.9117,0.1061,26.1162,25.2962,26.9362,移出股票库·逐步清仓
601225,陕西煤业,2019-02-11,2019-03-15,32,5,1,6889.00,6976.00,0.00,0.012629,0.065005,0.085952,7.8355,60,0.7778,0.2842,10.8002,10.4611,11.1393,换仓：让位给空间更大的002128
600066,宇通客车,2019-02-13,2019-07-23,160,6,2,490208.00,506818.00,18400.00,0.033884,0.241615,0.228115,11.3343,60,0.5967,0.6446,20.2612,19.6250,20.8974,换仓：让位给空间更大的601225
002128,电投能源,2019-03-15,2019-08-09,147,9,1,1993063.00,1687920.00,0.00,-0.153103,0.230010,0.230010,7.8108,60,0.5241,0.9015,17.0567,16.5211,17.5923,跌破建仓日MA60止损
600016,,2019-04-02,2019-05-09,37,1,1,645.00,612.00,0.00,-0.051163,0.085202,0.085202,6.1417,60,0.9490,0.0553,6.8070,6.5933,7.0207,跌破建仓日MA60止损
002466,天齐锂业,2019-04-03,2019-04-25,22,3,1,1100520.00,971192.00,0.00,-0.117515,0.121268,0.127477,33.3448,60,0.3670,1.7309,101.7260,98.5318,104.9202,跌破建仓日MA60止损
601225,陕西煤业,2019-08-09,2019-09-27,49,10,1,1405391.00,1359144.00,0.00,-0.032907,0.052859,0.061364,8.8053,60,0.5217,0.9508,17.5373,16.9866,18.0880,跌破建仓日MA60止损
002466,天齐锂业,2019-09-27,2020-03-23,178,25,1,5159408.00,4368100.00,0.00,-0.153372,0.452163,0.454397,20.9378,60,0.2941,2.5107,95.4905,92.4921,98.4889,跌破建仓日MA60止损
600016,,2019-10-10,2019-11-12,33,4,2,4339.00,4320.00,0.00,-0.004379,0.028708,0.039674,5.9607,60,0.9150,0.0983,6.7106,6.4999,6.9213,换仓：让位给空间更大的600690
002128,电投能源,2019-11-04,2019-11-15,11,2,1,3240.00,3160.00,0.00,-0.024691,0.040097,0.040097,7.9093,60,0.4265,1.3448,18.8753,18.2826,19.4680,跌破建仓日MA60止损
002128,电投能源,2019-11-25,2020-01-23,59,13,1,421662.00,404368.00,0.00,-0.041014,0.100565,0.100565,8.0502,60,0.4360,1.2154,18.8753,18.2826,19.4680,跌破建仓日MA60止损
600016,,2019-12-05,2020-01-17,43,4,1,2493.00,2516.00,0.00,0.009226,0.014241,0.014881,6.1392,60,0.9222,0.0808,6.6796,6.4699,6.8893,换仓：让位给空间更大的600690
002128,电投能源,2020-05-15,2025-12-05,2030,74,13,47360986.00,107363773.00,8313229.00,1.266924,0.385809,0.380766,4.2462,60,0.3192,2.1445,24.7471,23.9700,25.5242,涨幅≥125%清空
600566,,2020-06-16,2020-08-17,62,1,1,2362.00,2464.00,0.00,0.043184,0.174375,0.174375,21.4477,60,0.8600,0.1613,27.4299,26.5686,28.2912,换仓：让位给空间更大的601088
002466,天齐锂业,2020-06-16,2020-09-10,86,6,1,1842596.00,1412829.00,0.00,-0.233240,0.393162,0.420539,19.8567,60,0.3804,1.6027,67.3851,65.2692,69.5010,跌破建仓日MA60止损
