security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
002152,,2018-11-05,2018-11-08,3,3,1,448509.00,440640.00,0.00,-0.017545,0.013699,0.004084,5.7688,60,0.9315,0.0826,6.4306,6.2287,6.6325,跌破建仓日MA60止损
000651,格力电器,2018-11-09,2018-11-15,6,4,1,593028.00,585656.00,0.00,-0.012431,0.022329,0.026788,38.6083,60,0.5951,0.7044,65.8584,63.7904,67.9264,跌破建仓日MA60止损
002152,,2018-11-13,2018-11-30,17,9,2,1338134.00,1287272.00,0.00,-0.038010,0.059968,0.056800,5.8198,60,0.9128,0.0647,6.4306,6.2287,6.6325,跌破建仓日MA60止损
000651,格力电器,2018-11-20,2018-11-21,1,1,1,148161.00,148083.00,0.00,-0.000526,0.000000,0.000000,38.5477,60,0.5901,0.7336,65.8584,63.7904,67.9264,跌破建仓日MA60止损
002152,,2018-12-04,2018-12-06,2,2,1,149091.00,142179.00,0.00,-0.046361,0.027257,0.026866,5.9307,60,0.9330,0.0736,6.4306,6.2287,6.6325,跌破建仓日MA60止损
002508,,2018-12-06,2018-12-07,1,1,1,145245.00,144555.00,0.00,-0.004751,0.000000,0.000000,21.4495,60,0.9653,0.0630,22.3766,21.6740,23.0792,跌破建仓日MA60止损
600690,海尔智家,2018-12-28,2019-01-02,5,1,1,145425.00,142065.00,0.00,-0.023105,0.000000,0.000000,13.8105,60,0.7906,0.2868,17.8222,17.2626,18.3818,跌破建仓日MA60止损
000338,潍柴动力,2019-01-02,2019-01-03,1,1,1,145908.00,144557.00,0.00,-0.009259,0.000000,0.000000,7.6482,60,0.4138,1.4613,18.6071,18.0228,19.1914,跌破建仓日MA60止损
600066,宇通客车,2019-01-02,2019-01-29,27,13,1,1803424.00,1732770.00,0.00,-0.039178,0.064000,0.070087,11.7878,60,0.5849,0.7026,20.2612,19.6250,20.8974,跌破建仓日MA60止损
600690,海尔智家,2019-01-10,2020-06-16,523,12,9,1631899.00,1767436.50,26149.50,0.083055,0.307500,0.123182,13.3193,60,0.7855,0.2767,17.8222,17.2626,18.3818,换仓：让位给空间更大的002466
000338,潍柴动力,2019-01-10,2021-03-09,789,23,12,1976948.00,5302664.00,168260.00,1.682248,0.271620,0.264688,6.9033,60,0.4170,1.3794,18.6071,18.0228,19.1914,涨幅≥125%清空
600660,福耀玻璃,2019-01-16,2019-03-18,61,6,6,893351.00,940829.00,0.00,0.053146,0.051292,0.051292,22.2662,60,0.9363,0.0642,24.0619,23.3064,24.8174,换仓：让位给空间更大的002128
