date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2015-11-02,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2015-11-03,3000852.49,2704430.49,2,0.9012,0.00,,0.0496,0.0988
2015-11-04,3008859.30,2575428.30,2,0.8559,0.00,,0.0929,0.1441
2015-11-05,3008734.47,2295125.47,3,0.7628,0.00,,0.1368,0.2372
2015-11-06,3014266.49,1995272.49,4,0.6619,0.00,,0.1377,0.2895
2015-11-09,3044531.01,1690887.01,4,0.5554,0.00,,0.1521,0.3915
2015-11-10,3047589.52,1386337.52,4,0.4549,0.00,,0.1997,0.4931
2015-11-11,3046544.27,1084024.27,4,0.3558,0.00,,0.2485,0.5926
2015-11-12,3031555.48,631411.48,5,0.2083,0.00,,0.2970,0.6899
2015-11-13,3056665.57,23002.57,6,0.0075,0.00,,0.3412,0.7926
2015-11-16,3065711.06,0.00,7,0.0000,890833.94,4.4414,0.3938,0.9413
2015-11-17,3052276.59,0.00,7,0.0000,1800513.41,2.6952,0.4471,1.0907
2015-11-18,3014228.31,0.00,7,0.0000,2007335.69,2.5016,0.4537,1.1151
2015-11-19,3082243.68,0.00,7,0.0000,2052551.32,2.5017,0.4446,1.1364
2015-11-20,3019766.74,164.06,7,0.0001,2011233.33,2.5015,0.4509,1.1750
2015-11-23,2889922.94,61.05,7,0.0000,1924744.11,2.5015,0.4702,1.2035
2015-11-24,2906990.80,0.00,7,0.0000,1935843.20,2.5017,0.4664,1.2538
2015-11-25,2932666.30,0.00,7,0.0000,1953024.70,2.5016,0.4643,1.2978
2015-11-26,3015666.87,0.00,6,0.0000,2008381.13,2.5015,0.4535,1.3091
2015-11-27,2742985.45,104891.37,5,0.0382,1820782.92,2.5065,0.5376,1.5163
2015-11-30,2774959.33,0.00,5,0.0000,1847982.67,2.5016,0.5436,1.5609
2015-12-01,2794209.00,0.00,5,0.0000,1860578.00,2.5018,0.5664,1.5578
2015-12-02,3046590.79,0.00,5,0.0000,2028867.21,2.5016,0.6211,1.5634
2015-12-03,3048530.23,0.00,5,0.0000,2030058.77,2.5017,0.6023,1.5632
2015-12-04,2997131.57,0.00,5,0.0000,2030253.43,2.4762,0.6262,1.5735
2015-12-07,3005470.52,0.00,5,0.0000,2030837.48,2.4799,0.6239,1.5703
2015-12-08,2861649.53,217.56,5,0.0001,1905920.03,2.5015,0.6313,1.5580
2015-12-09,3073375.30,0.00,5,0.0000,2046556.70,2.5017,0.6098,1.5648
2015-12-10,3040834.05,0.00,5,0.0000,2046752.95,2.4857,0.6202,1.5711
2015-12-11,3043576.65,446.05,5,0.0001,2027093.40,2.5014,0.6317,1.5212
2015-12-14,3117562.96,0.00,5,0.0000,2076374.04,2.5014,0.6243,1.5069
2015-12-15,3106616.53,243.95,5,0.0001,2069083.42,2.5014,0.6160,1.5056
2015-12-16,3041688.86,270.09,5,0.0001,2025834.22,2.5015,0.6161,1.4683
2015-12-17,3116553.54,-47556.97,5,-0.0153,2028012.49,2.5368,0.6109,1.4190
2015-12-18,3110399.78,0.00,5,0.0000,2071563.22,2.5015,0.6174,1.4620
