策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_slip10_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_S1020110501ex5,461103638.53422016,m3,2011-05-03,2026-08-28,1.017072403997596,0.2942612376698668,2.10074234557882,1.002691520255264,0.43548648938696466,0.40561051383109925,0.2899050343483476,0.04081632653061224,147,0.41447944615014976,0.33254759960604297,0.16871713719757508,0.02097180639130647,0.4851318783516627,0.846762556640561,0.9298796409804624,0.0,123,2016-05=0.02097180639;2016-06=0.04306623927;2016-07=0.07836319601;2016-08=0.0862906854;2016-09=0.07613011679;2016-10=0.09352535441;2016-11=0.09661687737;2016-12=0.07010905152;2017-01=0.1119689376;2017-02=0.1250494779;2017-03=0.1687171372;2017-04=0.1577845657;2017-05=0.1588403123;2017-06=0.2165357149;2017-07=0.2680482204;2017-08=0.3002281351;2017-09=0.3115381158;2017-10=0.3325475996;2017-11=0.3897768552;2017-12=0.3270730663;2018-01=0.3574281928;2018-02=0.3499512595;2018-03=0.3503798459;2018-04=0.3705667756;2018-05=0.3404257612;2018-06=0.3999177835;2018-07=0.4411209425;2018-08=0.4237260033;2018-09=0.3726545959;2018-10=0.3138669989;2018-11=0.2779297263;2018-12=0.2650018764;2019-01=0.3279960865;2019-02=0.3935182884;2019-03=0.4454797448;2019-04=0.4297264673;2019-05=0.3962952509;2019-06=0.4296616437;2019-07=0.3620867368;2019-08=0.3541961061;2019-09=0.353038897;2019-10=0.3569334606;2019-11=0.3683938416;2019-12=0.357074604;2020-01=0.3148151125;2020-02=0.2851800809;2020-03=0.1889475005;2020-04=0.1852528488;2020-05=0.1700425069;2020-06=0.1786267818;2020-07=0.3321199793;2020-08=0.3783162129;2020-09=0.3815410341;2020-10=0.3447580493;2020-11=0.4144794462;2020-12=0.4091591469;2021-01=0.6403610043;2021-02=0.6866614984;2021-03=0.6161566837;2021-04=0.63535776;2021-05=0.6548032303;2021-06=0.6154160279;2021-07=0.5460420093;2021-08=0.5851411597;2021-09=0.6020661581;2021-10=0.5410367795;2021-11=0.5260089803;2021-12=0.567846314;2022-01=0.5159078746;2022-02=0.5213858892;2022-03=0.5427145958;2022-04=0.5625559493;2022-05=0.5575884074;2022-06=0.5229686282;2022-07=0.4717030896;2022-08=0.4331386449;2022-09=0.4322192199;2022-10=0.4012055835;2022-11=0.3738118312;2022-12=0.3807408327;2023-01=0.3155822955;2023-02=0.3439471992;2023-03=0.3713211557;2023-04=0.3900842316;2023-05=0.3984574073;2023-06=0.3922830275;2023-07=0.3989814708;2023-08=0.3912894926;2023-09=0.4259592633;2023-10=0.5162111583;2023-11=0.5390920533;2023-12=0.5760712037;2024-01=0.5476173222;2024-02=0.5093463367;2024-03=0.5093616357;2024-04=0.5288867696;2024-05=0.5762836958;2024-06=0.5490088639;2024-07=0.525666448;2024-08=0.5107838139;2024-09=0.5529925075;2024-10=0.5270345009;2024-11=0.5119595141;2024-12=0.459442546;2025-01=0.4825890039;2025-02=0.4750051105;2025-03=0.552294634;2025-04=0.5062725991;2025-05=0.5309535875;2025-06=0.553361796;2025-07=0.4821023637;2025-08=0.5332397982;2025-09=0.6271468303;2025-10=0.592329685;2025-11=0.5193450488;2025-12=0.5222620447;2026-01=0.5918321128;2026-02=0.6148785706;2026-03=0.5973524272;2026-04=0.6584015299;2026-05=0.5949093809;2026-06=0.5700878604;2026-07=0.6536463146,2016-05-31,0.5460420093341232,3,0.39645989281743366,0.2997246265546092,0.6599326846698736,0.0,63,0.43162584303728846,0.461067755016649,-0.25513273360126054,1.5862239548931818,0.7142857142857143,14,152.70121284474004,0.38906979414190346,0.39058089597964685,0.42245513411113994,0.6599326846698736,2015-06-15~2015-08-25,2015-06-15,2015-08-25,0.5895598190238641,0.9204805917095523,1.0,0,1.593702184997084,2015-08-25,0.18428925288674392,2015-08-25,0.18428925288674392,2015-08-25,-9.094947017729282e-13,2013-03-14,0,1.5157154356691267,258,7.0,5.0,0.6240095813061963,0.7114463464033596,0.9376653607478678,1.3926894825188587,1.5510974874208416,2.3363493728030384,0.7207386363636363,0.0,0.29844961240310075,14.16278006958292,137.7984496124031,2184,587,6.233299417516906,601225/600585/688516/600309/600660,3.6112365639246917,0.48554904651877756,1772072.294030532,0.590690764676844,2.52%（同期超额 +36.39%）
