策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_slip10_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_S1020141101,451992555.2644537,m3,2014-11-03,2026-08-28,1.3836757724651987,0.5263002944311066,2.1464725501461737,1.1920957984417297,0.4449452796248464,0.6181350679186353,0.4013621065212436,0.0,105,0.6662374417148218,0.5805169696146826,0.283676720677722,0.07000751262794003,0.5342868469012969,1.2619514289550546,1.2003489047071172,0.0,81,2019-11=0.2630776374;2019-12=0.2531032138;2020-01=0.2618041596;2020-02=0.2347983759;2020-03=0.08435561418;2020-04=0.07000751263;2020-05=0.08423947461;2020-06=0.09149163025;2020-07=0.2836767207;2020-08=0.3980877159;2020-09=0.3797914029;2020-10=0.3968097004;2020-11=0.4646190443;2020-12=0.4911811835;2021-01=0.678945593;2021-02=0.7019890242;2021-03=0.7349966557;2021-04=0.741360499;2021-05=0.7886496021;2021-06=0.7861495642;2021-07=0.7266627628;2021-08=0.8503502458;2021-09=0.866354618;2021-10=0.7446978059;2021-11=0.6554704083;2021-12=0.7967452867;2022-01=0.758016127;2022-02=0.8030564258;2022-03=0.7996221221;2022-04=0.7692525716;2022-05=0.7597738956;2022-06=0.7018026233;2022-07=0.6585418128;2022-08=0.6378963601;2022-09=0.6283694286;2022-10=0.5762555997;2022-11=0.562127947;2022-12=0.5554531283;2023-01=0.5059235148;2023-02=0.5429927578;2023-03=0.5805169696;2023-04=0.5963652394;2023-05=0.5940761793;2023-06=0.5854295577;2023-07=0.5858176518;2023-08=0.5881308531;2023-09=0.6095898472;2023-10=0.6858456798;2023-11=0.7073211237;2023-12=0.7213520849;2024-01=0.6742440499;2024-02=0.6581448043;2024-03=0.6063528474;2024-04=0.6526020071;2024-05=0.7272345109;2024-06=0.6670022752;2024-07=0.6164218485;2024-08=0.608055561;2024-09=0.7182151607;2024-10=0.6814752892;2024-11=0.6247107424;2024-12=0.5444046264;2025-01=0.5892910439;2025-02=0.6163927162;2025-03=0.7854520789;2025-04=0.694613738;2025-05=0.7107258095;2025-06=0.7133115378;2025-07=0.5896513426;2025-08=0.6662374417;2025-09=0.7595143267;2025-10=0.7667252203;2025-11=0.6858083639;2025-12=0.6968449154;2026-01=0.8238660879;2026-02=0.804270718;2026-03=0.7462537209;2026-04=0.7476697378;2026-05=0.6850173279;2026-06=0.6670583247;2026-07=0.7320729101,2020-04-30,0.729367836428594,2,0.5580761149805957,0.3674188821112898,0.5342868469012969,0.0,21,0.36211284441453584,0.628148393965427,-0.42974140565753083,1.9933505931606756,0.7272727272727273,11,149.66418508815124,0.528686350912299,0.5303208375809434,0.501530045866907,0.8063395356258027,2015-06-09~2016-05-30,2015-06-09,2016-05-30,0.6556621963252537,1.0450117063294797,1.0,0,1.8063711296311757,2020-03-23,0.2803250790077487,2020-03-23,0.2803250790077487,2020-03-23,0.0,2014-11-06,0,1.6514288325127107,233,8,6.0,0.642178081034813,0.7556754095847117,0.9688604957581869,1.4280106178838645,1.6478460678459501,2.075092667499023,0.7415652173913043,0.0,0.38626609442060084,8.829087363099005,139.3862660944206,1752,515,6.72495210244585,000338/002128/600309/000933/688516,3.505945114375219,0.4828532649065777,1995494.3410718916,0.6651647803572972,5.46%（同期超额 +47.41%）
