策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_slip20_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_S2020100501ex5,315673914.8117435,m3,2010-05-04,2026-08-28,0.884756044983218,-0.22151555492958871,2.3678923323977212,0.9631467526779467,0.5450171626611637,0.3926434258716269,0.23784252963208297,0.11949685534591195,159,0.4121341335500712,0.27388578268968344,0.002119815256554247,-0.177388166616133,0.5450171626611637,0.6857092261194975,0.8868183614103852,0.0962962962962963,135,2015-05=0.0864059528;2015-06=0.07888904035;2015-07=0.002119815257;2015-08=-0.03952742263;2015-09=-0.06754646412;2015-10=-0.06491730276;2015-11=-0.03823502613;2015-12=0.004563512743;2016-01=-0.1038279785;2016-02=-0.1773881666;2016-03=-0.122263343;2016-04=-0.1200430025;2016-05=-0.09688380611;2016-06=-0.09937407779;2016-07=-0.05148247237;2016-08=-0.02080532637;2016-09=-0.00751430824;2016-10=0.01724134334;2016-11=0.04846871783;2016-12=0.04615093166;2017-01=0.08690040394;2017-02=0.1009065624;2017-03=0.1434623114;2017-04=0.1337737082;2017-05=0.1366570688;2017-06=0.1917056926;2017-07=0.2382522811;2017-08=0.2738857827;2017-09=0.2842632994;2017-10=0.3110910134;2017-11=0.366548066;2017-12=0.3070581216;2018-01=0.3354565798;2018-02=0.3305404098;2018-03=0.3372520883;2018-04=0.3509467309;2018-05=0.3279802197;2018-06=0.3945629267;2018-07=0.429504087;2018-08=0.4157850533;2018-09=0.3644054848;2018-10=0.3030069522;2018-11=0.2680736268;2018-12=0.2513809848;2019-01=0.3161900776;2019-02=0.3801500657;2019-03=0.4326420879;2019-04=0.4191895649;2019-05=0.3866076224;2019-06=0.4176087029;2019-07=0.3527716086;2019-08=0.3435743753;2019-09=0.3438462783;2019-10=0.3477354985;2019-11=0.3615856319;2019-12=0.3518202931;2020-01=0.3300719645;2020-02=0.2814957355;2020-03=0.1350712492;2020-04=0.127116118;2020-05=0.1048739959;2020-06=0.1210383736;2020-07=0.2918005924;2020-08=0.3454004549;2020-09=0.3621748072;2020-10=0.3247144715;2020-11=0.3951255302;2020-12=0.3904468263;2021-01=0.6284010302;2021-02=0.676507329;2021-03=0.6114149679;2021-04=0.6291280277;2021-05=0.652699013;2021-06=0.6188743373;2021-07=0.5483916297;2021-08=0.5886496753;2021-09=0.6136732197;2021-10=0.5565785176;2021-11=0.5413662745;2021-12=0.5840165783;2022-01=0.5351635846;2022-02=0.5390311889;2022-03=0.5652248443;2022-04=0.5834293608;2022-05=0.5758972663;2022-06=0.5393567333;2022-07=0.4989979029;2022-08=0.4581808924;2022-09=0.457927712;2022-10=0.4217890039;2022-11=0.4036986568;2022-12=0.4121341336;2023-01=0.344728488;2023-02=0.3737232968;2023-03=0.4008750997;2023-04=0.4228497445;2023-05=0.4315161956;2023-06=0.4219960311;2023-07=0.4275700739;2023-08=0.4166308195;2023-09=0.4538087338;2023-10=0.5490284368;2023-11=0.5716084291;2023-12=0.6091580934;2024-01=0.5839278629;2024-02=0.5421544962;2024-03=0.5410392686;2024-04=0.5559515642;2024-05=0.5994660482;2024-06=0.5775088639;2024-07=0.554906495;2024-08=0.5416284033;2024-09=0.5922573593;2024-10=0.5658797969;2024-11=0.538011332;2024-12=0.4780714674;2025-01=0.4800633921;2025-02=0.4894367724;2025-03=0.6357530644;2025-04=0.5929659008;2025-05=0.6277931607;2025-06=0.647652403;2025-07=0.5432257673;2025-08=0.5851371261;2025-09=0.6705074171;2025-10=0.6370092237;2025-11=0.5549192283;2025-12=0.5636387595;2026-01=0.6367501355;2026-02=0.6595780692;2026-03=0.63924917;2026-04=0.6962614248;2026-05=0.6346156427;2026-06=0.6075293291;2026-07=0.6921056656,2016-02-29,0.5483916297025913,3,0.3686939586434479,0.17401370425201557,0.6740757055550621,0.0,75,0.3778287538758178,0.4148366662917476,-0.35281544483364224,1.6698926895925266,0.6666666666666666,15,104.22463827058117,0.3302171709686841,0.33170067599404396,0.4359789858850521,0.7484960465299022,2011-03-28~2014-03-20,2011-03-28,2014-03-20,0.44117423532108396,0.8055646966802092,1.0,0,1.5857613667850832,2015-08-25,0.18020452053541047,2015-08-25,0.18020452053541047,2015-08-25,0.0,2010-08-16,0,1.5574565532121156,236,6.0,5.0,0.6275078014563148,0.755341078151457,0.9818859412646844,1.3700252626594265,1.6597323935936368,2.2239060271399267,0.6970327954190526,0.0,0.2923728813559322,15.452377425511502,155.27542372881356,2130,578,5.951320137855087,601225/688516/600309/600585/002466,3.3059306727218707,0.4581695701345354,1165660.1012066987,0.38855336706889954,2.75%（同期超额 +30.27%）
