策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_slip30_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_EBDS03S3020131101ex5,533250011.3426592,m3,2013-11-01,2026-08-28,1.1093065675164488,0.533163549850544,2.4377685017588733,1.1252103549989008,0.4275461217881973,0.46333654434765137,0.3752879066658168,0.0,117,0.5202272130443353,0.37191133233378726,0.31159876412300225,0.1899795548272265,0.4885217189665131,1.1585833115044897,1.1575265432868693,0.0,93,2018-11=0.2084665084;2018-12=0.1899795548;2019-01=0.2616674971;2019-02=0.3431711383;2019-03=0.4280328451;2019-04=0.3936205749;2019-05=0.3719113323;2019-06=0.4050803584;2019-07=0.3419002837;2019-08=0.3460472335;2019-09=0.3558447139;2019-10=0.3732412951;2019-11=0.3885179526;2019-12=0.3457435785;2020-01=0.3328063304;2020-02=0.3240878829;2020-03=0.227863922;2020-04=0.2099163259;2020-05=0.2000041884;2020-06=0.1973301325;2020-07=0.3115987641;2020-08=0.3313441779;2020-09=0.301355585;2020-10=0.296209773;2020-11=0.3688499063;2020-12=0.3662613888;2021-01=0.591784545;2021-02=0.6023800087;2021-03=0.6031924;2021-04=0.6063068193;2021-05=0.6570890486;2021-06=0.6447706748;2021-07=0.5487147667;2021-08=0.6052576225;2021-09=0.6334638659;2021-10=0.5730419324;2021-11=0.5367957832;2021-12=0.5867758669;2022-01=0.5339372298;2022-02=0.5407177358;2022-03=0.5659931109;2022-04=0.5841657675;2022-05=0.5760535155;2022-06=0.5459172589;2022-07=0.5202908698;2022-08=0.4560739987;2022-09=0.4628768442;2022-10=0.4063888421;2022-11=0.3906063219;2022-12=0.3878086072;2023-01=0.32692195;2023-02=0.348441133;2023-03=0.3686825982;2023-04=0.3909530766;2023-05=0.4001690145;2023-06=0.3910706565;2023-07=0.3927328733;2023-08=0.3839495537;2023-09=0.4248844753;2023-10=0.526193009;2023-11=0.5440901183;2023-12=0.5816925774;2024-01=0.5536908626;2024-02=0.5129605165;2024-03=0.5111590444;2024-04=0.5312088146;2024-05=0.5843831172;2024-06=0.5596732717;2024-07=0.5418934709;2024-08=0.520227213;2024-09=0.5698076477;2024-10=0.5399702201;2024-11=0.5257195414;2024-12=0.4785755806;2025-01=0.4970733465;2025-02=0.488858814;2025-03=0.5772570427;2025-04=0.5315785454;2025-05=0.5578233158;2025-06=0.5848885983;2025-07=0.4987049487;2025-08=0.5475835156;2025-09=0.6552564693;2025-10=0.6404313081;2025-11=0.5615563122;2025-12=0.5765505988;2026-01=0.6550244527;2026-02=0.6730112162;2026-03=0.6611878567;2026-04=0.722357048;2026-05=0.6558781544;2026-06=0.6428024924;2026-07=0.736121622,2018-12-28,0.6424181943246985,2,0.45550299682179674,0.3721402520615791,0.5811489638984051,0.0,33,0.4078623789965501,0.5517340193606585,-0.3118298214799323,1.663933138679393,0.8333333333333334,12,176.7500037808864,0.4978682670265622,0.49930598479762955,0.4079496944411529,0.5811489638984051,2015-06-15~2016-05-30,2015-06-15,2016-05-30,0.8566964719111125,1.1248046070103517,1.0,0,1.8819378790502936,2020-03-23,0.30922268238947637,2020-03-23,0.30922268238947626,2020-03-23,-9.313225746154785e-10,2026-07-14,0,1.582297715412557,205,7,5,0.6102948861972626,0.7026001795841259,0.914749446372021,1.3819857532927118,1.6005483257251352,1.8010029703978183,0.5834678721343235,0.0,0.34146341463414637,13.789565757296447,148.27317073170732,1830,490,5.867084478567774,600309/600585/688516/601225/002466,3.6643282919378755,0.5103435873975114,1847614.2282875802,0.6158714094291934,5.45%（同期超额 +44.34%）
