策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_slip10_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_EBDS03S1020101101,240377412.73388532,m3,2010-11-01,2026-08-28,0.8495441355785779,0.14537013292572531,1.5480875038693933,0.8807406098274653,0.4691995658083431,0.3762305872922782,0.24752478572257508,0.06535947712418301,153,0.3927726927548123,0.2878831587198929,0.08656358320414803,-0.020051823172820837,0.47410051557914024,0.8392660522562615,0.8840488161140045,0.03875968992248062,129,2015-11=0.04492722656;2015-12=0.05636425427;2016-01=-0.005079749747;2016-02=-0.005704018333;2016-03=-0.004469127451;2016-04=0.01272031064;2016-05=-0.001682063543;2016-06=-0.02005182317;2016-07=0.00782763448;2016-08=0.04522091659;2016-09=0.06504422976;2016-10=0.0865635832;2016-11=0.1018445344;2016-12=0.08533246598;2017-01=0.1083041199;2017-02=0.09996295783;2017-03=0.1499020127;2017-04=0.1305729628;2017-05=0.14434291;2017-06=0.2224063303;2017-07=0.247422846;2017-08=0.2966483769;2017-09=0.2887956566;2017-10=0.2878831587;2017-11=0.3132196863;2017-12=0.2594939876;2018-01=0.2759323884;2018-02=0.260819389;2018-03=0.2845110201;2018-04=0.3010846055;2018-05=0.2987773384;2018-06=0.3789597592;2018-07=0.3847387183;2018-08=0.3558255807;2018-09=0.3414111604;2018-10=0.2685084782;2018-11=0.2471572597;2018-12=0.2307639715;2019-01=0.3307357532;2019-02=0.3822221383;2019-03=0.4365868849;2019-04=0.4252022197;2019-05=0.3965482472;2019-06=0.4254632964;2019-07=0.3734904687;2019-08=0.3690979264;2019-09=0.3510591937;2019-10=0.3683909451;2019-11=0.3854855948;2019-12=0.3818531887;2020-01=0.3894518792;2020-02=0.3839843211;2020-03=0.2619296917;2020-04=0.2350588237;2020-05=0.2384148255;2020-06=0.226597748;2020-07=0.3867289965;2020-08=0.3841865869;2020-09=0.3536997819;2020-10=0.3348228856;2020-11=0.4220202572;2020-12=0.385650163;2021-01=0.4662358274;2021-02=0.4916848422;2021-03=0.5039074357;2021-04=0.4899654048;2021-05=0.5383917638;2021-06=0.5121368464;2021-07=0.4636697947;2021-08=0.5507311978;2021-09=0.5894835889;2021-10=0.4777770154;2021-11=0.4465602663;2021-12=0.5677700152;2022-01=0.5196620481;2022-02=0.5490215682;2022-03=0.5507816807;2022-04=0.553494974;2022-05=0.5312337715;2022-06=0.4901578389;2022-07=0.4619571882;2022-08=0.4183949109;2022-09=0.4286313482;2022-10=0.3977592672;2022-11=0.3873187172;2022-12=0.3948494333;2023-01=0.3489951212;2023-02=0.3712341611;2023-03=0.3989566535;2023-04=0.4249847897;2023-05=0.42749209;2023-06=0.4210840851;2023-07=0.4325430984;2023-08=0.4374454608;2023-09=0.4407276324;2023-10=0.4886102994;2023-11=0.5126090858;2023-12=0.5268703886;2024-01=0.4966419193;2024-02=0.4864289991;2024-03=0.4468159824;2024-04=0.4822186584;2024-05=0.5485540134;2024-06=0.4862405007;2024-07=0.4359462117;2024-08=0.4181300267;2024-09=0.5179688952;2024-10=0.4904253981;2024-11=0.4320055789;2024-12=0.3447236158;2025-01=0.3870337334;2025-02=0.3573691511;2025-03=0.4640751483;2025-04=0.3927726928;2025-05=0.4179090554;2025-06=0.4390222991;2025-07=0.3432346714;2025-08=0.41452592;2025-09=0.5060139165;2025-10=0.5591192186;2025-11=0.4696661313;2025-12=0.5308237703;2026-01=0.6933404856;2026-02=0.6613948585;2026-03=0.6109820592;2026-04=0.6185321632;2026-05=0.5805361573;2026-06=0.5710594137;2026-07=0.6507378566,2016-06-30,0.46366979465190417,3,0.36162615020451017,0.22352654605266653,0.5794911623942243,0.0,69,0.23433120755947612,0.4116449567473686,-0.264004229119704,1.9458154557846332,0.7333333333333333,15,79.12580424462844,0.31924082355642214,0.3204360623835405,0.42872893020826974,0.5794911623942243,2015-06-12~2016-06-13,2015-06-12,2016-06-13,0.5508985197245244,0.7910577777773325,1.0,0,1.8724393371372465,2013-06-17,0.30571849553878916,2013-06-17,0.30571849553878905,2013-06-17,-1.1641532182693481e-10,2022-05-20,0,1.5665900573778695,264,6,5,0.6408298517988058,0.7923411680456033,1.0503150055080244,1.4095749976107763,1.6179961090791197,1.981517673704679,0.7647676555526385,0.017064846416382253,0.3484848484848485,10.374189659042662,139.66666666666666,2001,543,5.884452310681526,002128/601088/000933/000338/000651,3.9742975228179325,0.5945095907926596,1133582.76916429,0.3778609230547634,1.93%（同期超额 +29.99%）
