策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_slip30_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_S3020160501ex5,523104543.3841892,m3,2016-05-03,2026-08-28,1.4079845408384564,0.8788398752934901,2.7870254858864647,1.1967369308167382,0.4135417336727589,0.5103126428895361,0.4267127273132305,0.0,87,0.5538984328496162,0.49873162834937834,0.4026070668807922,0.3337374218183531,0.4135417336727589,1.2878242911578934,1.2162271723326425,0.0,63,2021-05=0.6647556658;2021-06=0.6510726258;2021-07=0.5555360475;2021-08=0.6125038082;2021-09=0.6408019997;2021-10=0.5797790011;2021-11=0.5432161047;2021-12=0.5941315241;2022-01=0.5398395147;2022-02=0.5473826137;2022-03=0.5726851782;2022-04=0.5913901102;2022-05=0.5843640818;2022-06=0.5541252824;2022-07=0.5260258338;2022-08=0.462490081;2022-09=0.4690936619;2022-10=0.4143801409;2022-11=0.3983853911;2022-12=0.3959804517;2023-01=0.3337374218;2023-02=0.3567259733;2023-03=0.3792781705;2023-04=0.4026070669;2023-05=0.412984613;2023-06=0.4045950167;2023-07=0.406804826;2023-08=0.3975958235;2023-09=0.4373618223;2023-10=0.5390556607;2023-11=0.5586626686;2023-12=0.596865817;2024-01=0.5695941525;2024-02=0.5286161344;2024-03=0.5250391296;2024-04=0.5451701422;2024-05=0.5970362952;2024-06=0.5729617916;2024-07=0.5538984328;2024-08=0.53256909;2024-09=0.5811386625;2024-10=0.551609191;2024-11=0.5373807278;2024-12=0.4886528066;2025-01=0.5071176601;2025-02=0.4987316283;2025-03=0.5853558693;2025-04=0.5352355722;2025-05=0.5650820167;2025-06=0.5914583428;2025-07=0.504643879;2025-08=0.5517424342;2025-09=0.6569558191;2025-10=0.6422882442;2025-11=0.5663817091;2025-12=0.5784319419;2026-01=0.6523288954;2026-02=0.6695057223;2026-03=0.6582927366;2026-04=0.7167617775;2026-05=0.6497260819;2026-06=0.6374283316;2026-07=0.7302484761,2023-01-31,0.6428922617772911,2,0.6442363257962811,0.6405681563494283,0.485520439831405,0.0,3,0.45628288937401096,0.70274757717365,-0.26008873007985267,1.6465268402417972,0.8888888888888888,9,173.36818112806307,0.6489911924800373,0.6515648066769668,0.3918684282271042,0.485520439831405,2018-07-30~2019-01-03,2018-07-30,2019-01-03,1.336691803758863,1.4062052511856447,1.0,0,1.8805084210887089,2020-03-23,0.3086975918739183,2020-03-23,0.3086975918739183,2020-03-23,-9.313225746154785e-10,2026-07-14,0,1.628371715000903,157,7,5,0.6112009708535515,0.7126474216355534,0.8696091503402439,1.3789812319410082,1.5925357524656196,1.806923215211585,0.6046233559186927,0.0,0.3630573248407643,12.709734315927507,161.80254777070064,1429,379,5.920290989395492,600309/600585/688516/601225/002466,3.8302135214654065,0.5978047923939033,1829682.5628020314,0.6098941876006772,3.76%（同期超额 +61.14%）
