策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_slip20_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_EBDS03S2020100501ex5,624672941.3609021,m3,2010-05-04,2026-08-28,0.9385942558660433,-0.16324461573650922,2.163004848244597,1.0082579475123976,0.473453837176139,0.4287852923095854,0.2734362034973077,0.11949685534591195,159,0.4401344434510237,0.2913724092382579,0.06360263949447265,-0.07874431071491295,0.473453837176139,0.7938562857075465,0.9889439131742914,0.044444444444444446,135,2015-05=0.1541991926;2015-06=0.1502415464;2015-07=0.1132297524;2015-08=0.06824355421;2015-09=0.06360263949;2015-10=0.02951479363;2015-11=0.03946845796;2015-12=0.07371251764;2016-01=-0.03529437956;2016-02=-0.07874431071;2016-03=-0.04313782964;2016-04=-0.04585938141;2016-05=-0.04528375288;2016-06=-0.03974894059;2016-07=0.004189398087;2016-08=0.02712964586;2016-09=0.03300994108;2016-10=0.05333662624;2016-11=0.07359406493;2016-12=0.06036479965;2017-01=0.1015848176;2017-02=0.1156085953;2017-03=0.1586173122;2017-04=0.1488776398;2017-05=0.1517677266;2017-06=0.2076430533;2017-07=0.2546562524;2017-08=0.2913724092;2017-09=0.3016941956;2017-10=0.3293506041;2017-11=0.3854591814;2017-12=0.3253967544;2018-01=0.3540462332;2018-02=0.3520944674;2018-03=0.3617513153;2018-04=0.3735223492;2018-05=0.3512301898;2018-06=0.4192031959;2018-07=0.4562976329;2018-08=0.4410155877;2018-09=0.3875778372;2018-10=0.3250804248;2018-11=0.2908253638;2018-12=0.2723076292;2019-01=0.3389479048;2019-02=0.405014725;2019-03=0.4594297071;2019-04=0.4438083156;2019-05=0.4025337613;2019-06=0.4344423172;2019-07=0.3672069223;2019-08=0.3690184168;2019-09=0.3683166624;2019-10=0.373781465;2019-11=0.3851745639;2019-12=0.3651120825;2020-01=0.3330991358;2020-02=0.3062491691;2020-03=0.199942121;2020-04=0.1970402913;2020-05=0.1800296471;2020-06=0.1845967126;2020-07=0.3036119053;2020-08=0.3525941519;2020-09=0.3191750623;2020-10=0.3167800726;2020-11=0.3807433414;2020-12=0.3758543046;2021-01=0.6121884181;2021-02=0.6290448579;2021-03=0.579045121;2021-04=0.6094050098;2021-05=0.6608075406;2021-06=0.6259696084;2021-07=0.6061064812;2021-08=0.6472790581;2021-09=0.6643935224;2021-10=0.5946392874;2021-11=0.5680836645;2021-12=0.6329711355;2022-01=0.5746220777;2022-02=0.5829867177;2022-03=0.5986770259;2022-04=0.6202473065;2022-05=0.6124025899;2022-06=0.5867106185;2022-07=0.5452996386;2022-08=0.4984326117;2022-09=0.4981810055;2022-10=0.4591841286;2022-11=0.4401344435;2022-12=0.4476968305;2023-01=0.3787468427;2023-02=0.4051192112;2023-03=0.4300406861;2023-04=0.4528409347;2023-05=0.46153471;2023-06=0.451901115;2023-07=0.4560326109;2023-08=0.4463785703;2023-09=0.4857752736;2023-10=0.5830639139;2023-11=0.6043058022;2023-12=0.6436577427;2024-01=0.6224728328;2024-02=0.5795585179;2024-03=0.5771389569;2024-04=0.5960000675;2024-05=0.6501284154;2024-06=0.6265853442;2024-07=0.6069098972;2024-08=0.5872030215;2024-09=0.6388249571;2024-10=0.6056018869;2024-11=0.5863660425;2024-12=0.5360417422;2025-01=0.5553710942;2025-02=0.5467632158;2025-03=0.6406208758;2025-04=0.5910471779;2025-05=0.6226997889;2025-06=0.6529511952;2025-07=0.5648365234;2025-08=0.6181467214;2025-09=0.7313397202;2025-10=0.7180244238;2025-11=0.6415385402;2025-12=0.6563435482;2026-01=0.7348989309;2026-02=0.7623149312;2026-03=0.7588497115;2026-04=0.8041439486;2026-05=0.7233628805;2026-06=0.695877244;2026-07=0.728601722,2016-02-29,0.6061064811873071,3,0.40302584721311385,0.2154720336877205,0.5993312068004866,0.0,75,0.3692887762252506,0.46555312536654087,-0.2581161666097638,1.6092085089611157,0.6666666666666666,15,207.22431378696734,0.38703638506918936,0.3888101514787117,0.38596379354682403,0.6367802704934385,2011-03-28~2014-03-20,2011-03-28,2014-03-20,0.6078020990965634,0.9641721594279004,1.0,0,1.8711848600169614,2020-03-23,0.30525303630972295,2020-03-23,0.3052530363097229,2020-03-23,-3.637978807091713e-12,2013-04-17,0,1.4626276371175257,249,6.0,5.0,0.6064729839617908,0.7012495330112216,0.8904863239271871,1.3108893364503802,1.5828706657671952,1.8418454177560553,0.5572618427902134,0.0,0.3333333333333333,14.500884526465816,143.63855421686748,2204,599,6.14639218197081,002466/601225/688516/600309/600585,3.657292364177959,0.48804693863010323,2201475.2069514166,0.7338250689838055,2.75%（同期超额 +35.95%）
