策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_slip10_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_EBDS03S1020111101,273044576.6972272,m3,2011-11-01,2026-08-28,0.8467198687793005,0.39262562364142206,1.5638791487332542,0.8864724960479052,0.3899755875730363,0.38680815815645175,0.2831471583979892,0.0,141,0.3922805048739846,0.33273348654725,0.2690663827810913,0.09501305355297207,0.4745973205816183,0.864928122802314,0.8974764060460505,0.0,117,2016-11=0.1211103578;2016-12=0.09501305355;2017-01=0.1223554771;2017-02=0.120185062;2017-03=0.1857809465;2017-04=0.1747839475;2017-05=0.1838202234;2017-06=0.2733338811;2017-07=0.2945900392;2017-08=0.3350473856;2017-09=0.3248454959;2017-10=0.3286903109;2017-11=0.3557224166;2017-12=0.300883654;2018-01=0.3181346115;2018-02=0.3032280011;2018-03=0.3300342455;2018-04=0.3482251789;2018-05=0.3460134703;2018-06=0.4302495441;2018-07=0.4407362335;2018-08=0.414933329;2018-09=0.3922805049;2018-10=0.3071347758;2018-11=0.2864828372;2018-12=0.2690663828;2019-01=0.3728045997;2019-02=0.4290402091;2019-03=0.4868872329;2019-04=0.4700996185;2019-05=0.4382233995;2019-06=0.4696136449;2019-07=0.4164096787;2019-08=0.4101635613;2019-09=0.396512249;2019-10=0.4103357674;2019-11=0.4282205386;2019-12=0.4194172113;2020-01=0.3984291853;2020-02=0.3852352451;2020-03=0.2662084918;2020-04=0.2407837164;2020-05=0.2417098773;2020-06=0.2300915986;2020-07=0.3985280996;2020-08=0.3958663362;2020-09=0.3662920056;2020-10=0.34090834;2020-11=0.4261762128;2020-12=0.3920109472;2021-01=0.4560079787;2021-02=0.4771851527;2021-03=0.4814423889;2021-04=0.4688831407;2021-05=0.5032139865;2021-06=0.4759331339;2021-07=0.4304332262;2021-08=0.5221118425;2021-09=0.5384589001;2021-10=0.4441419443;2021-11=0.3983413524;2021-12=0.5203048748;2022-01=0.4820538191;2022-02=0.4945681694;2022-03=0.4815931376;2022-04=0.480613108;2022-05=0.451323906;2022-06=0.4059516866;2022-07=0.3860201993;2022-08=0.35638122;2022-09=0.3687471609;2022-10=0.3350903705;2022-11=0.3247646297;2022-12=0.3311424586;2023-01=0.287667441;2023-02=0.307768083;2023-03=0.3327334865;2023-04=0.3563997651;2023-05=0.3584620974;2023-06=0.3519538514;2023-07=0.3592267152;2023-08=0.3599551517;2023-09=0.3704870104;2023-10=0.4266290325;2023-11=0.4474661708;2023-12=0.4621701026;2024-01=0.4324297236;2024-02=0.4182811992;2024-03=0.3782480014;2024-04=0.4164185105;2024-05=0.4826535428;2024-06=0.4212316603;2024-07=0.3734673995;2024-08=0.3549132127;2024-09=0.4476633106;2024-10=0.4201141819;2024-11=0.3676844684;2024-12=0.2977748026;2025-01=0.3554587363;2025-02=0.3252839533;2025-03=0.4212169092;2025-04=0.3440677727;2025-05=0.3713428094;2025-06=0.383288381;2025-07=0.2890992589;2025-08=0.3667382539;2025-09=0.4604871819;2025-10=0.516078365;2025-11=0.4321911931;2025-12=0.4990449093;2026-01=0.6821874032;2026-02=0.6506066454;2026-03=0.6093544083;2026-04=0.6141498827;2026-05=0.5747694127;2026-06=0.5681634853;2026-07=0.6471686972,2016-12-30,0.5388009616901659,2,0.36557549060305017,0.30281196729802073,0.5781560281154552,0.0,57,0.2765665345419174,0.43905904380327077,-0.14440383455160133,1.8124173043978105,0.6428571428571429,14,90.01485889907573,0.355718484538607,0.357293335619119,0.4317379743908381,0.5781560281154552,2015-06-09~2016-02-01,2015-06-09,2016-02-01,0.6152638167556589,0.853756250821085,1.0,0,1.8679226861324578,2013-06-17,0.3040397176760802,2013-06-17,0.3040397176760802,2013-06-17,0.0,2012-02-14,0,1.6105199657865779,247,7,5,0.6360607114075607,0.7896198270122823,1.0357136087545467,1.4249844176149686,1.6163670328937276,1.986650968441903,0.7207993245144948,0.011539544047283985,0.3643724696356275,9.51421680494795,150.21862348178138,1903,516,5.850637951185116,002128/000651/601088/000933/000338,4.0253885518115915,0.5867373897959332,1271672.103282996,0.423890701094332,3.82%（同期超额 +31.75%）
