策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_EBDS0320150501,396771652.2740946,m3,2015-05-04,2026-08-28,1.3665261027022815,0.742198265312321,2.0839366847088803,1.1803355843100314,0.4345396190065125,0.6145263335151971,0.45894044322460203,0.0,99,0.6454839100167387,0.5407848058624842,0.4734601272389858,0.23507910918479813,0.530271070164516,1.2212886244437198,1.1822956598739232,0.0,75,2020-05=0.2350791092;2020-06=0.2970305571;2020-07=0.4238430924;2020-08=0.4105285385;2020-09=0.38459166;2020-10=0.4056704882;2020-11=0.4745203993;2020-12=0.4734601272;2021-01=0.6476140259;2021-02=0.6681906461;2021-03=0.7013921467;2021-04=0.7071847127;2021-05=0.752473544;2021-06=0.7501946914;2021-07=0.691536645;2021-08=0.8125390696;2021-09=0.8283149676;2021-10=0.7123665754;2021-11=0.6298192681;2021-12=0.7704180097;2022-01=0.7323445755;2022-02=0.7738658688;2022-03=0.7691372031;2022-04=0.7386945044;2022-05=0.7267989214;2022-06=0.664965485;2022-07=0.6196701383;2022-08=0.5997998617;2022-09=0.5911508978;2022-10=0.5407848059;2022-11=0.5248935376;2022-12=0.5180362483;2023-01=0.4723143233;2023-02=0.4938201726;2023-03=0.5193805533;2023-04=0.5370578699;2023-05=0.5423536423;2023-06=0.5365835626;2023-07=0.5356973352;2023-08=0.5358265673;2023-09=0.5596464811;2023-10=0.64548391;2023-11=0.6690446853;2023-12=0.6839129287;2024-01=0.6305358696;2024-02=0.6166734837;2024-03=0.5647928145;2024-04=0.6175168896;2024-05=0.6908112551;2024-06=0.6338603516;2024-07=0.5779081461;2024-08=0.5709596129;2024-09=0.6755252692;2024-10=0.6355847345;2024-11=0.5839182862;2024-12=0.5129066485;2025-01=0.5641428809;2025-02=0.5858172367;2025-03=0.7574161263;2025-04=0.6668552956;2025-05=0.6861965338;2025-06=0.6879939791;2025-07=0.572376532;2025-08=0.6482924013;2025-09=0.7305512974;2025-10=0.745276916;2025-11=0.6708090195;2025-12=0.6875915352;2026-01=0.8093854336;2026-02=0.7879911563;2026-03=0.7272754078;2026-04=0.7290924357;2026-05=0.6754990235;2026-06=0.6549024769;2026-07=0.7205801407,2020-05-29,0.7060583928252199,2,0.5768660299350645,0.4796019307007482,0.530271070164516,0.0,15,0.6030112681957093,0.7223757233503203,-0.1566003459853178,2.0545220000421134,0.8,10,131.25721742469818,0.539689324041134,0.5412963318935022,0.44813398318951964,0.534171595024588,2015-06-15~2016-05-30,2015-06-15,2016-05-30,1.0103295066003875,1.1279175665127008,1.0,0,1.848601262212161,2020-03-23,0.29676559971384403,2020-03-23,0.296765599713844,2020-03-23,0.0,2015-11-10,0,1.5923534832805903,218,7,5,0.630963411731611,0.6987498881028376,0.8375455460392717,1.4321914031314542,1.6595968204172598,2.028093435545817,0.7176426706452816,0.0,0.3119266055045872,12.095339257200205,128.8440366972477,1641,469,6.69585392327693,000338/002128/601088/000651/600585,3.209107606353881,0.47124500580460976,1792395.747976001,0.5974652493253336,-0.17%（同期超额 +54.14%）
