策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_slip20_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_EBDS03S2020140501,785596108.8946037,m3,2014-05-05,2026-08-28,1.2890097753997216,0.757773769907041,2.0503845551910183,1.1253852842240575,0.43439334631941373,0.559937269774321,0.4469443124991239,0.0,111,0.5560583850042886,0.4939950346363797,0.4653038536479912,0.30959108708428906,0.43957123792762154,1.2650017494908243,1.103085978064778,0.0,87,2019-05=0.5025061785;2019-06=0.5428994022;2019-07=0.4941987178;2019-08=0.4939950346;2019-09=0.4653038536;2019-10=0.4835255951;2019-11=0.4995828071;2019-12=0.4914611183;2020-01=0.4894238139;2020-02=0.4812977103;2020-03=0.3420438382;2020-04=0.3154996247;2020-05=0.3186009926;2020-06=0.3095910871;2020-07=0.4823980885;2020-08=0.5073235426;2020-09=0.4796703905;2020-10=0.4825046119;2020-11=0.56230094;2020-12=0.5695514167;2021-01=0.7368363699;2021-02=0.751827297;2021-03=0.7701660955;2021-04=0.7539635481;2021-05=0.7954005894;2021-06=0.7761244341;2021-07=0.7274500176;2021-08=0.8415765864;2021-09=0.8590397524;2021-10=0.7320666322;2021-11=0.6586784881;2021-12=0.8050415405;2022-01=0.7521775385;2022-02=0.7995036352;2022-03=0.7878120685;2022-04=0.7515210497;2022-05=0.7395345186;2022-06=0.6698429992;2022-07=0.6228870075;2022-08=0.556058385;2022-09=0.5636796619;2022-10=0.4904321317;2022-11=0.4979049096;2022-12=0.4704621124;2023-01=0.4324972052;2023-02=0.4532511772;2023-03=0.4801966941;2023-04=0.4994675071;2023-05=0.5071568749;2023-06=0.500716359;2023-07=0.4994027704;2023-08=0.5000039454;2023-09=0.5225818904;2023-10=0.6043896622;2023-11=0.6272963869;2023-12=0.6419242174;2024-01=0.5898893491;2024-02=0.5767808416;2024-03=0.5267087568;2024-04=0.576280387;2024-05=0.641265826;2024-06=0.5845083473;2024-07=0.5359441762;2024-08=0.5214704796;2024-09=0.6133135118;2024-10=0.5752329272;2024-11=0.5188469093;2024-12=0.4264884015;2025-01=0.4708600426;2025-02=0.4733998378;2025-03=0.5734243183;2025-04=0.4947767574;2025-05=0.5159039105;2025-06=0.5399904069;2025-07=0.4313521393;2025-08=0.5135472333;2025-09=0.6110487828;2025-10=0.6350877059;2025-11=0.5541479391;2025-12=0.568915296;2026-01=0.6963349241;2026-02=0.686521558;2026-03=0.6319349671;2026-04=0.6511751989;2026-05=0.5963754122;2026-06=0.5803314846;2026-07=0.6511235239,2020-06-30,0.6892867707580606,2,0.5375489518066181,0.42009444821566966,0.5252202396515229,0.0,27,0.41354087547941165,0.6607671123772594,-0.18583267557803695,2.1388391190049623,0.7272727272727273,11,260.8653696315346,0.5716455431609624,0.5730260987645914,0.4658133737357894,0.5774195059453132,2015-06-09~2016-02-01,2015-06-09,2016-02-01,0.9900004022640384,1.14443813470463,1.0,0,1.888755018651451,2020-03-23,0.31171592548398114,2020-03-23,0.3117159254839811,2020-03-23,0.0,2014-05-13,0,1.632428071198769,243,7.0,5.0,0.6375330691862638,0.7504322542538001,0.9562981732609995,1.4447663508397308,1.6171173315737892,2.043976862208253,0.7795196797865244,0.0,0.3786008230452675,7.9418024156227585,124.73251028806584,1735,529,6.794418895769769,002128/601088/000933/000338/688516,4.193356390768873,0.5497268309250236,3767895.1512137773,1.2559650504045925,6.55%（同期超额 +50.61%）
