策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_slip10_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_EBDS03S1020101101ex5,508719192.51694137,m3,2010-11-01,2026-08-28,0.9836994946340658,0.20016787191417273,2.0711268188211163,1.011864122015862,0.42121380887084103,0.4227191355295137,0.3129898632688053,0.0784313725490196,153,0.41294796406496603,0.31893663201766675,0.08502738436586776,0.005592308691525494,0.489505198985019,0.7944266821044015,0.9559313895476365,0.0,129,2015-11=0.08502738437;2015-12=0.1105232738;2016-01=0.01940127948;2016-02=0.01495578155;2016-03=0.02124359364;2016-04=0.02760991378;2016-05=0.007050451043;2016-06=0.005592308692;2016-07=0.05239628474;2016-08=0.05731486759;2016-09=0.04830976833;2016-10=0.05735534508;2016-11=0.07261781862;2016-12=0.05470723974;2017-01=0.09462724557;2017-02=0.1098425432;2017-03=0.1483517506;2017-04=0.1407453918;2017-05=0.1453702099;2017-06=0.2016944838;2017-07=0.2362013796;2017-08=0.2892654557;2017-09=0.2936249095;2017-10=0.3378008037;2017-11=0.3899312875;2017-12=0.3365625858;2018-01=0.3603958119;2018-02=0.3618473352;2018-03=0.3735465557;2018-04=0.389710928;2018-05=0.3647741082;2018-06=0.4328666118;2018-07=0.4739936837;2018-08=0.4579507443;2018-09=0.3981765218;2018-10=0.3291153485;2018-11=0.2974507213;2018-12=0.2788020198;2019-01=0.3473153225;2019-02=0.4129479641;2019-03=0.4677833677;2019-04=0.4510866881;2019-05=0.4095424158;2019-06=0.4425010256;2019-07=0.3729915253;2019-08=0.375093628;2019-09=0.3713635272;2019-10=0.3777297394;2019-11=0.3885433971;2019-12=0.3737135222;2020-01=0.3400540338;2020-02=0.3104045368;2020-03=0.2046470189;2020-04=0.2027530391;2020-05=0.1860029652;2020-06=0.1884118912;2020-07=0.318936632;2020-08=0.3375631773;2020-09=0.3134585021;2020-10=0.3124388761;2020-11=0.3887047586;2020-12=0.3888759911;2021-01=0.6169968598;2021-02=0.6281167218;2021-03=0.6282622035;2021-04=0.6314239409;2021-05=0.6806451548;2021-06=0.6679229832;2021-07=0.570447468;2021-08=0.6269776865;2021-09=0.6555780299;2021-10=0.5944264671;2021-11=0.5578026295;2021-12=0.6085631612;2022-01=0.5549426729;2022-02=0.5617352747;2022-03=0.5873001034;2022-04=0.6045141968;2022-05=0.5949267265;2022-06=0.5643789468;2022-07=0.5385262233;2022-08=0.4741893314;2022-09=0.4811276618;2022-10=0.4240626368;2022-11=0.4080585529;2022-12=0.4052172617;2023-01=0.3433814471;2023-02=0.3652490459;2023-03=0.3857850553;2023-04=0.4084200655;2023-05=0.4178428359;2023-06=0.4084885761;2023-07=0.4101460213;2023-08=0.4012921613;2023-09=0.4426707784;2023-10=0.5450663581;2023-11=0.5630496243;2023-12=0.6023578349;2024-01=0.5775610758;2024-02=0.5361408444;2024-03=0.533916253;2024-04=0.5545026603;2024-05=0.6060471364;2024-06=0.5828515716;2024-07=0.5640294227;2024-08=0.5417784788;2024-09=0.5905559775;2024-10=0.5591923412;2024-11=0.5428634264;2024-12=0.4916183273;2025-01=0.5077251678;2025-02=0.5012098136;2025-03=0.5901140658;2025-04=0.5431239749;2025-05=0.5707739835;2025-06=0.5960154313;2025-07=0.5088005429;2025-08=0.5503422086;2025-09=0.6511185645;2025-10=0.632887841;2025-11=0.5560421662;2025-12=0.5636638813;2026-01=0.6382817265;2026-02=0.6582031317;2026-03=0.6461765415;2026-04=0.7078104631;2026-05=0.6454514402;2026-06=0.6303228857;2026-07=0.7242118543,2016-06-30,0.570447468043108,3,0.3990342226968133,0.2925773372078868,0.6062767414455259,0.0,69,0.41329852702883807,0.4555734689875612,-0.29529293035846005,1.6757737264927037,0.6666666666666666,15,168.5730641723138,0.38325417365172965,0.38472185171808926,0.37720293283204076,0.6062767414455259,2015-06-15~2016-05-13,2015-06-15,2016-05-13,0.6321439492103048,0.9699530317049283,1.0,0,1.8775405135070784,2020-03-23,0.3076048209624431,2020-03-23,0.3076048209624431,2020-03-23,-3.637978807091713e-12,2013-06-25,0,1.4278828240158021,240,7.0,5.0,0.6106555825294641,0.7153933021829664,0.9161484572292787,1.354640558524678,1.5905698345406483,1.8145311509989233,0.5947546531302876,0.0,0.3541666666666667,12.828409793512561,144.725,2151,558,5.712196284513265,600309/688516/601225/600585/002466,3.553516291023496,0.4901211290860707,1743574.3501621203,0.58119145005404,1.93%（同期超额 +36.40%）
