group,tag,year,return,partial_first_year,period_start,period_end,partial_last_year,exposure_mean,cap_mean
U1,_EBDS0420120501ex5,2013,-0.043094716447128145,False,2013-01-04,2013-12-31,False,1.6567837241651442,
U1,_EBDS0420120501ex5,2014,0.8332319984904939,False,2014-01-02,2014-12-31,False,1.6840997021472384,
U1,_EBDS0420120501ex5,2015,0.3925173629043255,False,2015-01-05,2015-12-31,False,1.2793518738283827,1.0
U1,_EBDS0420120501ex5,2016,-0.21179271122354937,False,2016-01-04,2016-12-30,False,1.4890595011976984,
U1,_EBDS0420120501ex5,2017,0.9411818257897568,False,2017-01-03,2017-12-29,False,1.329791156996655,1.0
U1,_EBDS0420120501ex5,2018,-0.295104250194388,False,2018-01-02,2018-12-28,False,1.177950796761169,1.0
U1,_EBDS0420120501ex5,2019,1.7395702515120512,False,2019-01-02,2019-12-31,False,1.6758699705829951,
U1,_EBDS0420120501ex5,2020,0.24137407162162106,False,2020-01-02,2020-12-31,False,1.5439437928062856,1.0
U1,_EBDS0420120501ex5,2021,0.3327153696182752,False,2021-01-04,2021-12-31,False,1.3115177959835445,1.0
U1,_EBDS0420120501ex5,2022,0.4455293553477313,False,2022-01-04,2022-12-30,False,1.6711863237590154,
U1,_EBDS0420120501ex5,2023,0.3994353921919884,False,2023-01-03,2023-12-29,False,1.6939573693769956,
U1,_EBDS0420120501ex5,2024,0.8085704970906755,False,2024-01-02,2024-12-31,False,1.6773584636134262,
U1,_EBDS0420120501ex5,2025,1.0538374701529425,False,2025-01-02,2025-12-31,False,1.681338106988101,
U1,_EBDS0420120501ex5,2026,0.2938039826227399,False,2026-01-05,2026-08-28,True,1.68085166911557,
U1,_EBDS0420121101ex5,2012,0.20866695580832206,True,2012-11-02,2012-12-31,False,1.1513084029228267,
U1,_EBDS0420121101ex5,2013,0.0921384613816334,False,2013-01-04,2013-12-31,False,1.6594704973097574,
U1,_EBDS0420121101ex5,2014,0.8112272811173016,False,2014-01-02,2014-12-31,False,1.6854129526553765,
U1,_EBDS0420121101ex5,2015,0.3559692129479224,False,2015-01-05,2015-12-31,False,1.2784155044872767,1.0
U1,_EBDS0420121101ex5,2016,-0.1626954019188085,False,2016-01-04,2016-12-30,False,1.5911175511442144,
U1,_EBDS0420121101ex5,2017,0.9323556582158374,False,2017-01-03,2017-12-29,False,1.3338392963379107,1.0
U1,_EBDS0420121101ex5,2018,-0.298039875582618,False,2018-01-02,2018-12-28,False,1.2223660267808443,1.0
U1,_EBDS0420121101ex5,2019,1.7673796176318861,False,2019-01-02,2019-12-31,False,1.6757167007901133,
U1,_EBDS0420121101ex5,2020,0.19059508463545005,False,2020-01-02,2020-12-31,False,1.54734536679496,1.0
U1,_EBDS0420121101ex5,2021,0.2850202586269104,False,2021-01-04,2021-12-31,False,1.3139132559980777,1.0
U1,_EBDS0420121101ex5,2022,0.4219334695121102,False,2022-01-04,2022-12-30,False,1.6715721328376816,
U1,_EBDS0420121101ex5,2023,0.4140020895843335,False,2023-01-03,2023-12-29,False,1.6939584855222152,
U1,_EBDS0420121101ex5,2024,0.8555592205006544,False,2024-01-02,2024-12-31,False,1.677368596481327,
U1,_EBDS0420121101ex5,2025,1.0254013213666346,False,2025-01-02,2025-12-31,False,1.683173420037426,
U1,_EBDS0420121101ex5,2026,0.3002579635187437,False,2026-01-05,2026-08-28,True,1.6822926039377395,
U1,_EBDS0420130501ex5,2013,-0.02813422349514194,True,2013-05-03,2013-12-31,False,1.4350925078301118,
U1,_EBDS0420130501ex5,2014,0.49480746322323643,False,2014-01-02,2014-12-31,False,1.6890676027735516,
U1,_EBDS0420130501ex5,2015,0.26621464213910095,False,2015-01-05,2015-12-31,False,1.2776885027016742,1.0
U1,_EBDS0420130501ex5,2016,-0.24218676302981879,False,2016-01-04,2016-12-30,False,1.449456248476371,
U1,_EBDS0420130501ex5,2017,0.884602301682837,False,2017-01-03,2017-12-29,False,1.3300469282173264,1.0
U1,_EBDS0420130501ex5,2018,-0.2938914333065812,False,2018-01-02,2018-12-28,False,1.229482134793648,1.0
U1,_EBDS0420130501ex5,2019,1.7876843297907778,False,2019-01-02,2019-12-31,False,1.6774171818460613,
U1,_EBDS0420130501ex5,2020,0.21884540919369533,False,2020-01-02,2020-12-31,False,1.5478888921861154,1.0
U1,_EBDS0420130501ex5,2021,0.2666162502862568,False,2021-01-04,2021-12-31,False,1.2479977565698792,1.0
U1,_EBDS0420130501ex5,2022,0.3826480919839601,False,2022-01-04,2022-12-30,False,1.6266137196621424,
U1,_EBDS0420130501ex5,2023,0.47247580794879207,False,2023-01-03,2023-12-29,False,1.6953282286711686,
U1,_EBDS0420130501ex5,2024,0.6591722897623506,False,2024-01-02,2024-12-31,False,1.680839821337832,
U1,_EBDS0420130501ex5,2025,0.8997407036454723,False,2025-01-02,2025-12-31,False,1.685947087494739,
U1,_EBDS0420130501ex5,2026,0.3950953222669811,False,2026-01-05,2026-08-28,True,1.681149450576432,
U1,_EBDS0420131101ex5,2013,0.06915468427936489,True,2013-11-04,2013-12-31,False,1.3917598794290245,
U1,_EBDS0420131101ex5,2014,0.3756970303929441,False,2014-01-02,2014-12-31,False,1.6183085725505577,
U1,_EBDS0420131101ex5,2015,0.21310191405021017,False,2015-01-05,2015-12-31,False,1.2919730334409534,1.0
U1,_EBDS0420131101ex5,2016,-0.2846188811727819,False,2016-01-04,2016-12-30,False,1.5207148133559703,
U1,_EBDS0420131101ex5,2017,0.9799582617958977,False,2017-01-03,2017-12-29,False,1.3273296837758055,1.0
U1,_EBDS0420131101ex5,2018,-0.3020713849206902,False,2018-01-02,2018-12-28,False,1.182469852954053,1.0
U1,_EBDS0420131101ex5,2019,1.6569741594298661,False,2019-01-02,2019-12-31,False,1.6723950303797173,
U1,_EBDS0420131101ex5,2020,0.33912183652093164,False,2020-01-02,2020-12-31,False,1.533912195891424,1.0
U1,_EBDS0420131101ex5,2021,0.23766485483305688,False,2021-01-04,2021-12-31,False,1.2904695719527315,1.0
U1,_EBDS0420131101ex5,2022,0.2953721957449007,False,2022-01-04,2022-12-30,False,1.6530568259092473,
U1,_EBDS0420131101ex5,2023,0.46125073780449855,False,2023-01-03,2023-12-29,False,1.6953122656408441,
U1,_EBDS0420131101ex5,2024,0.6801459523309041,False,2024-01-02,2024-12-31,False,1.681983947931204,
U1,_EBDS0420131101ex5,2025,0.7366706645482566,False,2025-01-02,2025-12-31,False,1.69424955571381,
U1,_EBDS0420131101ex5,2026,0.3209504689948428,False,2026-01-05,2026-08-28,True,1.682906416964509,
U1,_EBDS0420140501ex5,2014,1.1749089203011716,True,2014-05-06,2014-12-31,False,1.6320477592203884,
U1,_EBDS0420140501ex5,2015,0.1193078455774721,False,2015-01-05,2015-12-31,False,1.1722404800582986,1.0
U1,_EBDS0420140501ex5,2016,-0.2714364466360438,False,2016-01-04,2016-12-30,False,1.6178253397212785,
U1,_EBDS0420140501ex5,2017,0.7216752837481313,False,2017-01-03,2017-12-29,False,1.3326724949440447,1.0
U1,_EBDS0420140501ex5,2018,-0.33284164646944114,False,2018-01-02,2018-12-28,False,1.289600135809558,1.0
U1,_EBDS0420140501ex5,2019,1.7517870561429492,False,2019-01-02,2019-12-31,False,1.664624080929528,
U1,_EBDS0420140501ex5,2020,0.24704038035142495,False,2020-01-02,2020-12-31,False,1.5512559725556723,1.0
U1,_EBDS0420140501ex5,2021,0.2852798116815316,False,2021-01-04,2021-12-31,False,1.284676241801411,1.0
U1,_EBDS0420140501ex5,2022,0.5183752455635795,False,2022-01-04,2022-12-30,False,1.6703759220581516,
U1,_EBDS0420140501ex5,2023,0.4291625527789926,False,2023-01-03,2023-12-29,False,1.6940316671584972,
U1,_EBDS0420140501ex5,2024,0.7409349992694108,False,2024-01-02,2024-12-31,False,1.6777749951407,
U1,_EBDS0420140501ex5,2025,0.9403870484189321,False,2025-01-02,2025-12-31,False,1.6842464597230107,
U1,_EBDS0420140501ex5,2026,0.3026622970337385,False,2026-01-05,2026-08-28,True,1.6768876968232966,
U1,_EBDS0420141101ex5,2014,0.7535749578276525,True,2014-11-04,2014-12-31,False,1.6001103333327438,
U1,_EBDS0420141101ex5,2015,-0.05749477841362416,False,2015-01-05,2015-12-31,False,1.1658212746107965,1.0
U1,_EBDS0420141101ex5,2016,-0.13686073929649367,False,2016-01-04,2016-12-30,False,1.6164300782651848,
U1,_EBDS0420141101ex5,2017,0.8613121187815835,False,2017-01-03,2017-12-29,False,1.3090467024328956,1.0
U1,_EBDS0420141101ex5,2018,-0.3056565818432154,False,2018-01-02,2018-12-28,False,1.2480279787901294,1.0
U1,_EBDS0420141101ex5,2019,1.673603642765626,False,2019-01-02,2019-12-31,False,1.6545684910366547,
U1,_EBDS0420141101ex5,2020,0.334658326162385,False,2020-01-02,2020-12-31,False,1.549195006618842,1.0
U1,_EBDS0420141101ex5,2021,0.3292014184922989,False,2021-01-04,2021-12-31,False,1.3076223028018363,1.0
U1,_EBDS0420141101ex5,2022,0.47671220578884843,False,2022-01-04,2022-12-30,False,1.6711085761804805,
U1,_EBDS0420141101ex5,2023,0.40346354605154766,False,2023-01-03,2023-12-29,False,1.6939396931362445,
U1,_EBDS0420141101ex5,2024,0.9031578026842664,False,2024-01-02,2024-12-31,False,1.677432291157587,
U1,_EBDS0420141101ex5,2025,0.9608865391793218,False,2025-01-02,2025-12-31,False,1.6828707021021172,
U1,_EBDS0420141101ex5,2026,0.28094258707953346,False,2026-01-05,2026-08-28,True,1.6824873484733995,
U1,_EBDS0420150501ex5,2015,-0.08735678099756972,True,2015-05-05,2015-12-31,False,0.5469411089858193,1.0
U1,_EBDS0420150501ex5,2016,-0.26344177273682023,False,2016-01-04,2016-12-30,False,1.3326546165890354,
U1,_EBDS0420150501ex5,2017,0.9789768466528395,False,2017-01-03,2017-12-29,False,1.327391014157685,1.0
U1,_EBDS0420150501ex5,2018,-0.3022259365955545,False,2018-01-02,2018-12-28,False,1.1835219267176005,1.0
U1,_EBDS0420150501ex5,2019,1.6562635938135823,False,2019-01-02,2019-12-31,False,1.6724407698809864,
U1,_EBDS0420150501ex5,2020,0.32798351459477026,False,2020-01-02,2020-12-31,False,1.533001169520904,1.0
U1,_EBDS0420150501ex5,2021,0.22883766332789146,False,2021-01-04,2021-12-31,False,1.3382069707853559,1.0
U1,_EBDS0420150501ex5,2022,0.37417105945264795,False,2022-01-04,2022-12-30,False,1.6796387434066822,
U1,_EBDS0420150501ex5,2023,0.435848995142154,False,2023-01-03,2023-12-29,False,1.6940698782714498,
U1,_EBDS0420150501ex5,2024,0.8630173710804825,False,2024-01-02,2024-12-31,False,1.6798782275806239,
U1,_EBDS0420150501ex5,2025,1.0652381259416828,False,2025-01-02,2025-12-31,False,1.6818176787376484,
U1,_EBDS0420150501ex5,2026,0.30204818731526406,False,2026-01-05,2026-08-28,True,1.684920505612172,
U1,_EBDS0420151101ex5,2015,0.022907750029689478,True,2015-11-03,2015-12-31,False,1.4637140429942108,
U1,_EBDS0420151101ex5,2016,-0.2521085949067631,False,2016-01-04,2016-12-30,False,1.3254576288581916,
U1,_EBDS0420151101ex5,2017,0.9793310124069099,False,2017-01-03,2017-12-29,False,1.327295218313415,1.0
U1,_EBDS0420151101ex5,2018,-0.30199447105645505,False,2018-01-02,2018-12-28,False,1.1825011500286111,1.0
U1,_EBDS0420151101ex5,2019,1.6542915450706968,False,2019-01-02,2019-12-31,False,1.6724314672493843,
U1,_EBDS0420151101ex5,2020,0.4082497493950916,False,2020-01-02,2020-12-31,False,1.5347258979443814,1.0
U1,_EBDS0420151101ex5,2021,0.27725624194378606,False,2021-01-04,2021-12-31,False,1.3070786945063062,1.0
U1,_EBDS0420151101ex5,2022,0.35177199770258194,False,2022-01-04,2022-12-30,False,1.675957142669306,
U1,_EBDS0420151101ex5,2023,0.4313449847411044,False,2023-01-03,2023-12-29,False,1.6942563087974865,
U1,_EBDS0420151101ex5,2024,0.8502304654459287,False,2024-01-02,2024-12-31,False,1.6798419328228371,
U1,_EBDS0420151101ex5,2025,1.0754166219803762,False,2025-01-02,2025-12-31,False,1.6815351488706005,
U1,_EBDS0420151101ex5,2026,0.2791546469757926,False,2026-01-05,2026-08-28,True,1.680353395691242,
U1,_EBDS0420160501ex5,2016,0.25553639149903895,True,2016-05-04,2016-12-30,False,1.5749484676326932,
U1,_EBDS0420160501ex5,2017,0.9573061039160053,False,2017-01-03,2017-12-29,False,1.3270772789880307,1.0
U1,_EBDS0420160501ex5,2018,-0.30079038396478563,False,2018-01-02,2018-12-28,False,1.198614920486974,1.0
U1,_EBDS0420160501ex5,2019,1.1817666321815952,False,2019-01-02,2019-12-31,False,1.6331319430965905,
U1,_EBDS0420160501ex5,2020,0.2997694137316753,False,2020-01-02,2020-12-31,False,1.5517158623478087,1.0
U1,_EBDS0420160501ex5,2021,0.24871316749154282,False,2021-01-04,2021-12-31,False,1.3035790179504285,1.0
U1,_EBDS0420160501ex5,2022,0.4453197656936656,False,2022-01-04,2022-12-30,False,1.6713711979424173,
U1,_EBDS0420160501ex5,2023,0.39766923543422905,False,2023-01-03,2023-12-29,False,1.693918197320213,
U1,_EBDS0420160501ex5,2024,0.8195115169813363,False,2024-01-02,2024-12-31,False,1.6767318738911987,
U1,_EBDS0420160501ex5,2025,1.0858690107537732,False,2025-01-02,2025-12-31,False,1.6795375284006435,
U1,_EBDS0420160501ex5,2026,0.28664378407873303,False,2026-01-05,2026-08-28,True,1.6768081774812718,
full_A,_EBDC3020091101,2009,0.011084441649999999,True,2009-11-03,2009-12-31,False,0.49739309704290396,
full_A,_EBDC3020091101,2010,0.13266338128485167,False,2010-01-04,2010-12-31,False,0.9064407058030369,
full_A,_EBDC3020091101,2011,-0.27897692271610874,False,2011-01-04,2011-12-30,False,1.6716198508566547,
full_A,_EBDC3020091101,2012,0.38527796958262006,False,2012-01-04,2012-12-31,False,1.5903765721460668,
full_A,_EBDC3020091101,2013,0.07818821035500001,False,2013-01-04,2013-12-31,False,1.7289744987538624,
full_A,_EBDC3020091101,2014,0.6883223228050757,False,2014-01-02,2014-12-31,False,1.6663429786764528,
full_A,_EBDC3020091101,2015,0.04761382203008657,False,2015-01-05,2015-12-31,False,1.2993010009057175,1.0
full_A,_EBDC3020091101,2016,-0.10351566115557065,False,2016-01-04,2016-12-30,False,1.5483734071487212,1.0
full_A,_EBDC3020091101,2017,0.8180502435760626,False,2017-01-03,2017-12-29,False,1.4597485941807957,1.0
full_A,_EBDC3020091101,2018,-0.36045022833747187,False,2018-01-02,2018-12-28,False,1.2918496255750083,1.0
full_A,_EBDC3020091101,2019,1.392805006707194,False,2019-01-02,2019-12-31,False,1.6984102622781085,
full_A,_EBDC3020091101,2020,-0.011250538290123013,False,2020-01-02,2020-12-31,False,1.460409652358713,1.0
full_A,_EBDC3020091101,2021,0.3195109952194919,False,2021-01-04,2021-12-31,False,1.46110779013046,1.0
full_A,_EBDC3020091101,2022,0.1123844468662627,False,2022-01-04,2022-12-30,False,1.6803649547624762,
full_A,_EBDC3020091101,2023,0.44646324612287946,False,2023-01-03,2023-12-29,False,1.688738721492035,
full_A,_EBDC3020091101,2024,0.3280107481475203,False,2024-01-02,2024-12-31,False,1.7072539249092267,
full_A,_EBDC3020091101,2025,0.8690661820994818,False,2025-01-02,2025-12-31,False,1.6763976494525064,
full_A,_EBDC3020091101,2026,0.5322976626085625,False,2026-01-05,2026-08-28,True,1.0671548383570915,1.0
full_A,_EBDC3020091101ex5,2009,0.011084441649999999,True,2009-11-03,2009-12-31,False,0.49739309704290396,
full_A,_EBDC3020091101ex5,2010,-0.03260670073200311,False,2010-01-04,2010-12-31,False,0.8312891435280358,
full_A,_EBDC3020091101ex5,2011,-0.3478893093227511,False,2011-01-04,2011-12-30,False,1.4602317865502388,
full_A,_EBDC3020091101ex5,2012,-0.1711292191754905,False,2012-01-04,2012-12-31,False,0.7235471236185801,
full_A,_EBDC3020091101ex5,2013,-0.0356291764312433,False,2013-01-04,2013-12-31,False,1.673086341764225,
full_A,_EBDC3020091101ex5,2014,0.8212239243584782,False,2014-01-02,2014-12-31,False,1.6844893192649713,
full_A,_EBDC3020091101ex5,2015,0.5432811200007128,False,2015-01-05,2015-12-31,False,1.3207355244700771,1.0
full_A,_EBDC3020091101ex5,2016,-0.2289336270714155,False,2016-01-04,2016-12-30,False,1.5512290184688406,1.0
full_A,_EBDC3020091101ex5,2017,0.8308623162012327,False,2017-01-03,2017-12-29,False,1.3078530500897552,1.0
full_A,_EBDC3020091101ex5,2018,-0.19736381200945796,False,2018-01-02,2018-12-28,False,0.6660999925264797,1.0
full_A,_EBDC3020091101ex5,2019,0.9090149448943095,False,2019-01-02,2019-12-31,False,1.6028742151842663,
full_A,_EBDC3020091101ex5,2020,-0.0018577180726412346,False,2020-01-02,2020-12-31,False,1.4273118284491644,1.0
full_A,_EBDC3020091101ex5,2021,0.07924660000288819,False,2021-01-04,2021-12-31,False,1.3545465628554172,1.0
full_A,_EBDC3020091101ex5,2022,0.18276640431872626,False,2022-01-04,2022-12-30,False,1.653854653601907,
full_A,_EBDC3020091101ex5,2023,0.4544030027873036,False,2023-01-03,2023-12-29,False,1.6952167678073795,
full_A,_EBDC3020091101ex5,2024,0.639998409358896,False,2024-01-02,2024-12-31,False,1.6806028287202932,
full_A,_EBDC3020091101ex5,2025,0.714811425889462,False,2025-01-02,2025-12-31,False,1.695532002088856,
full_A,_EBDC3020091101ex5,2026,0.8601853098490504,False,2026-01-05,2026-08-28,True,1.0506740925018851,1.0
full_A,_EBDC3020100501,2010,0.2206606554702495,True,2010-05-05,2010-12-31,False,1.036990543843551,
full_A,_EBDC3020100501,2011,-0.27875936765926945,False,2011-01-04,2011-12-30,False,1.6714624869389278,
full_A,_EBDC3020100501,2012,0.3852419375207048,False,2012-01-04,2012-12-31,False,1.5904934923466478,
full_A,_EBDC3020100501,2013,0.0782256079096435,False,2013-01-04,2013-12-31,False,1.7288700519022104,
full_A,_EBDC3020100501,2014,0.6858921471803618,False,2014-01-02,2014-12-31,False,1.666285828907042,
full_A,_EBDC3020100501,2015,0.0597855561682914,False,2015-01-05,2015-12-31,False,1.300048160303305,1.0
full_A,_EBDC3020100501,2016,-0.11399650131716199,False,2016-01-04,2016-12-30,False,1.534100552497694,1.0
full_A,_EBDC3020100501,2017,0.8337303071956375,False,2017-01-03,2017-12-29,False,1.4563297674069118,1.0
full_A,_EBDC3020100501,2018,-0.4495952921380164,False,2018-01-02,2018-12-28,False,0.9914790215807875,1.0
full_A,_EBDC3020100501,2019,1.1472631377771036,False,2019-01-02,2019-12-31,False,1.6751706697046782,
full_A,_EBDC3020100501,2020,0.18505529788178343,False,2020-01-02,2020-12-31,False,1.5483418346369529,1.0
full_A,_EBDC3020100501,2021,0.6074511516418248,False,2021-01-04,2021-12-31,False,1.4672330851663864,1.0
full_A,_EBDC3020100501,2022,0.1983200859093197,False,2022-01-04,2022-12-30,False,1.660259065877139,
full_A,_EBDC3020100501,2023,0.40607628367844817,False,2023-01-03,2023-12-29,False,1.6914360007972866,
full_A,_EBDC3020100501,2024,0.5261023888519056,False,2024-01-02,2024-12-31,False,1.7114425263392623,
full_A,_EBDC3020100501,2025,1.0055533056755404,False,2025-01-02,2025-12-31,False,1.6892389562156518,
full_A,_EBDC3020100501,2026,0.45043345241781374,False,2026-01-05,2026-08-28,True,1.056511066733249,1.0
full_A,_EBDC3020100501ex5,2010,0.04245254063400439,True,2010-05-05,2010-12-31,False,0.9248258137976515,
full_A,_EBDC3020100501ex5,2011,-0.3477407285077234,False,2011-01-04,2011-12-30,False,1.4598532790775998,
full_A,_EBDC3020100501ex5,2012,-0.17106420922650112,False,2012-01-04,2012-12-31,False,0.7237952491313128,
full_A,_EBDC3020100501ex5,2013,-0.05590308268365274,False,2013-01-04,2013-12-31,False,1.6714151081163644,
full_A,_EBDC3020100501ex5,2014,0.8275297670148345,False,2014-01-02,2014-12-31,False,1.6815537935752702,
full_A,_EBDC3020100501ex5,2015,0.545553183763301,False,2015-01-05,2015-12-31,False,1.3676504694081617,1.0
full_A,_EBDC3020100501ex5,2016,-0.2208382721786033,False,2016-01-04,2016-12-30,False,1.47280067912705,1.0
full_A,_EBDC3020100501ex5,2017,0.8560949897638706,False,2017-01-03,2017-12-29,False,1.3359879524982212,1.0
full_A,_EBDC3020100501ex5,2018,-0.19370607017436858,False,2018-01-02,2018-12-28,False,0.6787695525687195,1.0
full_A,_EBDC3020100501ex5,2019,0.8753558287495571,False,2019-01-02,2019-12-31,False,1.6050737339759538,
full_A,_EBDC3020100501ex5,2020,-0.02950552794397887,False,2020-01-02,2020-12-31,False,1.4292404240956367,1.0
full_A,_EBDC3020100501ex5,2021,0.15179270623509344,False,2021-01-04,2021-12-31,False,1.35326784397477,1.0
full_A,_EBDC3020100501ex5,2022,0.18756208536707208,False,2022-01-04,2022-12-30,False,1.675312975950409,
full_A,_EBDC3020100501ex5,2023,0.4361767996187811,False,2023-01-03,2023-12-29,False,1.694241839215884,
full_A,_EBDC3020100501ex5,2024,0.8485788511570505,False,2024-01-02,2024-12-31,False,1.677388942458162,
full_A,_EBDC3020100501ex5,2025,0.8287073258901632,False,2025-01-02,2025-12-31,False,1.6831384564560103,
full_A,_EBDC3020100501ex5,2026,0.8339713632137495,False,2026-01-05,2026-08-28,True,1.0510317442084742,1.0
full_A,_EBDC3020101101,2010,0.01609932868999997,True,2010-11-02,2010-12-31,False,0.19240312279968896,
full_A,_EBDC3020101101,2011,-0.3002073815887645,False,2011-01-04,2011-12-30,False,1.044155233952019,
full_A,_EBDC3020101101,2012,0.07499365237110833,False,2012-01-04,2012-12-31,False,1.398730730731801,
full_A,_EBDC3020101101,2013,-0.019280219502659013,False,2013-01-04,2013-12-31,False,1.7374497247157636,
full_A,_EBDC3020101101,2014,0.691031633270941,False,2014-01-02,2014-12-31,False,1.6821462021268931,
full_A,_EBDC3020101101,2015,-0.024263308518744475,False,2015-01-05,2015-12-31,False,1.3284089069548373,1.0
full_A,_EBDC3020101101,2016,-0.12394343573007593,False,2016-01-04,2016-12-30,False,1.4815721846035976,1.0
full_A,_EBDC3020101101,2017,0.9918255993529244,False,2017-01-03,2017-12-29,False,1.3857332781913734,1.0
full_A,_EBDC3020101101,2018,-0.2790190238159693,False,2018-01-02,2018-12-28,False,1.139533300114258,1.0
full_A,_EBDC3020101101,2019,1.4313561252106988,False,2019-01-02,2019-12-31,False,1.6584054324396937,
full_A,_EBDC3020101101,2020,0.3040902535405474,False,2020-01-02,2020-12-31,False,1.441771857576979,1.0
full_A,_EBDC3020101101,2021,0.5977212399311369,False,2021-01-04,2021-12-31,False,1.4649746065885965,1.0
full_A,_EBDC3020101101,2022,0.1738207877663127,False,2022-01-04,2022-12-30,False,1.6817450760461126,
full_A,_EBDC3020101101,2023,0.4162325590531031,False,2023-01-03,2023-12-29,False,1.6851204055851132,
full_A,_EBDC3020101101,2024,0.7642592383351401,False,2024-01-02,2024-12-31,False,1.6851138418228864,
full_A,_EBDC3020101101,2025,1.1368324029957266,False,2025-01-02,2025-12-31,False,1.6804833772486345,
full_A,_EBDC3020101101,2026,0.5583233254893296,False,2026-01-05,2026-08-28,True,1.0572582724310984,1.0
full_A,_EBDC3020101101ex5,2010,0.0,True,2010-11-02,2010-12-31,False,0.0,
full_A,_EBDC3020101101ex5,2011,-0.08593146153333353,False,2011-01-04,2011-12-30,False,0.11871139942397838,
full_A,_EBDC3020101101ex5,2012,-0.16765826283183782,False,2012-01-04,2012-12-31,False,0.7237926392180881,
full_A,_EBDC3020101101ex5,2013,-0.01264869436427074,False,2013-01-04,2013-12-31,False,1.6554921320893727,
full_A,_EBDC3020101101ex5,2014,0.7863088004003072,False,2014-01-02,2014-12-31,False,1.6862459412810042,
full_A,_EBDC3020101101ex5,2015,0.5561428406698936,False,2015-01-05,2015-12-31,False,1.329956854332836,1.0
full_A,_EBDC3020101101ex5,2016,-0.21171125658936785,False,2016-01-04,2016-12-30,False,1.4732565319323656,1.0
full_A,_EBDC3020101101ex5,2017,0.8563336811063902,False,2017-01-03,2017-12-29,False,1.3358720713621213,1.0
full_A,_EBDC3020101101ex5,2018,-0.19375220954902372,False,2018-01-02,2018-12-28,False,0.678526654801061,1.0
full_A,_EBDC3020101101ex5,2019,0.8771437405292319,False,2019-01-02,2019-12-31,False,1.6050478367265377,
full_A,_EBDC3020101101ex5,2020,0.02267391902445004,False,2020-01-02,2020-12-31,False,1.430824529795528,1.0
full_A,_EBDC3020101101ex5,2021,0.2317840607480517,False,2021-01-04,2021-12-31,False,1.2991496552279727,1.0
full_A,_EBDC3020101101ex5,2022,0.09475254207728856,False,2022-01-04,2022-12-30,False,1.641482258764719,
full_A,_EBDC3020101101ex5,2023,0.4499201392148051,False,2023-01-03,2023-12-29,False,1.6952690460397717,
full_A,_EBDC3020101101ex5,2024,0.772842452566685,False,2024-01-02,2024-12-31,False,1.6817478382707414,
full_A,_EBDC3020101101ex5,2025,0.7678995404818061,False,2025-01-02,2025-12-31,False,1.6841447874526314,
full_A,_EBDC3020101101ex5,2026,0.9016294174936128,False,2026-01-05,2026-08-28,True,1.0536470183778224,1.0
full_A,_EBDC3020110501,2011,-0.16608615059975906,True,2011-05-04,2011-12-30,False,0.18184308439852775,
full_A,_EBDC3020110501,2012,-0.014281325205068307,False,2012-01-04,2012-12-31,False,1.2417034551006796,
full_A,_EBDC3020110501,2013,-0.029615106829433024,False,2013-01-04,2013-12-31,False,1.737825687290195,
full_A,_EBDC3020110501,2014,0.6044862451032751,False,2014-01-02,2014-12-31,False,1.6870340967022952,
full_A,_EBDC3020110501,2015,0.016340482406727252,False,2015-01-05,2015-12-31,False,1.324254868306596,1.0
full_A,_EBDC3020110501,2016,-0.049883114059669276,False,2016-01-04,2016-12-30,False,1.600327467313772,1.0
full_A,_EBDC3020110501,2017,0.734071346565339,False,2017-01-03,2017-12-29,False,1.467674785022719,1.0
full_A,_EBDC3020110501,2018,-0.4585607278597533,False,2018-01-02,2018-12-28,False,0.9544493759782384,1.0
full_A,_EBDC3020110501,2019,1.148212917144615,False,2019-01-02,2019-12-31,False,1.6680318081020489,
full_A,_EBDC3020110501,2020,0.09959851127141128,False,2020-01-02,2020-12-31,False,1.5592122668352502,1.0
full_A,_EBDC3020110501,2021,0.40195869652132443,False,2021-01-04,2021-12-31,False,1.4552987305196863,1.0
full_A,_EBDC3020110501,2022,0.2000133114364797,False,2022-01-04,2022-12-30,False,1.6554082048809198,
full_A,_EBDC3020110501,2023,0.4169135766505898,False,2023-01-03,2023-12-29,False,1.6918156205211687,
full_A,_EBDC3020110501,2024,0.4579225435686445,False,2024-01-02,2024-12-31,False,1.6933524482057574,
full_A,_EBDC3020110501,2025,0.9528754138052391,False,2025-01-02,2025-12-31,False,1.6752513283298387,
full_A,_EBDC3020110501,2026,0.3068328928177497,False,2026-01-05,2026-08-28,True,1.0791854651869262,1.0
full_A,_EBDC3020110501ex5,2011,-0.023570209000000064,True,2011-05-04,2011-12-30,False,0.016490586889164775,
full_A,_EBDC3020110501ex5,2012,-0.1676621510491526,False,2012-01-04,2012-12-31,False,0.7238087772483526,
full_A,_EBDC3020110501ex5,2013,-0.03566990621833144,False,2013-01-04,2013-12-31,False,1.6551831016593992,
full_A,_EBDC3020110501ex5,2014,0.8528006469428384,False,2014-01-02,2014-12-31,False,1.6831666896065345,
full_A,_EBDC3020110501ex5,2015,0.4977843178944523,False,2015-01-05,2015-12-31,False,1.279718507737185,1.0
full_A,_EBDC3020110501ex5,2016,-0.22305346643590684,False,2016-01-04,2016-12-30,False,1.555801517981503,1.0
full_A,_EBDC3020110501ex5,2017,0.830839959323854,False,2017-01-03,2017-12-29,False,1.3075570278661046,1.0
