策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_swks5_swkdp3_cap0.6_sp_gso_lot100_lrc2_wh_SLP5_DP3,270640524.5915866,m2,2011-11-01,2026-08-28,1.0455505512318337,0.13879866614531097,1.6917854092042104,0.9329137617678023,0.42176987274389666,0.4205836799069771,0.22426292191496922,0.0425531914893617,141,0.4501971366651347,0.24926581100274503,0.1407874251839194,0.044422436060674864,0.4676901280000155,0.9853747266129118,0.940838490205409,0.0,117,2016-12-30,0.5702220612102269,2,0.36797283520336643,0.3033725178293136,0.7338655856871736,0.0,57,0.4735534518241724,0.471607153994282,-0.33051233069022135,1.9915751415029312,0.7857142857142857,14,89.21350819719552,0.35490987062084645,0.35648069503404467,0.47327212213393854,0.7338655856871736,2015-06-09~2016-06-16,2015-06-09,2016-06-16,0.483616996821724,0.8182397648346842,1.0,0,1.8691882426943318,2015-08-25,0.30451092602309454,2015-08-25,0.3045109260230946,2015-08-25,1.6429436668274011,248,7,5,0.6453554743695054,1.0090578733795825,1.2592955182334589,1.42298233331073,1.643632319184238,2.086375376974352,0.7064452575288489,0.10948494230227976,0.3225806451612903,9.177611825691331,151.82258064516128,1851,486,6.200034350183546,002128/601088/000651/000338/600585,3.806544461531717,0.551277330620887,1353131.0808740016,0.45104369362466723,3.82%（同期超额 +31.67%）
