策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,强平次数,最低担保比例,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家盈亏,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0437_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2_GUARDEFF,527047770.337928,1.0368777259862272,0.26699317222434404,2.4867350468374854,0.9021159369381999,0.42908375948701794,0.4551211860090356,0.2763549675179293,0.0070921985815602835,141,0.5783342422931821,0.3815797884719003,0.2678884756039024,0.10450086407156789,0.5190226259080236,1.1996462796662302,1.0711363228518251,0.0,117,0.6404564440918303,2,0.4878670856756404,0.4360950623459672,0.6411572839636726,0.0,57,0.2704292739303634,0.588671145830142,-0.20037612146554795,2.198317371494803,0.7857142857142857,14,174.68259011264266,0.4191099487367902,0.48048537018475485,0.6411572839636726,2015-06-09~2016-02-01,0.6536772789132606,0.8076290618121772,0,1.7340405332264865,1.6087930726139283,252,5,4,0.6664986671527879,0.8517630218108135,0.963431287165293,1.523074818259339,1.672786556128367,2.0555349631367137,0.8595553053757388,0.0,0.3055555555555556,10.933553511727684,112.63095238095238,1874,499,5.8480901425052885,688516/000933/002128/002466/601328,496563106.17,0.7437538886192963,3116279.2373359995,1.0387597457786666,3.84%（同期超额 +38.07%）
