year,member_price_days,with_pv_days,share
2012,60198,52390,0.870
2013,92980,80029,0.861
2014,94218,83870,0.890
2015,94215,81628,0.866
2016,95660,80159,0.838
2017,96285,78059,0.811
2018,96654,77274,0.799
2019,98182,79814,0.813
2020,99952,77249,0.773
2021,100557,76408,0.760
2022,99924,80222,0.803
2023,100313,79405,0.792
2024,101525,82987,0.817
2025,100145,85023,0.849
2026,67950,57389,0.845

rejected_reason,count
零增长股权价值 -0.84 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -1.62 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -2.25 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -3.86 ≤ 0：净负债超过零增长企业价值,1
股权价值 -8.71 ≤ 0：净负债 19.93 超过企业价,1
零增长股权价值 -9.24 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -10.66 ≤ 0：净负债超过零增长企业价,1
零增长股权价值 -6.75 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -6.15 ≤ 0：净负债超过零增长企业价值,1
"P/V 0.01176 超出 [0.02, 50] 量级守卫",1
零增长股权价值 -2.22 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -2.15 ≤ 0：净负债超过零增长企业价值,1
g_T=3.00% ≥ r=2.75%：终值发散（原式第 5,1
g_T=3.00% ≥ r=2.65%：终值发散（原式第 5,1
g_T=3.00% ≥ r=2.97%：终值发散（原式第 5,1
g_T=2.68% ≥ r=2.64%：终值发散（原式第 5,1
g_T=2.05% ≥ r=1.88%：终值发散（原式第 5,1
g_T=2.28% ≥ r=1.87%：终值发散（原式第 5,1
g_T=2.16% ≥ r=1.77%：终值发散（原式第 5,1
g_T=2.89% ≥ r=2.49%：终值发散（原式第 5,1
g_T=2.67% ≥ r=2.34%：终值发散（原式第 5,1
g_T=3.00% ≥ r=2.39%：终值发散（原式第 5,1
g_T=3.00% ≥ r=2.67%：终值发散（原式第 5,1
g_T=3.00% ≥ r=2.48%：终值发散（原式第 5,1
g_T=3.00% ≥ r=2.45%：终值发散（原式第 5,1
g_T=3.00% ≥ r=2.60%：终值发散（原式第 5,1
g_T=3.00% ≥ r=2.78%：终值发散（原式第 5,1
g_T=2.86% ≥ r=2.83%：终值发散（原式第 5,1
最新报告口径 NOPAT=-3.38b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-10.33b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-12.31b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-13.03b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-3.59b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-3.85b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-4.04b ≤ 0：息税前利润非,1
股权价值 -14.84 ≤ 0：净负债 20.73 超过企业,1
股权价值 -12.73 ≤ 0：净负债 20.15 超过企业,1
股权价值 -10.77 ≤ 0：净负债 18.51 超过企业,1
零增长股权价值 -1.50 ≤ 0：净负债超过零增长企业价值,1
"P/V 483.7 超出 [0.02, 50] 量级守卫",1
"P/V 131.6 超出 [0.02, 50] 量级守卫",1
"P/V 135.2 超出 [0.02, 50] 量级守卫",1
最新报告口径 NOPAT=-1.97b ≤ 0：息税前利润非,1
"P/V 0.01897 超出 [0.02, 50] 量级守卫",1
最新报告口径 NOPAT=-0.72b ≤ 0：息税前利润非,1
股权价值 -1.99 ≤ 0：净负债 11.52 超过企业价,1
股权价值 -5.79 ≤ 0：净负债 17.48 超过企业价,1
股权价值 -3.67 ≤ 0：净负债 14.92 超过企业价,1
股权价值 -2.53 ≤ 0：净负债 15.66 超过企业价,1
股权价值 -3.85 ≤ 0：净负债 13.85 超过企业价,1
股权价值 -8.98 ≤ 0：净负债 19.29 超过企业价,1
股权价值 -2.44 ≤ 0：净负债 16.11 超过企业价,1
股权价值 -0.31 ≤ 0：净负债 16.63 超过企业价,1
最新报告口径 NOPAT=-21.90b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-18.85b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-12.63b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-4.79b ≤ 0：息税前利润非,1
零增长股权价值 -5.61 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -5.55 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -6.36 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -6.25 ≤ 0：净负债超过零增长企业价值,1
最新报告口径 NOPAT=-8.36b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.50b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-2.65b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-5.99b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-5.96b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-3.47b ≤ 0：息税前利润非,1
零增长股权价值 -0.57 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -1.05 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -0.89 ≤ 0：净负债超过零增长企业价值,1
最新报告口径 NOPAT=-3.81b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-1.66b ≤ 0：息税前利润非,1
零增长股权价值 -1.10 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -1.04 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -1.34 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -0.76 ≤ 0：净负债超过零增长企业价值,1
最新报告口径 NOPAT=-1.13b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-1.62b ≤ 0：息税前利润非,1
股权价值 -2.37 ≤ 0：净负债 38.45 超过企业价,1
最新报告口径 NOPAT=-6.94b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.58b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.42b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-24.97b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-15.91b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-15.12b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-16.31b ≤ 0：息税前利润,1
零增长股权价值 -4.19 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -3.55 ≤ 0：净负债超过零增长企业价值,1
最新报告口径 NOPAT=-0.69b ≤ 0：息税前利润非,1
零增长股权价值 -24.25 ≤ 0：净负债超过零增长企业价,1
最新报告口径 NOPAT=-2.91b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-2.89b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-3.39b ≤ 0：息税前利润非,1
零增长股权价值 -4.16 ≤ 0：净负债超过零增长企业价值,1
"P/V 165.3 超出 [0.02, 50] 量级守卫",1
"P/V 100.3 超出 [0.02, 50] 量级守卫",1
最新报告口径 NOPAT=-1.96b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-1.81b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-1.63b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.28b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-8.04b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-7.90b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-8.56b ≤ 0：息税前利润非,1
股权价值 -0.46 ≤ 0：净负债 5.97 超过企业价值,1
"P/V 166.2 超出 [0.02, 50] 量级守卫",1
最新报告口径 NOPAT=-2.98b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-1.84b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-8.96b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-9.45b ≤ 0：息税前利润非,1
g_T=2.90% ≥ r=2.86%：终值发散（原式第 5,1
"P/V 0.005506 超出 [0.02, 50] 量级守",1
g_T=3.00% ≥ r=2.94%：终值发散（原式第 5,1
"P/V 0.005537 超出 [0.02, 50] 量级守",1
g_T=3.00% ≥ r=2.95%：终值发散（原式第 5,1
股权价值 -23.84 ≤ 0：净负债 105.26 超过企,1
股权价值 -24.61 ≤ 0：净负债 105.26 超过企,1
股权价值 -25.33 ≤ 0：净负债 105.26 超过企,1
股权价值 -26.17 ≤ 0：净负债 105.26 超过企,1
股权价值 -4.58 ≤ 0：净负债 18.80 超过企业价,1
最新报告口径 NOPAT=-2.23b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-2.03b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-2.15b ≤ 0：息税前利润非,1
g_T=2.55% ≥ r=2.47%：终值发散（原式第 5,1
g_T=2.90% ≥ r=2.77%：终值发散（原式第 5,1
g_T=3.00% ≥ r=2.87%：终值发散（原式第 5,1
g_T=2.96% ≥ r=2.87%：终值发散（原式第 5,1
g_T=3.00% ≥ r=2.93%：终值发散（原式第 5,1
最新报告口径 NOPAT=-0.73b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-2.11b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-4.07b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-4.44b ≤ 0：息税前利润非,1
零增长股权价值 -4.56 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -4.52 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -4.86 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -5.32 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -7.21 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -7.45 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -6.85 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -6.70 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -5.57 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -6.49 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -4.36 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -3.18 ≤ 0：净负债超过零增长企业价值,1
g_T=2.73% ≥ r=1.74%：终值发散（原式第 5,1
g_T=2.60% ≥ r=1.90%：终值发散（原式第 5,1
g_T=2.43% ≥ r=1.96%：终值发散（原式第 5,1
g_T=2.32% ≥ r=1.93%：终值发散（原式第 5,1
g_T=2.13% ≥ r=1.58%：终值发散（原式第 5,1
g_T=2.19% ≥ r=1.47%：终值发散（原式第 5,1
g_T=2.28% ≥ r=1.73%：终值发散（原式第 5,1
g_T=2.34% ≥ r=1.60%：终值发散（原式第 5,1
g_T=1.77% ≥ r=1.62%：终值发散（原式第 5,1
g_T=1.79% ≥ r=1.56%：终值发散（原式第 5,1
g_T=1.59% ≥ r=1.42%：终值发散（原式第 5,1
g_T=1.83% ≥ r=1.50%：终值发散（原式第 5,1
零增长股权价值 -24.11 ≤ 0：净负债超过零增长企业价,1
零增长股权价值 -24.50 ≤ 0：净负债超过零增长企业价,1
零增长股权价值 -24.62 ≤ 0：净负债超过零增长企业价,1
零增长股权价值 -32.52 ≤ 0：净负债超过零增长企业价,1
零增长股权价值 -48.05 ≤ 0：净负债超过零增长企业价,1
零增长股权价值 -48.07 ≤ 0：净负债超过零增长企业价,1
零增长股权价值 -24.04 ≤ 0：净负债超过零增长企业价,1
零增长股权价值 -15.57 ≤ 0：净负债超过零增长企业价,1
股权价值 -4.55 ≤ 0：净负债 93.22 超过企业价,1
最新报告口径 NOPAT=-2.07b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-7.43b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.91b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.66b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-1.16b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-1.05b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-1.28b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-7.60b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-7.75b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-14.55b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-17.89b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-8.48b ≤ 0：息税前利润非,1
"P/V 1.393e-05 超出 [0.02, 50] 量级",1
"P/V 6.69e-06 超出 [0.02, 50] 量级守",1
"P/V 7.292e-06 超出 [0.02, 50] 量级",1
"P/V 2.284e-06 超出 [0.02, 50] 量级",1
"P/V 1.662e-06 超出 [0.02, 50] 量级",1
"P/V 1.314e-06 超出 [0.02, 50] 量级",1
"P/V 1.2e-06 超出 [0.02, 50] 量级守卫",1
"P/V 1.107e-06 超出 [0.02, 50] 量级",1
"P/V 1.344e-06 超出 [0.02, 50] 量级",1
"P/V 8.629e-07 超出 [0.02, 50] 量级",1
"P/V 8.247e-07 超出 [0.02, 50] 量级",1
"P/V 1.015e-06 超出 [0.02, 50] 量级",1
"P/V 9.445e-07 超出 [0.02, 50] 量级",1
"P/V 9.768e-07 超出 [0.02, 50] 量级",1
"P/V 1.055e-06 超出 [0.02, 50] 量级",1
"P/V 1.383e-06 超出 [0.02, 50] 量级",1
"P/V 1.042e-06 超出 [0.02, 50] 量级",1
"P/V 1.217e-06 超出 [0.02, 50] 量级",1
"P/V 1.635e-06 超出 [0.02, 50] 量级",1
"P/V 1.883e-06 超出 [0.02, 50] 量级",1
"P/V 1.448e-06 超出 [0.02, 50] 量级",1
"P/V 1.231e-06 超出 [0.02, 50] 量级",1
"P/V 1.034e-06 超出 [0.02, 50] 量级",1
"P/V 1.204e-06 超出 [0.02, 50] 量级",1
"P/V 1.243e-06 超出 [0.02, 50] 量级",1
"P/V 1.364e-06 超出 [0.02, 50] 量级",1
"P/V 1.071e-06 超出 [0.02, 50] 量级",1
"P/V 1.082e-06 超出 [0.02, 50] 量级",1
"P/V 8.013e-07 超出 [0.02, 50] 量级",1
"P/V 8.34e-07 超出 [0.02, 50] 量级守",1
"P/V 7.476e-07 超出 [0.02, 50] 量级",1
"P/V 7.062e-07 超出 [0.02, 50] 量级",1
"P/V 6.291e-07 超出 [0.02, 50] 量级",1
"P/V 5.446e-07 超出 [0.02, 50] 量级",1
"P/V 5.672e-07 超出 [0.02, 50] 量级",1
"P/V 4.531e-07 超出 [0.02, 50] 量级",1
"P/V 6.021e-07 超出 [0.02, 50] 量级",1
"P/V 5.337e-07 超出 [0.02, 50] 量级",1
"P/V 4.935e-07 超出 [0.02, 50] 量级",1
"P/V 5.163e-07 超出 [0.02, 50] 量级",1
"P/V 7.065e-07 超出 [0.02, 50] 量级",1
"P/V 3.17e-07 超出 [0.02, 50] 量级守",1
"P/V 3.151e-07 超出 [0.02, 50] 量级",1
最新报告口径 NOPAT=-1.78b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-3.36b ≤ 0：息税前利润非,1
"P/V 5.109e-07 超出 [0.02, 50] 量级",1
"P/V 4.664e-07 超出 [0.02, 50] 量级",1
"P/V 4.457e-07 超出 [0.02, 50] 量级",1
"P/V 5.248e-07 超出 [0.02, 50] 量级",1
"P/V 9.25e-07 超出 [0.02, 50] 量级守",1
"P/V 7.013e-07 超出 [0.02, 50] 量级",1
"P/V 8.846e-07 超出 [0.02, 50] 量级",1
"P/V 6.968e-07 超出 [0.02, 50] 量级",1
"P/V 1.444e-06 超出 [0.02, 50] 量级",1
"P/V 1.447e-06 超出 [0.02, 50] 量级",1
"P/V 1.295e-06 超出 [0.02, 50] 量级",1
"P/V 1.019e-06 超出 [0.02, 50] 量级",1
"P/V 8.314e-07 超出 [0.02, 50] 量级",1
"P/V 1.347e-06 超出 [0.02, 50] 量级",1
"P/V 1.112e-06 超出 [0.02, 50] 量级",1
"P/V 2.43e-06 超出 [0.02, 50] 量级守",1
"P/V 2.431e-06 超出 [0.02, 50] 量级",1
"P/V 1.339e-06 超出 [0.02, 50] 量级",1
"P/V 1.649e-06 超出 [0.02, 50] 量级",1
最新报告口径 NOPAT=-2.47b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-3.74b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-7.98b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-11.24b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-5.34b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.86b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-4.43b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.97b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-5.55b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-1.70b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-2.42b ≤ 0：息税前利润非,1
零增长股权价值 -5.52 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -1.13 ≤ 0：净负债超过零增长企业价值,1
"P/V 69.8 超出 [0.02, 50] 量级守卫",1
零增长股权价值 -0.18 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -1.16 ≤ 0：净负债超过零增长企业价值,1
"P/V 182.9 超出 [0.02, 50] 量级守卫",1
最新报告口径 NOPAT=-1.57b ≤ 0：息税前利润非,1
股权价值 -2.67 ≤ 0：净负债 41.99 超过企业价,1
最新报告口径 NOPAT=-1.23b ≤ 0：息税前利润非,1
股权价值 -17.76 ≤ 0：净负债 42.76 超过企业,1
股权价值 -12.61 ≤ 0：净负债 34.25 超过企业,1
股权价值 -5.21 ≤ 0：净负债 31.91 超过企业价,1
股权价值 -6.81 ≤ 0：净负债 31.74 超过企业价,1
"P/V 74.77 超出 [0.02, 50] 量级守卫",1
"P/V 700.2 超出 [0.02, 50] 量级守卫",1
零增长股权价值 -2.29 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -1.14 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -0.85 ≤ 0：净负债超过零增长企业价值,1
最新报告口径 NOPAT=-2.59b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-2.73b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-2.79b ≤ 0：息税前利润非,1
结构断点 2026-06-30 之后财年仅 1 < 要求 3,1
最新报告口径 NOPAT=-4.87b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-2.90b ≤ 0：息税前利润非,1
零增长股权价值 -3.99 ≤ 0：净负债超过零增长企业价值,1
股权价值 -2.83 ≤ 0：净负债 31.48 超过企业价,1
零增长股权价值 -2.83 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -8.13 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -7.59 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -0.02 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -12.87 ≤ 0：净负债超过零增长企业价,1
零增长股权价值 -12.82 ≤ 0：净负债超过零增长企业价,1
零增长股权价值 -1.71 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -5.30 ≤ 0：净负债超过零增长企业价值,1
g_T=2.94% ≥ r=2.50%：终值发散（原式第 5,1
g_T=2.97% ≥ r=2.63%：终值发散（原式第 5,1
g_T=2.93% ≥ r=2.75%：终值发散（原式第 5,1
g_T=3.00% ≥ r=2.85%：终值发散（原式第 5,1
g_T=2.73% ≥ r=2.62%：终值发散（原式第 5,1
"P/V 433.7 超出 [0.02, 50] 量级守卫",1
"P/V 899.7 超出 [0.02, 50] 量级守卫",1
"P/V 241.4 超出 [0.02, 50] 量级守卫",1
"P/V 145.7 超出 [0.02, 50] 量级守卫",1
"P/V 165.8 超出 [0.02, 50] 量级守卫",1
"P/V 169.4 超出 [0.02, 50] 量级守卫",1
"P/V 174.6 超出 [0.02, 50] 量级守卫",1
"P/V 194 超出 [0.02, 50] 量级守卫",1
"P/V 172.9 超出 [0.02, 50] 量级守卫",1
"P/V 134.3 超出 [0.02, 50] 量级守卫",1
"P/V 85.77 超出 [0.02, 50] 量级守卫",1
"P/V 75.78 超出 [0.02, 50] 量级守卫",1
"P/V 56.05 超出 [0.02, 50] 量级守卫",1
零增长股权价值 -15.09 ≤ 0：净负债超过零增长企业价,1
零增长股权价值 -16.58 ≤ 0：净负债超过零增长企业价,1
股权价值 -7.87 ≤ 0：净负债 24.87 超过企业价,1
股权价值 -5.51 ≤ 0：净负债 39.45 超过企业价,1
终值 ROIC=4.60% 距 g_T=2.84% 不足 2,1
最新报告口径 NOPAT=-0.65b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-1.80b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-5.50b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-7.53b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-7.77b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-8.28b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.07b ≤ 0：息税前利润非,1
股权价值 -1.38 ≤ 0：净负债 27.89 超过企业价,1
股权价值 -0.48 ≤ 0：净负债 25.35 超过企业价,1
零增长股权价值 -1.29 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -4.43 ≤ 0：净负债超过零增长企业价值,1
最新报告口径 NOPAT=-5.52b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-7.39b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-8.08b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.04b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-5.95b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.26b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.21b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.08b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-4.42b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-3.53b ≤ 0：息税前利润非,1
零增长股权价值 -15.08 ≤ 0：净负债超过零增长企业价,1
零增长股权价值 -10.61 ≤ 0：净负债超过零增长企业价,1
零增长股权价值 -9.71 ≤ 0：净负债超过零增长企业价值,1
"P/V 61.57 超出 [0.02, 50] 量级守卫",1
零增长股权价值 -2.95 ≤ 0：净负债超过零增长企业价值,1
最新报告口径 NOPAT=-0.92b ≤ 0：息税前利润非,1
终值 ROIC=4.96% 距 g_T=3.00% 不足 2,1
g_T=2.70% ≥ r=2.63%：终值发散（原式第 5,1
"P/V 0.0002176 超出 [0.02, 50] 量级",1
"P/V 0.0005011 超出 [0.02, 50] 量级",1
"P/V 0.0003002 超出 [0.02, 50] 量级",1
"P/V 0.0002918 超出 [0.02, 50] 量级",1
最新报告口径 NOPAT=-3.94b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-5.22b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-5.58b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-5.86b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-1.11b ≤ 0：息税前利润非,1
股权价值 -6.00 ≤ 0：净负债 31.23 超过企业价,1
"P/V 130.6 超出 [0.02, 50] 量级守卫",1
零增长股权价值 -8.58 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -1.40 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -3.16 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -1.96 ≤ 0：净负债超过零增长企业价值,1
股权价值 -2.66 ≤ 0：净负债 10.27 超过企业价,1
股权价值 -1.52 ≤ 0：净负债 9.67 超过企业价值,1
g_T=3.00% ≥ r=2.52%：终值发散（原式第 5,1
最新报告口径 NOPAT=-3.56b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.30b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-10.42b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-11.08b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-11.82b ≤ 0：息税前利润,1
最新报告口径 NOPAT=-9.85b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-6.43b ≤ 0：息税前利润非,1
零增长股权价值 -8.36 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -7.53 ≤ 0：净负债超过零增长企业价值,1
"P/V 136.1 超出 [0.02, 50] 量级守卫",1
"P/V 114.4 超出 [0.02, 50] 量级守卫",1
零增长股权价值 -2.67 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -5.42 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -3.48 ≤ 0：净负债超过零增长企业价值,1
"P/V 99.46 超出 [0.02, 50] 量级守卫",1
最新报告口径 NOPAT=-2.60b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-3.64b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-3.24b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-3.05b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-3.06b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-2.46b ≤ 0：息税前利润非,1
零增长股权价值 -1.54 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -1.85 ≤ 0：净负债超过零增长企业价值,1
最新报告口径 NOPAT=-1.89b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-1.93b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-2.39b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-3.45b ≤ 0：息税前利润非,1
零增长股权价值 -2.14 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -0.48 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -0.75 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -2.97 ≤ 0：净负债超过零增长企业价值,1
零增长股权价值 -2.48 ≤ 0：净负债超过零增长企业价值,1
"P/V 77.19 超出 [0.02, 50] 量级守卫",1
最新报告口径 NOPAT=-7.25b ≤ 0：息税前利润非,1
最新报告口径 NOPAT=-11.92b ≤ 0：息税前利润,1
"P/V 0.00103 超出 [0.02, 50] 量级守卫",1
"P/V 0.004294 超出 [0.02, 50] 量级守",1
"P/V 0.003565 超出 [0.02, 50] 量级守",1
"P/V 0.003086 超出 [0.02, 50] 量级守",1
"P/V 0.001483 超出 [0.02, 50] 量级守",1
"P/V 0.002006 超出 [0.02, 50] 量级守",1
"P/V 0.001387 超出 [0.02, 50] 量级守",1
"P/V 0.001346 超出 [0.02, 50] 量级守",1
"P/V 0.001199 超出 [0.02, 50] 量级守",1
"P/V 0.001172 超出 [0.02, 50] 量级守",1
"P/V 0.001225 超出 [0.02, 50] 量级守",1
"P/V 0.001298 超出 [0.02, 50] 量级守",1
"P/V 0.001101 超出 [0.02, 50] 量级守",1
"P/V 0.0009498 超出 [0.02, 50] 量级",1
"P/V 0.001167 超出 [0.02, 50] 量级守",1
"P/V 0.001115 超出 [0.02, 50] 量级守",1
"P/V 0.001069 超出 [0.02, 50] 量级守",1
"P/V 0.0007404 超出 [0.02, 50] 量级",1
"P/V 0.0008647 超出 [0.02, 50] 量级",1
"P/V 0.0007498 超出 [0.02, 50] 量级",1
"P/V 0.0006722 超出 [0.02, 50] 量级",1
"P/V 0.0007208 超出 [0.02, 50] 量级",1
"P/V 0.0009021 超出 [0.02, 50] 量级",1
"P/V 0.0009118 超出 [0.02, 50] 量级",1
"P/V 0.0009506 超出 [0.02, 50] 量级",1
"P/V 0.001049 超出 [0.02, 50] 量级守",1
"P/V 0.001076 超出 [0.02, 50] 量级守",1
"P/V 0.001147 超出 [0.02, 50] 量级守",1
"P/V 0.000975 超出 [0.02, 50] 量级守",1
"P/V 0.0005756 超出 [0.02, 50] 量级",1
"P/V 0.0006687 超出 [0.02, 50] 量级",1
"P/V 0.0005696 超出 [0.02, 50] 量级",1
"P/V 0.0006405 超出 [0.02, 50] 量级",1
"P/V 0.0007533 超出 [0.02, 50] 量级",1
"P/V 0.0003888 超出 [0.02, 50] 量级",1
"P/V 0.0005463 超出 [0.02, 50] 量级",1
"P/V 0.0006701 超出 [0.02, 50] 量级",1
"P/V 0.0006958 超出 [0.02, 50] 量级",1
"P/V 0.000723 超出 [0.02, 50] 量级守",1
