group,arm,metric,level_median,paired_delta_median,positive_starts,finite_delta_starts
full,C100R35,滚动10年窗口数,42.0,0.0,0,14
full,C100R35,逐年收益中位,0.3716039753805056,-0.03589635778452305,5,14
full,C100R35,逐年为正比例,0.8,0.0,4,14
full,C100R35,逐年最差,-0.1635673471765619,0.005782754610836716,8,14
full,C100R35,完整自然年数,12.5,0.0,0,14
full,C100R35,强平次数,0.0,0.0,0,14
full,C100R35,最低担保比例,1.8697479467989073,0.0002942501776154183,7,14
full,C100R35,最低股票同跌缓冲,0.3047191172088934,0.00010944315714320196,7,14
full,C100R35,最低总资产冲击缓冲,0.3047191172088934,0.00010944315714317421,7,14
full,C100R35,rf覆盖率,1.0,0.0,0,14
full,C100R35,年化_交易日口径,0.4599510706124309,0.005933081884978542,10,14
full,C100R35,最低担保比例日,20200323.0,0.0,1,14
full,C100R35,最低股票同跌缓冲日,20200323.0,0.0,1,14
full,C100R35,滚动5年年化最差窗口末日,20181228.0,0.0,1,14
full,C100R35,最大回撤起日,20150610.5,-151.0,7,14
full,C100R35,最大回撤止日,20160530.0,-206.0,4,14
full,C100R35,末次净值日,20260828.0,0.0,0,14
full,C100R35,最低现金,0.0,0.0,5,14
full,C100R35,负现金日数,0.0,0.0,0,14
full,C100R35,最低现金日,20146108.0,-5003.5,4,14
full,C100R35,滚动5年窗口年化,,0.030518042649999966,12,14
full,C100R40,年化,0.4584812873502504,0.0030517017669299262,8,14
full,C100R40,最大回撤,0.5494853099374167,0.08005308138096301,13,14
full,C100R40,Sharpe,0.9943814586361197,-0.013622912477391114,5,14
full,C100R40,Calmar,0.8039066449268951,-0.11265143940299743,2,14
full,C100R40,平均仓位,1.6169911406594297,0.04477250684476919,14,14
full,C100R40,年均换手,6.518529357016673,-0.044490744138730776,6,14
full,C100R40,持仓数中位,7.0,0.0,2,14
full,C100R40,单票权重中位,0.6289281960891115,-8.681793421583262e-05,7,14
full,C100R40,单票权重P90,0.7393330011788675,0.0042541023748584594,9,14
full,C100R40,单票权重最大,0.9531637264932947,-0.0036487856218536674,4,14
full,C100R40,前三权重中位,1.4221618837091117,-0.0013904606916127493,6,14
full,C100R40,单票超60%天数占比,0.7091090972049765,0.000759878419452853,7,14
full,C100R40,滚动3年年化中位,0.484547409227885,0.031035317137909524,10,14
full,C100R40,滚动3年回撤中位,0.44438490775916945,0.01831833796702831,11,14
full,C100R40,滚动3年Calmar中位,1.1526861197176268,-0.012357813960431674,6,14
full,C100R40,滚动3年Sharpe中位,1.0361640251377098,0.030746078749358252,8,14
full,C100R40,滚动3年为负的窗口占比,0.0,0.0,2,14
full,C100R40,滚动5年年化中位,0.5089582531855735,0.02169410135627947,9,14
full,C100R40,滚动5年年化P25,0.4228887251804111,0.018546965991847575,10,14
full,C100R40,滚动5年年化最差,0.1938344739038249,-0.0161946679225069,5,14
full,C100R40,滚动5年回撤中位,0.4700605672587251,0.01674433726949892,11,14
full,C100R40,滚动5年Calmar中位,1.1104764260120785,-0.01924118754588766,5,14
full,C100R40,滚动5年Sharpe中位,1.0394823834403228,0.014394668996497384,8,14
full,C100R40,滚动5年为负的窗口占比,0.0,0.0,0,14
full,C100R40,滚动5年窗口数,102.0,0.0,0,14
full,C100R40,互不重叠5年块中位,0.6510417768581245,0.01212017602332549,9,14
full,C100R40,滚动10年年化中位,0.47474641374422266,0.013188759635472724,8,14
full,C100R40,滚动10年窗口数,42.0,0.0,0,14
full,C100R40,逐年收益中位,0.3716039753805056,-0.03589635778452305,5,14
full,C100R40,逐年为正比例,0.7928571428571429,0.0,3,14
full,C100R40,逐年最差,-0.1629514083779895,0.014524663861571585,9,14
full,C100R40,完整自然年数,12.5,0.0,0,14
full,C100R40,强平次数,0.0,0.0,0,14
full,C100R40,最低担保比例,1.8699116309590753,0.0,6,14
full,C100R40,最低股票同跌缓冲,0.3047799797238341,0.0,6,14
full,C100R40,最低总资产冲击缓冲,0.30477997972383414,0.0,6,14
full,C100R40,rf覆盖率,1.0,0.0,0,14
full,C100R40,年化_交易日口径,0.4599510706124309,0.0030639421975384717,8,14
full,C100R40,最低担保比例日,20165470.0,0.0,0,14
full,C100R40,最低股票同跌缓冲日,20165470.0,0.0,0,14
full,C100R40,滚动5年年化最差窗口末日,20181228.0,0.0,1,14
full,C100R40,最大回撤起日,20150610.5,92.5,8,14
full,C100R40,最大回撤止日,20160530.0,-206.0,5,14
full,C100R40,末次净值日,20260828.0,0.0,0,14
full,C100R40,最低现金,0.0,0.0,5,14
full,C100R40,负现金日数,0.0,0.0,0,14
full,C100R40,最低现金日,20146108.0,0.0,5,14
full,C100R40,滚动5年窗口年化,,0.026645116999999968,10,14
full,CONFIRM2,年化,0.4584812873502504,0.004800851386739358,8,14
full,CONFIRM2,最大回撤,0.5494853099374167,0.07725119221581223,13,14
full,CONFIRM2,Sharpe,0.9943814586361197,-0.017685212833145447,4,14
full,CONFIRM2,Calmar,0.8039066449268951,-0.12756288075948274,2,14
full,CONFIRM2,平均仓位,1.6169911406594297,0.04355882953687917,14,14
full,CONFIRM2,年均换手,6.414720085958182,-0.08582058243853741,5,14
full,CONFIRM2,持仓数中位,7.0,0.0,3,14
full,CONFIRM2,单票权重中位,0.6322713157120463,0.0010107198211999346,9,14
full,CONFIRM2,单票权重P90,0.7393330011788675,0.005426975437028858,9,14
full,CONFIRM2,单票权重最大,0.9531637264932947,0.00047196279402905716,7,14
full,CONFIRM2,前三权重中位,1.4250933386448534,0.000758215222751546,7,14
full,CONFIRM2,单票超60%天数占比,0.7205226561297275,0.008409851624166631,10,14
full,CONFIRM2,滚动3年年化中位,0.484547409227885,0.022091813632113766,10,14
full,CONFIRM2,滚动3年回撤中位,0.4441746906846973,0.0171858860718484,10,14
full,CONFIRM2,滚动3年Calmar中位,1.1526861197176268,-0.015065693020918869,5,14
full,CONFIRM2,滚动3年Sharpe中位,1.0361640251377098,0.011159559397029006,7,14
full,CONFIRM2,滚动3年为负的窗口占比,0.0,0.0,2,14
full,CONFIRM2,滚动5年年化中位,0.49065076672199803,0.021056921917379512,11,14
full,CONFIRM2,滚动5年年化P25,0.4228887251804111,0.010181622183072725,10,14
full,CONFIRM2,滚动5年年化最差,0.1938344739038249,-0.03443486607160373,4,14
full,CONFIRM2,滚动5年回撤中位,0.47470076035322184,0.02114768714265297,11,14
full,CONFIRM2,滚动5年Calmar中位,1.1104764260120785,-0.03845987020581909,4,14
full,CONFIRM2,滚动5年Sharpe中位,1.0239318730693743,0.005428668371248391,7,14
full,CONFIRM2,滚动5年为负的窗口占比,0.0,0.0,3,14
full,CONFIRM2,滚动5年窗口数,102.0,0.0,0,14
full,CONFIRM2,互不重叠5年块中位,0.636432150755373,0.02201828302211839,10,14
full,CONFIRM2,滚动10年年化中位,0.4649505595019978,0.010646853261736977,9,14
full,CONFIRM2,滚动10年窗口数,42.0,0.0,0,14
full,CONFIRM2,逐年收益中位,0.3716039753805056,-0.03589635778452305,5,14
full,CONFIRM2,逐年为正比例,0.8,0.0,3,14
full,CONFIRM2,逐年最差,-0.1635673471765619,0.008332652332355917,8,14
full,CONFIRM2,完整自然年数,12.5,0.0,0,14
full,CONFIRM2,强平次数,0.0,0.0,0,14
full,CONFIRM2,最低担保比例,1.8697479467989073,0.0002942501776154183,7,14
full,CONFIRM2,最低股票同跌缓冲,0.3047191172088934,0.00010944315714320196,7,14
full,CONFIRM2,最低总资产冲击缓冲,0.3047191172088934,0.00010944315714317421,7,14
full,CONFIRM2,rf覆盖率,1.0,0.0,0,14
full,CONFIRM2,年化_交易日口径,0.4599510706124309,0.004820701499157032,8,14
full,CONFIRM2,最低担保比例日,20200323.0,0.0,2,14
full,CONFIRM2,最低股票同跌缓冲日,20200323.0,0.0,2,14
full,CONFIRM2,滚动5年年化最差窗口末日,20181228.0,0.0,1,14
full,CONFIRM2,最大回撤起日,20150612.0,92.5,8,14
full,CONFIRM2,最大回撤止日,20160571.5,-206.0,5,14
full,CONFIRM2,末次净值日,20260828.0,0.0,0,14
full,CONFIRM2,最低现金,0.0,0.0,5,14
full,CONFIRM2,负现金日数,0.0,0.0,0,14
full,CONFIRM2,最低现金日,20136116.0,-5003.5,4,14
full,CONFIRM2,滚动5年窗口年化,,0.026645116999999968,11,14
full,CONFIRM3,年化,0.4584812873502504,0.0007654903589117135,7,14
full,CONFIRM3,最大回撤,0.5555196359149162,0.0834603644024729,13,14
full,CONFIRM3,Sharpe,0.9943814586361197,-0.023535221712076504,4,14
full,CONFIRM3,Calmar,0.8039066449268951,-0.14065055211648358,2,14
full,CONFIRM3,平均仓位,1.6169911406594297,0.04355882953687917,14,14
full,CONFIRM3,年均换手,6.40877285492124,-0.09481001223290475,4,14
full,CONFIRM3,持仓数中位,7.0,0.0,2,14
full,CONFIRM3,单票权重中位,0.630436372454968,0.0007551228424587109,8,14
full,CONFIRM3,单票权重P90,0.7393330011788675,0.005426975437028858,9,14
full,CONFIRM3,单票权重最大,0.9531637264932947,0.00047196279402905716,7,14
full,CONFIRM3,前三权重中位,1.4250933386448534,0.000758215222751546,7,14
full,CONFIRM3,单票超60%天数占比,0.7141388806749154,0.004730694203700647,9,14
full,CONFIRM3,滚动3年年化中位,0.484547409227885,0.022004555963454187,10,14
full,CONFIRM3,滚动3年回撤中位,0.44438490775916945,0.017875766856939423,10,14
full,CONFIRM3,滚动3年Calmar中位,1.1526861197176268,-0.015401482131497002,5,14
full,CONFIRM3,滚动3年Sharpe中位,1.0361640251377098,0.011159559397029006,7,14
full,CONFIRM3,滚动3年为负的窗口占比,0.0,0.0,2,14
full,CONFIRM3,滚动5年年化中位,0.49065076672199803,0.021056921917379512,9,14
full,CONFIRM3,滚动5年年化P25,0.4228887251804111,0.010181622183072725,9,14
full,CONFIRM3,滚动5年年化最差,0.1938344739038249,-0.014581066075702975,4,14
full,CONFIRM3,滚动5年回撤中位,0.4733081900627538,0.02114768714265297,11,14
full,CONFIRM3,滚动5年Calmar中位,1.1104764260120785,-0.03845987020581909,4,14
full,CONFIRM3,滚动5年Sharpe中位,1.0239318730693743,0.004907780703570119,7,14
full,CONFIRM3,滚动5年为负的窗口占比,0.0,0.0,1,14
full,CONFIRM3,滚动5年窗口数,102.0,0.0,0,14
full,CONFIRM3,互不重叠5年块中位,0.636432150755373,0.012498512712748377,9,14
full,CONFIRM3,滚动10年年化中位,0.4649505595019978,0.009546720492453864,9,14
full,CONFIRM3,滚动10年窗口数,42.0,0.0,0,14
full,CONFIRM3,逐年收益中位,0.3716039753805056,-0.03589635778452305,5,14
full,CONFIRM3,逐年为正比例,0.7928571428571429,0.0,3,14
full,CONFIRM3,逐年最差,-0.1635673471765619,0.00546663293074473,8,14
full,CONFIRM3,完整自然年数,12.5,0.0,0,14
full,CONFIRM3,强平次数,0.0,0.0,0,14
full,CONFIRM3,最低担保比例,1.8687884056650534,0.0,6,14
full,CONFIRM3,最低股票同跌缓冲,0.3043619028753596,0.0,6,14
full,CONFIRM3,最低总资产冲击缓冲,0.30436190287535964,0.0,6,14
full,CONFIRM3,rf覆盖率,1.0,0.0,0,14
full,CONFIRM3,年化_交易日口径,0.4599510706124309,0.0007681165887379882,7,14
full,CONFIRM3,最低担保比例日,20200323.0,0.0,2,14
full,CONFIRM3,最低股票同跌缓冲日,20200323.0,0.0,2,14
full,CONFIRM3,滚动5年年化最差窗口末日,20181228.0,0.0,1,14
full,CONFIRM3,最大回撤起日,20150610.5,92.5,8,14
full,CONFIRM3,最大回撤止日,20160530.0,-206.0,5,14
full,CONFIRM3,末次净值日,20260828.0,0.0,0,14
full,CONFIRM3,最低现金,0.0,0.0,5,14
full,CONFIRM3,负现金日数,0.0,0.0,0,14
full,CONFIRM3,最低现金日,20151069.0,0.0,5,14
full,CONFIRM3,滚动5年窗口年化,,0.026645116999999968,10,14
full,TREND10,年化,0.44302640327498966,-0.00808519505134142,6,14
full,TREND10,最大回撤,0.5555196359149162,0.08396786640524667,13,14
full,TREND10,Sharpe,0.9792279932877651,-0.02651329889688453,6,14
full,TREND10,Calmar,0.7974901172285458,-0.15518879158929616,2,14
full,TREND10,平均仓位,1.6210196798825511,0.04732880943476625,14,14
full,TREND10,年均换手,6.6229211089928715,0.15634535851441456,11,14
full,TREND10,持仓数中位,7.0,0.0,3,14
full,TREND10,单票权重中位,0.6318243246980007,0.002413809898049568,8,14
full,TREND10,单票权重P90,0.7469803379069331,0.01015637934941016,8,14
full,TREND10,单票权重最大,0.9531775632103525,0.00047196279402905716,7,14
full,TREND10,前三权重中位,1.4174338491709895,-0.00656083741787894,5,14
full,TREND10,单票超60%天数占比,0.7262098877884402,0.025068667970926273,9,14
full,TREND10,滚动3年年化中位,0.4784566154140131,0.02765826362681645,11,14
full,TREND10,滚动3年回撤中位,0.4326083626163678,-0.0006117570770338143,7,14
full,TREND10,滚动3年Calmar中位,1.1637177017240776,0.01877178034645799,8,14
full,TREND10,滚动3年Sharpe中位,1.030034739253539,0.016258162336895254,9,14
full,TREND10,滚动3年为负的窗口占比,0.0,0.0,2,14
full,TREND10,滚动5年年化中位,0.4765913500945078,0.029755649721072364,11,14
full,TREND10,滚动5年年化P25,0.42089422306933744,0.004443136082110666,8,14
full,TREND10,滚动5年年化最差,0.19548728757604683,-0.026936954503165467,4,14
full,TREND10,滚动5年回撤中位,0.4452642505730822,-0.004386172631084817,6,14
full,TREND10,滚动5年Calmar中位,1.118430842419484,-0.009259678311588304,7,14
full,TREND10,滚动5年Sharpe中位,1.0110304798167213,0.005899305622263706,7,14
full,TREND10,滚动5年为负的窗口占比,0.0,0.0,3,14
full,TREND10,滚动5年窗口数,102.0,0.0,0,14
full,TREND10,互不重叠5年块中位,0.6221014150621005,0.02366248752259975,10,14
full,TREND10,滚动10年年化中位,0.4550757881957983,0.01839836135212758,8,14
full,TREND10,滚动10年窗口数,42.0,0.0,0,14
full,TREND10,逐年收益中位,0.3699736765829845,-0.012046916485249415,5,14
full,TREND10,逐年为正比例,0.7928571428571429,0.0,3,14
full,TREND10,逐年最差,-0.15665277932432325,0.0043483473396723205,8,14
full,TREND10,完整自然年数,12.5,0.0,0,14
full,TREND10,强平次数,0.0,0.0,0,14
full,TREND10,最低担保比例,1.8722646395048743,0.0011743003449309342,7,14
full,TREND10,最低股票同跌缓冲,0.3056535592125619,0.0004268094788070498,7,14
full,TREND10,最低总资产冲击缓冲,0.3056535592125619,0.000426809478807022,7,14
full,TREND10,rf覆盖率,1.0,0.0,0,14
full,TREND10,年化_交易日口径,0.4444494309185735,-0.008127760378254245,6,14
full,TREND10,最低担保比例日,20165470.0,0.0,0,14
full,TREND10,最低股票同跌缓冲日,20165470.0,0.0,0,14
full,TREND10,滚动5年年化最差窗口末日,20181228.0,0.0,0,14
full,TREND10,最大回撤起日,20150612.0,92.5,8,14
full,TREND10,最大回撤止日,20160571.5,-206.0,5,14
full,TREND10,末次净值日,20260828.0,0.0,0,14
full,TREND10,最低现金,0.0,0.0,3,14
full,TREND10,负现金日数,0.0,0.0,0,14
full,TREND10,最低现金日,20146108.0,0.0,5,14
full,TREND10,滚动5年窗口年化,,0.023174905499999954,11,14
full,TREND12,年化,0.44302640327498966,-0.00808519505134142,6,14
full,TREND12,最大回撤,0.5555196359149162,0.08396786640524667,13,14
full,TREND12,Sharpe,0.9792279932877651,-0.02651329889688453,6,14
full,TREND12,Calmar,0.7974901172285458,-0.15518879158929616,2,14
full,TREND12,平均仓位,1.6210196798825511,0.04732880943476625,14,14
full,TREND12,年均换手,6.6229211089928715,0.15634535851441456,11,14
full,TREND12,持仓数中位,7.0,0.0,3,14
full,TREND12,单票权重中位,0.6318243246980007,0.002413809898049568,8,14
full,TREND12,单票权重P90,0.7469803379069331,0.01015637934941016,8,14
full,TREND12,单票权重最大,0.9531775632103525,0.00047196279402905716,7,14
full,TREND12,前三权重中位,1.4174338491709895,-0.00656083741787894,5,14
full,TREND12,单票超60%天数占比,0.7262098877884402,0.025068667970926273,9,14
full,TREND12,滚动3年年化中位,0.4784566154140131,0.02765826362681645,11,14
full,TREND12,滚动3年回撤中位,0.4326083626163678,-0.0006117570770338143,7,14
full,TREND12,滚动3年Calmar中位,1.1637177017240776,0.01877178034645799,8,14
full,TREND12,滚动3年Sharpe中位,1.030034739253539,0.016258162336895254,9,14
full,TREND12,滚动3年为负的窗口占比,0.0,0.0,2,14
full,TREND12,滚动5年年化中位,0.4765913500945078,0.029755649721072364,11,14
full,TREND12,滚动5年年化P25,0.42089422306933744,0.004443136082110666,8,14
full,TREND12,滚动5年年化最差,0.19548728757604683,-0.026936954503165467,4,14
full,TREND12,滚动5年回撤中位,0.4452642505730822,-0.004386172631084817,6,14
full,TREND12,滚动5年Calmar中位,1.118430842419484,-0.009259678311588304,7,14
full,TREND12,滚动5年Sharpe中位,1.0110304798167213,0.005899305622263706,7,14
full,TREND12,滚动5年为负的窗口占比,0.0,0.0,3,14
full,TREND12,滚动5年窗口数,102.0,0.0,0,14
full,TREND12,互不重叠5年块中位,0.6221014150621005,0.02366248752259975,10,14
full,TREND12,滚动10年年化中位,0.4550757881957983,0.01839836135212758,8,14
full,TREND12,滚动10年窗口数,42.0,0.0,0,14
full,TREND12,逐年收益中位,0.3699736765829845,-0.012046916485249415,5,14
full,TREND12,逐年为正比例,0.7928571428571429,0.0,3,14
full,TREND12,逐年最差,-0.15665277932432325,0.0043483473396723205,8,14
full,TREND12,完整自然年数,12.5,0.0,0,14
full,TREND12,强平次数,0.0,0.0,0,14
full,TREND12,最低担保比例,1.8722646395048743,0.0011743003449309342,7,14
full,TREND12,最低股票同跌缓冲,0.3056535592125619,0.0004268094788070498,7,14
full,TREND12,最低总资产冲击缓冲,0.3056535592125619,0.000426809478807022,7,14
full,TREND12,rf覆盖率,1.0,0.0,0,14
full,TREND12,年化_交易日口径,0.4444494309185735,-0.008127760378254245,6,14
full,TREND12,最低担保比例日,20165470.0,0.0,0,14
full,TREND12,最低股票同跌缓冲日,20165470.0,0.0,0,14
full,TREND12,滚动5年年化最差窗口末日,20181228.0,0.0,0,14
full,TREND12,最大回撤起日,20150612.0,92.5,8,14
full,TREND12,最大回撤止日,20160571.5,-206.0,5,14
full,TREND12,末次净值日,20260828.0,0.0,0,14
full,TREND12,最低现金,0.0,0.0,3,14
full,TREND12,负现金日数,0.0,0.0,0,14
full,TREND12,最低现金日,20146108.0,0.0,5,14
full,TREND12,滚动5年窗口年化,,0.023174905499999954,11,14
full,C030R45,年化,0.42173576409110214,-0.003936255201754446,5,14
full,C030R45,最大回撤,0.49045001763042373,0.0,5,14
full,C030R45,Sharpe,0.9775496907844812,-0.0018720376629393076,7,14
full,C030R45,Calmar,0.8373682635342364,-0.00593579449896775,6,14
full,C030R45,平均仓位,1.5543068673747071,-0.015351718600291941,0,14
full,C030R45,年均换手,6.023688736074083,-0.08886129661203412,6,14
full,C030R45,持仓数中位,7.0,0.0,1,14
full,C030R45,单票权重中位,0.6261662641611261,-0.0008250014925427207,6,14
full,C030R45,单票权重P90,0.7553636661486574,0.00842232456675479,8,14
full,C030R45,单票权重最大,0.9186900972069352,-0.005699292940578138,3,14
full,C030R45,前三权重中位,1.4320876212424636,0.009094397498891515,10,14
full,C030R45,单票超60%天数占比,0.6867791304425869,-0.011990168725920014,3,14
full,C030R45,滚动3年年化中位,0.4194397155702074,-0.01816561319251997,4,14
full,C030R45,滚动3年回撤中位,0.4298232282168319,0.0006528323817296955,7,14
full,C030R45,滚动3年Calmar中位,0.9666618867134851,-0.07195988541179016,5,14
full,C030R45,滚动3年Sharpe中位,0.9629848593847368,-0.03648974425791418,6,14
full,C030R45,滚动3年为负的窗口占比,0.0,0.0,2,14
full,C030R45,滚动5年年化中位,0.43057292074245557,-0.02214087773588902,5,14
full,C030R45,滚动5年年化P25,0.3694605725376563,-0.010559503290303307,5,14
full,C030R45,滚动5年年化最差,0.26524649965646807,0.01019593492614479,10,14
full,C030R45,滚动5年回撤中位,0.4474733178624617,-0.0007612360058404377,3,14
full,C030R45,滚动5年Calmar中位,0.9677867456370486,-0.07287527394048243,5,14
full,C030R45,滚动5年Sharpe中位,0.9789890402474175,-0.023588105150747107,4,14
full,C030R45,滚动5年为负的窗口占比,0.0,0.0,0,14
full,C030R45,滚动5年窗口数,102.0,0.0,0,14
full,C030R45,互不重叠5年块中位,0.5284247869709434,-0.01738211242136306,5,14
full,C030R45,滚动10年年化中位,0.4118096149385616,-0.014851169292256605,4,14
full,C030R45,滚动10年窗口数,42.0,0.0,0,14
full,C030R45,逐年收益中位,0.373936680525523,-0.00939985883192107,4,14
full,C030R45,逐年为正比例,0.7666666666666666,-0.033333333333333326,0,14
full,C030R45,逐年最差,-0.1742642654541111,0.0,4,14
full,C030R45,完整自然年数,12.5,0.0,0,14
full,C030R45,强平次数,0.0,0.0,0,14
full,C030R45,最低担保比例,1.8683716479396242,0.0,6,14
full,C030R45,最低股票同跌缓冲,0.30420690600469336,0.0,6,14
full,C030R45,最低总资产冲击缓冲,0.30420690600469336,0.0,6,14
full,C030R45,rf覆盖率,1.0,0.0,0,14
full,C030R45,年化_交易日口径,0.42331761686238245,-0.003951880947682729,5,14
full,C030R45,最低担保比例日,20165470.0,0.0,0,14
full,C030R45,最低股票同跌缓冲日,20165470.0,0.0,0,14
full,C030R45,滚动5年年化最差窗口末日,20190878.5,0.0,2,14
full,C030R45,最大回撤起日,20225725.5,0.0,4,14
full,C030R45,最大回撤止日,20226013.5,0.0,4,14
full,C030R45,末次净值日,20260828.0,0.0,0,14
full,C030R45,最低现金,0.0,0.0,6,14
full,C030R45,负现金日数,0.0,0.0,0,14
full,C030R45,最低现金日,20131119.0,-5046.5,2,14
full,C030R45,滚动5年窗口年化,,-0.014712845050000006,4,14
A,BASE,年化,0.5301605677326745,0.0,0,14
A,BASE,最大回撤,0.49314129545233976,0.0,0,14
A,BASE,Sharpe,1.2309896750932856,0.0,0,14
A,BASE,Calmar,1.0603253507189805,0.0,0,14
A,BASE,平均仓位,1.5219044615693083,0.0,0,14
A,BASE,年均换手,6.020185427628123,0.0,0,14
A,BASE,持仓数中位,7.0,0.0,0,14
A,BASE,单票权重中位,0.6076141323472106,0.0,0,14
A,BASE,单票权重P90,0.7269144315405276,0.0,0,14
A,BASE,单票权重最大,0.9488366180215176,0.0,0,14
A,BASE,前三权重中位,1.3478894861414554,0.0,0,14
A,BASE,单票超60%天数占比,0.5707435123278091,0.0,0,14
A,BASE,滚动3年年化中位,0.511291437612729,0.0,0,14
A,BASE,滚动3年回撤中位,0.42398574780519893,0.0,0,14
A,BASE,滚动3年Calmar中位,1.2561674613811165,0.0,0,14
A,BASE,滚动3年Sharpe中位,1.237940395127704,0.0,0,14
A,BASE,滚动3年为负的窗口占比,0.0,0.0,0,14
A,BASE,滚动5年年化中位,0.5716653046477205,0.0,0,14
A,BASE,滚动5年年化P25,0.43436554416586903,0.0,0,14
