arm,observed_on,pe,pe_q,index_day,index_close,price_fresh,ma6,ma10,ma12,ma60,spread,cap,fallback
BASE,2009-01-23,13.65,0.26666666666666666,2009-01-23,2032.68,True,1996.5466666666669,2514.676,2800.986666666667,,0.04289307326007326,,False
BASE,2009-02-27,14.26,0.34782608695652173,2009-02-27,2140.49,True,1954.6883333333333,2332.813,2589.815,,0.038618227208976154,,False
BASE,2009-03-31,17.09,0.425531914893617,2009-03-31,2507.79,True,1998.71,2222.459,2482.92,,0.026901750731421883,1.0,False
BASE,2009-04-30,19.13,0.5416666666666666,2009-04-30,2622.93,True,2158.588333333333,2205.57,2371.570833333333,,0.02120191531625719,1.0,False
BASE,2009-05-27,20.33,0.5918367346938775,2009-05-27,2759.71,True,2313.5533333333333,2201.02,2300.6025,,0.018798391539596657,1.0,False
BASE,2009-06-30,23.42,0.64,2009-06-30,3166.47,True,2538.345,2278.5029999999997,2331.8233333333333,,0.01029554824935952,1.0,False
BASE,2009-07-31,26.96,0.6862745098039216,2009-07-31,3734.62,True,2822.0016666666666,2427.5989999999997,2409.2741666666666,,0.0020619881305637966,1.0,False
BASE,2009-08-31,19.88,0.5384615384615384,2009-08-31,2830.27,True,2936.965,2544.2599999999998,2445.8266666666664,,0.015496810865191148,1.0,False
BASE,2009-09-30,20.96,0.6037735849056604,2009-09-30,3004.8,True,3019.7999999999997,2661.748,2509.255,,0.012577923664122137,1.0,False
BASE,2009-10-30,22.01,0.6111111111111112,2009-10-30,3280.37,True,3129.373333333333,2808.013,2643.9808333333335,,0.008547893684688772,1.0,False
BASE,2009-11-30,23.21,0.6272727272727273,2009-11-30,3511.67,True,3254.7000000000003,2955.912,2784.1266666666666,,0.007515877208099951,1.0,False
BASE,2009-12-31,23.99,0.6607142857142857,2009-12-31,3575.68,True,3322.9016666666666,3099.4309999999996,2930.623333333333,2479.244,0.005262035014589418,1.0,False
BASE,2010-01-29,21.6,0.5789473684210527,2010-01-29,3204.16,True,3234.491666666667,3169.068,3028.2466666666664,2516.7320000000004,0.010496296296296295,1.0,False
BASE,2010-02-26,21.76,0.5862068965517241,2010-02-26,3281.67,True,3309.725,3234.942,3123.345,2554.0933333333332,0.012202882352941168,1.0,False
BASE,2010-03-31,21.38,0.559322033898305,2010-03-31,3345.61,True,3366.5266666666666,3293.532,3193.1633333333334,2594.150166666667,0.011954684752104781,1.0,False
BASE,2010-04-30,17.14,0.35,2010-04-30,3067.37,True,3331.0266666666666,3283.6220000000003,3230.2000000000003,2629.733,0.024778057176196036,1.0,False
BASE,2010-05-31,15.56,0.26666666666666666,2010-05-31,2773.26,True,3207.9583333333335,3187.486,3231.3291666666664,2661.688166666667,0.03183735218508997,,False
BASE,2010-06-30,14.51,0.25,2010-06-30,2563.07,True,3039.19,3160.766,3181.0458333333336,2689.7611666666667,0.03612798759476224,,False
BASE,2010-07-30,15.89,0.2833333333333333,2010-07-30,2868.85,True,2983.3050000000003,3147.171,3108.898333333333,2722.7726666666667,0.02993666205160478,1.0,False
BASE,2010-08-31,14.7,0.23333333333333334,2010-08-31,2903.19,True,2920.225,3109.453,3114.975,2755.6938333333333,0.035726210884353744,,False
BASE,2010-09-30,14.7,0.225,2010-09-30,2935.57,True,2851.885,3051.843,3109.2058333333334,2789.3301666666666,0.03484421088435375,,False
BASE,2010-10-29,16.02,0.2833333333333333,2010-10-29,3379.98,True,2903.986666666667,3032.273,3117.5066666666667,2831.0585,0.025600972534332085,1.0,False
BASE,2010-11-30,14.82,0.21666666666666667,2010-11-30,3136.99,True,2964.6083333333336,3025.556,3086.2833333333333,2868.7778333333335,0.027766383265856946,1.0,False
BASE,2010-12-31,14.99,0.21666666666666667,2010-12-31,3128.26,True,3058.806666666667,3010.215,3048.9983333333334,2905.5246666666667,0.027912140760507007,1.0,False
BASE,2011-01-31,15.03,0.21666666666666667,2011-01-31,3076.51,True,3093.4166666666665,2983.305,3038.3608333333336,2939.973166666667,0.026346599467731213,1.0,False
BASE,2011-02-28,15.45,0.21666666666666667,2011-02-28,3239.56,True,3149.478333333333,3000.5240000000003,3034.851666666667,2976.4156666666668,0.02541091909385114,1.0,False
BASE,2011-03-31,15.02,0.18333333333333332,2011-03-31,3223.29,True,3197.431666666667,3045.527,3024.6583333333333,3012.4523333333336,0.027457896138482027,1.0,False
BASE,2011-04-29,14.16,0.06666666666666667,2011-04-29,3192.72,True,3166.221666666667,3108.4919999999997,3035.1041666666665,3046.1251666666667,0.03190846892655367,,False
BASE,2011-05-31,13.35,0.05,2011-05-31,3001.56,True,3143.65,3121.763,3054.129166666667,3073.3936666666664,0.0365953670411985,,False
BASE,2011-06-30,13.43,0.06666666666666667,2011-06-30,3044.09,True,3129.6216666666664,3135.853,3094.2141666666666,3100.8958333333335,0.03560316381236038,,False
BASE,2011-07-29,13.18,0.05,2011-07-29,2972.08,True,3112.2166666666667,3139.504,3102.816666666667,3128.858333333333,0.035395534142640364,,False
BASE,2011-08-31,11.99,0.0,2011-08-31,2846.78,True,3046.7533333333336,3086.184,3098.1158333333333,3153.9931666666666,0.04235283569641367,,False
BASE,2011-09-30,11.13,0.0,2011-09-30,2581.35,True,2939.763333333334,3030.62,3068.5975,3173.6278333333335,0.05124225965858041,,False
BASE,2011-10-31,11.22,0.016666666666666666,2011-10-31,2695.31,True,2856.861666666666,2987.325,3011.5416666666665,3194.1418333333336,0.05151955971479501,,False
BASE,2011-11-30,10.64,0.0,2011-11-30,2521.52,True,2776.855,2931.826,2960.2525,3207.5945,0.05789396240601503,,False
BASE,2011-12-30,10.26,0.0,2011-12-30,2345.74,True,2660.463333333333,2842.444,2895.0425,3212.672666666667,0.06316288693957116,,False
BASE,2012-01-31,10.82,0.03333333333333333,2012-01-31,2464.26,True,2575.8266666666664,2766.541,2844.021666666667,3213.988,0.05835744177449168,,False
BASE,2012-02-29,11.35,0.08333333333333333,2012-02-29,2634.14,True,2540.3866666666668,2710.683,2793.5699999999997,3215.4808333333335,0.052765726872246704,,False
BASE,2012-03-30,10.73,0.03333333333333333,2012-03-30,2454.9,True,2519.3116666666665,2656.017,2729.5375,3210.032833333333,0.058142644920782846,,False
BASE,2012-04-27,11.23,0.1,2012-04-27,2626.16,True,2507.7866666666664,2614.2239999999997,2682.3241666666668,3194.4903333333336,0.05365819501335708,,False
BASE,2012-05-31,10.84,0.06666666666666667,2012-05-31,2632.04,True,2526.2066666666665,2580.2200000000003,2651.5308333333332,3172.8918333333336,0.05880792250922509,,False
BASE,2012-06-29,10.2,0.0,2012-06-29,2461.61,True,2545.5183333333334,2541.703,2602.9908333333333,3151.184,0.06478621568627452,,False
BASE,2012-07-31,9.91,0.0,2012-07-31,2332.92,True,2523.6283333333336,2516.8599999999997,2549.7275,3115.7233333333334,0.06799317356205853,,False
BASE,2012-08-31,9.47,0.0,2012-08-31,2204.87,True,2452.0833333333335,2467.816,2496.235,3064.191,0.07166862090813093,,False
BASE,2012-09-28,9.68,0.016666666666666666,2012-09-28,2293.11,True,2425.1183333333333,2444.975,2472.215,3009.396,0.06873078512396694,,False
BASE,2012-10-31,9.46,0.0,2012-10-31,2254.82,True,2363.2283333333335,2435.8830000000003,2435.5075,2952.1673333333333,0.06996924524312895,,False
BASE,2012-11-30,9.17,0.0,2012-11-30,2139.66,True,2281.165,2403.423,2403.6858333333334,2908.8715,0.07371925408942202,,False
BASE,2012-12-31,10.49,0.11666666666666667,2012-12-31,2522.95,True,2291.3883333333333,2392.304,2418.4533333333334,2861.9495,0.05959088465204957,,False
BASE,2013-01-31,11.1,0.2,2013-01-31,2686.88,True,2350.3816666666667,2415.502,2437.005,2829.724166666667,0.0540360900900901,,False
BASE,2013-02-28,10.91,0.2,2013-02-28,2673.33,True,2428.4583333333335,2420.219,2440.2708333333335,2796.3705,0.05570202841429881,,False
BASE,2013-03-29,10.1,0.08333333333333333,2013-03-29,2495.08,True,2462.12,2406.523,2443.619166666667,2774.779666666667,0.06361790099009901,,False
BASE,2013-04-26,9.75,0.06666666666666667,2013-04-26,2447.31,True,2494.2016666666664,2405.093,2428.715,2749.5828333333334,0.06825110256410256,,False
BASE,2013-05-31,10.05,0.1,2013-05-31,2606.43,True,2571.9966666666664,2432.444,2426.5808333333334,2732.8345,0.06510348756218905,,False
BASE,2013-06-28,8.68,0.0,2013-06-28,2200.64,True,2518.278333333333,2432.0209999999997,2404.8333333333335,2722.9815,0.0800823732718894,,False
BASE,2013-07-31,8.76,0.016666666666666666,2013-07-31,2193.02,True,2435.9683333333332,2422.0119999999997,2393.1749999999997,2712.7783333333336,0.07694125114155252,,False
BASE,2013-08-30,8.76,0.025,2013-08-30,2313.91,True,2376.065,2427.921,2402.2616666666668,2711.4828333333335,0.07380125114155252,,False
BASE,2013-09-30,9.02,0.05,2013-09-30,2409.04,True,2361.725,2454.859,2411.9225,2714.2391666666667,0.07091074501108648,,False
BASE,2013-10-31,8.64,0.0,2013-10-31,2373.72,True,2349.4599999999996,2439.936,2421.830833333333,2726.0735,0.07393474074074072,,False
BASE,2013-11-29,8.89,0.06666666666666667,2013-11-29,2438.94,True,2321.545,2415.142,2446.7708333333335,2736.223833333333,0.06887393925759278,,False
BASE,2013-12-31,8.62,0.0,2013-12-31,2330.03,True,2343.11,2380.812,2430.6941666666667,2744.762333333333,0.0704912807424594,,False
BASE,2014-01-30,8.2,0.0,2014-01-30,2202.45,True,2344.681666666667,2351.549,2390.325,2747.5918333333334,0.07693221951219513,,False
BASE,2014-02-28,8.19,0.0,2014-02-28,2178.97,True,2322.1916666666666,2324.7149999999997,2349.1283333333336,2748.2331666666664,0.0778241221001221,,False
BASE,2014-03-31,8.11,0.0,2014-03-31,2146.3,True,2278.4016666666666,2278.702,2320.063333333333,2742.2083333333335,0.07830056226880396,,False
BASE,2014-04-30,7.96,0.0,2014-04-30,2158.66,True,2242.5583333333334,2274.504,2296.0091666666667,2734.4705000000004,0.08262614070351756,,False
BASE,2014-05-30,8.02,0.016666666666666666,2014-05-30,2156.46,True,2195.478333333333,2270.848,2258.5116666666668,2724.4163333333336,0.08397427930174564,,False
BASE,2014-06-30,8.15,0.05,2014-06-30,2165.12,True,2167.9933333333333,2255.969,2255.5516666666667,2707.7271666666666,0.08208738650306749,,False
BASE,2014-07-31,8.72,0.15,2014-07-31,2350.25,True,2192.6266666666666,2250.09,2268.6541666666667,2684.6543333333334,0.07202389908256879,,False
BASE,2014-08-29,8.45,0.1,2014-08-29,2338.29,True,2219.18,2246.547,2270.6858333333334,2676.4546666666665,0.0759821952662722,,False
BASE,2014-09-30,8.74,0.18333333333333332,2014-09-30,2450.99,True,2269.9616666666666,2247.752,2274.181666666667,2667.2245,0.07459247597254004,,False
BASE,2014-10-31,8.79,0.23333333333333334,2014-10-31,2508.33,True,2328.24,2265.582,2285.3991666666666,2654.3571666666667,0.07620664277588168,,False
BASE,2014-11-28,9.83,0.36666666666666664,2014-11-28,2808.82,True,2436.9666666666667,2326.219,2316.2225,2642.6429999999996,0.0664803997965412,,False
BASE,2014-12-31,12.74,0.6666666666666666,2014-12-31,3533.71,True,2665.065,2461.693,2416.5291666666667,2641.9435,0.04227393563579278,,False
BASE,2015-01-30,12.46,0.6666666666666666,2015-01-30,3434.39,True,2845.7549999999997,2590.502,2519.1908333333336,2645.7806666666665,0.045237821829855536,,False
BASE,2015-02-27,12.81,0.7,2015-02-27,3572.84,True,3051.513333333334,2731.92,2635.346666666667,2650.6335000000004,0.044319012490242005,,False
BASE,2015-03-31,14.46,0.7833333333333333,2015-03-31,4051.2,True,3318.215,2921.394,2794.088333333333,2662.3933333333334,0.03267329322268325,,False
BASE,2015-04-30,16.58,0.9833333333333333,2015-04-30,4749.89,True,3691.808333333333,3179.871,3010.0241666666666,2690.4353333333333,0.02681063088057902,1.0,False
BASE,2015-05-29,16.34,0.9833333333333333,2015-05-29,4840.83,True,4030.476666666667,3428.929,3233.721666666667,2724.8948333333333,0.025245510403916767,1.0,False
BASE,2015-06-30,16.11,0.9666666666666667,2015-06-30,4473.0,True,4187.025000000001,3642.4,3426.045,2756.727,0.026097246430788333,1.0,False
BASE,2015-07-31,13.82,0.7666666666666667,2015-07-31,3816.7,True,4250.743333333333,3778.971,3548.2491666666665,2772.5245,0.0376069001447178,,False
BASE,2015-08-31,11.69,0.65,2015-08-31,3366.54,True,4216.36,3864.792,3633.9366666666665,2780.2470000000003,0.0522911993156544,,False
BASE,2015-09-30,11.22,0.6083333333333333,2015-09-30,3202.95,True,4074.985,3904.2050000000004,3696.6,2784.7033333333334,0.05676455971479501,,False
BASE,2015-10-30,12.44,0.7,2015-10-30,3534.08,True,3872.35,3904.2419999999997,3782.0791666666664,2787.2716666666665,0.049785852090032154,,False
BASE,2015-11-30,12.41,0.7,2015-11-30,3566.41,True,3659.9466666666667,3917.4440000000004,3845.2116666666666,2794.4286666666667,0.05017617727639001,,False
BASE,2015-12-31,13.01,0.7833333333333333,2015-12-31,3731.0,True,3536.28,3933.2599999999998,3861.6525,2804.474333333333,0.04865195080707148,,False
BASE,2016-01-29,10.47,0.4666666666666667,2016-01-29,2946.09,True,3391.1783333333333,3822.749,3820.960833333333,2802.300666666667,0.06709198376313276,,False
BASE,2016-02-29,10.26,0.4583333333333333,2016-02-29,2877.47,True,3309.6666666666665,3635.507,3763.013333333333,2796.2658333333334,0.06896388693957116,,False
BASE,2016-03-31,11.44,0.7,2016-03-31,3218.09,True,3312.19,3473.233,3693.5875,2796.179166666667,0.05899358741258742,,False
BASE,2016-04-29,11.32,0.6833333333333333,2016-04-29,3156.75,True,3249.3016666666667,3341.608,3560.825833333333,2795.5796666666665,0.05942622261484099,,False
BASE,2016-05-31,11.36,0.7166666666666667,2016-05-31,3169.56,True,3183.16,3276.8940000000002,3421.5533333333333,2798.3796666666667,0.05817716901408451,,False
BASE,2016-06-30,11.37,0.7333333333333333,2016-06-30,3153.92,True,3086.98,3255.632,3311.6299999999997,2800.2101666666663,0.05953974758135445,,False
BASE,2016-07-29,11.7,0.7833333333333333,2016-07-29,3203.93,True,3129.9533333333334,3255.73,3260.5658333333336,2804.074333333333,0.05770208547008547,,False
BASE,2016-08-31,12.36,0.8166666666666667,2016-08-31,3327.79,True,3205.0066666666667,3235.1009999999997,3257.3366666666666,2812.0911666666666,0.05348114886731392,,False
BASE,2016-09-30,12.05,0.8,2016-09-30,3253.28,True,3210.8716666666664,3203.788,3261.5308333333337,2823.29,0.05572955186721991,,False
BASE,2016-10-31,12.08,0.8,2016-10-31,3336.28,True,3240.7933333333335,3164.316,3245.0475,2833.9728333333333,0.055356456953642386,,False
BASE,2016-11-30,12.75,0.8833333333333333,2016-11-30,3538.0,True,3302.2000000000003,3223.507,3242.6800000000003,2850.914166666667,0.048929372549019606,,False
BASE,2016-12-30,12.31,0.7833333333333333,2016-12-30,3310.08,True,3328.226666666667,3266.768,3207.603333333333,2866.9865,0.05111976848090982,,False
BASE,2017-01-26,12.78,0.8833333333333333,2017-01-26,3387.96,True,3358.898333333333,3283.755,3244.4258333333332,2882.3815,0.044782261345852906,,False
BASE,2017-02-28,12.97,0.9,2017-02-28,3452.81,True,3379.735,3313.361,3292.370833333333,2896.026,0.04418000231303006,,False
BASE,2017-03-31,12.85,0.8833333333333333,2017-03-31,3456.05,True,3413.53,3342.0099999999998,3312.200833333334,2912.7118333333333,0.044993011673151756,,False
BASE,2017-04-28,12.69,0.8,2017-04-28,3439.75,True,3430.775,3370.593,3335.784166666667,2926.2716666666665,0.04413420646178093,,False
BASE,2017-05-31,12.85,0.875,2017-05-31,3492.88,True,3423.2549999999997,3399.488,3362.7275000000004,2940.6189999999997,0.04171901167315176,,False
BASE,2017-06-30,13.39,0.9166666666666666,2017-06-30,3666.8,True,3482.7083333333335,3433.389,3405.4675,2960.7054999999996,0.03899959895444361,,False
BASE,2017-07-31,13.78,0.9166666666666666,2017-07-31,3737.87,True,3541.0266666666666,3481.8480000000004,3449.9625,2984.1213333333335,0.03630894049346879,,False
BASE,2017-08-31,13.88,0.9333333333333333,2017-08-31,3822.09,True,3602.5733333333337,3530.429,3491.1541666666667,3011.075,0.03578110951008646,,False
BASE,2017-09-29,13.83,0.9166666666666666,2017-09-29,3836.5,True,3665.9816666666666,3560.279,3539.755833333333,3036.7981666666665,0.03617057989877079,,False
BASE,2017-10-31,13.84,0.9166666666666666,2017-10-31,4006.72,True,3760.476666666667,3629.943,3595.6258333333335,3065.9965,0.03333733526011561,,False
BASE,2017-11-30,13.81,0.8666666666666667,2017-11-30,4006.1,True,3846.013333333334,3691.757,3634.6341666666667,3097.1038333333336,0.033510296162201296,,False
BASE,2017-12-29,14.05,0.9333333333333333,2017-12-29,4030.86,True,3906.69,3749.5620000000004,3694.6991666666668,3122.2356666666665,0.03236737722419928,,False
BASE,2018-01-31,15.19,0.95,2018-01-31,4275.9,True,3996.361666666666,3831.547,3768.6941666666667,3148.7193333333335,0.02669278472679395,1.0,False
BASE,2018-02-28,14.12,0.9166666666666666,2018-02-28,4023.64,True,4029.9533333333334,3889.936,3816.263333333334,3171.2245,0.032619529745042494,,False
BASE,2018-03-30,13.37,0.7666666666666667,2018-03-30,3898.5,True,4040.286666666667,3930.4979999999996,3853.1341666666667,3194.614833333333,0.037387315632011975,,False
BASE,2018-04-27,12.74,0.625,2018-04-27,3756.88,True,3998.646666666667,3939.506,3879.5616666666665,3216.441,0.04212893563579278,,False
BASE,2018-05-31,12.55,0.5833333333333334,2018-05-31,3802.38,True,3964.693333333333,3945.957,3905.353333333333,3236.3735,0.04355227490039841,,False
BASE,2018-06-29,11.81,0.45,2018-06-29,3510.98,True,3878.0466666666666,3914.846,3892.3683333333333,3258.2125,0.0499180050804403,,False
BASE,2018-07-31,11.93,0.45,2018-07-31,3517.66,True,3751.6733333333336,3882.9620000000004,3874.0175,3280.2898333333333,0.049010296730930436,,False
BASE,2018-08-31,11.09,0.3,2018-08-31,3334.5,True,3636.816666666667,3815.7400000000002,3833.385,3297.299666666667,0.05442032551848513,,False
BASE,2018-09-28,11.58,0.38333333333333336,2018-09-28,3438.87,True,3560.2116666666666,3759.017,3800.2491666666665,3314.4635,0.05020278583765112,,False
BASE,2018-10-31,10.6,0.26666666666666666,2018-10-31,3153.82,True,3459.7016666666664,3671.3129999999996,3729.174166666666,3327.465166666667,0.05925362264150944,,False
BASE,2018-11-30,10.44,0.23333333333333334,2018-11-30,3172.69,True,3354.7533333333336,3560.9919999999997,3659.7233333333334,3339.6943333333334,0.06223544061302683,,False
BASE,2018-12-28,10.09,0.2,2018-12-28,3010.65,True,3271.365,3459.693,3574.7058333333334,3351.038,0.06679302775024776,,False
BASE,2019-01-31,10.74,0.26666666666666666,2019-01-31,3201.63,True,3218.693333333333,3390.006,3485.183333333333,3367.691,0.0620728696461825,,False
BASE,2019-02-28,12.06,0.4666666666666667,2019-02-28,3669.37,True,3274.5049999999997,3381.255,3455.6608333333334,3392.531,0.05118773963515755,,False
BASE,2019-03-29,12.5,0.5666666666666667,2019-03-29,3872.34,True,3346.75,3388.251,3453.4808333333335,3421.298333333333,0.049317,,False
BASE,2019-04-30,12.27,0.4666666666666667,2019-04-30,3913.21,True,3473.315,3428.4739999999997,3466.508333333333,3450.5408333333335,0.047630592502037494,,False
BASE,2019-05-31,11.48,0.31666666666666665,2019-05-31,3629.79,True,3549.4983333333334,3439.6870000000004,3452.1258333333335,3475.0963333333334,0.05435701393728222,,False
BASE,2019-06-28,12.22,0.45,2019-06-28,3825.59,True,3685.3216666666667,3488.796,3478.3433333333337,3502.7708333333335,0.049579060556464806,,False
BASE,2019-07-31,12.14,0.43333333333333335,2019-07-31,3835.36,True,3790.943333333333,3528.4449999999997,3504.818333333333,3527.5226666666663,0.05082032289950576,,False
BASE,2019-08-30,11.7,0.325,2019-08-30,3799.59,True,3812.646666666667,3593.022,3543.575833333334,3551.8776666666668,0.05489708547008547,,False
BASE,2019-09-30,11.72,0.3333333333333333,2019-09-30,3814.53,True,3803.0116666666668,3657.2059999999997,3574.880833333333,3574.6033333333335,0.05391323208191126,,False
BASE,2019-10-31,11.67,0.26666666666666666,2019-10-31,3886.75,True,3798.601666666667,3744.8160000000003,3635.9583333333335,3597.5769999999998,0.052809802913453295,,False
BASE,2019-11-29,11.46,0.21666666666666667,2019-11-29,3828.67,True,3831.7483333333334,3807.5199999999995,3690.6233333333334,3614.5745,0.055610034904013964,,False
BASE,2019-12-31,12.3,0.4666666666666667,2019-12-31,4096.58,True,3876.9133333333334,3850.2410000000004,3781.1175000000003,3623.9556666666667,0.04993581300813008,,False
BASE,2020-01-23,11.96,0.36666666666666664,2020-01-23,4003.9,True,3905.0033333333336,3863.397,3847.9733333333334,3633.4475,0.053680040133779264,,False
BASE,2020-02-28,11.57,0.23333333333333334,2020-02-28,3940.05,True,3928.4133333333334,3866.0809999999997,3870.53,3639.567666666667,0.05905442350907519,,False
BASE,2020-03-31,10.85,0.1,2020-03-31,3686.16,True,3907.0183333333334,3871.718,3855.015,3633.4836666666665,0.06626689861751152,,False
BASE,2020-04-30,11.77,0.36666666666666664,2020-04-30,3912.58,True,3911.3233333333333,3880.417,3854.9625,3619.5285,0.05958176720475786,,False
BASE,2020-05-29,11.6,0.2833333333333333,2020-05-29,3867.02,True,3917.715,3883.583,3874.7316666666666,3603.298333333333,0.05915389655172415,,False
BASE,2020-06-30,12.38,0.6,2020-06-30,4163.96,True,3928.9449999999997,3920.0199999999995,3902.929166666667,3598.1476666666663,0.05254544426494346,,False
BASE,2020-07-31,13.67,0.85,2020-07-31,4695.05,True,4044.1366666666668,4008.072,3974.57,3612.786833333333,0.04348888953913679,,False
